website,title,fullLocation,moreInfoLink,venueName,description,startDate,endTime,endDate,image,startTime
http://www.crossingvineyards.com/events/index.html#jazz,All That Jazz â Jazz Night,"1853 Wrightstown Road Washington Crossing, PA 18977",http://www.upcomingevents.com//events/philadelphia/crossing-vineyards-winery/all-that-jazz-jazz-night-7171.asp,Crossing Vineyards & Winery,"Friday, May 27, 8:00 to 10:00 pm. With the Eric Mintel Trio Join us for this ever-popular music event: Jazz Night, spotlighting outstanding local jazz artists with styles ranging from Improvisational to Latin. A ""cool"" way to unwind after a long work week. Cost: $20 per person. Wine and cheese available for purchase.",05/27/2011,10:00 PM,05/27/2011,,8:00 PM
,Memorial Day Fun in Franklin Square,"6th St. / East Lawn Philladelphia, PA 19106",http://www.upcomingevents.com//events/philadelphia/franklin-square/memorial-day-fun-in-franklin-square-7272.asp,Franklin Square,Lightning Bolt Express is a fun train ride around the Square (tickets required). Face painting on May 28 &amp; 29 (tickets required) fun and games on the Great Lawn on May 30. Free!,05/28/2011,3:00 PM,05/30/2011,,12:00 PM
http://www.crossingvineyards.com/events/index.html#abc,The ABCs of Wine Tasting,"1853 Wrightstown Road Washington Crossing, PA 18977",http://www.upcomingevents.com//events/philadelphia/crossing-vineyards-winery/the-abcs-of-wine-tasting-7211.asp,Crossing Vineyards & Winery,"Wednesday, June 1, 7:00 PM. With David Mino, M.D., M.B.A. Smell, swirl, sip and learn a little science. Guaranteed to build confidence and enhance your enjoyment of wine. Cost: $20. Includes instruction &amp; wine tasting.",06/01/2011,8:30 PM,06/01/2011,,7:00 PM
http://www2.bizjournals.com/philadelphia/event/37641,Philadelphia Business Journal Healthiest Employers Awards,"Independence Mall West, 150 N. 6th Street Philadelphia, PA 19106",http://www.upcomingevents.com//events/philadelphia/whyy-dorrance-t-hamilton-public-media-space/philadelphia-business-journal-healthiest-employers-awards-7303.asp,WHYY Dorrance T. Hamilton Public Media Space,"Help celebrate health in the workplace, as we recognize the top ranking companies, with a reveal of the Top 5 Highest Ranking Companies. Learn how you can incorporate healthy worksite wellness programs in your company. Cost: $45.00.",06/02/2011,9:30 AM,06/02/2011,,7:30 AM
https://learningtree.ccwis.com/CourseStatus.awp?&course=11SWL02,Utilizing Video for Social Media,"6368 Germantown Avenue Philadelphia, PA 19144",http://www.upcomingevents.com//events/philadelphia/primitive-world-productions/utilizing-video-for-social-media-7218.asp,Primitive World Productions,"Discover the value of video on social media sites such as YouTube, Facebook, LinkedIn and more. Students will gain a broad understanding of the social media universe and how video is an important element in their business or nonprofit social media strategy. Learn how and when to utilize video, what you can do on your own, and when to hire a professional.",06/02/2011,8:30 PM,06/02/2011,,7:00 PM
http://heliumcomedy.com/philadelphia/calendar.php?month=6&day=2&year=2011,Jim Breuer at Helium Comedy Club,"2031 Sansom St. Philadelphia, PA 19103",http://www.upcomingevents.com//events/philadelphia/helium-comedy-club/jim-breuer-at-helium-comedy-club-7326.asp,Helium Comedy Club,"Jim Breuer, a former cast member of 'Saturday Night Live,' and 'Half Baked', LIVE at Helium Comedy Club. Tickets are only available online. Thursday, June 2, 7:30PM- $30 Friday, June 3, 8PM &amp; 10:30PM- $30 Saturday, June 4, 7PM &amp; 9:30PM- $30. Purchase your tickets online on our website.",06/02/2011,11:45 PM,06/04/2011,,8:00 PM
http://www.appelfarm.org,Appel Farm Arts & Music Festival,"457 Shirley Road Elmer, NJ 08318",http://www.upcomingevents.com//events/philadelphia/appel-farm-arts-and-music-center/appel-farm-arts-music-festival-7220.asp,Appel Farm Arts and Music Center,"Enjoy two stages of exceptional music including Gogol Bordello (acoustic), Josh Ritter &amp; The Royal City Band, Ani DiFranco, Trombone Shorty &amp; Orleans Avenue, Good Old War, Red Horse featuring John Gorka, Lucy Kaplansky, and Eliza Gilkyson, Nicole Atkins, David Wax Museum, John Francis, Avi Wisnia, RUNA and poetry performance artist Napalm Da Bomb. XPN welcomes these artists as Gene Shay and Michaela Majoun host the event. A fun filled day of activities in a beautiful country setting includes FREE crafts fair demonstrations, FREE children's activities, FREE parking and the ability to bring your own food. Craft beer from Flying Fish Brewing Company and wine from Auburn Road Vineyard &amp; Winery will be available for sale as well as delicious food-including vegetarian options.",06/04/2011,8:30 PM,06/04/2011,,11:30 AM
http://www.thebroadwaytheatre.org/index.php?go=sho_dtl&sho=563,The Hit Men,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/the-hit-men-7145.asp,Broadway Theatre of Pitman,"The HIT MEN are a group of five original recording &amp; performing members of mega-star acts that produced hundreds of hits records in the 60s, 70s &amp; 80s. These amazing performers are three of the Original Four Seasons, two of the Shondells who sang with Tommy James, as well as backup singers for artists such are Carly Simon, Cat Stevens, Barry Manilow, The Critters and more. Don't miss THE HIT MEN live on our stage in June for one night only, as they perform the world's greatest hits exactly the way they were recorded. In a sea of mediocre tribute bands, the real thing prevails! THE HIT MEN are: Larry Gates, Jim Ryan, Gerry Polci, Don Ciccone &amp; Lee Shapiro.",06/04/2011,10:30 PM,06/04/2011,,8:00 PM
http://main.diabetes.org\tourdecurephilly,20th Annual Tour De Cure,"580 Meetinghouse Road Ambler, PA 19002",http://www.upcomingevents.com//events/philadelphia/temple-university-ambler-campus/20th-annual-tour-de-cure-7095.asp,Temple University Ambler Campus,"The American Diabetes Association (ADA) invites the public to stop diabetes in the 2011 Greater Philadelphia Tour de Cure. After the ride, cyclists will enjoy a finish-line celebration with live entertainment, food, massages and activities for the whole family. The Philadelphia Tour de Cure is one of 80 cycling events held in 43 states. In 2010, more than 50,000 cyclists nationwide raised nearly $17 million to support the mission of the ADA.",06/05/2011,2:00 PM,06/05/2011,,7:00 AM
http://www.crossingvineyards.com/events/index.html#choco,How Sweet It Is: Pairing Wine and Chocolate,"1853 Wrightstown Road Washington Crossing, PA 18977",http://www.upcomingevents.com//events/philadelphia/crossing-vineyards-winery/how-sweet-it-is-pairing-wine-and-chocolate-7160.asp,Crossing Vineyards & Winery,"Sunday, June 5, 2 pm Enjoy a ""sweet"" afternoon filled with tips on how to pair your two favorite foods. Includes instruction, wine tasting, tour and your personal box of ""Naked Chocolate.""? Cost: $35 per person",06/06/2011,3:30 PM,06/06/2011,,2:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=565,Vaudeville at the Broadway,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/vaudeville-at-the-broadway-7188.asp,Broadway Theatre of Pitman,"It's 1926 all Over Again! This show is like nothing you have ever seen on this stage before. That is of course, unless you were here eighty-five years ago. More than a show, Vaudeville at the Broadway is an invitation to step back in time and experience the look, feel sound and celebration that was Vaudeville. Jun. 9, 7:30 pm, Jun. 10, 7:30 pm, Jun. 11, 7 pm and 9:30 pm, Jun. 12, 2 pm and 6 pm.",06/09/2011,6:00 PM,06/12/2011,,7:30 PM
http://www.bcec.us,Bordentown City Green Fair,"207 Crosswicks Street Bordentown City, NJ 08505",http://www.upcomingevents.com//events/philadelphia/carslake-community-center/bordentown-city-green-fair-7179.asp,Carslake Community Center,"A community-wide event designed to educate, enlighten, and encourage people of all ages, incomes, and backgrounds to adopt more sustainable and environmentally-responsible lifestyles, and foster stewardship efforts amongst local organizations and municipalities with respect to adopting the sustainable practices necessary to ensure the long-term viability and resilience of our communities. Highlights include: Exhibitors from local/regional/statewide environmental organizations, vendors of eco-friendly products and services, children's activities, food presentations by local/regional/statewide conservation organizations, free raffle for cool eco-prizes, and history &amp; garden walking tours.",06/11/2011,4:00 PM,06/11/2011,,10:00 AM
http://www.crossingvineyards.com/events/index.html#dummies,A Dummies Guide to Wine Tasting,"1853 Wrightstown Road Washington Crossing, PA 18977",http://www.upcomingevents.com//events/philadelphia/crossing-vineyards-winery/a-dummies-guide-to-wine-tasting-7174.asp,Crossing Vineyards & Winery,"Sunday, June 12, 2PM Learn about wine and have fun. Cost: $30 per person. Includes instruction, wine tasting.",06/12/2011,3:30 PM,06/12/2011,,2:00 PM
http://www.crossingvineyards.com/events/index.html#singles,Wine Tasting for Singles,"1853 Wrightstown Road Washington Crossing, PA 18977",http://www.upcomingevents.com//events/philadelphia/crossing-vineyards-winery/wine-tasting-for-singles-7169.asp,Crossing Vineyards & Winery,"Friday, June 17, 7:00 to 9:00 pm. Wine, Cheese and Music. A Unique Way to Meet New People. Cost: $20.",06/17/2011,9:00 PM,06/17/2011,,7:00 PM
http://www.thebroadwaytheatre.org/index.php?go=sho_dtl&sho=567,Sex and Murder in the City,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/sex-and-murder-in-the-city-7307.asp,Broadway Theatre of Pitman,"Don't miss this exciting ""whodunit"" mystery at the Broadway Theatre of Pitman! Four friends living in the Big Apple have two things in common: the men in (and out of) their lives and going out to lunch and talking about the men. One of the beloved quartet is poisoned. Was it jealousy? Was it revenge? Was it just for publicity for their new television series? The parade of suspects will include boyfriends, family members and our three remaining members of the gang! Join the Twilight Mystery Players as they bring this spoof of a beloved television series to life on our stage. June 17th at 8 pm, June 18th at 8 pm and June 19th at 2 pm.",06/17/2011,2:00 PM,06/19/2011,,8:00 PM
http://www.crossingvineyards.com/events/index.html#dad,Wine Tasting for Dads,"1853 Wrightstown Road Washington Crossing, PA 18977",http://www.upcomingevents.com//events/philadelphia/crossing-vineyards-winery/wine-tasting-for-dads-7212.asp,Crossing Vineyards & Winery,"Saturday, June 18 at 1:00 pm. Forget the bad ties and boring gift cards. Treat your #1 Dad to an afternoon of food, wine and fun. Includes a five-course gourmet food &amp; wine pairing. Cost: $65 per person plus tax and gratuity. Reservation necessary.",06/18/2011,3:30 PM,06/18/2011,,1:00 PM
http://www.navanritya.org,Rasayog - The Rippling Emotions,"1345 Sumneytown pike Ambler, PA 19002",http://www.upcomingevents.com//events/philadelphia/gwynedd-mercy-high-school/rasayog-the-rippling-emotions-7318.asp,Gwynedd Mercy High School,"Nava Nritya Dance Academy presents it's 6th annual Charity Recital, 'Rasayog - The Rippling Emotions'. Featuring Indian classical and contemporary dance, it is supporting the charity Ray of Hope International Foundation to help the underprivileged in India and USA.",06/19/2011,5:00 PM,06/19/2011,,2:00 PM
http://www.crossingvineyards.com/events/index.html#wcp,Pairing Wine & Cheese,"1853 Wrightstown Road Washington Crossing, PA 18977",http://www.upcomingevents.com//events/philadelphia/crossing-vineyards-winery/pairing-wine-cheese-7163.asp,Crossing Vineyards & Winery,"Sunday, June 26, 2:00 pm. Learn how to select cheeses to complement your favorite wines. Sample some and discover the ones you like best. Cost: $35 per person, includes instruction, tasting and learning materials.",06/26/2011,3:30 PM,06/26/2011,,2:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=499,The Wedding Singer,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/the-wedding-singer-7126.asp,Broadway Theatre of Pitman,"July 15th - August 7th, 2011 Wedding singers are a dying breed these days. But in 1985, wannabe rocker Robbie Hart is happily rockin' the taffeta-bedecked bridesmaids - until he is ditched by his own fiance. Heartbroken, he finds himself on the down and out until he meets Julia, a love interest with a fiance of her own, and the wedding fiascos begin. Based on the Adam Sandler/Drew Barrymore movie of the same name, The Wedding Singer is a charming musical that is full of big hair and pop hits - totally 80's!",07/15/2011,2:00 PM,07/17/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=499,The Wedding Singer,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/the-wedding-singer-7127.asp,Broadway Theatre of Pitman,"July 15th - August 7th, 2011 Wedding singers are a dying breed these days. But in 1985, wannabe rocker Robbie Hart is happily rockin' the taffeta-bedecked bridesmaids - until he is ditched by his own fiance. Heartbroken, he finds himself on the down and out until he meets Julia, a love interest with a fiance of her own, and the wedding fiascos begin. Based on the Adam Sandler/Drew Barrymore movie of the same name, The Wedding Singer is a charming musical that is full of big hair and pop hits - totally 80's!",07/22/2011,2:00 PM,07/24/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=499,The Wedding Singer,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/the-wedding-singer-7128.asp,Broadway Theatre of Pitman,"July 15th - August 7th, 2011 Wedding singers are a dying breed these days. But in 1985, wannabe rocker Robbie Hart is happily rockin' the taffeta-bedecked bridesmaids - until he is ditched by his own fiance. Heartbroken, he finds himself on the down and out until he meets Julia, a love interest with a fiance of her own, and the wedding fiascos begin. Based on the Adam Sandler/Drew Barrymore movie of the same name, The Wedding Singer is a charming musical that is full of big hair and pop hits - totally 80's!",07/29/2011,7:00 PM,07/31/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=499,The Wedding Singer,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/the-wedding-singer-7129.asp,Broadway Theatre of Pitman,"July 15th - August 7th, 2011 Wedding singers are a dying breed these days. But in 1985, wannabe rocker Robbie Hart is happily rockin' the taffeta-bedecked bridesmaids - until he is ditched by his own fiance. Heartbroken, he finds himself on the down and out until he meets Julia, a love interest with a fiance of her own, and the wedding fiascos begin. Based on the Adam Sandler/Drew Barrymore movie of the same name, The Wedding Singer is a charming musical that is full of big hair and pop hits - totally 80's!",08/05/2011,2:00 PM,08/07/2011,,8:00 PM
http://www.ShaneVictorinoFoundation.org,The Shane Victorino Foundation All-Star Celebrity Fashion Show,"140 S Broad St Philadelphia, PA 16507",http://www.upcomingevents.com//events/philadelphia/union-league-of-philadelphia/the-shane-victorino-foundation-all-star-celebrity-fashion-show-7104.asp,Union League of Philadelphia,"Join the Shane Victorino Foundation for a benefit auction, dinner and celebrity fashion show featuring Philadelphia Phillies stars, their wives and other celebrities who will take the catwalk during this upscale fashion show presented by Saks Fifth Avenue. The Shane Victorino Foundation is a non-profit organization rhat promotes opportunities for underprivledged youth in Hawaii and Philadelphia. For more information, contact Lisa Young: lisa@shanevictorinofoundation.org or 301-722-1590",08/25/2011,10:00 PM,08/25/2011,,5:30 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=501,Over the River and Through the Woods,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/over-the-river-and-through-the-woods-7130.asp,Broadway Theatre of Pitman,"September 9 - October 2, 2011. Nick is a single Italian-American from New Jersey. His parents retired and moved to Florida, but that doesn't mean his family still isn't in New Jersey. In fact, he sees both sets of grandparents every Sunday for dinner. This is Nick's comfortable, daily routine until he lands the dream job he's always wanted, which would take him away from his beloved grandparents. His grandparents find out, and thus begin a series of schemes, including introducing him to the lovely Caitlin, to keep Nick around. This hilarious comedy will have you laughing the whole night.",09/09/2011,2:00 PM,09/11/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=501,Over the River and Through the Woods,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/over-the-river-and-through-the-woods-7132.asp,Broadway Theatre of Pitman,"September 9 - October 2, 2011. Nick is a single Italian-American from New Jersey. His parents retired and moved to Florida, but that doesn't mean his family still isn't in New Jersey. In fact, he sees both sets of grandparents every Sunday for dinner. This is Nick's comfortable, daily routine until he lands the dream job he's always wanted, which would take him away from his beloved grandparents. His grandparents find out, and thus begin a series of schemes, including introducing him to the lovely Caitlin, to keep Nick around. This hilarious comedy will have you laughing the whole night.",09/16/2011,2:00 PM,09/18/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=501,Over the River and Through the Woods,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/over-the-river-and-through-the-woods-7134.asp,Broadway Theatre of Pitman,"September 9 - October 2, 2011. Nick is a single Italian-American from New Jersey. His parents retired and moved to Florida, but that doesn't mean his family still isn't in New Jersey. In fact, he sees both sets of grandparents every Sunday for dinner. This is Nick's comfortable, daily routine until he lands the dream job he's always wanted, which would take him away from his beloved grandparents. His grandparents find out, and thus begin a series of schemes, including introducing him to the lovely Caitlin, to keep Nick around. This hilarious comedy will have you laughing the whole night.",09/23/2011,7:00 PM,09/25/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=501,Over the River and Through the Woods,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/over-the-river-and-through-the-woods-7135.asp,Broadway Theatre of Pitman,"September 9 - October 2, 2011 Nick is a single Italian-American from New Jersey. His parents retired and moved to Florida, but that doesn't mean his family still isn't in New Jersey. In fact, he sees both sets of grandparents every Sunday for dinner. This is Nick's comfortable, daily routine until he lands the dream job he's always wanted, which would take him away from his beloved grandparents. His grandparents find out, and thus begin a series of schemes, including introducing him to the lovely Caitlin, to keep Nick around. This hilarious comedy will have you laughing the whole night.",09/30/2011,2:00 PM,10/02/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=503,Annie,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/annie-7140.asp,Broadway Theatre of Pitman,"Oct. 28th - Nov. 20th, 2011 Leapin' Lizards! The popular comic strip heroine takes center stage in one of the world's most beloved musicals. Annie is a spunky Depression-era orphan determined to find her parents, who abandoned her years ago on the doorstep of a New York City Orphanage run by the cruel, embittered Miss Hannigan. In adventure after fun-filled adventure, Annie foils Miss Hannigan, befriends President Franklin Delano Roosevelt and finds a new family and home in billionaire Oliver Warbucks, his personal secretary Grace, and a loveable mutt named Sandy. Featuring It's A Hard Knock Life, You're Never Fully Dressed Without a Smile, Easy Street, and of course, Tomorrow, there is no better way to end five years of quality theatre than with this award-winning show!",10/28/2011,2:00 PM,10/30/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=503,Annie,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/annie-7142.asp,Broadway Theatre of Pitman,"Oct. 28th - Nov. 20th, 2011 Leapin' Lizards! The popular comic strip heroine takes center stage in one of the world's most beloved musicals. Annie is a spunky Depression-era orphan determined to find her parents, who abandoned her years ago on the doorstep of a New York City Orphanage run by the cruel, embittered Miss Hannigan. In adventure after fun-filled adventure, Annie foils Miss Hannigan, befriends President Franklin Delano Roosevelt and finds a new family and home in billionaire Oliver Warbucks, his personal secretary Grace, and a loveable mutt named Sandy. Featuring It's A Hard Knock Life, You're Never Fully Dressed Without a Smile, Easy Street, and of course, Tomorrow, there is no better way to end five years of quality theatre than with this award-winning show!",11/04/2011,2:00 PM,11/06/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=503,Annie,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/annie-7143.asp,Broadway Theatre of Pitman,"Oct. 28th - Nov. 20th, 2011 Leapin' Lizards! The popular comic strip heroine takes center stage in one of the world's most beloved musicals. Annie is a spunky Depression-era orphan determined to find her parents, who abandoned her years ago on the doorstep of a New York City Orphanage run by the cruel, embittered Miss Hannigan. In adventure after fun-filled adventure, Annie foils Miss Hannigan, befriends President Franklin Delano Roosevelt and finds a new family and home in billionaire Oliver Warbucks, his personal secretary Grace, and a loveable mutt named Sandy. Featuring It's A Hard Knock Life, You're Never Fully Dressed Without a Smile, Easy Street, and of course, Tomorrow, there is no better way to end five years of quality theatre than with this award-winning show!",11/11/2011,7:00 PM,11/13/2011,,8:00 PM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=503,Annie,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/annie-7144.asp,Broadway Theatre of Pitman,"Oct. 28th - Nov. 20th, 2011 Leapin' Lizards! The popular comic strip heroine takes center stage in one of the world's most beloved musicals. Annie is a spunky Depression-era orphan determined to find her parents, who abandoned her years ago on the doorstep of a New York City Orphanage run by the cruel, embittered Miss Hannigan. In adventure after fun-filled adventure, Annie foils Miss Hannigan, befriends President Franklin Delano Roosevelt and finds a new family and home in billionaire Oliver Warbucks, his personal secretary Grace, and a loveable mutt named Sandy. Featuring It's A Hard Knock Life, You're Never Fully Dressed Without a Smile, Easy Street, and of course, Tomorrow, there is no better way to end five years of quality theatre than with this award-winning show!",11/18/2011,2:00 PM,11/20/2011,,8:00 PM
http://www.chabaathai.com,Chef Moon Recreates James Beard Menu at Chabaa Thai,"4371 Main Street Philadelphia, PA 19127",http://www.upcomingevents.com//events/philadelphia/chabaa-thai/chef-moon-recreates-james-beard-menu-at-chabaa-thai-7373.asp,Chabaa Thai,"For two nights only (4/19 &amp; 4/20), Chef Moon Krapugthong invites you to enjoy a recreation of the tantalizing and unique James Beard menu that she prepared in NYC on April 4th. The menu, which was created to celebrate the Songkran Thai New Year, features dishes delicately prepared with rich herbs and aromatic spices. From leaf-wrapped crispy and spicy chicken to green curried beef with vermicelli, Thai eggplant, onions and basil, there's no better way to experience the true spirit of authentic Thai cuisine. 5 courses for $50, 7 courses with wine pairings for $65. (Both prices include tax and tip).",04/19/2011,9:30 PM,04/20/2011,,5:00 PM
http://www.phillyguysnightout.com,Philly Guys Night Out - April Happy Hour @ Fado Irish Pub,"1500 Locust St. Philadelphia, PA 19103",http://www.upcomingevents.com//events/philadelphia/fado/philly-guys-night-out-april-happy-hour-fado-irish-pub-7355.asp,Fado,"Philly Guys Night Out April Happy Hour! 6:00pm to 8:00pm. Fado is generous enough to provide our group with some free light apps as well as Heineken, Yuengling and Franziskaner Hefeweizen for $4 each until 8:00pm! YOU MUST RSVP THROUGH THE GROUP MEETUP WEBSITE TO ATTEND! Philly Guys Night Out is a social group for local guys to get together to do guy-things, such as going to sports bars, paintball games, poker games, watching action movies, etc. We hold monthly social gatherings with the events pre-selected by our members. Any professional male who is interested in such activities as the ones mentioned above, who is between the ages of 25 and 45 and lives in the Greater Philadelphia Region should join.",04/20/2011,8:00 PM,04/20/2011,,6:00 PM
http://www.ironabbey.com,Sixpoint Beer Dinner,"680 n Easton Rd Horsham, PA 19044",http://www.upcomingevents.com//events/philadelphia/iron-abbey-gastro-pub/sixpoint-beer-dinner-7420.asp,Iron Abbey Gastro pub,Five Sixpoint Brewery beers paired with five Iron Abbey inspired plates come together to offter our guests one memorable evening! Hosting the event will be Brewmaster Shane Welch and Jersey Dan offering insight and instruction about each Sixpoint brew. This is a ticketed event and seating is limited. Please call 215.956.9600 for your tickets.,04/20/2011,9:00 PM,04/20/2011,,7:00 PM
http://www.pittsburghseogroup.com/events/?event_id=16,Pittsburgh SEO Group,"2000 Technology Drive Pittsburgh, PA 15219",http://www.upcomingevents.com//events/philadelphia/pittsburgh-technology-council/pittsburgh-seo-group-7437.asp,Pittsburgh Technology Council,"April 21, 2011. April 2011 SEO Group - Beyond SEO - Using Your Web Data for Business Growth. Location: Pittsburgh Technology Council. Address: 2000 Technology Drive City, Pittsburgh, PA 15219. When: Thu 21 Apr 2011 9:00am - 11:00am.",04/21/2011,11:00 AM,04/21/2011,,9:00 AM
http://www.philadelphiazoo.org/,Party for the Planet,"3400 West Girard Avenue Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/the-philadelphia-zoo/party-for-the-planet-7448.asp,The Philadelphia Zoo,"Celebrate Earth Day at the Philadelphia Zoo's Party for the Planet. Join over 1,300 animals and celebrate protecting wildlife and the environment. Don't miss this fun-filled party and learn about your own role as a planet protector.",04/21/2011,3:00 PM,04/23/2011,,11:00 AM
http://www.table-31.com/,Happy Hour Thursdays,"1701 JKF BLVD Philadelphia, PA 19102",http://www.upcomingevents.com//events/philadelphia/comcast-center/happy-hour-thursdays-7433.asp,Comcast Center,"Happy Hour Thursdays at Table 31. April 21, starting from 4pm-8pm, there are complimentary hors d'ouevres. From 8pm-2am, One of the HOTTEST DJ's around, 'Johnny Looch' will be there spinning great dance music, with sounds from the 70's to the present. Put your boogie shoes on, and come dancing! Food and Drink Specials all Night! $5 'Mia' Cosmopolitans. $4.50 Blue Moon Beer Specials, $5 Wine and Champagne specials per glass. Food Specials: Half Price Sliders and Half Price Thin Crust Pizzas to name a few! Come join us for a fun evening, this Thursday, APRIL 21, at what has quickly become the 'New' Thursday Night HOT Spot!",04/21/2011,2:00 AM,04/22/2011,,4:00 PM
,Tippler's Tour,"6th & Chestnut Streets Philadelphia, PA 19106",http://www.upcomingevents.com//events/philadelphia/historic-phildelphia-center/tipplers-tour-7435.asp,Historic Phildelphia Center,"On Historic Philadelphia, Inc.'s weekly tavern tour of Colonial and modern day watering holes, a Colonial hostess or host shares historical facts about the traditions of drinking and leads guests in Colonial drinking songs and toasts. With drinks and snacks at each of the four stops: Omni Hotel, National Mechanics, Triumph Brewery, and the historical City Tavern, the tour guide entertains guests with songs and stories of the drinking traditions from Colonial times, and shares some of Benjamin Franklin's most fun phrases for someone who is drunk, including ""nimptopsical""? and ""tipsicum grave."" April 14 through December 22, 5:30 pm, Thursdays. Departs from the Historic Philadelphia Center, 6th and Chestnut Streets. $35 adults, $30 senior/military/student. (tastings and gratuity included, 21 and over with valid I.D.) Duration: 2 hours.",04/21/2011,8:00 PM,04/28/2011,,5:30 PM
http://www.mindtv.org/styles/mind/www/news/,MiND TV's Literacy Film Screening & Book Drive,"1901 Vine St Philadelphia, PA 19103",http://www.upcomingevents.com//events/philadelphia/free-library-of-philadelphia/mind-tvs-literacy-film-screening-book-drive-7390.asp,Free Library of Philadelphia,"Join MiND TV in promoting literacy throughout the month of April! We are holding a screening of locally produced programs about literacy at The Free Library on April 21st starting at 6pm, and we are also holding a book drive throughout the month of April! A FREE MEMBERSHIP will be raffled off at our event! Books can be dropped off at the following locations throughout April: The Andrew Jackson School, 12thand Federal St Philadelphia, PA 19147; First Unitarian Church of Philadelphia, 2125 Chestnut St Philadelphia, PA 19105; The Left Bank 3131 Walnut Street Philadelphia, PA 19104; MiND TV 8200 Ridge Ave Philadelphia, PA 19128; and Charter High School for Architecture and Design 105 S. 7th Street (7th and Sansom Streets) Philadelphia, PA 19106. All books will be donated to the Andrew Jackson School's new library! The School would like new books for grades K-8 and books in Spanish and English.",04/21/2011,8:00 PM,04/21/2011,,6:00 PM
,The 13th Annual Fairmount Bunny Hop,"23rd & Fairmount Avenue Philadelphia, PA 19130",http://www.upcomingevents.com//events/philadelphia/fairmount-area/2011-bunny-hop.asp,Fairmount Area,"Get Your Ears at McKenna's (24th and Brown) or Urban Saloon (2120 Fairmount). Hop on Your Own to Belgian Cafe (21st &amp; Green), Bishop's Collar (24th &amp; Fairmount), Illuminare (2321 Fairmount), Jack's Firehouse (2130 Fairmount), London Grill (23rd &amp; Fairmount), Rembrandt's (23rd &amp; Aspen), St. Stephen's Green (17th &amp; Green), Bridgids (24th &amp; Aspen), Lucky 7 Tavern (25th &amp; Aspen), The Green Room (1940 Green St),a nd Gallagher's on the Parkway (22nd &amp; Spring Garden).",04/21/2011,12:00 AM,04/22/2011,http://www.upcomingevents.com//images/events/BunnyHop/BunnyHop120.jpg,6:00 PM
