location,moreInfoLink,timeResult,title,image,date
"Green Bay, Wis.",http://www.cbssports.com/collegebasketball/teams/page/WISGB/green-bay-phoenix,,Green Bay Phoenix vs @Loyola (Ill.),http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WISGB.gif,"Feb 27, 2011"
"Green Bay, Wis.",http://www.cbssports.com/collegebasketball/teams/page/WISGB/green-bay-phoenix,,Green Bay Phoenix vs Youngstown St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WISGB.gif,"Mar  2, 2011"
"Green Bay, Wis.",http://www.cbssports.com/collegebasketball/teams/page/WISGB/green-bay-phoenix,,Green Bay Phoenix vs Detroit,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WISGB.gif,"Mar  5, 2011"
"New York, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/CLMB/columbia-lions,,Columbia Lions vs Penn,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CLMB.gif,"Feb 26, 2011"
"New York, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/CLMB/columbia-lions,,Columbia Lions vs Princeton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CLMB.gif,"Feb 27, 2011"
"New York, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/CLMB/columbia-lions,,Columbia Lions vs @Yale,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CLMB.gif,"Mar  5, 2011"
"New York, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/CLMB/columbia-lions,,Columbia Lions vs @Brown,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CLMB.gif,"Mar  6, 2011"
"Cedar City, Utah",http://www.cbssports.com/collegebasketball/teams/page/SUT/southern-utah-thunderbirds,,Southern Utah Thunderbirds vs Centenary,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SUT.gif,"Feb 27, 2011"
"Miami, Fla.",http://www.cbssports.com/collegebasketball/teams/page/FIU/florida-international-golden-panthers,,FIU Golden Panthers vs Western Ky.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/FIU.gif,"Feb 27, 2011"
"Pine Bluff, Ark.",http://www.cbssports.com/collegebasketball/teams/page/ARPB/arkansas-pine-bluff-golden-lions,,Ark.-Pine Bluff Golden Lions vs @Grambling,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ARPB.gif,"Feb 27, 2011"
"Pine Bluff, Ark.",http://www.cbssports.com/collegebasketball/teams/page/ARPB/arkansas-pine-bluff-golden-lions,,Ark.-Pine Bluff Golden Lions vs @Jackson St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ARPB.gif,"Mar  1, 2011"
"Pine Bluff, Ark.",http://www.cbssports.com/collegebasketball/teams/page/ARPB/arkansas-pine-bluff-golden-lions,,Ark.-Pine Bluff Golden Lions vs Mississippi Val.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ARPB.gif,"Mar  4, 2011"
"Lawrenceville, N.J.",http://www.cbssports.com/collegebasketball/teams/page/RIDER/rider-broncs,,Rider Broncs vs Siena,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/RIDER.gif,"Feb 26, 2011"
"Detroit, Mich.",http://www.cbssports.com/collegebasketball/teams/page/DETMER/detroit-titans,,Detroit Titans vs @Cleveland St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/DETMER.gif,"Feb 25, 2011"
"Detroit, Mich.",http://www.cbssports.com/collegebasketball/teams/page/DETMER/detroit-titans,,Detroit Titans vs @Youngstown St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/DETMER.gif,"Feb 27, 2011"
"Detroit, Mich.",http://www.cbssports.com/collegebasketball/teams/page/DETMER/detroit-titans,,Detroit Titans vs @Wright St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/DETMER.gif,"Mar  6, 2011"
"Thibodaux, La.",http://www.cbssports.com/collegebasketball/teams/page/NICHST/nicholls-state-colonels,,Nicholls St. Colonels vs @McNeese St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NICHST.gif,"Feb 27, 2011"
"Youngstown, Ohio",http://www.cbssports.com/collegebasketball/teams/page/YST/youngstown-state-penguins,,Youngstown St. Penguins vs Wright St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/YST.gif,"Feb 25, 2011"
"Youngstown, Ohio",http://www.cbssports.com/collegebasketball/teams/page/YST/youngstown-state-penguins,,Youngstown St. Penguins vs Detroit,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/YST.gif,"Feb 27, 2011"
"Santa Clara, Ca.",http://www.cbssports.com/collegebasketball/teams/page/SNCLRA/santa-clara-broncos,,Santa Clara Broncos vs @San Diego,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SNCLRA.gif,"Mar  5, 2011"
"San Diego, Ca.",http://www.cbssports.com/collegebasketball/teams/page/SDG/san-diego-toreros,,San Diego Toreros vs Santa Clara,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDG.gif,"Mar  5, 2011"
"Grambling, La.",http://www.cbssports.com/collegebasketball/teams/page/GRAM/grambling-tigers,,Grambling Tigers vs Ark.-Pine Bluff,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/GRAM.gif,"Feb 27, 2011"
"Grambling, La.",http://www.cbssports.com/collegebasketball/teams/page/GRAM/grambling-tigers,,Grambling Tigers vs Mississippi Val.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/GRAM.gif,"Mar  1, 2011"
"Grambling, La.",http://www.cbssports.com/collegebasketball/teams/page/GRAM/grambling-tigers,,Grambling Tigers vs @Alabama St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/GRAM.gif,"Mar  4, 2011"
"Grambling, La.",http://www.cbssports.com/collegebasketball/teams/page/GRAM/grambling-tigers,,Grambling Tigers vs @Alabama A&amp;M,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/GRAM.gif,"Mar  6, 2011"
,http://www.cbssports.com/collegebasketball/teams/page/NORL/new-orleans-privateers,,New Orleans Privateers vs @Arkansas St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NORL.gif,"Feb 25, 2011"
,http://www.cbssports.com/collegebasketball/teams/page/NORL/new-orleans-privateers,,New Orleans Privateers vs @Ark.-Little Rock,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NORL.gif,"Feb 27, 2011"
,http://www.cbssports.com/collegebasketball/teams/page/NORL/new-orleans-privateers,,New Orleans Privateers vs @Western Ky.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NORL.gif,"Mar  6, 2011"
"Jonesboro, Ark.",http://www.cbssports.com/collegebasketball/teams/page/ARST/arkansas-state-red-wolves,,Arkansas St. Red Wolves vs Troy,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ARST.gif,"Feb 27, 2011"
"Little Rock, Ark.",http://www.cbssports.com/collegebasketball/teams/page/ARKLR/arkansas-little-rock-trojans,,Ark.-Little Rock Trojans vs New Orleans,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ARKLR.gif,"Feb 27, 2011"
"Bowling Green, Ky.",http://www.cbssports.com/collegebasketball/teams/page/WKTY/western-kentucky-hilltoppers,,Western Ky. Hilltoppers vs @FIU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WKTY.gif,"Feb 27, 2011"
"Troy, Ala.",http://www.cbssports.com/collegebasketball/teams/page/TROY/troy-trojans,,Troy Trojans vs @Arkansas St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TROY.gif,"Feb 27, 2011"
"Cookeville, Tenn.",http://www.cbssports.com/collegebasketball/teams/page/TNTECH/tennessee-tech-golden-eagles,,Tennessee Tech Golden Eagles vs Jacksonville St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TNTECH.gif,"Feb 27, 2011"
"Cookeville, Tenn.",http://www.cbssports.com/collegebasketball/teams/page/TNTECH/tennessee-tech-golden-eagles,,Tennessee Tech Golden Eagles vs @Austin Peay,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TNTECH.gif,"Mar  2, 2011"
"Houston, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSO/texas-southern-tigers,,Texas Southern Tigers vs Alabama St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSO.gif,"Feb 27, 2011"
"Houston, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSO/texas-southern-tigers,,Texas Southern Tigers vs Alabama A&amp;M,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSO.gif,"Mar  1, 2011"
"Houston, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSO/texas-southern-tigers,,Texas Southern Tigers vs @Alcorn St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSO.gif,"Mar  4, 2011"
"Prairie View, Texas",http://www.cbssports.com/collegebasketball/teams/page/PRARIE/prairie-view-am-panthers,,Prairie View Panthers vs Alabama A&amp;M,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PRARIE.gif,"Feb 27, 2011"
"Prairie View, Texas",http://www.cbssports.com/collegebasketball/teams/page/PRARIE/prairie-view-am-panthers,,Prairie View Panthers vs Alabama St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PRARIE.gif,"Mar  1, 2011"
"Prairie View, Texas",http://www.cbssports.com/collegebasketball/teams/page/PRARIE/prairie-view-am-panthers,,Prairie View Panthers vs @Alcorn St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PRARIE.gif,"Mar  6, 2011"
"Jackson, Miss.",http://www.cbssports.com/collegebasketball/teams/page/JACKST/jackson-state-tigers,,Jackson St. Tigers vs Mississippi Val.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/JACKST.gif,"Feb 27, 2011"
"Jackson, Miss.",http://www.cbssports.com/collegebasketball/teams/page/JACKST/jackson-state-tigers,,Jackson St. Tigers vs Ark.-Pine Bluff,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/JACKST.gif,"Mar  1, 2011"
"Jackson, Miss.",http://www.cbssports.com/collegebasketball/teams/page/JACKST/jackson-state-tigers,,Jackson St. Tigers vs @Alabama A&amp;M,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/JACKST.gif,"Mar  4, 2011"
"Jackson, Miss.",http://www.cbssports.com/collegebasketball/teams/page/JACKST/jackson-state-tigers,,Jackson St. Tigers vs @Alabama St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/JACKST.gif,"Mar  6, 2011"
"Alcorn State, Miss.",http://www.cbssports.com/collegebasketball/teams/page/ALCST/alcorn-state-braves,,Alcorn St. Braves vs Texas Southern,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALCST.gif,"Mar  4, 2011"
"Alcorn State, Miss.",http://www.cbssports.com/collegebasketball/teams/page/ALCST/alcorn-state-braves,,Alcorn St. Braves vs Prairie View,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALCST.gif,"Mar  6, 2011"
"Montgomery, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALST/alabama-state-hornets,,Alabama St. Hornets vs @Texas Southern,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALST.gif,"Feb 27, 2011"
"Montgomery, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALST/alabama-state-hornets,,Alabama St. Hornets vs @Prairie View,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALST.gif,"Mar  1, 2011"
"Montgomery, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALST/alabama-state-hornets,,Alabama St. Hornets vs Grambling,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALST.gif,"Mar  4, 2011"
"Montgomery, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALST/alabama-state-hornets,,Alabama St. Hornets vs Jackson St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALST.gif,"Mar  6, 2011"
"Huntsville, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALAM/alabama-am-bulldogs,,Alabama A&M Bulldogs vs @Prairie View,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALAM.gif,"Feb 27, 2011"
"Huntsville, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALAM/alabama-am-bulldogs,,Alabama A&M Bulldogs vs @Texas Southern,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALAM.gif,"Mar  1, 2011"
"Huntsville, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALAM/alabama-am-bulldogs,,Alabama A&M Bulldogs vs Jackson St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALAM.gif,"Mar  4, 2011"
"Huntsville, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALAM/alabama-am-bulldogs,,Alabama A&M Bulldogs vs Grambling,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALAM.gif,"Mar  6, 2011"
"Macomb, Ill.",http://www.cbssports.com/collegebasketball/teams/page/WIL/western-illinois-leathernecks,,Western Ill. Leathernecks vs @North Dakota St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WIL.gif,"Feb 27, 2011"
"Kansas City, Mo.",http://www.cbssports.com/collegebasketball/teams/page/MOKC/umkc-kangaroos,,UMKC Kangaroos vs Oral Roberts,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOKC.gif,"Feb 27, 2011"
"Brookings, S.D.",http://www.cbssports.com/collegebasketball/teams/page/SDAKST/south-dakota-state-jackrabbits,,South Dakota St. Jackrabbits vs IUPUI,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDAKST.gif,"Feb 27, 2011"
"Brookings, S.D.",http://www.cbssports.com/collegebasketball/teams/page/SDAKST/south-dakota-state-jackrabbits,,South Dakota St. Jackrabbits vs IPFW,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDAKST.gif,"Mar  7, 2011"
"Tulsa, Okla.",http://www.cbssports.com/collegebasketball/teams/page/ORAL/oral-roberts-golden-eagles,,Oral Roberts Golden Eagles vs @UMKC,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ORAL.gif,"Feb 27, 2011"
"Fargo, N.D.",http://www.cbssports.com/collegebasketball/teams/page/NDS/north-dakota-state-bison,,North Dakota St. Bison vs Western Ill.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NDS.gif,"Feb 27, 2011"
"Indianapolis, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INDPUR/iupui-jaguars,,IUPUI Jaguars vs @South Dakota St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INDPUR.gif,"Feb 27, 2011"
"Fort Wayne, Ind.",http://www.cbssports.com/collegebasketball/teams/page/IUPUFW/ipfw-mastodons,,IPFW Mastodons vs @Oakland,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/IUPUFW.gif,"Feb 27, 2011"
"Fort Wayne, Ind.",http://www.cbssports.com/collegebasketball/teams/page/IUPUFW/ipfw-mastodons,,IPFW Mastodons vs @South Dakota St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/IUPUFW.gif,"Mar  7, 2011"
"Itta Bena, Miss.",http://www.cbssports.com/collegebasketball/teams/page/MSVALST/mississippi-valley-state-delta-devils,,Mississippi Val. Delta Devils vs @Jackson St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MSVALST.gif,"Feb 27, 2011"
"Itta Bena, Miss.",http://www.cbssports.com/collegebasketball/teams/page/MSVALST/mississippi-valley-state-delta-devils,,Mississippi Val. Delta Devils vs @Grambling,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MSVALST.gif,"Mar  1, 2011"
"Itta Bena, Miss.",http://www.cbssports.com/collegebasketball/teams/page/MSVALST/mississippi-valley-state-delta-devils,,Mississippi Val. Delta Devils vs @Ark.-Pine Bluff,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MSVALST.gif,"Mar  4, 2011"
"Rochester, Mich.",http://www.cbssports.com/collegebasketball/teams/page/OAK/oakland-golden-grizzlies,,Oakland Golden Grizzlies vs IPFW,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/OAK.gif,"Feb 27, 2011"
"Seattle, Wash.",http://www.cbssports.com/collegebasketball/teams/page/WA/washington-huskies,,Washington Huskies vs Oregon St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WA.gif,"Mar 11, 2011"
"Lake Charles, La.",http://www.cbssports.com/collegebasketball/teams/page/MCN/mcneese-state-cowboys,,McNeese St. Cowboys vs Nicholls St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MCN.gif,"Feb 27, 2011"
"Corvallis, Ore.",http://www.cbssports.com/collegebasketball/teams/page/ORST/oregon-state-beavers,,Oregon St. Beavers vs @Washington,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ORST.gif,"Mar 11, 2011"
"Moon Township, Pa.",http://www.cbssports.com/collegebasketball/teams/page/ROB/robert-morris-colonials,,Robert Morris Colonials vs @Wagner,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ROB.gif,"Feb 25, 2011"
"Moon Township, Pa.",http://www.cbssports.com/collegebasketball/teams/page/ROB/robert-morris-colonials,,Robert Morris Colonials vs @Mt. St. Mary&acute;s,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ROB.gif,"Feb 27, 2011"
"Moon Township, Pa.",http://www.cbssports.com/collegebasketball/teams/page/ROB/robert-morris-colonials,,Robert Morris Colonials vs C. Connecticut St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ROB.gif,"Mar  4, 2011"
"Moon Township, Pa.",http://www.cbssports.com/collegebasketball/teams/page/ROB/robert-morris-colonials,,Robert Morris Colonials vs Mt. St. Mary&acute;s,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ROB.gif,"Mar  7, 2011"
"Moon Township, Pa.",http://www.cbssports.com/collegebasketball/teams/page/ROB/robert-morris-colonials,,Robert Morris Colonials vs @Quinnipiac,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ROB.gif,"Mar 10, 2011"
"Moon Township, Pa.",http://www.cbssports.com/collegebasketball/teams/page/ROB/robert-morris-colonials,,Robert Morris Colonials vs @Villanova,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ROB.gif,"Mar 18, 2011"
"Murray, Ky.",http://www.cbssports.com/collegebasketball/teams/page/MURYST/murray-state-racers,,Murray St. Racers vs @Morehead St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MURYST.gif,"Feb 25, 2011"
"Murray, Ky.",http://www.cbssports.com/collegebasketball/teams/page/MURYST/murray-state-racers,,Murray St. Racers vs @Eastern Ky.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MURYST.gif,"Feb 27, 2011"
"Macon, Ga.",http://www.cbssports.com/collegebasketball/teams/page/MERCER/mercer-bears,,Mercer Bears vs @Belmont,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MERCER.gif,"Feb 25, 2011"
"Macon, Ga.",http://www.cbssports.com/collegebasketball/teams/page/MERCER/mercer-bears,,Mercer Bears vs @Lipscomb,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MERCER.gif,"Feb 27, 2011"
"Cleveland, Ohio",http://www.cbssports.com/collegebasketball/teams/page/CLEVST/cleveland-state-vikings,,Cleveland St. Vikings vs Detroit,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CLEVST.gif,"Feb 25, 2011"
"Cleveland, Ohio",http://www.cbssports.com/collegebasketball/teams/page/CLEVST/cleveland-state-vikings,,Cleveland St. Vikings vs Wright St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CLEVST.gif,"Feb 27, 2011"
"Princeton, N.J.",http://www.cbssports.com/collegebasketball/teams/page/PRINCE/princeton-tigers,,Princeton Tigers vs Penn,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PRINCE.gif,"Mar  9, 2011"
"Cape Girardeau, Mo.",http://www.cbssports.com/collegebasketball/teams/page/SEMOST/southeast-missouri-state-redhawks,,SE Missouri St. Redhawks vs Tennessee St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SEMOST.gif,"Feb 25, 2011"
"Cape Girardeau, Mo.",http://www.cbssports.com/collegebasketball/teams/page/SEMOST/southeast-missouri-state-redhawks,,SE Missouri St. Redhawks vs Austin Peay,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SEMOST.gif,"Feb 27, 2011"
"Terre Haute, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INST/indiana-state-sycamores,,Indiana St. Sycamores vs @Illinois St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INST.gif,"Feb 24, 2011"
"Terre Haute, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INST/indiana-state-sycamores,,Indiana St. Sycamores vs Missouri St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INST.gif,"Feb 27, 2011"
"Terre Haute, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INST/indiana-state-sycamores,,Indiana St. Sycamores vs @Illinois St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INST.gif,"Mar  5, 2011"
"Macon, Ga.",http://www.cbssports.com/collegebasketball/teams/page/MERCER/mercer-bears,,Mercer Bears vs East Tenn. St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MERCER.gif,"Mar  6, 2011"
"Memphis, Tenn.",http://www.cbssports.com/collegebasketball/teams/page/MEM/memphis-tigers,,Memphis Tigers vs St. John&acute;s (N.Y.),http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MEM.gif,"Mar 17, 2011"
"Memphis, Tenn.",http://www.cbssports.com/collegebasketball/teams/page/MEM/memphis-tigers,,Memphis Tigers vs @Mississippi,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MEM.gif,"Mar 19, 2011"
"Thibodaux, La.",http://www.cbssports.com/collegebasketball/teams/page/NICHST/nicholls-state-colonels,,Nicholls St. Colonels vs @Sam Houston,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NICHST.gif,"Mar 10, 2011"
"Boone, N.C.",http://www.cbssports.com/collegebasketball/teams/page/APLST/appalachian-state-mountaineers,,Appalachian St. Mountaineers vs Harvard,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/APLST.gif,"Mar 17, 2011"
"Boone, N.C.",http://www.cbssports.com/collegebasketball/teams/page/APLST/appalachian-state-mountaineers,,Appalachian St. Mountaineers vs @Marshall,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/APLST.gif,"Mar 22, 2011"
"Boone, N.C.",http://www.cbssports.com/collegebasketball/teams/page/APLST/appalachian-state-mountaineers,,Appalachian St. Mountaineers vs Pacific,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/APLST.gif,"Mar 25, 2011"
"Lake Charles, La.",http://www.cbssports.com/collegebasketball/teams/page/MCN/mcneese-state-cowboys,,McNeese St. Cowboys vs @Sam Houston,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MCN.gif,"Feb 24, 2011"
"Winston-Salem, N.C.",http://www.cbssports.com/collegebasketball/teams/page/WS/winston-salem-rams,,Winston-Salem St. Rams vs Florida A&amp;M,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WS.gif,"Feb 27, 2011"
"Winston-Salem, N.C.",http://www.cbssports.com/collegebasketball/teams/page/WS/winston-salem-rams,,Winston-Salem St. Rams vs Bethune-Cookman,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WS.gif,"Mar  1, 2011"
"Winston-Salem, N.C.",http://www.cbssports.com/collegebasketball/teams/page/WS/winston-salem-rams,,Winston-Salem St. Rams vs @S.C. State,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WS.gif,"Mar  4, 2011"
"Cambridge, Mass.",http://www.cbssports.com/collegebasketball/teams/page/HARV/harvard-crimson,,Harvard Crimson vs @Appalachian St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/HARV.gif,"Mar 17, 2011"
"Nacogdoches, Texas",http://www.cbssports.com/collegebasketball/teams/page/SFA/stephen-f-austin-lumberjacks,,Stephen F. Austin Lumberjacks vs @Sam Houston,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFA.gif,"Mar 13, 2011"
"Pittsburgh, Pa.",http://www.cbssports.com/collegebasketball/teams/page/DUQ/duquesne-dukes,,Duquesne Dukes vs @Princeton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/DUQ.gif,"Mar 17, 2011"
"Evansville, Ind.",http://www.cbssports.com/collegebasketball/teams/page/EVAN/evansville-aces,,Evansville Aces vs N. Iowa,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/EVAN.gif,"Feb 23, 2011"
"Springfield, Mo.",http://www.cbssports.com/collegebasketball/teams/page/MOST/missouri-state-bears,,Missouri St. Bears vs Pacific,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOST.gif,"Mar 30, 2011"
"Des Moines, Iowa",http://www.cbssports.com/collegebasketball/teams/page/DRA/drake-bulldogs,,Drake Bulldogs vs @N. Iowa,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/DRA.gif,"Mar  5, 2011"
"Kent, Ohio",http://www.cbssports.com/collegebasketball/teams/page/KENT/kent-state-golden-flashes,,Kent St. Golden Flashes vs Tulsa,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/KENT.gif,"Mar 17, 2011"
"Kent, Ohio",http://www.cbssports.com/collegebasketball/teams/page/KENT/kent-state-golden-flashes,,Kent St. Golden Flashes vs @Illinois,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/KENT.gif,"Mar 22, 2011"
"Richmond, Va.",http://www.cbssports.com/collegebasketball/teams/page/VACOMM/virginia-commonwealth-rams,,VCU Rams vs St. Louis,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/VACOMM.gif,"Mar 29, 2011"
"Richmond, Va.",http://www.cbssports.com/collegebasketball/teams/page/VACOMM/virginia-commonwealth-rams,,VCU Rams vs @St. Louis,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/VACOMM.gif,"Mar 31, 2011"
