venueLink,title,zip,moreInfo,time,description,venue,city,startDate,images,state,street,endDate
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Le Bonheur Charity Battle of the Bands,38104,http://www.livefrommemphis.com/memphiscalendar/details/5307-le-bonheur-charity-battle-of-the-bands,08.00.pm,"<br />Le Bonheur Charity Battle of the Bands  Wampa w/ Endless Zero, Heroines of Today, Goin Down Standin Up, Modern Slang, Life By Inches, Roses Unread  at The Hi-Tone Cafe<br mce_bogus=""1"">  Saturday Apr. 23, 2011 8:00 pm	 									&nbsp;Doors: 12:00pm",Hi-Tone Cafe,Memphis,04/23/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/23/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Parts &amp; Labor w/ Clay Otis &amp; The Showbiz Lights,38104,http://www.livefrommemphis.com/memphiscalendar/details/5306-parts-a-labor-w-clay-otis-a-the-showbiz-lights,08.00.pm,<br />,Hi-Tone Cafe,Memphis,04/24/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/24/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,The Whigs w/ Company of Thieves &amp; Young Buffalo,38104,http://www.livefrommemphis.com/memphiscalendar/details/5308-the-whigs-w-company-of-thieves-a-young-buffalo,07.00.pm,<p>,Hi-Tone Cafe,Memphis,04/25/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/25/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Dax Riggs w/ The Unbeheld,38104,http://www.livefrommemphis.com/memphiscalendar/details/5309-dax-riggs-w-the-unbeheld,09.00.pm,"<p><p>Louisiana’s own dark star and Orpheus of the underground, Dax Riggs –  the fool in your tarot deck – trippin’ over his own tombstone, reaching  into the atmosphere and pulling spirits from the air. An alchemy of all  roots music, doom metal and glam-punk poetry.  It sounds like voodoo,  feels like redemption and puts off heat like a burning oil rig. In the  service of tears and the ghost of all sorrows…say goodnight to the  world.<br /> <br /> Ex-deadboy and the Elephantmen and ex-Acid Bath’s Dax Riggs will release  his sophomore solo album Say Goodnight To The World on August 3rd,  2010, on Fat Possum Records.  Recorded over two weeks in his home insane  asylum with dancing boys of Austin, TX, Charley Siess (drums) and Kevin  Fitzsimmons (bass); co-produced with multi-instrumentalist Robbie Lee  (Howling Hex, Baby Dee); and mixed with Eric Wofford (Black Angels, Bill  Callahan).",Hi-Tone Cafe,Memphis,04/26/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/26/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Southern Culture On The Skids w/ Jeff Evans &amp; Ross Johnson,38104,http://www.livefrommemphis.com/memphiscalendar/details/5310-southern-culture-on-the-skids-w-jeff-evans-a-ross-johnson,09.00.pm,"<p><br /><p>http://scots.com/<br /> <br /> Southern Culture on the Skids, also sometimes known as SCOTS, is an  American rock band that was formed in 1983 in Chapel Hill, North  Carolina. The band consists of Rick Miller, Dave Hartman, and Mary Huff.<br /> SCOTS' music is generally very upbeat, as they usually write and perform  songs about dancing, sex, and fried chicken, which are main themes in  songs such as ""Cheap Motels,"" ""Soul City,"" and ""Eight Piece Box."" They  are also known for their live shows, which often include throwing fried  chicken and banana pudding into the audience, and audience members  invited to dance onstage. As a general rule, they are not hostile toward  non-commercial taping of their shows.",Hi-Tone Cafe,Memphis,04/27/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/27/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/10-orpheum-theatre,Arcade Fire,38103,http://www.livefrommemphis.com/memphiscalendar/details/5329-arcade-fire,08.00.pm,"<p><p>Album of the Year Grammy winners Arcade Fire will take The Orpheum Theatre stage on Thursday, April 28<br /><br />Arcade  Fire is touring in support of its critically acclaimed third album, The  Suburbs, which recently took Album Of The Year, top prize at the 53rd  annual Grammy Awards.<br /> <br />The Suburbs was released August 3, 2010 on  Merge Records, debuting at #1 on the U.S. Top 200 and selling nearly  500,000 copies as of press time.<br /><br />Patrons with Orchestra Pit  tickets or tickets in Orchestra Rows A-M will be required to enter the  theatre directly after picking up their tickets.&nbsp;&nbsp;&nbsp;<br />Everyone in the party must be present when tickets are picked up.<br />Valid photo I.D. and credit card used in ordering must be presented.<p>SOLD OUT<br />",Orpheum Theatre,Memphis,04/28/2011,http://www.livefrommemphis.com/images/eventlist/venues/orpheumtheatre_1231960286.jpg,TN,203 S. Main,04/28/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Blue Mountain w/ Howlies,38104,http://www.livefrommemphis.com/memphiscalendar/details/5311-blue-mountain-w-howlies,09.00.pm,<p>,Hi-Tone Cafe,Memphis,04/28/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/28/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/70-tomleepark,Beale Street Music Festival,38103,http://www.livefrommemphis.com/memphiscalendar/details/5344-beale-street-music-festival,,"<p>The 2011 Beale Street Music Festival marks the 35th anniversary of  the festival which each year attracts music enthusiasts from all 50  states and a dozen foreign countries to the storied city where  rock-n-roll and blues music all began.&nbsp; Over the past decade the  festival has attracted over 1.1 million music fans to the multistage  three-day event, best known for its eclectic mix of contemporary rock,  blues, soul and modern talent and its musically inspired setting.&nbsp; The  festival is held in a beautiful 25 acre riverfront park at the foot of  historic Beale Street overlooking the mighty Mississippi River.<p>  The music festival has played host to a broad array of diverse and  notable contemporary musical talents such as; the Dave Matthews Band,  Van Morrison, Foo Fighters, Bob Dylan, Kid Rock, John Mayer, Santana,  Jack Johnson, Aretha Franklin, Beck, James Taylor, Fergie, Jason Mraz,  Lou Reed, Katy Perry, Ben Harper, The Killers, Steely Dan, Fall Out Boy,  Stevie Ray Vaughan, John Legend, Sheryl Crow, B.B. King, Shinedown,  Fleetwood Mac, John Lee Hooker, Sarah McLachlan, the Allman Brothers  Band, Cat Power, Elvis Costello, James Brown, Widespread Panic, Nelly,  Godsmack, Willie Nelson, Iggy Pop, My Chemical Romance, ZZ Top, Big  Star, Korn, Al Green, 30 Seconds to Mars, Steve Miller Band, Three Doors  Down, and Jerry Lee Lewis<p>SCHEDULE<br /><p>TICKETS<br mce_bogus=""1""><p><br /><p><br />",Tom Lee Park,Memphis,04/29/2011,http://www.livefrommemphis.com/images/eventlist/venues/tomleepark.jpg,TN,357 Riverside Drive,05/01/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Colour Revolt w/ Arma Secreta,38104,http://www.livefrommemphis.com/memphiscalendar/details/5312-colour-revolt-w-arma-secreta,11.00.pm,"<p><p>Colour Revolt Music @ http://www.last.fm/music/Colour+Revolt<br /> <br /> Colour Revolt's members first played together while they were high  school students at Jackson Academy in Jackson, MS under the name Foxxe,  then changing to Fletcher and releasing a full length entitled ""Friends  Don't Speak"". They then moved on to become college students at the  University of Mississippi in Oxford, Mississippi.[1] They take their  current name from Edwin Abbott's mathematical novel, Flatland.[1] The  group had intended to record their first EP in Mississippi in August of  2005, but Hurricane Katrina interrupted the recording session, and so  they recorded it in the house of local label Esperanza Plantation's  owner, Chaney Nichols.[2] The self-titled EP came out in December of  2005; following this the group toured with Brand New and signed to  Interscope Records, who re-released the EP on their subsidiary Tiny Evil  in October 2006.[1]<br /> <br /> The group has also performed at SXSW and toured with Dinosaur Jr., Black  Lips, Okkervil River, Menomena, Paper Rival, Explosions in the Sky,  Malajube, Anathallo, and Manchester Orchestra.[3] They then signed with  Fat Possum Records; their full-length debut, Plunder, Beg and Curse,  produced by Clay Jones, was released on April 1, 2008.[4] In 2008,  Boston newspaper The Phoenix named them the Best New Band from  Mississippi. [5]<br /> ~wiki",Hi-Tone Cafe,Memphis,04/29/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/29/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,DJ Buck Wilders and The Hook-Up,38104,http://www.livefrommemphis.com/memphiscalendar/details/5313-dj-buck-wilders-and-the-hook-up,10.00.pm,18+ Ages,Hi-Tone Cafe,Memphis,04/30/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/30/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/36-memphis-drum-shop,Music Society Jam Session &amp;  Award of Distinction Presentation to Gene Rush,38104,http://www.livefrommemphis.com/memphiscalendar/details/5292-music-society-jam-session-a-award-of-distinction-presentation-to-gene-rush,06.00.pm  - 08.00.pm,"<p>Music Society Jam Session &amp; <br />Award of Distinction Presentation to Gene Rush<br />May 3, 2011 at 6 p.m.<br />Memphis Drum Shop (878 S. Cooper)<br /><br />Join fellow alumni and a stellar cast of Memphis musicians for a Music Society Jam Session at the Memphis Drum Shop on May 3 from 6-8 pm. A house band will set the beat and musicians are encouraged to bring their own instruments. Wine and light hors d’oeuvres are included with admission.&nbsp; Door prizes will be given throughout the night. General Admission is $10. Free for University of Memphis Alumni Association members who present their membership cards.<br />To RSVP, contact Alumni Coordinator Wendy Sumner-Winter     ' );  document.write( addy94127 );  document.write( '' );  //-->    ' );  //-->  This e-mail address is being protected from spambots. You need JavaScript enabled to view it    ' );  //-->   or call 901/678-1562 by Friday, April 29.",Memphis Drum Shop,Memphis,05/03/2011,http://www.livefrommemphis.com/images/eventlist/venues/memphisdrumshopicon_1234199011.jpg,TN,878 S. Cooper,05/03/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/10-orpheum-theatre,Celtic Woman: Songs from the Heart,38103,http://www.livefrommemphis.com/memphiscalendar/details/5332-celtic-woman-songs-from-the-heart,,"<p><p>Celtic Woman, a smash hit around the globe, returns to the Orpheum Theatre for two nights only - May 9 &amp; 10, 2011!<br />  <p>Their  awe-inspiring vocals continue to capture the hearts of fans across the  country on a whirlwind tour of America.  Their critically-acclaimed  television special Celtic Woman - Songs from the Heart, filmed  live from Powerscourt House and Gardens in Ireland, is a blockbuster on  PBS.  Come see Celtic Woman perform unique renditions of Irish  standards, classical favorites and contemporary hits.  <p>Celtic Woman - Songs from the Heart promises to be a live concert event that you and your entire family will never forget!<p>Celtic Woman's debut album held the #1 spot on the Billboard World Music  chart for 81 consecutive weeks. It was eventually knocked from the top  spot by their second album, which in turn was bumped from the top spot  by their third album.<p>MORE INFO<br />",Orpheum Theatre,Memphis,05/09/2011,http://www.livefrommemphis.com/images/eventlist/venues/orpheumtheatre_1231960286.jpg,TN,203 S. Main,05/10/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/10-orpheum-theatre,Jackson Browne,38103,http://www.livefrommemphis.com/memphiscalendar/details/5333-jackson-browne,10.00.pm,"<p><p>Jackson Browne returns to The Orpheum Theatre for an evening of solo acoustic music!<br /><br />Browne  has written and performed some of the most literate and moving songs in  popular music and has defined a genre of songwriting charged with  honesty, emotion and personal politics.<br /><br />Known for hits like  ""Running on Empty"" and ""Doctor My Eyes,"" Browne is an inductee of both  the Rock and Roll Hall of Fame (2004) and the Songwriter's Hall of Fame  (2007).<p>Ticket Prices<br />$50.50 - $75.50<br />plus any<br />service fees<p>MORE INFO<br mce_bogus=""1"">",Orpheum Theatre,Memphis,05/11/2011,http://www.livefrommemphis.com/images/eventlist/venues/orpheumtheatre_1231960286.jpg,TN,203 S. Main,05/11/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/10-orpheum-theatre,Steve Martin with the Steep Canyon Rangers,38103,http://www.livefrommemphis.com/memphiscalendar/details/5334-steve-martin-with-the-steep-canyon-rangers,10.00.pm,"<p><p>Don't miss comedian/actor/banjo master Steve Martin and The Steep Canyon  Rangers when they take The Orpheum Theatre stage on May 28! <br /><br />Perhaps  best known for his work on screen, Martin is an accomplished banjo  player, and incorporated the instrument into his early routines. <br /><br />Over the last several years, Martin has become more serious about his craft, and his debut album, The Crow, won a Grammy Award.<br /><br />Martin  will perform with The Steep Canyon Rangers, who were the International  Bluegrass Music Association's 2006 ""Emerging Artist of the Year.""<p>Ticket Prices<br />$47.50 - $77.50<br />plus any<br />service fees<p>MORE INFO<br />",Orpheum Theatre,Memphis,05/28/2011,http://www.livefrommemphis.com/images/eventlist/venues/orpheumtheatre_1231960286.jpg,TN,203 S. Main,05/28/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/8-brooksmuseumofart,A Feast for the Eyes,38104,http://www.livefrommemphis.com/memphiscalendar/details/5339-a-feast-for-the-eyes,,"<p>   A Feast for the Eyes  <p>On view through June 5, 2011  <p>Curated by Stanton Thomas, Curator of European and Decorative Art    <p>Images of food and dining—whether kitchen scenes, still  lifes of vegetables fresh from the garden, or people gathered around the  table for a meal—have been popular subjects for millennia. A Feast for the Eyes shows how artists explore the complex textures and forms of food, as  well as the kitchen and dining table’s more sensual offerings. These  rarely seen works on paper, ranging from eighteenth century caricatures  to modernist abstractions, were selected for their variety, technical  excellence, and of course their visual appeal.  <p>&nbsp;  Luigi Rist, American, 1888-1959  Corsage, ca. 1944  Wood block  Brooks Memorial Art Gallery purchase from  American Color Print Society 47.710",Brooks Museum of Art,Memphis,04/19/2011,http://www.livefrommemphis.com/images/eventlist/venues/brooks_1231924609.jpg,TN,1934 Poplar Avenue,06/05/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/8-brooksmuseumofart,A Taste for China,38104,http://www.livefrommemphis.com/memphiscalendar/details/5340-a-taste-for-china,,"A Taste for China  <p>On view through June 15, 2011  <p>Organized by the Memphis Brooks Museum of Art and  <p>Curated by Stanton Thomas, Curator of European and Decorative Art<br /> Presented by Morgan Keegan      <p>Since Marco Polo’s tales of wondrous lands lying far to  the East first became popular in the medieval era, the West has been  fascinated by China. It was not only the country’s exotic  luxuries—including porcelain, lacquer-ware, jade, and silk—that fueled  the fashion for Asian things, but the striking beauty of these visual  arts. Captivated by depictions of foreign courts, distant landscapes,  and unusual flowers, as well as the rare materials themselves, Western  artists often emulated Eastern works, creating the style known as  chinoiserie.    <p>At the same time, the Chinese began to produce objects  specifically for export, adapting their traditional arts to a new and  burgeoning market.This exhibition will explore the artistic connection  between China and the West. Featuring a diverse selection of  objects—including exquisite porcelain,richly gilded lacquer-work,  intricate embroidery, and a jade mummy suit—A Taste for China draws on  private and public collections to celebrate a longstanding and rich  cultural relationship.  <p><br />  English Young Boy’s Waistcoat, ca. 1720  Linen with silk embroidered appliqués  Memphis Brooks Museum of Art, Memphis, TN;  Gift of Decorative Arts Trust 95.2",Brooks Museum of Art,Memphis,04/19/2011,http://www.livefrommemphis.com/images/eventlist/venues/brooks_1231924609.jpg,TN,1934 Poplar Avenue,06/15/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/8-brooksmuseumofart,Art in the Sky Kite Festival,38104,http://www.livefrommemphis.com/memphiscalendar/details/5342-art-in-the-sky-kite-festival,10.00.am  - 03.00.pm,"Saturday, April 23  10 am - 3 pm  <p>Art in the Sky Kite Festival  <p>In celebration of our exhibition A Taste for China, the  Brooks will host its first annual kite festival. $1 to make + fly a  Chinese-inspired kite, or simply bring your own at no cost. Free event  for the whole family.&nbsp; Free admission to the museum from 11 am to 1 pm.  <p>&nbsp;  <p>The Magic Kids bring their sun-drenched pop sound to the  Brooks’ Art in the Sky Kite Festival with two free performances on the  museum plaza at 11 am and 1 pm. Sponsored by Morgan Keegan.  <p>",Brooks Museum of Art,Memphis,04/23/2011,http://www.livefrommemphis.com/images/eventlist/venues/brooks_1231924609.jpg,TN,1934 Poplar Avenue,04/23/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/10-orpheum-theatre,Belgium on Beale,38103,http://www.livefrommemphis.com/memphiscalendar/details/5330-belgium-on-beale,07.00.pm,"<p><p>In May of 2011, Memphians will have the chance to experience the sights,  sounds, and tastes of Belgium with the feature international  performance Belgium on Beale. Direct from our honored country, Memphis  in May welcomes the acclaimed troupe Marc Malempré.  Featuring movements  and melodies of Belgium, Malempré and his troupe revive the rich  traditions of Belgium, keeping Belgian heritage alive through the arts.   The home of the blues will also welcome the vivid vocal harmonies of  female trio Laïs, known for their unique mixing of new world sounds with  old world lyrics.<br /><br />This entertaining performance will offer a  night that combines music, song, dance, and theater to showcase the  artistic excellence of Belgium.  A sample taste of authentic Belgian  cuisine from Chef Didier Bolle will be served during intermission to  complete the evening.<p>Visit Official Show Site<br mce_bogus=""1""><p>Ticket Prices<br />$12.00<br />plus any<br />service fees<p>BUY TICKETS<br />",Orpheum Theatre,Memphis,05/05/2011,http://www.livefrommemphis.com/images/eventlist/venues/orpheumtheatre_1231960286.jpg,TN,203 S. Main,05/05/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/180-shelby-farms-park-visitor-center,CincoKMayo 5K Race and Festival 2011,38134,http://www.livefrommemphis.com/memphiscalendar/details/5285-cincokmayo-5k-race-and-festival-2011,09.00.am  - 02.00.pm,"<p>Latino Memphis is proud to announce the first-annual ""CincoKMayo 5K Race and Festival 2011!"" Come on May 7th at Shelby Farms from 9:00am-2:00pm to celebrate Latin culture and Memphis diversity! <br /><br />There will be a 5K, a family ""Fun-Run/walk"" around&nbsp; Patriot Lake, Latin food vendors, children's activities, live entertainment, and an inaugural Salsa-Making Competition!<br /><br />Our entertainment line-up includes: <br /><br />Musicians:<br />Colombian singer, Marcela Pinilla<br />English/Spanish alternative rock band, Alfepado<br />Soul/pop singer, CC Hill<br />and more!<br /><br />Dancers/performers:<br />Salsa Memphis<br />Danza Azteca<br />Watoto de Afrika<br />Mexican Traditions<br />and more!<br /><br />$25 registration for the 5K includes a Nike Dri-Fit t-shirt and a CincoKMayo 2011 poster. Register online at http://cincokmayo.racesonline.com and ""like"" us on Facebook for more updates to come! <br /><br />We want to emphasize that the festival is a FREE event, family-friendly, and includes a variety of cultural experiences. <p><p><br /><p><br />",Shelby Farms Park Visitor Center,Memphis,05/07/2011,,TN,500 North Pine Lake Drive,05/07/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/37-five-in-one,VINI Social Club,38104,http://www.livefrommemphis.com/memphiscalendar/details/5288-vini-social-club,06.00.pm  - 10.00.pm,"<p>Social Club is a place to meet people who make things. It’s not just a place for art, it’s also a place for craft, a place for community. It’s for anyone who wants to make things and for one who wants to teach others how to make things. We operate on a contribution basis. While we always put monetary donations to good use, we appreciate your supplies, time, skills and ideas. Come over Monday, we'd love to see you.",Five in One,Memphis,05/09/2011,"http://www.livefrommemphis.com/images/eventlist/events/socialclub_1255757492.jpg, http://www.livefrommemphis.com/images/eventlist/venues/fiveinoneicon_1234378385.jpg",TN,423 N. Watkins,05/09/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/37-five-in-one,VINI Social Club,38104,http://www.livefrommemphis.com/memphiscalendar/details/5317-vini-social-club,06.00.pm  - 10.00.pm,"<p>Social Club is a place to meet people who make things. It’s not just a place for art, it’s also a place for craft, a place for community. It’s for anyone who wants to make things and for one who wants to teach others how to make things. We operate on a contribution basis. While we always put monetary donations to good use, we appreciate your supplies, time, skills and ideas. Come over Monday, we'd love to see you.",Five in One,Memphis,05/16/2011,"http://www.livefrommemphis.com/images/eventlist/events/socialclub_1255757492.jpg, http://www.livefrommemphis.com/images/eventlist/venues/fiveinoneicon_1234378385.jpg",TN,423 N. Watkins,05/16/2011
,ARTAFACTOR 2011: The Sweet Life,,http://www.livefrommemphis.com/memphiscalendar/details/5314-artafactor-2011-the-sweet-life,07.00.pm  - 10.00.pm,"<p><br /><p>Join  us for ARTAFACTOR: A celebration of The Sweet Life supporting the arts  presented by Metropolitan Bank and Butler Snow. Complete event details  at www.artafactor.com.<br /><br />This  year we celebrate The Sweet Life, and we are thrilled to welcome our  guests to Carrier Hall, a stunning 1920s Midtown gem. The evening will  showcase the artistry of fantastic local performers and will feature a  fabulous array of silent and live auction items. With a cocktail supper  and open bar, this is an event not to miss! <br /><br />Tickets $125 and  auction sales support arts organizations across our community, making  Memphis a more vibrant place to live and work. Support artists, students  and audience members while experiencing an unforgettable, decadent  evening!",,,05/20/2011,,,,05/20/2011
,2011 Indie Acting Classes,,http://www.livefrommemphis.com/memphiscalendar/details/5289-2011-indie-acting-classes,,"<p><br /><br />if  you TRULY want to improve your chances the next time you are in the  casting room, Here is your chance. Come master the art of acting and  auditioning for the camera and get the confidence you need at INDIE  ACTING... STUDIO!<br /><br />In this class you will learn <br />► How to make strong choices that casting directors will remember<br />► Casting room etiquette &amp; Auditioning techniques<br />► Learn how to be truly conifident and shake that nerious feeling <br />► Enhance your ability to make on the spot changes by doing it different <br /><br />Indie Acting  Studio Classes are the MOST AFFORDABLE in town, ONLY $15 per class  …Classes start at 6:30 pm and end at 10:30 pm (4 hours)- must be 17 or  older. <br /><br /><br />WHERE: 7715 US Highway 70, Bartlett TN, 38133 <br />(visit our website for an updated map)<br />WHEN: Classes held MONDAY evening from 6:30-10:30 pm <br />WEBSITE: http://www.indieacting.2ya.com/",,,05/09/2011,,,,05/09/2011
,2011 Indie Acting Classes,,http://www.livefrommemphis.com/memphiscalendar/details/5316-2011-indie-acting-classes,,"<p><br /><br />if  you TRULY want to improve your chances the next time you are in the  casting room, Here is your chance. Come master the art of acting and  auditioning for the camera and get the confidence you need at INDIE  ACTING... STUDIO!<br /><br />In this class you will learn <br />► How to make strong choices that casting directors will remember<br />► Casting room etiquette &amp; Auditioning techniques<br />► Learn how to be truly conifident and shake that nerious feeling <br />► Enhance your ability to make on the spot changes by doing it different <br /><br />Indie Acting  Studio Classes are the MOST AFFORDABLE in town, ONLY $15 per class  …Classes start at 6:30 pm and end at 10:30 pm (4 hours)- must be 17 or  older. <br /><br /><br />WHERE: 7715 US Highway 70, Bartlett TN, 38133 <br />(visit our website for an updated map)<br />WHEN: Classes held MONDAY evening from 6:30-10:30 pm <br />WEBSITE: http://www.indieacting.2ya.com/",,,05/16/2011,,,,05/16/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/8-brooksmuseumofart,Brooks Film Summer Camp,38104,http://www.livefrommemphis.com/memphiscalendar/details/5338-brooks-film-summer-camp,,"<p>Registration Deadline: Friday, May 13&nbsp; |&nbsp; Call 901.544.6246 or fill out the form below and someone will contact you.  <p><br />  <p>Join the Brooks this summer for a two-week film camp. Collaborate to  make a short film using video cameras and learn the basics of editing.  Then head back to the Brooks on Saturday, June 18 when your short film  will be shown along with professional film-makers films for kids. Bring  your own lunch. $375 mem/$415 non-mem for the two week period.  <p>Recommended for Grades 5-8. No prior experience necessary. In partnership with Indie Memphis.<p>REGISTRATION FORM<br /><br mce_bogus=""1""><p><br />",Brooks Museum of Art,Memphis,06/06/2011,http://www.livefrommemphis.com/images/eventlist/venues/brooks_1231924609.jpg,TN,1934 Poplar Avenue,06/17/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/8-brooksmuseumofart,Art in the Basic Curriculum Annual Exhibition,38104,http://www.livefrommemphis.com/memphiscalendar/details/5341-art-in-the-basic-curriculum-annual-exhibition,,"Art in the Basic Curriculum Annual Exhibition<p>  April 1 - May 1, 2011  <p>Curated by Jenny Hornby, Assistant Curator of Education  <p>Sponsored by ArtsMemphis,Tennessee Arts Commission,  Robert and Martha Fogelman Charitable Trust, J.D. Buckman  CharitableTrust, International Paper Foundation and an Anonymous  Foundation.    <p>Art in the Basic Curriculum (ABC) recently completed its  32nd year at the Memphis Brooks Museum of Art.&nbsp; Since its inception, the  museum-school collaboration has grown from serving 150 Memphis-area  students in 1979 to serving approximately 1,450 students and 48  elementary teachers this year.    <p>Over the course of the school year ABC educators conduct  three classroom visits and two sessions at the museum. The program goals  are to foster 21st century skills such as problem-solving,  collaboration, communication, and creativity and to provide teachers  with ideas for integrating art into the daily curriculum. The exhibition  features selected student artwork as well as project descriptions,  sketches, and student writings that highlight the creative process.  <p>&nbsp;  Kaleb Brunt,  4th grade,  Ms. Travis, Downtown Elementary  2011",Brooks Museum of Art,Memphis,04/01/2011,http://www.livefrommemphis.com/images/eventlist/venues/brooks_1231924609.jpg,TN,1934 Poplar Avenue,05/01/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/184-joysmith-gallery,"Homage, by Leon Morris",38103,http://www.livefrommemphis.com/memphiscalendar/details/5327-homage-by-leon-morris,,"<p><br /><p>Award-winning jazz, blues and roots photographer, Leon Morris will be unveiling a fine art exhibition at The Joysmith Gallery in Memphis on April 21st, to coincide with the Beale Street Music Festival.<br /><br />Leon Morris has spent over 30 years exploring his passion for the roots of contemporary music. 15 years after walking away from one of the most promising corporate photography careers in the United Kingdom, Leon has decided to bring his latent collection of music images into the public eye. His exhibition, “Homage”, will take place from April 21st – June 5th, with an official opening on Friday, April 29th to the general public.<br /><p>""Homage"" is a photographic journey that captures the personalities of some of the most influential and impactful jazz, soul, roots and blues legends in music, including Miles Davis, Ray Charles, Fela Kuti, Nina Simone and Cab Calloway. The “Homage” collection also includes images of Memphis in May headliners Betty Lavette, Jerry Lee Lewis and Magic Slim, as well as Blues Music Awards nominees Irma Thomas and Dr. John.<br /><br />“Homage” previously toured to Newport, RI for the Newport Jazz Festival, and to Carmel, CA for the Monterey Jazz Fest. Here is a link to an NBC in Newport piece, aired around the time of the exhibition:<br /><br />In late 2011, Morris will be releasing a coffee table book by the same name, which pulls together his thoughts on the music, the musicians, and his role as a photographer documenting these moments in musical history- alongside a host of compelling images.<p>Event Details:<br />Homage, by Leon Morris<br />On exhibit April 21st-June 5th<br />Opening April 29th 6-9pm<br />Joysmith Gallery<br />46 Huling Avenue<br />Memphis, TN 38103<br />901.543.0505<br /><p><br />",Joysmith Gallery,Memphis,04/21/2011,http://www.livefrommemphis.com/images/eventlist/venues/location_inner_1303146197.jpg,TN,46 Huling Avenue.,06/05/2011
,Large Scale Temporary Public Art,,http://www.livefrommemphis.com/memphiscalendar/details/5326-large-scale-temporary-public-art,,"<p>From artist Catherine Blackwell Peña<br mce_bogus=""1""><p>""Come check out my new 66ft long reverse graffiti mural with  corresponding living grass trucks during the Month of May in Memphis,  TN. <br /><br />This piece was commissioned by the TN Dept. of Transportation to highlight their Clear the Air campaign (http://www.cleartheairtn.org/). <br />I begin installing on 4/23, so come by and keep me company as I have my way with this huge wall!""<p><p><br /><p>Location: 35 Monroe Ave. (back of wall of the parking garage facing the river)<p>Time: Thursday, April 28 at 8:00am -  June 1 at 8:00am<p>FACEBOOK EVENT PAGE<br /><pre><br mce_bogus=""1"">",,,04/28/2011,,,,06/02/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/58-memphis-college-of-art,Memphis College of Art BFA show part 2,38104,http://www.livefrommemphis.com/memphiscalendar/details/5335-memphis-college-of-art-bfa-show-part-2,05.00.pm  - 07.00.pm,There  are so many of us graduating this spring that we have had to split into  two (now 3) shows!!!  the first one was a great success and if you  missed it is still up until the 24th or 25th so go see it!  <br /><br />The  opening reception of the second show is april 29th from 5 to 7 pm!   there will be wine and lite snacks so come see an awesome show!,Memphis College of Art,Memphis,04/29/2011,http://www.livefrommemphis.com/images/eventlist/venues/mcaicon_1235421365.jpg,TN,1930 Poplar Ave.,04/29/2011
