startDate,parkName,fullAddress,startHour,endDate,image,endHour,phone,title,moreInfo,desc
05/31/2011,Moreau Lake State Park,"Moreau Lake State Park, NY",10:00 AM,05/31/2011,,11:00 AM,(518) 793-0511,Elementary Homeschool,http://nysparks.state.ny.us/events/event.aspx?e=150-3366.0,"End of the school year!!! Let's celebrate... Bring your elementary aged homeschoolers to Moreau Lake State Park for a class taught by the Park Educator. This month we will have a fun hike and some snacks. $1 per student, please call to make reservations 793-0511."
05/31/2011,Moreau Lake State Park Nature Center,"Moreau Lake State Park Nature Center, NY",10:00 AM,05/31/2011,,11:00 AM,(518) 793-0511,Elementary Homeschool,http://nysparks.state.ny.us/events/event.aspx?e=7-3366.0,"End of the school year!!! Let's celebrate... Bring your elementary aged homeschoolers to Moreau Lake State Park for a class taught by the Park Educator. This month we will have a fun hike and some snacks. $1 per student, please call to make reservations 793-0511."
06/01/2011,Emma Treadwell Thacher Nature Center,"Emma Treadwell Thacher Nature Center, NY",,06/29/2011,,,(518) 872-1237,Walks in the Woods at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=8-3380.0,Come walk the many scenic trails at Thacher Park! Explore old and new areas of the park with a group of friendly and fun walking friends. Walks are easy to moderate and last 1 – 2 hours. Meet at Paint Mine picnic area. Not appropriate for small children. Please call 872-1237 to confirm walk in case of inclement weather.
06/01/2011,Thacher State Park (John Boyd Thacher),"Thacher State Park (John Boyd Thacher), NY",,06/29/2011,,,(518) 872-1237,Walks in the Woods at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=128-3380.0,Come walk the many scenic trails at Thacher Park! Explore old and new areas of the park with a group of friendly and fun walking friends. Walks are easy to moderate and last 1 – 2 hours. Meet at Paint Mine picnic area. Not appropriate for small children. Please call 872-1237 to confirm walk in case of inclement weather.
06/02/2011,Crown Point State Historic Site,"Crown Point State Historic Site, NY",,06/02/2011,,,(518) 597-4666,Open House,http://nysparks.state.ny.us/events/event.aspx?e=34-3424.0,After-business-hours at the Lake Champlain Visitors Center and at Crown Point State Historic Site; co-sponsored by the Ticonderoga Area Chamber of Commerce and the Crown Point Chamber of Commerce.
06/04/2011,Emma Treadwell Thacher Nature Center,"Emma Treadwell Thacher Nature Center, NY",,06/04/2011,,,(518) 872-0800,National Trails Day at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=8-3381.0,"Join the Friends of Thacher Park and members of ADK for volunteer trail work in Thacher and Thompsons Lake Parks. Meet at Thacher Nature Center at 8:30am. Work may include trail maintenance on existing trails, building two new trails, or park clean-up from the winter storms. A free BBQ lunch will be provided by the Friends of Thacher Park. Please call 872-0800 to register."
06/04/2011,Thacher State Park (John Boyd Thacher),"Thacher State Park (John Boyd Thacher), NY",,06/04/2011,,,(518) 872-0800,National Trails Day at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=128-3381.0,"Join the Friends of Thacher Park and members of ADK for volunteer trail work in Thacher and Thompsons Lake Parks. Meet at Thacher Nature Center at 8:30am. Work may include trail maintenance on existing trails, building two new trails, or park clean-up from the winter storms. A free BBQ lunch will be provided by the Friends of Thacher Park. Please call 872-0800 to register."
06/04/2011,Grafton Lakes State Park,"Grafton Lakes State Park, NY",09:30 AM,06/04/2011,,12:00 PM,(518) 279-1155,National Trails Day at Grafton Lakes State Park,http://nysparks.state.ny.us/events/event.aspx?e=53-3455.0,"Registration and refreshments at 9am at Shaver Nature Center, 194 Shaver Pond Road. Head out onto the trails for cleanup and trail maintenance from 9:30-12pm. Then come back to enjoy a complimentary barbecue and prize raffle for all of our wonderful volunteers. Please register for barbecue by Wednesday, June 1 by calling."
06/04/2011,Connetquot River State Park Preserve,"Connetquot River State Park Preserve, NY",,06/04/2011,,,(631) 581-1072,Friends of Connetquot Lecture Series:  Brook Trout,http://nysparks.state.ny.us/events/event.aspx?e=8-3307.0,"The Friends of Connetquot presents the second lecture series of 2011. Nick Karas is a former Newsday outdoor columnist and author of seventeen books, including Brook Trout which the American Literay Society proclaimed one of the ten best books on angling in the English language. His most recent novel is the Last Whaler.  $8.00 vehicle use in effect."
06/05/2011,Emma Treadwell Thacher Nature Center,"Emma Treadwell Thacher Nature Center, NY",,06/05/2011,,,(518) 872-0800,“Who’s that in My Nest Box?” Jr. Birding Club at Thacher Nature Center,http://nysparks.state.ny.us/events/event.aspx?e=8-3382.0,"After a very brief introduction to the basics of monitoring a nest box, we will go out into our nesting habitat and open and inspect at least three different boxes to check on nest material, eggs and possibly some hatchlings (babies)! Participants will use binoculars to view bird activity and then record their data. Program size is limited. Pre-registration is required. Call 872-0800 to register."
06/05/2011,Thacher State Park (John Boyd Thacher),"Thacher State Park (John Boyd Thacher), NY",,06/05/2011,,,(518) 872-0800,“Who’s that in My Nest Box?” Jr. Birding Club at Thacher Nature Center,http://nysparks.state.ny.us/events/event.aspx?e=128-3382.0,"After a very brief introduction to the basics of monitoring a nest box, we will go out into our nesting habitat and open and inspect at least three different boxes to check on nest material, eggs and possibly some hatchlings (babies)! Participants will use binoculars to view bird activity and then record their data. Program size is limited. Pre-registration is required. Call 872-0800 to register."
06/07/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,06/07/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.13.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
06/08/2011,Sackets Harbor Battlefield State Historic Site,"Sackets Harbor Battlefield State Historic Site, NY",,06/08/2011,,,,"Battlefield Alliance, Sackets Harbor Historical Society & 6pm Sackets Harbor Foundation Combined Annual Meetings",http://nysparks.state.ny.us/events/event.aspx?e=7-3396.0,"""War of 1812 Shipwrecks"" guest speaker archeologist Benjamin Ford and his students, 7pm; Location: Barn"
06/09/2011,Caleb Smith State Park Preserve,"Caleb Smith State Park Preserve, NY",10:00 AM,06/09/2011,,11:00 AM,,Tiny Tots: Let's Discover Nature Hour,http://nysparks.state.ny.us/events/event.aspx?e=124-3449.0,The Let's Discover Nature Hour is a special time for both parent and child to discover the wonders of their natural world together. Each program's theme will use nature explorations and hands-on activities as a springboard for learning. Program is held on Thursdays from 10am-11am. Pre-registration is required (registrations are accepted by phone up to two weeks in advance of each program date). June 9- Buzz Says the Bee
06/09/2011,Caleb Smith State Park Preserve Nature Museum,"Caleb Smith State Park Preserve Nature Museum, NY",10:00 AM,06/09/2011,,11:00 AM,,Tiny Tots: Let's Discover Nature Hour,http://nysparks.state.ny.us/events/event.aspx?e=9-3449.0,The Let's Discover Nature Hour is a special time for both parent and child to discover the wonders of their natural world together. Each program's theme will use nature explorations and hands-on activities as a springboard for learning. Program is held on Thursdays from 10am-11am. Pre-registration is required (registrations are accepted by phone up to two weeks in advance of each program date). June 9- Buzz Says the Bee
06/11/2011,Sackets Harbor Battlefield State Historic Site,"Sackets Harbor Battlefield State Historic Site, NY",09:00 AM,06/11/2011,,03:00 PM,,1812 Marine Guard,http://nysparks.state.ny.us/events/event.aspx?e=7-3397.0,re-enactors on duty
06/11/2011,Emma Treadwell Thacher Nature Center,"Emma Treadwell Thacher Nature Center, NY",10:00 AM,06/11/2011,,04:00 PM,,Sheep and Wool Gathering at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=8-3383.0,"Gather with fellow fiber enthusiasts at Pear Orchard in Thacher Park. Meet live sheep, goats, alpacas, and leaping llamas. See demonstrations in wheel and spindle spinning, weaving, felting, yarn dyeing and more. Learn to knit and crochet at mini workshops. Kids will love to make a special wet felted craft. Vendors will be selling hand crafted items, kits, yarn and fleece, needles and wool accessories. Enjoy music of Knox Traditional Strings and mountain dulcimer music performed by Quiet Creek Music. Refreshments and baked goods will be available. Call 872-1237 or 872-0800 for additional information."
06/11/2011,Thacher State Park (John Boyd Thacher),"Thacher State Park (John Boyd Thacher), NY",10:00 AM,06/11/2011,,04:00 PM,,Sheep and Wool Gathering at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=128-3383.0,"Gather with fellow fiber enthusiasts at Pear Orchard in Thacher Park. Meet live sheep, goats, alpacas, and leaping llamas. See demonstrations in wheel and spindle spinning, weaving, felting, yarn dyeing and more. Learn to knit and crochet at mini workshops. Kids will love to make a special wet felted craft. Vendors will be selling hand crafted items, kits, yarn and fleece, needles and wool accessories. Enjoy music of Knox Traditional Strings and mountain dulcimer music performed by Quiet Creek Music. Refreshments and baked goods will be available. Call 872-1237 or 872-0800 for additional information."
06/14/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,06/14/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.12.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
06/14/2011,Fort Ontario State Historic Site,"Fort Ontario State Historic Site, NY",,06/14/2011,,,(315) 343-4711,FLAG DAY COMMEMORATION: HISTORY OF THE AMERICAN FLAG & FLAGS OVER FORT ONTARIO,http://nysparks.state.ny.us/events/event.aspx?e=20-3411.0,"June 14 Co-sponsored by the Oswego Elks, Continental Arms Collectors Unit, &amp; NYS Parks"
06/18/2011,Emma Treadwell Thacher Nature Center,"Emma Treadwell Thacher Nature Center, NY",,06/18/2011,,,,Friends Roadside Cleanup at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=8-3384.0,Help the Friends of Thacher Park pick up litter on their adopted section of Thacher Park Road. Meet at the Hop Field picnic area. Park entrance fee waived for volunteers. Call 872-0800 for more information.
06/18/2011,Thacher State Park (John Boyd Thacher),"Thacher State Park (John Boyd Thacher), NY",,06/18/2011,,,,Friends Roadside Cleanup at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=128-3384.0,Help the Friends of Thacher Park pick up litter on their adopted section of Thacher Park Road. Meet at the Hop Field picnic area. Park entrance fee waived for volunteers. Call 872-0800 for more information.
06/18/2011,Emma Treadwell Thacher Nature Center,"Emma Treadwell Thacher Nature Center, NY",10:00 AM,06/18/2011,,03:00 PM,,Annual Native Plant Sale at Thacher Nature Center,http://nysparks.state.ny.us/events/event.aspx?e=8-3385.0,"""Edible Natives"" is the theme for this year's sale, so bring your garden notes and plan to enhance your yard with lots of plants to dine on. The sale will also include many hard to find species of perennials, shrubs, trees and ferns. Build a Backyard Habitat or add to your existing one. Call 872-0800 for more information."
06/18/2011,Mine Kill State Park,"Mine Kill State Park, NY",,06/18/2011,,,(518) 827-6111,Invasive Species everyone should know,http://nysparks.state.ny.us/events/event.aspx?e=165-3278.0,"This program is designed to assist the outdoor enthusiast and the landowner in identifying invasive, hazardous, and dangerous plant species and how to manage them on your own property. This program will take place at the NYPA Visitors Center, Route 30, N. Blenheim."
06/18/2011,Thacher State Park (John Boyd Thacher),"Thacher State Park (John Boyd Thacher), NY",10:00 AM,06/18/2011,,03:00 PM,,Annual Native Plant Sale at Thacher Nature Center,http://nysparks.state.ny.us/events/event.aspx?e=128-3385.0,"""Edible Natives"" is the theme for this year's sale, so bring your garden notes and plan to enhance your yard with lots of plants to dine on. The sale will also include many hard to find species of perennials, shrubs, trees and ferns. Build a Backyard Habitat or add to your existing one. Call 872-0800 for more information."
06/18/2011,Crown Point State Historic Site,"Crown Point State Historic Site, NY",,06/18/2011,,,(518) 597-4666,Adirondack Holiday,http://nysparks.state.ny.us/events/event.aspx?e=34-3425.0,"It's now vacation season, so view a travel film that shows Essex County NY during the 1950s. Filmed by Shirley and Kenneth Richter, ""Adirondack Holiday"" documents the beauty of the area. Essex historian Shirley LaForest will introduce this rare classic and conduct a question-and-answer session in the museum auditorium after the showing."
06/19/2011,Connetquot River State Park Preserve,"Connetquot River State Park Preserve, NY",10:00 AM,06/19/2011,,11:30 AM,(631) 581-1072,Dragons and Damsels,http://nysparks.state.ny.us/events/event.aspx?e=8-3313.0,"A kid friendly introduction to dragonflies and damsleflies indoors will uncover some of their amazing features. This will be followed by a hike in search of these beautiful and delicate creatures. We will loan nets, books and temporary cages."
06/19/2011,Emma Treadwell Thacher Nature Center,"Emma Treadwell Thacher Nature Center, NY",,06/19/2011,,,,The Stories in the Rocks: A Geology Tour at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=8-3386.0,"Hmm, what's the story of these rocks? Do you wonder this sometimes? Explore various rocks throughout the park with geologist Dr. Chuck Ver Straeten and find out what the rocks tell us about New York today, and 400 million years ago. Meet at Hop Field picnic area. Call 872-0800 to register."
06/19/2011,Thacher State Park (John Boyd Thacher),"Thacher State Park (John Boyd Thacher), NY",,06/19/2011,,,,The Stories in the Rocks: A Geology Tour at Thacher Park,http://nysparks.state.ny.us/events/event.aspx?e=128-3386.0,"Hmm, what's the story of these rocks? Do you wonder this sometimes? Explore various rocks throughout the park with geologist Dr. Chuck Ver Straeten and find out what the rocks tell us about New York today, and 400 million years ago. Meet at Hop Field picnic area. Call 872-0800 to register."
06/21/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,06/21/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.11.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
06/23/2011,Caleb Smith State Park Preserve,"Caleb Smith State Park Preserve, NY",10:00 AM,06/23/2011,,11:00 AM,,Tiny tots: Let's Discover Nature Hour,http://nysparks.state.ny.us/events/event.aspx?e=124-3450.0,The Let's Discover Nature Hour is a special time for both parent and child to discover the wonders of their natural world together. Each program's theme will use nature explorations and hands-on activities as a springboard for learning. Program is held on Thursdays from 10am-11am. Pre-registration is required (registrations are accepted by phone up to two weeks in advance of each program date). June 23 - Flower Power
06/23/2011,Caleb Smith State Park Preserve Nature Museum,"Caleb Smith State Park Preserve Nature Museum, NY",10:00 AM,06/23/2011,,11:00 AM,,Tiny tots: Let's Discover Nature Hour,http://nysparks.state.ny.us/events/event.aspx?e=9-3450.0,The Let's Discover Nature Hour is a special time for both parent and child to discover the wonders of their natural world together. Each program's theme will use nature explorations and hands-on activities as a springboard for learning. Program is held on Thursdays from 10am-11am. Pre-registration is required (registrations are accepted by phone up to two weeks in advance of each program date). June 23 - Flower Power
06/25/2011,Emma Treadwell Thacher Nature Center,"Emma Treadwell Thacher Nature Center, NY",,06/25/2011,,,,Family Hike to Bullfrog Pond,http://nysparks.state.ny.us/events/event.aspx?e=8-3387.0,"Join us for a fun and easy family hike to an exciting habitat full of life. We'll walk a trail through woods to a pond that is teeming with bullfrogs. We'll look for eggs, tadpoles and adult bullfrogs, as well as signs of beaver and other pond life. Please call 872-0800 to register and for meeting place."
06/25/2011,Thacher State Park (John Boyd Thacher),"Thacher State Park (John Boyd Thacher), NY",,06/25/2011,,,,Family Hike to Bullfrog Pond,http://nysparks.state.ny.us/events/event.aspx?e=128-3387.0,"Join us for a fun and easy family hike to an exciting habitat full of life. We'll walk a trail through woods to a pond that is teeming with bullfrogs. We'll look for eggs, tadpoles and adult bullfrogs, as well as signs of beaver and other pond life. Please call 872-0800 to register and for meeting place."
06/25/2011,Bayard Cutting Arboretum State Park,"Bayard Cutting Arboretum State Park, NY",,06/25/2011,,,(631) 321-3510,Bye Bye Birdie,http://nysparks.state.ny.us/events/event.aspx?e=95-3433.0,"Recently revived on Broadway, Bye Bye Birdie tells the story of rock and roll singer Conrad Birdie who is about to be inducted into the army. The fun-filled score includes ""Put On a Happy Face"", ""One Boy"", ""What's the Matter with Kids Today"", and ""A Lot of Livin To Do""."
06/28/2011,Fort Ontario State Historic Site,"Fort Ontario State Historic Site, NY",,06/28/2011,,,(315) 343-4711,FORT ONTARIO POST CEMETERY TOUR,http://nysparks.state.ny.us/events/event.aspx?e=20-3412.0,"Facts, Myths, &amp; Legends of those interred in the post cemetery from Basil Dunbar 1759 to Robert McEwen 1943. Admission charged. Call for details."
06/28/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,06/28/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.10.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
06/28/2011,Darien Lakes State Park,"Darien Lakes State Park, NY",07:00 PM,06/28/2011,,09:00 PM,(585) 547-9242,Corfu/Pembroke Community Band,http://nysparks.state.ny.us/events/event.aspx?e=144-3399.0,@ Shelter #2 Come and kick off the beginning of the 2011 concert series with the hometown sounds from the Corfu/Pembroke Community Band. Bring your lawn chairs and enjoy the classic concert band ensemble.
06/30/2011,Sackets Harbor Battlefield State Historic Site,"Sackets Harbor Battlefield State Historic Site, NY",08:00 AM,06/30/2011,,09:00 AM,,Basic Birding on the Battlefield,http://nysparks.state.ny.us/events/event.aspx?e=7-3398.0,"Mary Zimmer. July 7, 14 &amp; 21 Designed for the beginner. Free 8am-9am"
07/03/2011,Fort Ontario State Historic Site,"Fort Ontario State Historic Site, NY",,07/03/2011,,,(315) 343-4711,INDEPENDENCE DAY PARADE,http://nysparks.state.ny.us/events/event.aspx?e=20-3413.0,"Oswego's annual parade will end at the fort grounds. Children's activities, musical performances, food vendors and more to fill the afternoonprior to evening fireworks. Co-sponsored by the Greater Oswego-Fulton Chamber of Commerce. NO PUBLIC PARKING on fort grounds."
07/03/2011,Fort Ontario State Historic Site,"Fort Ontario State Historic Site, NY",,07/03/2011,,,(315) 343-4711,INDEPENDENCE DAY PARADE:,http://nysparks.state.ny.us/events/event.aspx?e=20-3414.0,"Oswego's annual parade will end at the fort grounds. Children's activities, musical performances, food vendors and more to fill the afternoonprior to evening fireworks. Co-sponsored by the Greater Oswego-Fulton Chamber of Commerce. NO PUBLIC PARKING on fort grounds."
07/05/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,07/05/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.9.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
07/05/2011,Darien Lakes State Park,"Darien Lakes State Park, NY",07:00 PM,07/05/2011,,09:00 PM,(585) 547-9242,NY Rockin' Revue,http://nysparks.state.ny.us/events/event.aspx?e=144-3400.0,@ Shelter #2Kick up your heels to enjoy the classic country/rock sound of the NY Rockin' Revue. Music selections include country and rock from the 60s and 70s right through the hits of today!
07/08/2011,Nissequogue River State Park,"Nissequogue River State Park, NY",01:00 PM,07/22/2011,,02:00 PM,(631) 269-4927,Jack and the Princess Who Never Smiled,http://nysparks.state.ny.us/events/event.aspx?e=110-3431.0,"Talking swans, and fairy tale fun and games, collide as Jack sets out in search of his new life. A live play for ages 5 and up. Approximately 55 minutes. Performed by Airmid Theatre Company. Monday through Friday."
07/08/2011,Wildwood State Park,"Wildwood State Park, NY",07:30 PM,08/05/2011,,09:30 PM,(631) 929-4314,Square Dancing,http://nysparks.state.ny.us/events/event.aspx?e=68-3430.0,Come join in the fun. Family-oriented weekly square dancing. Every Friday evening.
07/09/2011,Caumsett State Historic Park,"Caumsett State Historic Park, NY",,07/09/2011,,,(631) 423-1770,The Funny Man Show,http://nysparks.state.ny.us/events/event.aspx?e=23-3438.0,"Children will see, step by step, how the Funny Man goes through the process of becoming a clown. They will watch him warming up ""in laughter"", and then they actually help him with the sequence of putting on his make up and clown suit. Lastly, they end up going to ""clown school"" with him by learning some basic concepts of clowning such as pretending, making funny movements, story telling, and most importantly, making others laugh!"
07/09/2011,Bayard Cutting Arboretum State Park,"Bayard Cutting Arboretum State Park, NY",,07/09/2011,,,(631) 321-3510,The Wizard of Oz,http://nysparks.state.ny.us/events/event.aspx?e=95-3434.0,"Join Dorothy, the Scarecrow, the Tinman, and the Cowardly Lion as they come to life in a stage adaptation featuring the music from the MGM classic movie."
07/09/2011,Taughannock Falls State Park,"Taughannock Falls State Park, NY",07:00 PM,07/09/2011,,09:00 PM,(607) 387-6739,2011 Summer Concert Series:  Kevin Kinsella,http://nysparks.state.ny.us/events/event.aspx?e=62-3367.0,"Kevin Kinsella heading in an exciting new direction. With the release of his third solo album ""Great Design"", Kinsella expands his sonic palette with elements of folk, rock and funk, while maintaining his roots in reggae. http://www.kevinkinsellamusic.com/ 7PM-9PM Bring your blankets, lawn chairs and picnic baskets and join us for an evening of music on the shore of Cayuga Lake. $5.00 per car parking."
07/11/2011,Hither Hills State Park,"Hither Hills State Park, NY",07:00 PM,08/08/2011,,08:30 PM,(631) 668-3781,Country Western Line Dancing,http://nysparks.state.ny.us/events/event.aspx?e=122-3429.0,"Come join in the fun. Family -oriented, weekly country western line dancing. Every Monday evening."
07/12/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,07/12/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.8.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
07/12/2011,Darien Lakes State Park,"Darien Lakes State Park, NY",07:00 PM,07/12/2011,,09:00 PM,(585) 547-9242,Glenn Wallace,http://nysparks.state.ny.us/events/event.aspx?e=144-3401.0,"@ Shelter #2 Enjoy the award winning musical talents of Glenn Wallace. Glenn has performed over 6000 performances in all types of venues. His talents include playing instruments such as the guitar, mandolin, dulcimer, and more. His songwriting talents have earned him awards in National and International songwriting competitions"
07/16/2011,Caumsett State Historic Park,"Caumsett State Historic Park, NY",,07/16/2011,,,(631) 423-1770,The Magic of Amore,http://nysparks.state.ny.us/events/event.aspx?e=23-3439.0,Experience edge of your seat fun. Amore's show will amaze and astound. Spectacular visual magic combined with music captures the audience's attention ad brings them to a realm of wonderment. Audience participation is the main portion of the performance. Bring a blanket or chair. Performance will be in the Walled Garden.
07/16/2011,Taughannock Falls State Park,"Taughannock Falls State Park, NY",07:00 PM,07/16/2011,,09:00 PM,(607) 387-6739,2011 Summer Concert Series:  Sun Mountain Fiddler,http://nysparks.state.ny.us/events/event.aspx?e=62-3368.0,"""Sun Mountain Fiddler""  New England Country Bluegrass Reggae Folk Irish Cajun Original Funny Music. http://www.sunmountainfiddler.com/7-9PM Bring your blankets, lawn chairs and picnic baskets and join us for an evening of music on the shore of Cayuga Lake. $5.00 per car parking. """
07/19/2011,Caumsett State Historic Park,"Caumsett State Historic Park, NY",,07/19/2011,,,(631) 423-1770,From Moo to You,http://nysparks.state.ny.us/events/event.aspx?e=23-3440.0,"How does milk get to your table? Combining math, science, and social studies, participants will learn the process from hay to milk and will meet the animal responsible for supplying this dairy barn. The program features a live milking cow, ice cream making, and a site tour of the restored Dairy Complex. Please call the park directly to make reservations"
07/19/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,07/19/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.7.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
07/19/2011,Darien Lakes State Park,"Darien Lakes State Park, NY",07:00 PM,07/19/2011,,09:00 PM,(585) 547-9242,The Auslanders,http://nysparks.state.ny.us/events/event.aspx?e=144-3402.0,@ Shelter #2 German night is back with the sounds of The Auslanders! This popular Buffalo Band has been entertaining for years as one of the areas most enjoyed Oktoberfest bands. Authentic German selections and a polka here or there will keep your feet stomping and spirits high!
07/23/2011,Planting Fields Arboretum State Historic Park,"Planting Fields Arboretum State Historic Park, NY",,07/23/2011,,,(631) 321-3510,"Bye Bye Birdie""",http://nysparks.state.ny.us/events/event.aspx?e=24-3435.0,"Recently revived on Broadway, Bye Bye Birdie tells the story of rock and roll singer Conrad Birdie who is about to be inducted into the army. The fun-filled score includes ""Put On a Happy Face"", ""One Boy"", ""What's the Matter with Kids Today"", and ""A Lot of Livin To Do""."
07/23/2011,Taughannock Falls State Park,"Taughannock Falls State Park, NY",07:00 PM,07/23/2011,,09:00 PM,,2011 Summer Concert Series:  Steve Southworth and the Rockabilly Rays,http://nysparks.state.ny.us/events/event.aspx?e=62-3369.0,"Steve Southworth and The Rockabilly Rays are the ultimate tribute band focused exclusively on the recording artists of the 1950's and early 1960's. The band faithfully reproduces original compositions, arrangements, tempo, and sounds of the Rockabilly Rhythm &amp; Blues and Rock &amp; Roll treasure trove of tunes. http://two.xthost.info/rockrays1/ 7-9PM Bring your blankets, lawn chairs and picnic baskets and join us for an evening of music on the shore of Cayuga Lake. $5.00 per car parking."
07/24/2011,Caumsett State Historic Park,"Caumsett State Historic Park, NY",,07/24/2011,,,(631) 423-1770,A Grand Night for Singing,http://nysparks.state.ny.us/events/event.aspx?e=23-3441.0,"A celebration of the music and lyrics of Richard Rogers and Oscar Hammerstein! Nominated as Best Musical in 1994, it took Broadway by storm and features such classics as ""If I Loved You"", ""Some Enchanted Evening"", ""A Wonderful Guy"", and ""Shall We Dance?"". The performance will be in the Walled Garden. Bring your own seating. The raindate for this performance is 7/31 at 5:30pm."
07/26/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,07/26/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.6.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
