longitude,email,state,zipcode,address,city,venue,tickets,dates,latitude,times,location,moreInfoLink,ticketPhone,website,title
-79.8323173,,NC,,4301 Lawndale Drive,Greensboro,Natural Science Center of Greensboro,$5/person,05/13/2011,36.1314512,"7pm, 8pm and 9pm","Natural Science Center of Greensboro, Greensboro",http://www.gotriadscene.com/event/detail/441211691/Laser_Beatles_OmniSphere_Show_,336-288-3769,http://www.natsci.org,“Laser Beatles” OmniSphere Show
-79.777823,,NC,27405,900 Sixteenth Street,Greensboro,Greensboro School of Creativity,Free,05/15/2011,36.1084419,1-3 pm,"Greensboro School of Creativity, Greensboro",http://www.gotriadscene.com/event/detail/441207825/Tools_Tips_and_Tidbits_for_48_Hour_Film_Project,336 644 9067,http://www.48hourfilm.com/greensboro,"Tools, Tips, and Tidbits for 48 Hour Film Project"
-79.805565,weatherspoon@uncg.edu,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,Free,04/20/2011,36.0664287,5:30-6:30pm,"Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/441207715/Artist_Talk_John_Ahearn,336-334-5770,http://weatherspoon.uncg.edu/eventcalendar/show/?title=122-artist-talk-john-ahearn,Artist Talk: John Ahearn
-79.7896933,,NC,27401,606 S. Elm St.,Greensboro,Elsewhere Artist Collaborative,There is an optional donation of $5/person. For more info contact Chris Kennedy at education@elsewhereelsewhere.org,04/23/2011,36.0800516,2-4pm,"Elsewhere Artist Collaborative, Greensboro",http://www.gotriadscene.com/event/detail/441211589/Playshop_Canning,336-549-5555,http://www.elsewhereelsewhere.org,Playshop: Canning
-80.285259,,NC,27106,114-J  Reynolda Village,Winston-Salem,Reynolda Village,,04/30/2011-05/16/2011,36.127329,Monday Thru Saturday 10AM to 6PM,"Reynolda Village, Winston-Salem",http://www.gotriadscene.com/event/detail/441207747/WinstonSalem_Crafts_Guild_40th_Spring_Shop,336-829-6991,http://www.winstonsalemcraftsguild.com,Winston-Salem Crafts Guild 40th Spring Shop
-79.8143494,,NC,27408,1421 Westover Terrace,Greensboro,Lucky 32 Southern Kitchen,"Enjoy this &ldquo;Beer School&rdquo; event of six beers and select bites for only $20/person. Reserve your spot now by calling 336-370-0707, before they&rsquo;re all gone!&rdquo;",04/21/2011,36.0909067,7 PM,"Lucky 32 Southern Kitchen, Greensboro",http://www.gotriadscene.com/event/detail/441213543/Lucky_32_Southern_Kitchen_Beer_School,336-370-0707,http://lucky32.com/events.htm,Lucky 32 Southern Kitchen Beer School
-79.099438,,NC,27278,"121 N. Churton Street, Hillsborough",,Hillsborough Gallery of Arts,Free,04/25/2011-05/22/2011,36.076419,Monday through Thursday 11-6,"Hillsborough Gallery of Arts,",http://www.gotriadscene.com/event/detail/441206311/Elemental_Metal_Woods_and_Water,919-732-5001,http://www.HillsboroughGallery.com,"Elemental: Metal, Woods and Water"
-80.248644,ana@TheConnectingForce.com,NC,27101,411 West Fourth St,Winston-Salem,Roca Lana Restaurant,,04/29/2011,36.098044,9 AM - 4 PM,"Roca Lana Restaurant, Winston-Salem",http://www.gotriadscene.com/event/detail/441207165/Alligator_Boot_Camp_for_Women_Entrepreneurs,336-768-9992,http://www.TheConnectingForce.com,Alligator Boot Camp for Women Entrepreneurs
-79.8447192,,NC,27410,3345 Battleground Ave,Westridge Square Shopping Center<br />						Greensboro,Fastframe,,04/13/2011-05/31/2011,36.1221505,Monday - Saturday 10:00 am - 6:00 pm.,"Fastframe, Greensboro",http://www.gotriadscene.com/event/detail/441207502/Mixed_Media_Collage_Originals_by_Ralph_Calhoun,,,Mixed Media Collage Originals by Ralph Calhoun
-79.7417934,dinah.cook@yahoo.com,NC,27406,1822 Sharpe Road,Greensboro,New Jerusalem Cathedral,80.00 Registration if you are a student the fee is $65.00,05/06/2011,36.0462859,8am-4pm,"New Jerusalem Cathedral, Greensboro",http://www.gotriadscene.com/event/detail/441211447/Chick_Fil_A_Leadercast,919-889-7887,http://leadercast.com,Chick Fil A Leadercast
-80.242493,,NC,27101,600 S. Main St.,Winston-Salem,Old Salem Museums and Gardens,,04/13/2011-08/14/2011,36.087143,,"Old Salem Museums and Gardens, Winston-Salem",http://www.gotriadscene.com/event/detail/441207167/Art_in_Clay_Masterworks_of_North_Carolina_Earthenware,,,“Art in Clay” Masterworks of North Carolina Earthenware
-79.777951,ceprodev@ncat.edu,NC,27401,1601 E. Market St.,Greensboro,N.C. A&T,,05/07/2011-06/11/2011,36.071849,8 a.m.-4 p.m.,"N.C. A&T, Greensboro",http://www.gotriadscene.com/event/detail/441213625/Certified_Professional_in_Supply_ManagementCPSM,336-334-7607,http://www.ncat.edu/~contstud,Certified Professional in Supply Management-CPSM
-79.777951,ceprodev@ncat.edu,NC,27401,1601 E. Market St.,Greensboro,N.C. A&T,$674.00,05/23/2011-09/26/2011,36.071849,6-9 p.m.,"N.C. A&T, Greensboro",http://www.gotriadscene.com/event/detail/441207543/Principles_of_Six_Sigma_Black_BeltCSSBB,336-334-7607,http://www.ncat.edu/~contstud,Principles of Six Sigma Black Belt-CSSBB
-79.777951,ceprodev@ncat.edu,NC,27401,1601 E. Market St.,Greensboro,N.C. A&T,$2499.00,05/09/2011-02/27/2012,36.071849,Students and instructor may agree to alternate meeting day and time after class start,"N.C. A&T, Greensboro",http://www.gotriadscene.com/event/detail/441207557/Six_Sigma_Certificate_ProgramSSCP,336-334-7607,http://www.ncat.edu/~contstud,Six Sigma Certificate Program-SSCP
-79.811477,,NC,,729 Creekridger Road,Greensboro,American Legion Hall Post No. 53,,04/19/2011,36.027767,7 p.m.,"American Legion Hall Post No. 53, Greensboro",http://www.gotriadscene.com/event/detail/441207166/The_Guilford_County_chapter_of_Disabled_American_Veterans_to_Meet,,,The Guilford County chapter of Disabled American Veterans to Meet
-79.8593356,,NC,27410-2105,2005 New Garden Road,Greensboro,Fellowship Presbyterian Church,Free and open to the public,04/25/2011,36.1278739,7:00 PM,"Fellowship Presbyterian Church , Greensboro",http://www.gotriadscene.com/event/detail/441211661/NAMI_National_Alliance_on_Mental_Illness_Guilford_Education_Meeting,336-314-0829,http://www.nami.org/sites/guilford,NAMI (National Alliance on Mental Illness) Guilford Education Meeting
-79.852737,,NC,,1 Sam Snead Dr.,Greensboro,Starmount Country Club House,free,04/26/2011,36.076385,11:00am -1:00pm,"Starmount Country Club House, Greensboro",http://www.gotriadscene.com/event/detail/441211163/Escape_From_Communism_slide_show_presentation,336-644-6609,,"""Escape From Communism"" slide show presentation"
-80.013488,,NC,27262,901 N. Main St.,High Point,High Point Public Library,Free,05/05/2011,35.965858,6-7 pm,"High Point Public Library, High Point",http://www.gotriadscene.com/event/detail/441211523/Learn_More_About_ANYTOWN,272-0359,http://www.nccjtriad.org/anytown,Learn More About ANYTOWN
-79.802318,,NC,27403,501 S. Mendenhall St.,Greensboro,Presbyterian Church of the Covenant,,Ongoing,36.0677639,6:45pm to 9pm  meets the second Thursday of each month,"Presbyterian Church of the Covenant, Greensboro",http://www.gotriadscene.com/event/detail/15139/Piedmont_Quilters_Guild_Meet,,http://www.piedmontquilts.org,Piedmont Quilters Guild Meet
-79.8856824,,NC,27410,Various Restaurants,Greensboro,Greensboro,Price of Food!,04/20/2011,36.127028,All day,"Greensboro, Greensboro",http://www.gotriadscene.com/event/detail/441211559/Dining_Out_For_Life,(336)834-0844,http://www.relayforlife.org/greensboro,Dining Out For Life
-80.2262377,,NC,27292,15 Paul Beck Rd.,Lexington,Finch Park,Free to Public,05/07/2011-05/08/2011,35.8041651,"Saturday,&nbsp;10:00 am - 5:00 pm","Finch Park, Lexington",http://www.gotriadscene.com/event/detail/441211598/15th_Annual_Multicultural_Festival,,,15th Annual Multicultural Festival
-80.4982683,,NC,27028,3577 N.C. 158,Mocksville,RayLen Vineyards & Winery,Free,05/06/2011,35.9684436,6:30 - 8:30 pm,"RayLen Vineyards & Winery, Mocksville",http://www.gotriadscene.com/event/detail/441211605/Sunset_Musical_Flight_at_RayLen,336-998-3100,http://www.raylenvineyards.com,Sunset Musical Flight at RayLen
-80.879468,info@raffaldini.com,NC,28670,450 Groce Road,,Raffaldini Vineyards,No admission fee.,05/07/2011,36.1811549,Tours at 1pm &amp; 3pm.,"Raffaldini Vineyards,",http://www.gotriadscene.com/event/detail/441207519/Day_of_Wine_and_Roses,336-835-9463,http://www.raffaldini.com,Day of Wine and Roses
-80.879468,,NC,28670,450 Groce Road,,Raffaldini Vineyards,No admission fee.,05/29/2011,36.1811549,12pm to 4pm.,"Raffaldini Vineyards,",http://www.gotriadscene.com/event/detail/441207549/Restaurant_Raffaldini,336-835-9463,http://www.raffaldini.com,Restaurant & Raffaldini
-79.8012679,,NC,27409,2407 Greengate Dr,Greensboro,Carolina Euro,No Charge,04/23/2011,36.027062,10am to 1:30pm,"Carolina Euro, Greensboro",http://www.gotriadscene.com/event/detail/441206227/Carolina_Euro_Adoption_Fair,336 880-5431,http://www.ruffloverescue.com,Carolina Euro Adoption Fair
-79.8072573,gjwc_rummagesale@yahoo.com,NC,27408,1510 W. Cone Blvd,Greensboro,Irving Park United Methodist Church,Free,04/30/2011,36.1081642,8:00am - 1:00pm,"Irving Park United Methodist Church, Greensboro",http://www.gotriadscene.com/event/detail/441206961/Rummage_Sale,GJWC_RummageSale@yahoo.com,,Rummage Sale!
-79.807692,gburlingame@triad.rr.com,NC,27406,538 Farragut St.,Greensboro,Harley-Davidson of Greensboro,Admission is free,05/07/2011,36.033401,12pm-5pm,"Harley-Davidson of Greensboro, Greensboro",http://www.gotriadscene.com/event/detail/441172743/Woofs_Hoofs_Country_Bash,3367366194,http://www.ruffloverescue.com,Woofs & Hoofs Country Bash
-80.012012,,NC,,364 Means Creek Road,Mayodan,Autumn Creek Vineyards,Tickets are $25 per person or $40 per couple and include,05/07/2011,36.491838,Post Time: 3:54pm,"Autumn Creek Vineyards, Mayodan",http://www.gotriadscene.com/event/detail/441206683/Derby_Day_at_Autumn_Creek_Vineyards,336-342-3331,,Derby Day at Autumn Creek Vineyards
-80.081259,,NC,27360,18 Randolph Street,Thomasville,Thomasville Funeral Home,,05/07/2011,35.880752,8am until 3pm,"Thomasville Funeral Home, Thomasville",http://www.gotriadscene.com/event/detail/441213496/Relay_For_Life_Yard_Sale,,,Relay For Life Yard Sale
-79.6826232,,NC,27283,1644 HWY 62 East,Julian,Plant Logic Nursery and Gardens,FREE,05/05/2011-05/08/2011,35.9143671,Thursday-Saturday 8:30a-6:00p,"Plant Logic Nursery and Gardens, Julian",http://www.gotriadscene.com/event/detail/441206221/Plant_Sale_to_benefit_Emilys_Kids_Foundation_Inc,000-000-0000,http://www.emilyskidsfoundation.org,Plant Sale to benefit Emilys Kids Foundation Inc.
-79.874601,jaceves@nobleknights.org,NC,27410,5834 Owl's Roost Road,Greensboro,Bur-Mil Park,,05/21/2011,36.1608334,Registration 9:30 a.m.,"Bur-Mil Park, Greensboro",http://www.gotriadscene.com/event/detail/441211529/Walk_n_Wag,336-282-7044,http://www.nobleknights.org/walk-n-wag-2/,Walk 'n Wag
-79.8256684,,NC,27403,1921 W. Lee St.,Greensboro,Greensboro Coliseum Special Events Center,,04/22/2011-04/23/2011,36.0597573,"Friday, 12:00pm-6:00pm","Greensboro Coliseum Special Events Center, Greensboro",http://www.gotriadscene.com/event/detail/25695/Southern_Green_Living_Show,,http://www.southerngreenlivingshow.com,Southern Green Living Show
-79.8418834,Bob@starmountpres.org,NC,,3501 West Market Street,Greensboro,Starmount Presbyterian Church,Suggested Donation - $5 per car / $10 per truck or SUV - but no one will be turned away whether or not they choose to make a donation,04/30/2011,36.074826,9:00am - 1:00pm,"Starmount Presbyterian Church, Greensboro",http://www.gotriadscene.com/event/detail/441206435/Community_Shred_Day,336-299-8131,http://www.starmountpres.org,Community Shred Day
-80.8336757,,NC,28274,Queens University of Charlotte,1900 Selwyn Avenue<br />						Charlotte,Sykes Auditorium,,05/01/2011,35.1886362,2 p.m.,"Sykes Auditorium, Charlotte",http://www.gotriadscene.com/event/detail/441206312/Treasure_Tree_Sunday_A_Festival_of_Trees,,,Treasure Tree Sunday:  A Festival of Trees
-77.9508797,,NC,28401,505 Nutt Street,Wilmington,Wilmington/Cape Fear Coast Convention & Visitors Bureau,,05/06/2011-05/08/2011,34.2416356,check event for times,"Wilmington/Cape Fear Coast Convention & Visitors Bureau, Wilmington",http://www.gotriadscene.com/event/detail/441213544/Celebrate_Mom_with_a_Special_Mothers_Day_Weekend_Getaway,,http://www.capefearcoast.com/?campaign=www.gocapefearcoast.com,Celebrate Mom with a Special Mothers Day Weekend Getaway
-79.7879055,,NC,27401,1203 Magnolia Street,Greensboro,Magnolia Street Baptist Church,Free,04/23/2011,36.0881694,11-1,"Magnolia Street Baptist Church, Greensboro",http://www.gotriadscene.com/event/detail/441206843/Kids_Easter_Celebration,336-275-1349,http://www.magnoliastreetbc.org,Kids' Easter Celebration
-79.8323173,,NC,,4301 Lawndale Drive,Greensboro,Natural Science Center of Greensboro,All moms get half-priced admission to the NSC with the purchase of a child&rsquo;s ticket at regular price. Moms also get 10% off all items in our Thesaurus Gift Shoppe.,05/08/2011,36.1314512,9am to 5pm,"Natural Science Center of Greensboro, Greensboro",http://www.gotriadscene.com/event/detail/441211687/Mothers_Day_Discount_Day,336-288-3769,http://www.natsci.org,Mother's Day Discount Day
-79.823738,,NC,27403,2300 Old Chapman Street,Greensboro,Saint Paul Presbyterian Church,Fees are $35 per week plus a $25 non-refundable registration fee.,06/20/2011-07/22/2011,36.046404,9:00 am - 3:00 pm,"Saint Paul Presbyterian Church, Greensboro",http://www.gotriadscene.com/event/detail/441211475/ACT_Summer_Camp,336-273-6658,http://www.stjamespresby.org,ACT Summer Camp
-79.82408,,NC,27403,930 South Chapman Street,Greensboro,"CFBG - Art gallery, Dance Studio and Event Space",,04/21/2011,36.062926,&lrm;8:00PM,"CFBG - Art gallery, Dance Studio and Event Space, Greensboro",http://www.gotriadscene.com/event/detail/441213545/Hope_For_Agoldensummer_performing_at_CFBG,,,Hope For Agoldensummer performing at CFBG
-79.8256684,,NC,27403,1921 W. Lee St.,Greensboro,Greensboro Coliseum Complex,$69.00. All seats reserved,04/23/2011,36.0597573,8:00pm,"Greensboro Coliseum Complex, Greensboro",http://www.gotriadscene.com/event/detail/441165799/Bob_Seger_and_the_Silver_Bullet_Band,,,Bob Seger and the Silver Bullet Band
-79.681709,info@belmontevents.com,NC,27320,1700 Richardson Dr,Reidsville,Belmont Events,Free Admission with Pre-registration by phone or email. Or $5.00 at the door.,05/01/2011,36.342238,2:00-5:00,"Belmont Events, Reidsville",http://www.gotriadscene.com/event/detail/441206917/Belmont_Estate_Open_House_and_Bridal_Fair,3366341700,http://www.belmontevents.com,Belmont Estate Open House and Bridal Fair
-79.7919754,,NC,,"Holiday Inn - Greensboro 6426 Burnt Poplar Rd. Greensboro, NC",Greensboro,North Carolina Button Society’s 2011 Annual Show,$2.00,05/13/2011-05/14/2011,36.0726354,9am - 5pm,"North Carolina Button Society’s 2011 Annual Show, Greensboro",http://www.gotriadscene.com/event/detail/441207645/North_Carolina_Button_Societys_2011_Annual_Show_May_13_and_14_in_Greensboro_NC,(252) 536-1106,http://www.ncbuttonsociety.com,"North Carolina Button Society’s 2011 Annual Show May 13 and 14 in Greensboro, NC"
-79.8323173,,NC,,4301 Lawndale Drive,Greensboro,Natural Science Center of Greensboro,No admission required.,05/23/2011-05/24/2011,36.1314512,9am to 5pm,"Natural Science Center of Greensboro, Greensboro",http://www.gotriadscene.com/event/detail/441211695/Thesaurus_Gift_Shoppe_Big_Spring_Sale_,336-288-3769,,Thesaurus Gift Shoppe Big Spring Sale!
-79.8240715,,NC,27403,"Macy's, Friendly Center",Greensboro,"The Lancome Counter at Macy's, Friendly Center","Booking Fee $50.00 which goes into Skincare or Make-Up purchased May 28, 2011.",05/28/2011,36.0733691,9:00am - 5:00pm,"The Lancome Counter at Macy's, Friendly Center, Greensboro",http://www.gotriadscene.com/event/detail/441206517/_Book_your_Lancme_Summer_Vacation_Now_,336-855-7711  ext. 281,,Book your Lancôme Summer Vacation Now!
-79.8256684,,NC,27403,1921 W. Lee St.,Greensboro,Greensboro Coliseum Complex,,06/30/2011,36.0597573,7:00pm,"Greensboro Coliseum Complex, Greensboro",http://www.gotriadscene.com/event/detail/441165815/Taylor_Swift,,,Taylor Swift
-79.8256684,,NC,27403,1921 W. Lee St.,Greensboro,Greensboro Coliseum Complex,,07/16/2011,36.0597573,7:30pm,"Greensboro Coliseum Complex, Greensboro",http://www.gotriadscene.com/event/detail/441165825/Rihanna_with_special_guest_Cee_Lo_Green,,,Rihanna with special guest Cee Lo Green
,triad.entertainment@yahoo.com,NC,27401,223 S. Elm St.,Greensboro,The Palmetto,$10 admission,11/18/2010-04/21/2011,,Doors open @ 8.,"The Palmetto, Greensboro",http://www.gotriadscene.com/event/detail/440983197/Downtown_Grapevine,3363031089,http://www.facebook.com/event.php?eid=105321586203577&index=1,Downtown Grapevine
,,NC,27408,1421 Westover Terrace,Greensboro,Lucky 32 Southern Kitchen,"Enjoy this &ldquo;Beer School&rdquo; event of six beers and select bites for only $20/person. Reserve your spot now by calling 336-370-0707, before they&rsquo;re all gone!&rdquo;",04/21/2011,,7 PM,"Lucky 32 Southern Kitchen, Greensboro",http://www.gotriadscene.com/event/detail/441213543/Lucky_32_Southern_Kitchen_Beer_School,336-370-0707,http://lucky32.com/events.htm,Lucky 32 Southern Kitchen Beer School
,,NC,27408,1421 Westover Terrace,Greensboro,Lucky 32 Southern Kitchen,no cover charge,12/07/2010-12/06/2011,,Dinner begins at 4pm; Laurelyn Dossett plays 6:30 - 9:30pm,"Lucky 32 Southern Kitchen, Greensboro",http://www.gotriadscene.com/event/detail/441021297/Skillet_Fried_Chicken_and_Live_Songs_from_a_Southern_Kitchen,336-370-0707,http://lucky32.com/fried_chicken.htm,Skillet Fried Chicken and Live Songs from a Southern Kitchen
,,NC,27410,1903 Westridge Road,Greensboro,Village Tavern,,Ongoing,,All Day,"Village Tavern, Greensboro",http://www.gotriadscene.com/event/detail/21521/5_Martini_Saturday,,http://www.villagetavern.com,$5 Martini Saturday
-79.5067942,,NC,27215,3281 S. Church St.,Burlington,Jazebel's Jazz Bistro,Cover Charge: $5,05/05/2011,36.0807802,,"Jazebel's Jazz Bistro, Burlington",http://www.gotriadscene.com/event/detail/441218393/Jazebels_Jazz_Bistro,(336) 270-6277,,Jazebel's Jazz Bistro
-79.822644,,NC,27403,1819 Spring Garden Street,Greensboro,The Blind Tiger,$10.00 in advance/ $12.00 day of show,05/05/2011,36.063257,Doors @ 8:00pm,"The Blind Tiger, Greensboro",http://www.gotriadscene.com/event/detail/441222359/The_David_Mayfield_Parade_wMatty_Sheets_and_The_Blockheads,336-272-9888,http://www.facebook.com/event.php?eid=198874863484653,The David Mayfield Parade w/Matty Sheets and The Blockheads
-80.262165,,NC,27101,1047 Northwest Blvd.,Winston-Salem,Winston-Salem Theatre Alliance,,04/29/2011-05/07/2011,36.10248,"April 29 at 7:00 p.m.,","Winston-Salem Theatre Alliance, Winston-Salem",http://www.gotriadscene.com/event/detail/441213976/Alice_in_Wonderland,,,Alice in Wonderland
-80.372266,info@jessupmill.com,NC,27053,1565 Collinstown Rd,Westfield,Jessup Mill,,05/07/2011,36.525694,10 am - Stilt workshop,"Jessup Mill, Westfield",http://www.gotriadscene.com/event/detail/441214829/Paperhand_Puppet_Intervention_at_Jessup_Mill,336-351-0903,http://www.jessupmill.com,Paperhand Puppet Intervention at Jessup Mill
-79.7896933,education@elsewhereelsewhere.org,NC,27401,606 S. Elm St.,Greensboro,Elsewhere Artist Collaborative,rsvp + participate  Playshops are open to the public but we encourage you to RSVP to make sure we have enough materials. There is an optional donation of $5/person. For more info contact Chris Kennedy at education@elsewhereelsewhere.org,05/07/2011,36.0800516,2-4pm,"Elsewhere Artist Collaborative, Greensboro",http://www.gotriadscene.com/event/detail/441217843/Playshop_Hemping,336-549-5555,http://www.elsewhereelsewhere.org,Playshop: Hemping
-79.815803,,NC,27408,2132 Lawndale Drive,Greensboro,Pin Ups,FREE,05/11/2011,36.095463,Doors open at 8pm,"Pin Ups, Greensboro",http://www.gotriadscene.com/event/detail/441218361/RIBS_in_concert_with_Pilots_and_Funny_Like_a_Funeral,3363038519,http://www.facebook.com/event.php?eid=140487856006960,RIBS in concert with Pilots and Funny Like a Funeral
-79.8256684,,NC,27403,1921 W. Lee St.,Greensboro,Greensboro Coliseum Complex,25.00,05/13/2011,36.0597573,7:00pm,"Greensboro Coliseum Complex, Greensboro",http://www.gotriadscene.com/event/detail/441128311/Third_Day_,,,Third Day
-79.798098,,NC,27401,300 S. Spring St.,Greensboro,Weaver Academy,"$10 to $20 ($10 Children and Students, $15 Adults, $20 Premium)",05/13/2011-05/14/2011,36.070734,May 13 and 14 at 7 pm,"Weaver Academy, Greensboro",http://www.gotriadscene.com/event/detail/441213978/13_A_New_Musical,"(336) 333-7470, x206",,"13, A New Musical"
-80.2476577,indouswinston@gmail.com,NC,27101,226 Marshall St.,Winston-Salem,Winston Square Park,Free,05/14/2011,36.0961414,Noon - 6:00 pm,"Winston Square Park, Winston-Salem",http://www.gotriadscene.com/event/detail/441223103/IndiaFest2011,336-413-5090,http://www.indouswinston.org/Utsava.aspx,IndiaFest-2011
-80.3057805,wsgoc.office@gmail.com,NC,27104,435 Keating Drive,Winston-Salem,Greek Orthodox Church,$1 Admission,05/13/2011-05/15/2011,36.0863445,Fri and Sat 10am - 10pm,"Greek Orthodox Church, Winston-Salem",http://www.gotriadscene.com/event/detail/441182555/Greek_Festival,336.765-7145,http://www.wsgoc.org,Greek Festival
-79.7919754,executivedirector@greensboroopera.org,NC,,School of Music Building,Greensboro,UNCG - School of Music Recital Hall,$25 suggested donation,05/15/2011,36.0726354,7:30 pm,"UNCG - School of Music Recital Hall, Greensboro",http://www.gotriadscene.com/event/detail/441219181/Love_Life_Laughter_A_Benefit_Concert_Celebrating_Greensboro_Operas_30th_Anniversary,336.273.9472,http://www.facebook.com/event.php?eid=180569905323384,"Love, Life, Laughter. A Benefit Concert Celebrating Greensboro Opera's 30th Anniversary."
-79.9117349,,NC,,200 Stage Coach Trail,Greensboro,Skateland USA West,"Admission $10, USA Dance members only $7, under 22 only $3",05/15/2011,36.079658,5:00 until 7:30 pm,"Skateland USA West, Greensboro",http://www.gotriadscene.com/event/detail/441219597/Sunday_Dance,(336) 852-0515,,Sunday Dance
-80.0789274,marianne@oakridgeyouththeatre.com,NC,27284,413 S. Main St.,Kernersville,Korner's Folly,Adult tickets $10; Youth Tickets 18 &amp; under $6,05/13/2011-05/15/2011,36.1152528,Friday show 7 pm; Saturday shows 4:30 &amp; 7 pm; Sunday show 4:30 pm,"Korner's Folly, Kernersville",http://www.gotriadscene.com/event/detail/441222389/A_Thousand_Cranes_performed_by_Oak_Ridge_Youth_Theatre,(336) 209-3881,http://www.oakridgeyouththeatre.com,"""A Thousand Cranes"" performed by Oak Ridge Youth Theatre"
,,,,,,,$8,05/15/2011,,9:30 pm,,http://www.gotriadscene.com/event/detail/441223293/The_Black_Lillies_at_Local_506,919-942-5506,http://www.theblacklillies.com,The Black Lillies at Local 506
-80.256037,,NC,27101,811 Burke St,Winston-Salem,Barnhill's Books * Wine * Gifts * Art,free,05/21/2011,36.096567,11am,"Barnhill's Books * Wine * Gifts * Art, Winston-Salem",http://www.gotriadscene.com/event/detail/441214261/Storytime_with_Ross_Mihalko,336-602-1383,http://www.onlyatbarnhills.com,Storytime with Ross Mihalko
-80.0213663,thefrathousebar@gmail.com,NC,27262,133B East Parris Avenue,High Point,The Frat House Bar,$5 In Advance / $10 At The Door,05/21/2011,35.9849859,Doors Open @5pm; KOOZIE @10pm,"The Frat House Bar, High Point",http://www.gotriadscene.com/event/detail/441217389/KOOZIE_Live_at_The_Frat_House_Grand_ReOpening_Party,(336) 552-8083,http://www.facebook.com/#!/kooziemusic,KOOZIE - Live at The Frat House Grand Re-Opening Party
-80.012012,,NC,,364 Means Creek Road,Mayodan,Autumn Creek Vineyards,"$20 in advance, $25 at the gate",05/21/2011,36.491838,"1:00pm - 5:00pm, gate opens at 11:30am","Autumn Creek Vineyards, Mayodan",http://www.gotriadscene.com/event/detail/441217789/3rd_Annual_Shaggin_in_the_Vines_Beach_Music_Benefit,(336) 427-9022,http://www.hospiceofrockinghamcounty.com,"3rd Annual ""Shaggin' in the Vines"" Beach Music Benefit"
-80.247005,thebarbershopshow@gmail.com,NC,27101,200 N. Cherry Street,Winston-Salem,Worship Center - First Presbyterian Church,"General Admission $15 advance, $18 at door.  Students and children free at the door.  Group rates for six or more by calling Jeff at 336-725-2053.",05/21/2011,36.096111,2:00 pm,"Worship Center - First Presbyterian Church, Winston-Salem",http://www.gotriadscene.com/event/detail/441218057/Harmony_Pandemic_Relapse,336-774-4044,http://www.thechorus.com,Harmony Pandemic Relapse!
-79.7897138,,NC,27401,520 South Elm Street,Greensboro,Studio B,advance $30 and $35 day of,05/21/2011,36.0796469,8 p.m.,"Studio B, Greensboro",http://www.gotriadscene.com/event/detail/441219353/Harlem_Nights,,,Harlem Nights
-79.788531,,NC,,"200 N Davie St,",Downtown Greensboro<br />						Greensboro,Festival Park,Free,05/21/2011,36.073792,2pm-8pm,"Festival Park, Greensboro",http://www.gotriadscene.com/event/detail/441219581/Mosaic_Festival_International_Food_and_Music_in_Downtown_Greensboro,336-617-0381,http://www.greensboromosaic.wordpress.com,Mosaic Festival: International Food and Music in Downtown Greensboro
-79.7511324,,NC,27405,East Lee St. & Dans Rd,Greensboro,Aggie Park,FREE EVENTS,05/21/2011,36.055287,12PM-6PM,"Aggie Park, Greensboro",http://www.gotriadscene.com/event/detail/441222731/7th_Annual_Beautiful_Black_Woman_Festival,336-601-1222 336-210-1569,http://www.beautifulblackwoman.info,7th Annual Beautiful Black Woman Festival
-79.788531,Rosina.whitfield@greensboro-nc.gov,NC,27401,200 N. Davie St.,Greensboro,Greensboro Cultural Arts Center,$12.00 general admission,05/19/2011-05/22/2011,36.073792,"Thu,Fri,Sat, 8:05pm","Greensboro Cultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/441219419/Sherlock_Holmes_and_the_Hound_of_the_Baskervilles,336-272-0160,http://www.thedramacenter.com,Sherlock Holmes and the Hound of the Baskervilles
-79.9913341,,NC,27310,2205 Oak Ridge Road,Oak Ridge Commons<br />						Oak Ridge,Bistro 150 - Oak Ridge Commons,Free. Ordering from the beer/wine list and light menu encouraged.,05/24/2011,36.1725285,6pm-8pm,"Bistro 150 - Oak Ridge Commons, Oak Ridge",http://www.gotriadscene.com/event/detail/441222707/The_BookupOak_Ridge,336-643-6359,http://www.JoMaeder.com/events,The Bookup-Oak Ridge
-80.072513,acc@kernersvillenc.com,NC,27284,134 East Mountain Street,Kernersville,Kernersville Town Hall Courtyard,free,05/26/2011,36.118249,6:30-8:30pm,"Kernersville Town Hall Courtyard, Kernersville",http://www.gotriadscene.com/event/detail/441219545/Music_Twilight,993-4521,,Music @ Twilight
-79.8212414,roosterwalk@gmail.com,VA,24112,2067 Coopers Mountain Road,Martinsville,Blue Mountain Festival Grounds,,05/27/2011-05/28/2011,36.8281573,"Friday, May 27: Noon-Midnight","Blue Mountain Festival Grounds, Martinsville",http://www.gotriadscene.com/event/detail/441223249/Rooster_Walk_Music_and_Arts_Festival,(919) 606-5815,http://www.roosterwalk.com,Rooster Walk Music and Arts Festival
