state,address,authors,city,moreInfoAuthor,time,date,authorImg,authorBio,location,moreInfoLink,title
NY,150 East 86th Street,"Emma Walton Hamilton, Julie Andrews",New York,http://www.hachettebookgroup.com/kids_authors_Julie-Andrews-(1524037).htm,:   PM,05/10/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1524037_215x340.jpg,"JULIE ANDREWS EDWARDS is one of the most recognized and beloved figures in the entertainment industry. Her legendary career encompasses the Broadway and London stages, blockbuster Hollywood films, award-winning television shows, multiple album releases and concert tours and the world of children's publishing.Andrews' dedication to children has been steadfast throughout her career. She began writing books for young readers over thirty-five years ago and her first two novels - MANDY and THE LAST OF THE REALLY GREAT WHANGDOODLES - remain in print and in high demand. Her other books include the LITTLE BO series, and an additional 15 picture books, novels and Early Readers co-authored with her daughter, Emma Walton Hamilton, including the best-selling DUMPY THE DUMP TRUCK series, SIMEON'S GIFT, DRAGON: HOUND OF HONOR, THE GREAT AMERICAN MOUSICAL and THANKS TO YOU: Wisdom from Mother and Child.Together the best-selling mother-daughter team head-up ""The Julie Andrews Collection"" publishing program, formerly with HarperCollins Publishers and now with Little, Brown Books for Young Readers, dedicated to publishing ""quality children's books which nurture the imagination and cultivate a sense of wonder.""  Andrews considerable charitable work has been consistent throughout her career, and in 2000 the title of Dame Julie Andrews was bestowed upon her by Queen Elizabeth II for lifetime achievements in the arts and humanities. Her many other honors include being named ""One of the 100 Greatest Britons"" by the British Broadcasting Corporation, serving as a Goodwill Ambassador for the United Nations' UNIFEM program, a Lifetime Achievement Award from the British Academy of Film and Television Arts, ambassadorships for literacy programs as the American Library Association's National Library Week and Ready. Sit. Read!, and a prestigious Kennedy Center honor in the fall of 2001. She is married to film director Blake Edwards and they have five children, seven grandchildren,and two great-grandchildren.Learn more about the Julie Andrews Collection titles at http://www.julieandrewscollection.com/",BARNES & NOBLE #2278,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Julie Andrews author appearance
NJ,197 Rock Road,"Julie Andrews, Emma Walton Hamilton",Glen Rock,http://www.hachettebookgroup.com/kids_authors_Julie-Andrews-(1524037).htm,:   PM,05/10/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1524037_215x340.jpg,"JULIE ANDREWS EDWARDS is one of the most recognized and beloved figures in the entertainment industry. Her legendary career encompasses the Broadway and London stages, blockbuster Hollywood films, award-winning television shows, multiple album releases and concert tours and the world of children's publishing.Andrews' dedication to children has been steadfast throughout her career. She began writing books for young readers over thirty-five years ago and her first two novels - MANDY and THE LAST OF THE REALLY GREAT WHANGDOODLES - remain in print and in high demand. Her other books include the LITTLE BO series, and an additional 15 picture books, novels and Early Readers co-authored with her daughter, Emma Walton Hamilton, including the best-selling DUMPY THE DUMP TRUCK series, SIMEON'S GIFT, DRAGON: HOUND OF HONOR, THE GREAT AMERICAN MOUSICAL and THANKS TO YOU: Wisdom from Mother and Child.Together the best-selling mother-daughter team head-up ""The Julie Andrews Collection"" publishing program, formerly with HarperCollins Publishers and now with Little, Brown Books for Young Readers, dedicated to publishing ""quality children's books which nurture the imagination and cultivate a sense of wonder.""  Andrews considerable charitable work has been consistent throughout her career, and in 2000 the title of Dame Julie Andrews was bestowed upon her by Queen Elizabeth II for lifetime achievements in the arts and humanities. Her many other honors include being named ""One of the 100 Greatest Britons"" by the British Broadcasting Corporation, serving as a Goodwill Ambassador for the United Nations' UNIFEM program, a Lifetime Achievement Award from the British Academy of Film and Television Arts, ambassadorships for literacy programs as the American Library Association's National Library Week and Ready. Sit. Read!, and a prestigious Kennedy Center honor in the fall of 2001. She is married to film director Blake Edwards and they have five children, seven grandchildren,and two great-grandchildren.Learn more about the Julie Andrews Collection titles at http://www.julieandrewscollection.com/","BOOKS, BYTES & BEYOND",http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Julie Andrews author appearance
AZ,21001 N. Tatum Blvd.,"Jon S.Lewis, Derek Benz",Phoenix,http://www.hachettebookgroup.com/kids_authors_Derek-Benz-(1525619).htm,07:00 PM,05/11/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1525619_215X340.jpg,"Derek Benz and J.S. Lewis have been best friends since diapers.&nbsp; They&nbsp;grew up sharing birthday parties, Saturday morning cartoons, comic books and baseball cards, and spent much of their childhood exploring the sprawling woodlands behind Derek's family farm, which they secretly suspected was enchanted. Derek currently lives with his wife and son in New Jersey.",BARNES & NOBLE #2039,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Derek Benz Reading and signing
MN,891 Grand Avenue,"Julie Andrews, Emma Walton Hamilton",St Paul,http://www.hachettebookgroup.com/kids_authors_Julie-Andrews-(1524037).htm,:   PM,05/12/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1524037_215x340.jpg,"JULIE ANDREWS EDWARDS is one of the most recognized and beloved figures in the entertainment industry. Her legendary career encompasses the Broadway and London stages, blockbuster Hollywood films, award-winning television shows, multiple album releases and concert tours and the world of children's publishing.Andrews' dedication to children has been steadfast throughout her career. She began writing books for young readers over thirty-five years ago and her first two novels - MANDY and THE LAST OF THE REALLY GREAT WHANGDOODLES - remain in print and in high demand. Her other books include the LITTLE BO series, and an additional 15 picture books, novels and Early Readers co-authored with her daughter, Emma Walton Hamilton, including the best-selling DUMPY THE DUMP TRUCK series, SIMEON'S GIFT, DRAGON: HOUND OF HONOR, THE GREAT AMERICAN MOUSICAL and THANKS TO YOU: Wisdom from Mother and Child.Together the best-selling mother-daughter team head-up ""The Julie Andrews Collection"" publishing program, formerly with HarperCollins Publishers and now with Little, Brown Books for Young Readers, dedicated to publishing ""quality children's books which nurture the imagination and cultivate a sense of wonder.""  Andrews considerable charitable work has been consistent throughout her career, and in 2000 the title of Dame Julie Andrews was bestowed upon her by Queen Elizabeth II for lifetime achievements in the arts and humanities. Her many other honors include being named ""One of the 100 Greatest Britons"" by the British Broadcasting Corporation, serving as a Goodwill Ambassador for the United Nations' UNIFEM program, a Lifetime Achievement Award from the British Academy of Film and Television Arts, ambassadorships for literacy programs as the American Library Association's National Library Week and Ready. Sit. Read!, and a prestigious Kennedy Center honor in the fall of 2001. She is married to film director Blake Edwards and they have five children, seven grandchildren,and two great-grandchildren.Learn more about the Julie Andrews Collection titles at http://www.julieandrewscollection.com/",RED BALLOON BOOKSHOP,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Julie Andrews author appearance
IL,1 East Jackson Boulevard,Demetri Martin,Chicago,http://www.hachettebookgroup.com/authors_Demetri-Martin-(1522323).htm,6:00 PM,05/12/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1522323_215X340.jpg,,DEPAUL UNIVERSITY BOOKSTORE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Demetri Martin Talk/Signing
MN,2100 North Snelling Ave,"Emma Walton Hamilton, Julie Andrews",Roseville,http://www.hachettebookgroup.com/kids_authors_Julie-Andrews-(1524037).htm,:   PM,05/13/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1524037_215x340.jpg,"JULIE ANDREWS EDWARDS is one of the most recognized and beloved figures in the entertainment industry. Her legendary career encompasses the Broadway and London stages, blockbuster Hollywood films, award-winning television shows, multiple album releases and concert tours and the world of children's publishing.Andrews' dedication to children has been steadfast throughout her career. She began writing books for young readers over thirty-five years ago and her first two novels - MANDY and THE LAST OF THE REALLY GREAT WHANGDOODLES - remain in print and in high demand. Her other books include the LITTLE BO series, and an additional 15 picture books, novels and Early Readers co-authored with her daughter, Emma Walton Hamilton, including the best-selling DUMPY THE DUMP TRUCK series, SIMEON'S GIFT, DRAGON: HOUND OF HONOR, THE GREAT AMERICAN MOUSICAL and THANKS TO YOU: Wisdom from Mother and Child.Together the best-selling mother-daughter team head-up ""The Julie Andrews Collection"" publishing program, formerly with HarperCollins Publishers and now with Little, Brown Books for Young Readers, dedicated to publishing ""quality children's books which nurture the imagination and cultivate a sense of wonder.""  Andrews considerable charitable work has been consistent throughout her career, and in 2000 the title of Dame Julie Andrews was bestowed upon her by Queen Elizabeth II for lifetime achievements in the arts and humanities. Her many other honors include being named ""One of the 100 Greatest Britons"" by the British Broadcasting Corporation, serving as a Goodwill Ambassador for the United Nations' UNIFEM program, a Lifetime Achievement Award from the British Academy of Film and Television Arts, ambassadorships for literacy programs as the American Library Association's National Library Week and Ready. Sit. Read!, and a prestigious Kennedy Center honor in the fall of 2001. She is married to film director Blake Edwards and they have five children, seven grandchildren,and two great-grandchildren.Learn more about the Julie Andrews Collection titles at http://www.julieandrewscollection.com/",BARNES & NOBLE #2614,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Julie Andrews author visit
SC,1101 Lincoln Street,Laban Carrick Hill,Columbia,http://www.hachettebookgroup.com/kids_authors_Laban-Carrick-Hill-(1010348).htm,10:00 AM,05/14/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1010348_215X340.jpg,"Laban Carrick Hil's America Dreaming: How Youth Changed America in the 60s will be published in November 2007 by Little, Brown and Co. The book is a cultural history of the sixties and its legacy. His most recent young-adult novel, A Brush with Napoleon (Watson-Guptil 2007), has been praised by School Library Journal as ""subtle"" and ""dramatic."" In 2006, Hill's young adult novel Casa Azul was chosen by The New York Public Library as a Best Book for the Teen Age. His Harlem Stomp! A Cultural History of the Harlem Renaissance (Little, Brown 2004) received more than 25 awards and honors, including a 2004 National Book Award Finalist, a Parent's Choice Gold Award, and more than five selections for best books of the year lists. Hill has written more than 25 books for children, young adults, and adults. His book-length poem Dave the Potter will be turned into a picture book by Little, Brown in 2008.  <br><br>  A poet as well as a fiction and nonfiction writer, Laban has written critical biographies on the South African novelist J. M. Coetzee, the Southern novelist Bobbie Ann Mason, and the poet Jane Kenyon. His poems have been included in Contemporary Poetry of New England, an anthology edited by Jay Parini, as well as in numerous literary magazines. Laban is currently a core faculty member at Pine Manor College MFA in Creative Writing and at Vermont College Undergraduate Program. He has taught literature and writing at Columbia University, Baruch College, St. Michael's College, University of Vermont.",SOUTH CAROLINA BOOK FESTIVAL,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Laban Carrick Hill Hill and Collier talk and signing
NY,299 Main Street,Patricia Falvey,Port Washington,http://www.hachettebookgroup.com/authors_Patricia-Falvey-(1525857).htm,,05/26/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1525857_215x340.jpg,"I was born in Newry, Northern Ireland. At the age of eight I went to live in England and at twenty I immigrated to America. I enrolled as an English major at Suffolk University. However, due to lack of money I switched my major to Business.  Although I progressed very successfully in my profession, I never lost my desire to write. It was only after years of struggle and doubt and yes... fear... that I eventually took the leap of faith, quit my profession, and devoted myself full time to finishing my first novel, The Yellow House.",THE DOLPHIN BOOKSHOP / BOOK SIGNING,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Patricia Falvey Live
MN,3225 W 69th Street,Kamala Nair,Edina,http://www.hachettebookgroup.com/authors_Kamala-Nair-(1542387).htm,06:45 PM,06/16/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1542387_215X340.jpg,,BARNES & NOBLE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Kamala Nair Signing
MN,425 Apache Mall,Kamala Nair,Rochester,http://www.hachettebookgroup.com/authors_Kamala-Nair-(1542387).htm,06:45 PM,06/17/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1542387_215X340.jpg,,BARNES & NOBLE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Kamala Nair Signing
NY,396 Avenue of the Americas,Kamala Nair,New York,http://www.hachettebookgroup.com/authors_Kamala-Nair-(1542387).htm,06:45 PM,06/23/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1542387_215X340.jpg,,BARNES & NOBLE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Kamala Nair Signing
TX,603 North Lamar Bvd,Jeff Abbott,Austin,http://www.hachettebookgroup.com/authors_Jeff-Abbott-(1544547).htm,07:00 PM,06/29/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1544547_215X340.jpg,,BOOK PEOPLE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Jeff Abbott Talk/Reading/Signing/Q&A
TX,2342 Bissonnet St.,Jeff Abbott,Houston,http://www.hachettebookgroup.com/authors_Jeff-Abbott-(1544547).htm,06:30 PM,06/30/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1544547_215X340.jpg,,MURDER BY THE BOOK,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Jeff Abbott Talk/Reading/Signing/Q&A
TX,The Briar Club,Michael Connelly,Houston,http://www.hachettebookgroup.com/authors_Michael-Connelly-(1000054).htm,11:30 AM,04/07/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1000054_215x340.jpg,"MICHAEL CONNELLY decided to become a writer after discovering the books of Raymond Chandler while attending the University of Florida. Once he decided on this direction he chose a major in journalism and a minor in creative writinga curriculum in which one of his teachers was novelist Harry Crews. After graduating in 1980, Connelly worked at newspapers in Daytona Beach and Fort Lauderdale, Florida, primarily specializing in the crime beat. In Fort Lauderdale he wrote about police and crime during the height of the murder and violence wave that rolled over South Florida during the so-called cocaine wars. In 1986, he and two other reporters spent several months interviewing survivors of a major airline crash. They wrote a magazine story on the crash and the survivors which was later short-listed for the Pulitzer Prize for feature writing. You can read this story at the Sun-Sentinel web site. The magazine story also moved Connelly into the upper echelons of journalism, landing him a job as a crime reporter for the Los Angeles Times, one of the largest papers in the country, and landing him in the city about which Chandler, his literary hero, had written. After three years on the crime beat, Connelly began writing his first novel to feature LAPD Detective Hieronymus Bosch. The novel, The Black Echo, based in part on a true crime that had occurred in Los Angeles, was published in 1992, and later won the Edgar Award for best first novel by the Mystery Writers of America. Connelly followed up with three more Bosch books, The Black Ice, The Concrete Blonde, and The Last Coyote, before publishing The Poet, a thriller with a newspaper reporter as a protagonist, in 1996. In 1997, he went back to Bosch with Trunk Music, and in 1998 another non-series thriller, Blood Work, was published. Blood Work was inspired in part by a friend's receiving of a heart transplant and the attendant ""survivor's guilt"" the friend experienced, knowing that someone died in order that he have the chance to live. Connelly has been interested and fascinated by those same feelings as expressed by the survivors of the plane crash he wrote about years before. Blood Work is soon to be released as a major motion picture in early fall 2002 starring Clint Eastwood, Anjelica Houston, and Jeff Daniels. Angels Flight was released in 1999 and was another entry in the Harry Bosch series. Void Moon, was released in 2000, and introduced a new character, Cassie Black, a high-stakes Las Vegas thief. His 2001 release, A Darkness More Than Night, united Harry Bosch with Terry McCaleb from Blood Work, and was named one of the Best Books Of 2001 by the Los Angeles Times. Michael Connelly was also one of the creators, writers, and consulting producers of Level 9, a TV show about a task force fighting cyber crime that ran on UPN in the fall of 2000.. Connelly's books have won the Edgar, Anthony, Macavity, Nero, Maltese Falcon (Japan), .38 Caliber (France), and Grand Prix (France) awards. He lives with his wife and daughter.- Bio courtesy of www.michaelconnelly.com Click here to sign up for the Michael Connelly eNewsletter.",MURDER BY THE BOOK,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=EVENT&regionid=&duration=,Michael Connelly Luncheon
TX,2342 Bissonet,Michael Connelly,Houston,http://www.hachettebookgroup.com/authors_Michael-Connelly-(1000054).htm,06:30 PM,04/07/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1000054_215x340.jpg,"MICHAEL CONNELLY decided to become a writer after discovering the books of Raymond Chandler while attending the University of Florida. Once he decided on this direction he chose a major in journalism and a minor in creative writinga curriculum in which one of his teachers was novelist Harry Crews. After graduating in 1980, Connelly worked at newspapers in Daytona Beach and Fort Lauderdale, Florida, primarily specializing in the crime beat. In Fort Lauderdale he wrote about police and crime during the height of the murder and violence wave that rolled over South Florida during the so-called cocaine wars. In 1986, he and two other reporters spent several months interviewing survivors of a major airline crash. They wrote a magazine story on the crash and the survivors which was later short-listed for the Pulitzer Prize for feature writing. You can read this story at the Sun-Sentinel web site. The magazine story also moved Connelly into the upper echelons of journalism, landing him a job as a crime reporter for the Los Angeles Times, one of the largest papers in the country, and landing him in the city about which Chandler, his literary hero, had written. After three years on the crime beat, Connelly began writing his first novel to feature LAPD Detective Hieronymus Bosch. The novel, The Black Echo, based in part on a true crime that had occurred in Los Angeles, was published in 1992, and later won the Edgar Award for best first novel by the Mystery Writers of America. Connelly followed up with three more Bosch books, The Black Ice, The Concrete Blonde, and The Last Coyote, before publishing The Poet, a thriller with a newspaper reporter as a protagonist, in 1996. In 1997, he went back to Bosch with Trunk Music, and in 1998 another non-series thriller, Blood Work, was published. Blood Work was inspired in part by a friend's receiving of a heart transplant and the attendant ""survivor's guilt"" the friend experienced, knowing that someone died in order that he have the chance to live. Connelly has been interested and fascinated by those same feelings as expressed by the survivors of the plane crash he wrote about years before. Blood Work is soon to be released as a major motion picture in early fall 2002 starring Clint Eastwood, Anjelica Houston, and Jeff Daniels. Angels Flight was released in 1999 and was another entry in the Harry Bosch series. Void Moon, was released in 2000, and introduced a new character, Cassie Black, a high-stakes Las Vegas thief. His 2001 release, A Darkness More Than Night, united Harry Bosch with Terry McCaleb from Blood Work, and was named one of the Best Books Of 2001 by the Los Angeles Times. Michael Connelly was also one of the creators, writers, and consulting producers of Level 9, a TV show about a task force fighting cyber crime that ran on UPN in the fall of 2000.. Connelly's books have won the Edgar, Anthony, Macavity, Nero, Maltese Falcon (Japan), .38 Caliber (France), and Grand Prix (France) awards. He lives with his wife and daughter.- Bio courtesy of www.michaelconnelly.com Click here to sign up for the Michael Connelly eNewsletter.",MURDER BY THE BOOK,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=EVENT&regionid=&duration=,"Michael Connelly Reading, Signing"
FL,2051 N Federal Highway,Michael Connelly,Ft. Lauderdale,http://www.hachettebookgroup.com/authors_Michael-Connelly-(1000054).htm,02:00 PM,04/09/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1000054_215x340.jpg,"MICHAEL CONNELLY decided to become a writer after discovering the books of Raymond Chandler while attending the University of Florida. Once he decided on this direction he chose a major in journalism and a minor in creative writinga curriculum in which one of his teachers was novelist Harry Crews. After graduating in 1980, Connelly worked at newspapers in Daytona Beach and Fort Lauderdale, Florida, primarily specializing in the crime beat. In Fort Lauderdale he wrote about police and crime during the height of the murder and violence wave that rolled over South Florida during the so-called cocaine wars. In 1986, he and two other reporters spent several months interviewing survivors of a major airline crash. They wrote a magazine story on the crash and the survivors which was later short-listed for the Pulitzer Prize for feature writing. You can read this story at the Sun-Sentinel web site. The magazine story also moved Connelly into the upper echelons of journalism, landing him a job as a crime reporter for the Los Angeles Times, one of the largest papers in the country, and landing him in the city about which Chandler, his literary hero, had written. After three years on the crime beat, Connelly began writing his first novel to feature LAPD Detective Hieronymus Bosch. The novel, The Black Echo, based in part on a true crime that had occurred in Los Angeles, was published in 1992, and later won the Edgar Award for best first novel by the Mystery Writers of America. Connelly followed up with three more Bosch books, The Black Ice, The Concrete Blonde, and The Last Coyote, before publishing The Poet, a thriller with a newspaper reporter as a protagonist, in 1996. In 1997, he went back to Bosch with Trunk Music, and in 1998 another non-series thriller, Blood Work, was published. Blood Work was inspired in part by a friend's receiving of a heart transplant and the attendant ""survivor's guilt"" the friend experienced, knowing that someone died in order that he have the chance to live. Connelly has been interested and fascinated by those same feelings as expressed by the survivors of the plane crash he wrote about years before. Blood Work is soon to be released as a major motion picture in early fall 2002 starring Clint Eastwood, Anjelica Houston, and Jeff Daniels. Angels Flight was released in 1999 and was another entry in the Harry Bosch series. Void Moon, was released in 2000, and introduced a new character, Cassie Black, a high-stakes Las Vegas thief. His 2001 release, A Darkness More Than Night, united Harry Bosch with Terry McCaleb from Blood Work, and was named one of the Best Books Of 2001 by the Los Angeles Times. Michael Connelly was also one of the creators, writers, and consulting producers of Level 9, a TV show about a task force fighting cyber crime that ran on UPN in the fall of 2000.. Connelly's books have won the Edgar, Anthony, Macavity, Nero, Maltese Falcon (Japan), .38 Caliber (France), and Grand Prix (France) awards. He lives with his wife and daughter.- Bio courtesy of www.michaelconnelly.com Click here to sign up for the Michael Connelly eNewsletter.",BARNES & NOBLE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=EVENT&regionid=&duration=,"Michael Connelly Reading, Signing"
NY,588 Broadway,Peter Godwin,New York,http://www.hachettebookgroup.com/authors_Peter-Godwin-(1068717).htm,05:30 PM,04/25/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1068717_215X340.jpg,"<p>Peter Godwin is an award winning author and journalist. Born and raised in Zimbabwe, he studied law and international relations at Cambridge and Oxford. He worked as a foreign correspondent in Africa and Eastern Europe for The Sunday Times of London. He was founding presenter and writer of Assignment/Correspondent, BBC TV's premier foreign affairs program. He now lives in Manhattan and contributes regularly to National Geographic, New York Times magazine, and BBC Radio, among others.</p>",PEN WORLD VOICES FESTIVAL,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=EVENT&regionid=&duration=,Peter Godwin Panel & Signing
CA,USC Campus,Garrett M.Graff,Los Angeles,http://www.hachettebookgroup.com/authors_Garrett-M-Graff-(1531109).htm,10:30 AM,04/30/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1531109_215X340.jpg,,LOS ANGELES TIMES BOOK FESTIVAL,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=EVENT&regionid=&duration=,Garrett M.Graff panel event
NY,100 Frost St.,"Emily Luchetti, Lisa Weiss",Brooklyn,http://www.hachettebookgroup.com/authors_Emily-Luchetti-(1532465).htm,01:00 PM,05/07/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1532465_215X340.jpg,"Emily Luchetti, executive pastry chef at Farallon and Waterbar Restaurants in San Francisco, is recognized around the world for her award-winning sweet creations.&nbsp; With five cookbooks to her credit and numerous awards, including a 2004 James Beard Award, patrons can always count on a delectable, exotic and innovative end to their meal.  Emily has been executive pastry chef at Farallon since 1997 when the restaurant opened. She has been executive pastry chef of Waterbar since its opening in 2008.&nbsp; Her history with Farallon and Waterbars co-owner Mark Franz spans more than 20 years when they were both part of the opening team of Stars Restaurant in San Francisco.&nbsp; It was at Stars that Emily began her Bay Area cooking career as a line cook, working her way up to lunch chef and eventually stoking her passion for desserts.&nbsp; She was named executive pastry chef at Stars in 1987, a position she held through July 1995.&nbsp; During that time Emily was also the co-owned StarBake, a retail bakery, with Jeremiah Tower. Emily has written many cookbooks:&nbsp; Stars Desserts (HarperCollins, 1991), Four Star Desserts (HarperCollins, 1995), A Passion for Desserts (Chronicle Books, 2003), and A Passion for Ice Cream (Chronicle Books, 2006).&nbsp; She created the dessert recipes for The Farallon Cookbook (Chronicle Books, 2000). Her first two books were rereleased as Classic Stars Desserts in 2007. Her latest book is The Fearless Baker (Little, Brown and Company, 2011). Since the debut of her first book, Emily has passionately taught baking to dessert lovers across the country so that people can obtain the same enjoyment she does from creating something with her hands and providing delectable treats to others to savor.&nbsp; Fundamental to her passion for baking is the belief that desserts increase the social experiences and interactions of friends and family as they linger around the table.&nbsp; Emily Luchetti and her recipes appear regularly in national newspapers and magazines and she has been featured on numerous news programs and The Food Networks The Ultimate Kitchen, Sweet Dreams, Cookin Live with Sara Moulton, Saras Secrets and The Martha Stewart Show. She was the co-host of the PBS Series The Holiday Table. Emily graduated from Denison University in 1979 with a BA in Sociology.&nbsp; Following graduation, she attended the New York Restaurant School and worked in various New York establishments (including David Leidermans Manhattan Market and The Silver Palate), building her resume and sharpening her culinary skills prior to moving to the Bay Area.&nbsp; She currently resides in Sausalito.&nbsp;  In addition to the James Beard Award, Emily received honors including the 1998 San Francisco Focus Magazine Pastry Chef of the Year, the 2001 Women Chefs &amp; Restaurateurs Golden Whisk Award and the 2003 Food Arts Magazine Silver Spoon Award. In 2009 The San Francisco Chronicle named her one of 20 Visionary Chefs in the Bay Area. She is currently Vice Chair of The James Beard Foundation.",BROOKLYN KITCHEN & THE MEAT HOOK,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=EVENT&regionid=&duration=,Emily Luchetti Demo Class and Discussion
CA,51 Tamal Vista Blvd,Nic Sheff,Corte Madera,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/20/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",BOOK PASSAGE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
CA,601 Van Ness Ave,Nic Sheff,San Francisco,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/21/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",BOOKS INC. OPERA PLAZA,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
CA,4331 Degnan Boulevard,Tyrese Gibson,Los Angeles,http://www.hachettebookgroup.com/authors_Tyrese-Gibson-(1541987).htm,7:00 PM,04/21/2011,http://www.hachettebookgroup.com/_images/Contributors/1541987_215x340.jpg,"Tyrese Gibson - known to his legions of fans as ""Tyrese"" - is an American multi-media entertainer who has been hugely successful as a multi-platinum and Grammy-nominated R&amp;B singer, songwriter, rapper, actor, fashion model, screenwriter and producer. Born and raised in the gritty South Central L.A. section of Watts, Tyrese was discovered at the age of fourteen when he won a local talent show. His performance in a 1995 Coke commercial, singing the phrase ""Always Coca-Cola,"" led to worldwide recognition and a longstanding music career. After releasing several award-winning albums, he transitioned into films, first with John Singleton's critically acclaimed Baby Boy, followed by some of Hollywood's biggest movies, including 2 Fast 2 Furious, Four Brothers and Michael Bay's Transformers. Tyrese created the bestselling comic book Mayhem and produced the television show First In. He is currently working on his fifth studio album and can be seen next in the upcoming mega-franchise films, Fast Five and Transformers 3: Dark of the Moon.  &nbsp;     if (WIDGETBOX) WIDGETBOX.renderWidget('0a30bad4-3f56-42d4-94b0-20df354fef8f');",ESO WON BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Tyrese Gibson Talk/Signing
