moreInfo,eventDate,place,phone,imageLogo,description,price,address,name
http://www.sfstation.com/goat-festival-e862291,Sat Apr 17,Ferry Plaza Farmer's Market,,http://www.sfstation.com/images/ev/91/862291a_tn220x220.jpg,"10 - 11	<br />The Goat Girls (Jennifer Bice of Redwood Hill Farm and Creamery, Laura Howard of Laloos Goats Milk Ice Cream, and Mary Keehn of Cypress Grove Chevre), founders of Promote the Goat will give a talk about goat milk and all the different ways to use it.<br /><br />After their talk, the Goat Girls will have an education table with info and samples of goat milk products. CUESA will also have a guide to goat cheeses found in the market with samples.<br /><br />11:00	Seasonal Cooking Demonstration<br /> 	Mark Dommen, One Market<br />11:45	Seasonal Cooking Demonstration and Book Signing<br /> 	Maggie Foard author of Goat Cheese<br />12:30	 Book talk, interview, and book signing<br /> 	<br />Gordon Edgar author of Cheesemonger: A Life on the Wedge",,"One Ferry Building	       	      San Francisco, CA  	      94105",Goat Festival
http://www.sfstation.com/lisa-silva-e800011,Sat Jan 30 - Fri May 7,Enrico's,415.982.6223,http://www.sfstation.com,"The richness of Brazilian music speaks of wide diversity, whether its Samba, Bossa Nova, Afro-Samba, Forro, Carnaval, Lambada, and each of these musical genres represent the journey of Lizas music and what she intends to contribute to the universe. While each state, region, city and district of Brasil brings its own style, rhythm and pulse to the musical community, Liza Silva has a patent on tying her own interpretation of the music of her beautiful homeland Brasil and the place she now calls home, the San Francisco Bay Area.",,"504 Broadway Street	       	      San Francisco, CA  	      94113",Lisa Silva
http://www.sfstation.com/tell-it-slant-e818631,Sat Apr 17 - Sun May 16,Southside Theater,415-433-1235,http://www.sfstation.com,"Tell It Slant, a new musical drama about the youthful love of poet Emily Dickinson, by Sharmon J. Hilfinger and composer Joan McMillen.  April 17  May 16, Southside Theater at Fort Mason Center, Building D, Marina Blvd. &amp; Buchanan St., San Francisco.  Performances are Fridays &amp; Saturdays at 8:00 pm, Sunday matinees at 2:00 pm, and three Sunday evenings, April 25, May 2, May 9 at 8:00 p.m.  Preview April 16 at 8:00 pm. Tickets $20 - $40. (415) 433-1235, www.tixbayarea.com",$20 - $40,"In Fort Mason Center	       	      San Francisco, CA  	      94123",Tell It Slant
http://www.sfstation.com/carnaval-2010-e499831,Sat May 29 - Sun May 30,Harrison Street between 16th and 22nd Street,415.651.1811,http://www.sfstation.com/images/ev/31/499831a_tn220x220.jpg,"Carnaval is a spring ritual that celebrates life. With something for everyone who loves Latin American and Caribbean cultures, Carnaval San Francisco 2010 is California's largest multi-cultural celebration, and one of San Francisco's most popular and cherished traditions.   Carnaval San Francisco 2010 showcases the very best of Latin American and Caribbean cultures with a dynamic array of food, music, drumming, dancing, live music, and artistry, including works created by the talented community of Mission District residents and Bay Area artists.  <br /><br />Festival Location: Harrison Street between 23rd Street &amp; 16th Street in the Mission District, accessible by BART and Muni.<br /><br />The Festival draws hundreds of thousands of people for two days of dancing Salsa, Samba, Reggae, Tango, Hip- Hop, Merengue, Calypso, Cha Cha Cha, Cumbia, and Mambo into the evening. Food vendors offer traditional delicacies, while others sell crafts native to the Carnaval countries of their heritage. Giant stages sparkle with continuous entertainment. The 2010 Festival will take place on Saturday, May 29, and Sunday, May 30, 2010. <br /><br />The Festival will feature the following:<br />Dance Pavilion - musicians &amp; dancers  teach salsa, samba &amp; much more<br />Health Pavilion - providing extensive information, referrals &amp; health screening<br />Drum Grove  learn to play from professional drummers<br />Niñolandia - games, break dancing,  scholarships to face painting<br />Food Pavilion<br />Stages of Live Entertainment  non stop entertainment<br />Soccer Pavilion<br />Zona Verde (Green Zone) - eco friendly products and exhibits",,"Harrison Street between 16th and 22nd Street	       	      San Francisco, CA  	      94103",Carnaval 2010
http://www.sfstation.com/tell-it-slant-e818631,Sat Apr 17 - Sun May 16,Southside Theater,415-433-1235,http://www.sfstation.com,"Tell It Slant, a new musical drama about the youthful love of poet Emily Dickinson, by Sharmon J. Hilfinger and composer Joan McMillen.  April 17  May 16, Southside Theater at Fort Mason Center, Building D, Marina Blvd. &amp; Buchanan St., San Francisco.  Performances are Fridays &amp; Saturdays at 8:00 pm, Sunday matinees at 2:00 pm, and three Sunday evenings, April 25, May 2, May 9 at 8:00 p.m.  Preview April 16 at 8:00 pm. Tickets $20 - $40. (415) 433-1235, www.tixbayarea.com",$20 - $40,"In Fort Mason Center	       	      San Francisco, CA  	      94123",Tell It Slant
http://www.sfstation.com/the-most-urban-jazz-e855141,Sat May 15,Enrico's,415.982.6223,http://www.sfstation.com,"What people are saying:<br />&quot;this is really new music.. i mean new as in..innovative.. i here all these elements..jazz, funk, hip-hop.. great soprano playing and really intersting transitions and panning effects in the mix.. very creative.. the sax player has really tight jazz chops. .i'm really impressed.. would love to hear more...great groove and wow even a nice string ending there... i would really like to know if any samplers were used here..&quot;<br />&quot;The up-tempo snare drum-bass drum work against the burnin' ride cymbal is some first-class stuff. It's a good bet this band has done some amazing live shows, with chops like that to work with.&quot;<br />&quot;<br />Keys and bass are funky and original. The sax is perfecly mixed, and the string opening works great&quot;<br /><br /><br />More Info: http://chilithemost.blogspot.com/",,"504 Broadway Street	       	      San Francisco, CA  	      94113",The Most- Urban Jazz
http://www.sfstation.com/lavay-smith-and-her-red-hot-skillet-lickers-featuring-jules-broussard-e854371,Mon Apr 5 - Mon May 31,Enrico's,415.982.6223,http://www.sfstation.com/images/ev/71/854371a_tn220x220.jpg,Lavay Smith is internationally recognized as The Queen Of Classic Jazz &amp; Blues in the authentic style of the 1940's and 1950's.,,"504 Broadway Street	       	      San Francisco, CA  	      94113",Lavay Smith and her red hot skillet lickers featuring Jules Broussard
http://www.sfstation.com/tin-cup-serenade-e855131,Sat May 1,Enrico's,415.982.6223,http://www.sfstation.com,"Tin Cup Serenade<br />While known as a great swing band, Tin Cup Serenade is deeply rooted in the blues, and draws from elements ad diverse as Ragtime, New Orleans jazz, Mariachi, Calypso and Mento, and Western Swing. Guitarist and vocalist Rolf Wilkinson fronts Tin Cup Serenade with a relaxed croon that is maudlin and elegant, combining elements of Billy Holiday, Chet Baker, and Hank Williams.The band started in 2002 as a regular performer at the Rite Spot, a small bar in San Franciscos mission district, where they would be paid only by walking around with the tin cup the venue provides for the bands to procure tips from the patrons.&amp;#8232;&amp;#8232;There are multiple musical threads in the SF bay area that seem to be breaking out as a low-tech acoustic reaction to the saturation of electronica and DJ music. Whether crooning sweet blues , or going to town on a funky New Orleans strut, Tin Cup Serenade never looses sight of what it means to make jazz relevant to an audience of any era: playing beautiful songs that are born from the bitter blue pill of heartbreak with just enough swing to make you swallow it and hope for another dose.&amp;#8232;<br /><br />More Info: http://www.tincupserenade.com/",,"504 Broadway Street	       	      San Francisco, CA  	      94113",Tin Cup Serenade
http://www.sfstation.com/veronica-klaus-e854571,Fri Apr 30 - Fri May 28,Enrico's,415.982.6223,http://www.sfstation.com,"Veronica Klaus is a San Francisco Cabaret Icon well known for her soulful renditions of jazz, blues and cabaret music such as on her latest CD &quot;Veronica Klaus-Live at the Lodge!&quot; She recently finished a highly successful run of her critically acclaimed autobiographical show Family Jewels-The Making of Veronica Klaus. The San Francisco Chronicle lauds her as &quot;A beautifully expressive and tuneful song stylist..who is brassy and confident onstage!' She was voted Best Chanteuse by SF Bay Guardian.<br /><br /><br /><br />More Info: http://www.myspace.com/veronicaklaus",,"504 Broadway Street	       	      San Francisco, CA  	      94113",Veronica Klaus
http://www.sfstation.com/kick-ass-queers-e853491,Sat Apr 17 - Sat Jun 12,Dolores Park,415-346-3866,http://www.sfstation.com/images/ev/91/853491a_tn220x220.jpg,"Kick Ass Queers<br />GLBT Community Self-Defense Training in Dolores Park <br />(Everyone is welcome!)<br /><br />Learn how to handle yourself in an assault. Empower yourself and your community to prepare for hate-motivated violence or other physical attack. Come to a free 90-minute, no non-sense (but still fierce) training session in June. You will learn and practice the most effective strategies and maneuvers to use that could save your skin one day.<br /><br />You will also get a full work-out as this training naturally includes a lot of repetition. All fitness levels are welcome; you go at your own pace.<br /><br />Lead by experts in self-defense, the training is highly interactive. You'll have a chance to meet and practice with others in small groups. <br /><br />Please join us the first Saturday in June at 11:00 AM in Dolores Park just south of the Bell.<br /><br />WHEN: Saturday, June 5, from 11:00AM - 12:30PM (arrive early as training begins promptly at noon)<br /><br />WHERE: Dolores Park, San Francisco, near Dolores Street and 19th Street<br /><br />WHAT TO WEAR: Regular work-out clothing and shoes that you don't mind getting dirty. <br /><br />OFFICIAL SPONSORS: <br />Krav Maga San Francisco (www.kravmaga-sf.com)<br />Juice Joint Coaching (www.juicejointcoaching.com)",,"Dolores &amp; Church and 18th &amp; 21st	       	      San Francisco, CA  	      94110",Kick Ass Queers
http://www.sfstation.com/bibisf-queer-middle-eastern-spring-soiree-sat-apr-17-e851971,Sat Apr 17,Cafe Flore,,http://www.sfstation.com,"SAT APR 17 // Complimentary Event // All Ages<br /><br />Bring in the gorgeous San Francisco spring with BibiSF!<br /><br />It's time to sip some pomegranate cosmos, savor on mint tea, nibble on pastries, lounge to ambient middle-eastern music, and meet local lovelies.<br /><br />Delicious complimentary hookahs served outside.<br /><br />Where: Cafe Flore on Market @ Noe, SF<br />When: Saturday, Apr 17, 7pm<br />Who: All ages (you don't have to be 21+)<br />Scene: Cocktails, Happy Hour, Tea, Coffee<br />Music: Middle-Eastern, North African<br /><br />Spontaneous hip shakin' *might* happen...Bring yourself, your friends, and your hip shakin' hips! ;-)",,"2298 Market Street	       	      San Francisco, CA  	      94114",BibiSF // Queer Middle Eastern Spring Soiree // SAT APR 17
http://www.sfstation.com/mauricio-bertin-e854461,Wed Apr 14 - Wed May 26,Enrico's,415.982.6223,http://www.sfstation.com,"Description<br /><br /><br /><br />From Chile to San Francisco, capturing the blends of the Latin Music.<br />Mauricio Bertin is the kind of entertainment that will take you to places and rhythms <br />where the Gipsy Rumba and the Romantic Bolero become one .<br />Guitarist and Singer, Mauricio Bertin with three music albums have been performing in the North of California with the greatest Flamenco-Jazz, Latin Rock and Salsa Bands of San Francisco. Now presenting his new Solo album &quot;Girl from Ipanema&quot;",,"504 Broadway Street	       	      San Francisco, CA  	      94113",Mauricio Bertin
http://www.sfstation.com/joshua-klipp-jazz-vocalist-e855681,Tue May 4,Enrico's,415.982.6223,http://www.sfstation.com,"Jazz vocalist Josh Klipp brings the swoon and quietly channels his muse, Chet Baker, in a repertoire of well-known and well-loved jazz standards. Hailing from the Midwest, re-born in the Bay Area, and known equally for his smooth vocals as well as his smooth dance moves, Josh performs with his piano/bass duo, the Klipptones - featuring Paul Olguin on bass (Mazzy Star, Shana Morrison). <br /><br />More Info: www.joshuaklipp.com.",,"504 Broadway Street	       	      San Francisco, CA  	      94113",Joshua Klipp-Jazz vocalist
http://www.sfstation.com/rou-manouche-french-gpysy-jazz-e854301,Thu Apr 1 - Thu May 20,Enrico's,415.982.6223,http://www.sfstation.com,"Rue Manouche is a Gypsy Jazz group founded in San Francisco in 2009 by guitarist Vic Wong and singer Michel Saga.<br /><br />One of the most significant Gypsy Jazz &amp; Musette groups in the bay area, this band was described by critic Jim Burek as &quot;one of the most original Gypsy Jazz &amp; Musette bands in San Francisco&quot;. Their most famous lineup featured Vic Wong, Michel Saga, bassist Daniel Fabricant, and rhythm guitarist Nick Christie who filled out the ensemble's sound. <br /><br />Rue Manouche play music in the style of Gypsy Jazz or Gypsy Swing made famous by Jean &quot;Django&quot; Reinhardt in the 1930s. Because its origins are largely in France it is often called by the French name, &quot;Jazz Manouche&quot;. Django was foremost among a group of Gypsy guitarists working in and around Paris in the 1930s through the 1950s.<br /><br />Many of the musicians in this style worked in Paris in various popular Musette ensembles.<br /><br />The Musette style waltz remains an important component in the Gypsy jazz repertoire. Reinhardt was noted for combining a dark, chromatic Gypsy flavor with the swing articulation of the period. This combination is critical to this style of jazz. In addition to this his approach continues to form the basis for contemporary Gypsy jazz guitar. <br /><br /><br /><br />Rue Manouche and it's lead vocal singer give a french wink to the show !!",,"504 Broadway Street	       	      San Francisco, CA  	      94113",Rou Manouche-French Gpysy Jazz
http://www.sfstation.com/beat-the-clock-e738221,"Thu Nov 5, 2009 - Thu Apr 29",LookOut,,http://www.sfstation.com/images/ev/21/738221a_tn220x220.jpg,"LookOut's starting the weekend early with &quot;Beat the Clock&quot; Thursdays during happy hour! Well drinks start at 50 cents and prices go up every 30 minutes! Vodka Cranberry? Gin &amp; Tonic? Rum &amp; Coke? When it's a boozy race against time, only your liver is going to lose! DJ Kidd Sysko spins. <br /><br />Well Drink Prices:<br />4-4:30 - $0.50<br />4:30-5 - $1.00<br />5-5:30 - $1.50<br />5:30-6 - $2.00<br />6-6:30 - $3.00<br />6:30-8 - $4.00",,"3600 16th St.	       	      San Francisco, CA  	      94114",Beat the Clock
http://www.sfstation.com/improvised-murder-mystery-e852561,Fri Apr 2 - Fri Apr 23,Bats Improv Theatre,,http://www.sfstation.com,"Dearest Audience,<br /><br /><br />You are cordially invited to a witness a completely improvised murder! First you get the honor of choosing the murder weapon and the scene of the crime.  Then follow along as the detective questions suspects, reveals secrets, and uncovers deadly motives.<br /><br />Truly, this is one of BATS most popular shows, so you're sure to enjoy this hilarious, thrilling, and completely improvised tale of murder.<br /><br />Sincerely Yours,<br /><br />BATS Improv",$17,"Fort Mason Ctr	       	      San Francisco, CA  	      94101",Improvised Murder Mystery
http://www.sfstation.com/dj-jojo-torres-baby-making-mix-e854391,Wed Apr 7 - Wed Apr 21,Enrico's,415.982.6223,http://www.sfstation.com,"DJ JoJo will be spinning Classic Soul, Jazz, R&amp;B &amp; Deep Funk.<br />You can check out his podcast link below<br />*The mix you want is Baby Making Mix<br /><br /><br />More Info: http://yourboyjojo.podomatic.com/",,"504 Broadway Street	       	      San Francisco, CA  	      94113",DJ JoJo Torres- Baby Making Mix
http://www.sfstation.com/the-motive-e854471,Thu Apr 15,Enrico's,415.982.6223,http://www.sfstation.com,"The Motive seeks to carry on the tradition of the soul-jazz greats of the 1960's. Whether it's the mellow grooves of Les McCann, the swampy funk of The Meters, the R&amp;B soul of Booker T. &amp; MGs or the burning boogaloo of Grant Green, this band is guaranteed to make your toes tap and your booty shake. Formed in 2008, The Motive features some of the hottest jazz players in the Bay Area who have played with the likes of Wil Blades, Terence Brewer, Stymie &amp; The PJLO and Zigaboo Modeliste. <br /><br />More Info: http://www.myspace.com/motivesoul",,"504 Broadway Street	       	      San Francisco, CA  	      94113",The Motive
http://www.sfstation.com/the-farewell-roast-of-stephanie-lynne-smith-e854851,Thu May 20,San Francisco LGBT Community Center,,http://www.sfstation.com,"A Scant 2,010 Years After the Birth of Jesus Christ!<br />Not Since the Moon Landing Has Something This Spectacular Been Announced!<br /><br />Its: The Farewell Roast of Stephanie Lynne Smith <br />Thursday, May 20, 2010, 7:30 p.m. in the Rainbow Room, LGBT Community Center <br />Market and Octavia Streets, San Francisco<br /><br />Stephanie Lynne Smith has been leading the Lesbian/Gay Chorus of San Francisco for over seven years. While her title is Artistic Director, she has, in fact, been a Dictator; week after week she cracked the whip. On this very special evening, the tables will be turned and revenge will be sweet.  <br /><br />The event is hosted by Carolyn Eidson (dba Fifi) and features the famous and not so famous giving Stephanie Lynne Smith what she so richly deserves. In groups and collectively the Chorus will stir the payback pot with their own versions of may you burn in hell.  Audience members will witness the conflagration as well as the ultimate rebuttal by She Who Is Incapable of Silence.<br /><br />Foul language, inappropriate behavior, Cosmopolitans and appetizers will be plentiful. Adults only. <br /><br />Doors open at 7 p.m. The show begins promptly at 7:30 p.m. There is no late seating. There will be a Cosmo fountain. <br /><br />Ticket prices: $50 - entry, $75 - 2 complimentary drinks, $100 - Unlimited drinks and a meet-and- greet with Stephanie at 6:45 p.m.<br /><br />All proceeds benefit the Lesbian/Gay Chorus of San Francisco, a 501(c) 3 not for profit organization. All donations are fully tax-deductible. There are a variety of support and sponsorship opportunities for individuals and businesses. Please visit http://lgcsf.org/support.html or contact Chorus Manager Kristen Brown at manager@lgcsf.org for further information.<br /><br />LGCSF events are sponsored in part by a grant from Grants for the Arts/San Francisco Hotel Tax Fund.",$50 - $100,"1800 Market St	       	      San Francisco, CA  	      94102",The Farewell Roast of Stephanie Lynne Smith
http://www.sfstation.com/speakeasy-e854501,Sat Apr 17,Enrico's,415.982.6223,http://www.sfstation.com,We'll rock the moonsauce out of your Jimbonuts!&quot;<br /><br />We've been playing together for about 2 years now Jimbo had all these songs that he had stopped playing and we revived them with drums and guitars and the like. Brett is a student at SFSU finishing a degree in music education. Brett and Brian are originally from LA while Jimbo went to college in Santa Cruz and has been in the bay area ever since. we have all been rocking since conception. thank you the songs posted are from our 11 song album we recorded last july. please let us know if you are interested in buying one. <br /><br /><br />More Info: http://www.myspace.com/jimboandtherednecks,,"504 Broadway Street	       	      San Francisco, CA  	      94113",Speakeasy
http://www.sfstation.com/audrey-shimkas-jazz-trio-e798541,Fri Mar 12 - Fri Apr 23,Enrico's,415.982.6223,http://www.sfstation.com,Audrey is a singers singer.  She takes risks and leaves you satisfied.  She surprises and thrills with notes that push a melody to new heights.  She turns and coaxes a lyric until it becomes a reflection of your own experience.  She shapes and colors phrasing and rhythm until the music she hears reappears like a Picasso interpretation of a familiar tune.,,"504 Broadway Street	       	      San Francisco, CA  	      94113",Audrey Shimkas Jazz Trio
http://www.sfstation.com/ms-creative-e823911,Thu Mar 4 - Thu Apr 22,Enrico's,415.982.6223,http://www.sfstation.com,The MS Collective is a funk/ jazz group under the direction of upcoming bass player and sideman Michael Shiono. The Collective features a cast of talented young musicians engaging in high energy improvisations with that funk pocket the Bay Area is known for. Band members include:<br /><br />Michael Shiono - Bass<br />Clarence Lewis IV - Drums<br />Kevin Wong - Keys<br />Mario Silva - Trumpet<br />Steve Turner - Sax,,"504 Broadway Street	       	      San Francisco, CA  	      94113",MS Creative
http://www.sfstation.com/miss-rudys-speakeasy-e857091,Wed May 5,Enrico's,415.982.6223,http://www.sfstation.com,"Rudy Simone's magical vocals evoke old black-n-white flicks, Manhattan nightclubs in their heyday, and a glamorous past before television took the life out of nightlife. It's a sound she has turned into Miss Rudy's Speakeasy, her roving act with some of the best Bay Area jazz and blues sidemen, featuring Jeff Orchard on keys. I was obsessed with old musicals and told my mom when I was three years old I wanted to sing like those ladies in the movies. From her long red dress to her delivery, Rudy has tried to honor her musical past, but life steps in and adds its own spice to the mix. Audiences have expressed appreciation for her ability to blend the sweetness of singers like Judy Garland with the well-traveled worldliness of Billie Holiday, and the gimmick-free simplicity of Bessie Jones.<br /><br />More Info: http://www.rudysimonespeakeasyjazz.com/ind ex.html",,"504 Broadway Street	       	      San Francisco, CA  	      94113",Miss Rudy's Speakeasy
