moreInfo,contactPhone,title,website,zipcode,endDate,street,state,fees,startDate,city,venueName,description,time
http://www.visitmaine.com/event/7778/dancing_in_the_street/,(207) 236-2823,Dancing in the Street,"<a href=""http://www.baychamberconcerts.org"" class=""uvt_eweb"">www.baychamberconcerts.org</a>",04843,07/3/2011,Atlantic Ave.,ME,,07/3/2011,Camden,Camden Harbor Park,"<p>A free outdoor concert with Junior Walker &amp; the Allstars, part of the Festival of Independence, which will include the evening fireworks with favorites from the 50&#039;s and 60&#039;s!</p><p>For more information: For more information call (207) 236-2823 or (888) 707-2770; e-mail info@baychamberconcerts.org; or go online at www.baychamberconcerts.org.</p>",<p>8:30 PM</p>
http://www.visitmaine.com/event/8055/july_4_monday_sonatas_concert/,(207) 373-1400,July 4 Monday Sonatas concert,"<a href=""http://www.bowdoinfestival.org/"" class=""uvt_eweb"">www.bowdoinfestival.org/</a>",04011,07/4/2011,Campus Drive Bowdoin College,ME,<p>$30</p>,07/4/2011,Brunswick,Studzinski Recital Hall,"<p>Classical music concert featuring renowned musicians from around the world.</p><p>LUKAS FOSS</p><p>Capriccio</p><p>David Ying, cello; Elinor Freer, piano</p><p>EUGENE YSAYE</p><p>Violin Sonata No. 2</p><p>Ray Chen, violin</p><p>BENJAMIN BRITTEN</p><p>Cello Suite No. 2, Op. 80</p><p>Steven Doane, cello</p><p>CESAR FRANCK</p><p>Violin Sonata in A Major</p><p>Joan Kwuon, violin; Constance Moore, piano</p><p>July 4 Encore</p>",<p>7:30 PM - 9:30 PM</p>
http://www.visitmaine.com/event/4908/boreal_tordu_at_deertrees/,(207) 583-6747,Boreal Tordu at Deertrees,"<a href=""http://www.deertreestheatre.org/"" class=""uvt_eweb"">www.deertreestheatre.org/</a>",04040,07/5/2011,152 Deertrees Road,ME,<p>$18</p>,07/5/2011,Harrison,Deertrees Theatre,"<p>Acadian folk, Cajun swing, maritime ballads, crooked fiddle tunes and foot-stomping French dance music, a fresh take on the many musical influences of Maine&#039;s poignant past.</p><p>Whether it&#039;s the lively fiddling of an Acadian tune by Steve Muise, the humorous refrain of &quot;Quelle belle vie . . . Ma femme est partie!&quot; (What a beautiful life . . . My wife is gone!) by vocalist Rob Sylvain, or the nostalgic songs taught by a doting m~m~ (grandmother), the music of Bor~al Tordu is a crowd-pleaser.</p>",<p>8:00 PM</p>
http://www.visitmaine.com/event/7446/a_funny_thing_happened_on_the_way_to_the_forum/,(207) 698-1807,A Funny Thing Happened on the Way to the Forum,"<a href=""http://hackmatack.org/"" class=""uvt_eweb"">hackmatack.org/</a>",03901,07/23/2011,538 School St,ME,"<p>$18 - 25 students under 20, $10</p>",07/6/2011,Berwick,Hackmatack Playhouse,"<p>We performed this hillarious and bawdy comedy to sell out crowds in 1974, 1986 and 1999.  What better way to continue our anniversary season than with this long running Broadway smash! Music by Stephen Soundheim and book by Larry Gelbart (MASH), this is the story of a Roman slave&#039;s rollicking quest for freedom.</p>",<p>8pm; Thursday matinee 2pm</p>
http://www.visitmaine.com/event/8050/july_6_wednesday_upbeat_concert/,(207) 373-1400,July 6 Wednesday Upbeat! concert,"<a href=""http://www.bowdoinfestival.org/"" class=""uvt_eweb"">www.bowdoinfestival.org/</a>",04011,07/6/2011,Campus Drive Bowdoin College,ME,<p>$30</p>,07/6/2011,Brunswick,Studzinski Recital Hall,"<p>Classical music concert featuring renowned musicians from around the world.</p><p>BOHUSLAV MARTINU;</p><p>Three Madrigals</p><p>Ani Schnarch, violin; Jesus Gonzalez, viola</p><p>LUDWIG VAN BEETHOVEN</p><p>Piano Trio, Op. 70, No. 1 (&quot;Ghost&quot;)</p><p>Maria Schleuning, violin; Rosemary Elliott, cello; Elinor Freer, piano</p><p>ARNOLD SCHOENBERG</p><p>Verklarte Nacht</p><p>Ying Quartet; Carol Rodland, viola; Keiko Ying, cello</p>",<p>7:30 PM - 9:30 PM</p>
http://www.visitmaine.com/event/7919/alive_at_five_free_concert_series/,(207) 772-6828,ALIVE AT FIVE FREE CONCERT SERIES,"<a href=""http://www.portlandmaine.com/index.php?sec=6&amp;ssec=66"" class=""uvt_eweb""><span title=""&hellip;ec=66"">www.portlandmaine.com/index.php?sec=6&amp;ss&hellip;</span></a>",04101,08/4/2011,Monument Square,ME,<p>FREE</p>,07/7/2011,Portland,Monument Square,"<p>Alive at Five is a free outdoor concert series held for five consecutive Thursday evenings during the months of July and August. Kick back, enjoy free music by your favorite bands in the summer sun and enjoy a cold drink in the beer garden. The Alive at Five talent includes national and regional</p><p>touring bands playing outdoors on in Monument Square.</p>",<p>5-7:30pm</p>
http://www.visitmaine.com/event/7783/bach_to_schumann/,(207) 236-2823,Bach to Schumann,"<a href=""http://www.baychamberconcerts.org"" class=""uvt_eweb"">www.baychamberconcerts.org</a>",04856,07/7/2011,6 Central St.,ME,,07/7/2011,Rockport,Rockport Opera House,"<p>A solo performance by pianist Simone Dinnerstein commended by The New Yorker for her &quot;lean, knowing, and unpretentious elegance.&quot;</p><p>For more information or to purchase tickets call (207) 236-2823 or (888) 707-2770; e-mail info@baychamberconcerts.org; or go online at www.baychamberconcerts.org.</p>",<p>8:00 PM</p>
http://www.visitmaine.com/event/7407/much_ado_about_nothing/,(207) 933-2952,Much Ado About Nothing,"<a href=""http://www.theateratmonmouth.org/"" class=""uvt_eweb"">www.theateratmonmouth.org/</a>",04259,08/20/2011,796 Main St.,ME,<p>Tickets are $26 - $20 dependent upon show date and time.</p>,07/7/2011,Monmouth,Cumston Hall,"<p>Our party begins with the timeless comedy that introduced two of Shakespeare&#039;s most enjoyable and stubborn lovers, Beatrice and Benedict. Our post WWII setting will feature a great soundtrack and a swinging good time for the whole family.</p><p>For more information and show times, go to: www.theateratmonmouth.org.</p>","<p>Evenings: 7:30pm, 7pm Sundays; Matinees: 1pm</p>"
http://www.visitmaine.com/event/8041/july_8_festival_fridays_concert/,(207) 373-1400,July 8 Festival Fridays concert,"<a href=""http://www.bowdoinfestival.org/"" class=""uvt_eweb"">www.bowdoinfestival.org/</a>",04011,07/8/2011,116 Maquoit Road,ME,<p>$40</p>,07/8/2011,Brunswick,Crooker Theater,"<p>Classical music concert featuring renowned musicians from around the world.</p><p>LUDWIG VAN BEETHOVEN</p><p>String Trio, Op. 9, No. 1</p><p>Joan Kwuon, violin; Carol Rodland, viola; Steven Doane, cello</p><p>WOLFGANG AMADEUS MOZART</p><p>Piano Quartet in G Minor, K. 478</p><p>Lewis Kaplan, violin; Jesus Gonzalez, viola; Rosemary Elliott, cello; Peter Basquin, piano</p><p>FRANZ SCHUBERT</p><p>Piano Quintet in A Major, D. 667 (&quot;Trout&quot;)</p><p>Maria Schleuning, violin; Jesus Gonzalez, viola; Guy Johnston, cello; Kurt Muroki, double bass; Constance Moore, piano</p>",<p>7:30 PM - 10:00 PM</p>
http://www.visitmaine.com/event/7920/weekday_music_series/,(207) 772-6828,WEEKDAY MUSIC SERIES,"<a href=""http://www.portlandmaine.com/index.php?sec=6&amp;ssec=69"" class=""uvt_eweb""><span title=""&hellip;ec=69"">www.portlandmaine.com/index.php?sec=6&amp;ss&hellip;</span></a>",04101,08/12/2011,Post Office Park/Congress Square,ME,<p>FREE</p>,07/8/2011,Portland,Post Office Park/Congress Square,"<p>WEEKDAY MUSIC SERIES</p><p>FRIDAYS, JULY 8-AUGUST 12</p><p>NOON - 1PM</p><p>July performances take place in Post Office Park, and August</p><p>performances take place in Congress Square.</p><p>The Weekday Music Series highlights local musicians in the downtown area in partnership with the Maine Songwriter&#039;s Association. Take a break from your busy day and listen to free</p><p>music from up-and-coming local bands.</p>",<p>12-1pm</p>
http://www.visitmaine.com/event/7411/the_complete_works_of_william_shakespeare_abridged/,(207) 933-2952,"The Complete Works of William Shakespeare, Abridged","<a href=""http://www.theateratmonmouth.org/"" class=""uvt_eweb"">www.theateratmonmouth.org/</a>",04259,08/17/2011,796 Main St.,ME,"<p>Tickets are $24 - 20. For details, go to: www.theateratmonmouth.org</p>",07/10/2011,Monmouth,Cumston Hall,"<p>The Complete Works of William Shakespeare, Abridged -</p><p>by Adam Long, Daniel Singer, and Jess Winfield.</p><p>This show is a high-speed roller-coaster rocketing through all of Shakespeare&#039;s Comedies, Histories and Tragedies in one wild ride that will leave you breathless and helpless with laughter. Everything is performed by an amazing cast of three actors.Performing on July 10 @ 7:00pm and July 20; August 2 &amp; 17 @ 7:30pm</p>","<p>Evenings: 7:30pm, Sundays: 7pm</p>"
http://www.visitmaine.com/event/8056/july_11_monday_sonatas_concert/,(207) 373-1400,July 11 Monday Sonatas concert,"<a href=""http://www.bowdoinfestival.org/"" class=""uvt_eweb"">www.bowdoinfestival.org/</a>",04011,07/11/2011,Campus Drive Bowdoin College,ME,<p>$30</p>,07/11/2011,Brunswick,Studzinski Recital Hall,"<p>Classical music concert featuring renowned musicians from around the world.</p><p>LUDWIG VAN BEETHOVEN</p><p>Cello Sonata No. 4 in C Major, Op. 102, No. 1</p><p>Guy Johnston, cello; Elinor Freer, piano</p><p>LUDWIG VAN BEETHOVEN</p><p>Violin Sonata No. 10 in G Major, Op. 96</p><p>Lara Lev, violin; Matti Raekallio, piano</p><p>LUDWIG VAN BEETHOVEN</p><p>Violin Sonata No. 9 in A Major, Op. 47 (&quot;Kreutzer&quot;)</p><p>Suyoen Kim, violin; Ben Kim, piano</p>",<p>7:30 PM - 9:30 PM</p>
http://www.visitmaine.com/event/6464/drama_camp/,(207) 864-2963,Drama Camp,"<a href=""http://rangeleyarts.com/"" class=""uvt_eweb"">rangeleyarts.com/</a>",04970,07/15/2011,2493 Main Street,ME,<p>$70</p>,07/11/2011,Rangeley,Lakeside Theater,"<p>Week long drama camp for students in grades 2-6.  Students will focus on pantomime, story telling, creating characters, emotions, creative movement and scene building.  Limited enrollment</p>",<p>9:30 AM - 2 PM</p>
http://www.visitmaine.com/event/7921/weekday_performance_series/,(207) 772-6828,WEEKDAY PERFORMANCE SERIES,"<a href=""http://www.portlandmaine.com/index.php?sec=6&amp;ssec=118"" class=""uvt_eweb""><span title=""&hellip;ec=118"">www.portlandmaine.com/index.php?sec=6&amp;ss&hellip;</span></a>",04101,08/16/2011,Post Office Park/Congress Square,ME,<p>FREE</p>,07/12/2011,Portland,Post Office Park/Congress Square,"<p>TUESDAYS, JULY 12-AUGUST 16</p><p>NOON - 1PM</p><p>July performances take place in Post Office Park</p><p>August performances take place in Congress Square.</p><p>The Weekday Performance Series presents local performers in the</p><p>downtown area. Each week features a different performer (jugglers,</p><p>magicians, dancers, et al) during the noon time lunch hour in</p><p>July and August.</p>",<p>12-1pm</p>
http://www.visitmaine.com/event/7785/time_for_three_part_ii/,(207) 236-2823,Time for Three Part II,"<a href=""http://www.baychamberconcerts.org"" class=""uvt_eweb"">www.baychamberconcerts.org</a>",04841,07/13/2011,16 Museum Street,ME,,07/13/2011,Rockland,Farnsworth Wyeth Center,"<p>Time for Three, the popular string trio described as &quot;the most creative, energetic, exciting and engaging trio since Yo-Yo Ma, Mark O&#039;Connor and Edgar Meyer,&quot; plays jazz, classical and more.</p><p>This is Part II of a 2 part concert. Tickets to BOTH performances are available at a discount from single concert prices.</p><p>For more information: For more information or to purchase tickets call (207) 236-2823 or (888) 707-2770; e-mail info@baychamberconcerts.org; or go online at www.baychamberconcerts.org.</p>",<p>8:15 PM</p>
http://www.visitmaine.com/event/8051/july_13_wednesday_upbeat_concert/,(207) 373-1400,July 13 Wednesday Upbeat! concert,"<a href=""http://www.bowdoinfestival.org/"" class=""uvt_eweb"">www.bowdoinfestival.org/</a>",04011,07/13/2011,Campus Drive Bowdoin College,ME,<p>$30</p>,07/13/2011,Brunswick,Studzinski Recital Hall,"<p>Classical music concert featuring renowned musicians from around the world.</p><p>BEHZAD RANJBARAN</p><p>Dance of Life</p><p>Cyrus Forough, violin; Kurt Muroki, double bass</p><p>EUGENE YSAYE</p><p>Sonata for Two Violins</p><p>Ray Chen, violin; Suyoen Kim, violin</p><p>BELA BARTOK</p><p>String Quartet No. 5</p><p>Ying Quartet</p>",<p>7:30 PM - 9:30 PM</p>
http://www.visitmaine.com/event/7784/time_for_three_part_i/,(207) 236-2823,Time for Three Part I,"<a href=""http://www.baychamberconcerts.org"" class=""uvt_eweb"">www.baychamberconcerts.org</a>",04841,07/13/2011,16 Museum Street,ME,,07/13/2011,Rockland,Farnsworth Wyeth Center,"<p>Time for Three, the popular string trio described as &quot;the most creative, energetic, exciting and engaging trio since Yo-Yo Ma, Mark O&#039;Connor and Edgar Meyer,&quot; plays jazz, classical and more.</p><p>This is Part I of a 2 part concert. Tickets to BOTH performances are available at a discount from single concert prices.</p><p>For more information or to purchase tickets call (207) 236-2823 or (888) 707-2770; e-mail info@baychamberconcerts.org; or go online at www.baychamberconcerts.org.</p>",<p>6:00 PM</p>
http://www.visitmaine.com/event/7786/three_curtis_8_a_mary_louise_curtis_bok_zimbalist_concert/,(207) 236-2823,Three + Curtis = 8:  A Mary Louise Curtis Bok Zimbalist concert,"<a href=""http://www.baychamberconcerts.org"" class=""uvt_eweb"">www.baychamberconcerts.org</a>",04856,07/14/2011,6 Central St.,ME,,07/14/2011,Rockport,Rockport Opera House,<p>The groundbreaking string trio: Time for Three teams up with Curtis on Tour to perform Mendelssohn&#039;s octet.</p><p>For more information: For more information or to purchase tickets call (207) 236-2823 or (888) 707-2770; e-mail info@baychamberconcerts.org; or go online at www.baychamberconcerts.org.</p>,<p>8:00 PM</p>
http://www.visitmaine.com/event/7408/room_service/,(207) 933-2952,Room Service,"<a href=""http://www.theateratmonmouth.org/"" class=""uvt_eweb"">www.theateratmonmouth.org/</a>",04259,08/20/2011,796 Main St.,ME,<p>$26 - $20 dependent upon show date and time.</p>,07/14/2011,Monmouth,Cumston Hall,"<p>Room Service, by Allen Boretz and John Murray.</p><p>In this hilarious farce, a group of actors try to get a play produced before a gaggle of creditors close in and shut them down. The 1937 Broadway version of Room Service inspired the much-loved Marx Brothers film.</p><p>For more information and show times, go to: www.theateratmonmouth.org.</p>","<p>Evenings: 7:30pm, 7pm Sundays; Matinees: 1pm</p>"
http://www.visitmaine.com/event/8044/july_15_festival_fridays_concert/,(207) 373-1400,July 15 Festival Fridays concert,"<a href=""http://www.bowdoinfestival.org/"" class=""uvt_eweb"">www.bowdoinfestival.org/</a>",04011,07/15/2011,116 Maquoit Road,ME,<p>$40</p>,07/15/2011,Brunswick,Crooker Theater,"<p>Classical music concert featuring renowned musicians from around the world.</p><p>WOLFGANG AMADEUS MOZART</p><p>String Quartet in D Major, K. 499</p><p>Ying Quartet</p><p>FRANZ LISZT</p><p>Apres une Lecture de Dante: fantasia quasi sonata</p><p>Emma Tahmizian, piano</p><p>JOHANNES BRAHMS</p><p>Piano Quartet No. 3 in C Minor, Op. 60</p><p>Suyoen Kim, violin; Jesus Gonzalez, viola; Guy Johnston, cello; Ben Kim, piano</p>",<p>7:30 PM - 10:00 PM</p>
http://www.visitmaine.com/event/7109/9th_annual_native_american_pow-wow/,(207) 646-2451,9th Annual Native American Pow-Wow,"<a href=""http://www.wellschamber.org/"" class=""uvt_eweb"">www.wellschamber.org/</a>",04090,07/17/2011,Harbor Road,ME,<p>Admission</p>,07/16/2011,Wells,Wells Harbor Park,"<p>Co-sponsored by the Wells Chamber of Commerce.  Music, dance, crafts, demonstrations and special guests.</p>",<p>9:00am - 5:00pm</p>
http://www.visitmaine.com/event/5609/north_atlantic_blues_festival/,207-596-0376,North Atlantic Blues Festival,"<a href=""http://www.northatlanticbluesfestival.com/"" class=""uvt_eweb"">www.northatlanticbluesfestival.com/</a>",04841,07/17/2011,Harbor Park,ME,"<p>Advance tickets $25/day or $50/weekend pass. Tickets at the gate $35.00/day or $70.00/weekend pass.  ADVANCE TICKET SALES END JULY 11TH, 2011. Saturday or Weekend Pass also gets you into the club crawl at the participating bars and restaurant. A special children's ticket will be available at the gate only to youngsters 6 to 12 for $5. Children under 5 admitted free.</p>",07/16/2011,Rockland,,"<p>Harbor Park, Rockland.  The acclaimed Blues Festival features over 12 blues artists from throughout the U.S. and abroad. In downtown Rockland on Saturday night there will be a Blues &quot;Club Crawl&quot; with many clubs featuring Blues bands. Blues Festival Hotline: 207-691-2248.</p>",<p>11 a.m. to 11 p.m.</p>
http://www.visitmaine.com/event/8057/july_18_monday_sonatas_concert/,(207) 373-1400,July 18 Monday Sonatas concert,"<a href=""http://www.bowdoinfestival.org/"" class=""uvt_eweb"">www.bowdoinfestival.org/</a>",04011,07/18/2011,Campus Drive Bowdoin College,ME,<p>$30</p>,07/18/2011,Brunswick,Studzinski Recital Hall,"<p>Classical music concert featuring renowned musicians from around the world.</p><p>JOHANNES BRAHMS</p><p>Intermezzi, Op. 117</p><p>Alessandro Taverna, piano</p><p>LUDWIG VAN BEETHOVEN</p><p>Violin Sonata No. 3 in E Flat Major, Op. 12, No. 3</p><p>Sergiu Schwartz, violin; Peter Basquin, piano</p><p>WOLFGANG AMADEUS MOZART</p><p>Violin Sonata in B Flat Major, K. 454</p><p>Lewis Kaplan, violin; Peter Basquin, piano</p>",<p>7:30 PM - 9:30 PM</p>
http://www.visitmaine.com/event/6468/rfa_annual_street_dance/,(207) 864-2963,RFA Annual Street Dance,"<a href=""http://rangeleyarts.com/"" class=""uvt_eweb"">rangeleyarts.com/</a>",04970,07/19/2011,Main Street,ME,<p>donation</p>,07/19/2011,Rangeley,Main Street,<p>An evening of fun and music in downtown Rangeley.  Exciting local band will be performing.</p>,<p>6:30-10:00 PM</p>
http://www.visitmaine.com/event/8052/july_20_wednesday_upbeat_concert/,(207) 373-1400,July 20 Wednesday Upbeat! concert,"<a href=""http://www.bowdoinfestival.org/"" class=""uvt_eweb"">www.bowdoinfestival.org/</a>",04011,07/20/2011,Campus Drive Bowdoin College,ME,<p>$30</p>,07/20/2011,Brunswick,Studzinski Recital Hall,"<p>Classical music concert featuring renowned musicians from around the world.</p><p>GEORGES APERGHIS</p><p>Compagnie</p><p>June Han, harp; Luke Rinderknecht, percussion</p><p>ROBERT BEASER</p><p>Sonata for Violin and Piano</p><p>Renee Jolles, violin; Emma Tahmizian, piano</p><p>LUDWIG VAN BEETHOVEN</p><p>Piano Trio, Op. 70, No. 2</p><p>The Aeolian Chamber Players</p><p>Lewis Kaplan, violin; Andre Emelianoff, cello; Peter Basquin, piano</p>",<p>7:30 PM - 9:30 PM</p>
http://www.visitmaine.com/event/7787/music_film_charlie_chaplins_the_kid/,(207) 236-2823,Music &amp; Film: Charlie Chaplin&#039;s &quot;The Kid&quot;,"<a href=""http://www.baychamberconcerts.org"" class=""uvt_eweb"">www.baychamberconcerts.org</a>",04841,07/20/2011,345 Main Street,ME,,07/20/2011,Rockland,Strand Theatre,<p>A movie classic featuring Charlie Chaplin and Jackie Coogan with the one-of-a-kind Paragon Ragtime Orchestra playing the original film score. Come see the silent film as it debuted in 1921!</p><p>For more information or to purchase tickets call (207) 236-2823 or (888) 707-2770; e-mail info@baychamberconcerts.org; or go online at www.baychamberconcerts.org.</p>,<p>8:00 PM</p>
http://www.visitmaine.com/event/7668/barn_story/,(207) 882-7169,Barn Story,"<a href=""http://www.HistoricNewEngland.org/"" class=""uvt_eweb"">www.HistoricNewEngland.org/</a>",04084,07/8/2011,"Route 25, Ossippee Trail East",ME,"<p>$10 for Historic New England members, $20 nonmembers</p>",07/8/2011,Standish,Marrett House,"<p>Big house, little house, back house, barn - the 1789 Marrett House is one of the best examples of this traditional New England rural architectural configuration. Enlarged over the years and given Greek Revival trim in the 1850s, the Marrett House barn is a classic and well-preserved example of these wonderful structures. The barn has recently received a new roof and other much-needed restoration. Join Christi Mitchell from the Maine Historic Preservation Commission, Marrett House guide Charles Ruby and Historic New England property care staff to hear the story of this well-loved building.  Pre-registration required for ticket purchase.</p>",<p>10:00 - 11:30 a.m.</p>
http://www.visitmaine.com/event/6525/thompson_ice_house_ice_cream_social/,(207) 883-3145,Thompson Ice House Ice Cream Social,,04568,07/3/2011,Rte 129 and McFarlands Cove Rd,ME,<p>Free</p>,07/3/2011,South Bristol,Thompson Ice House,"<p>The Ice Cream Social is a chance to visit the Thompson Ice House Museum, learn about Ice Harvesting, and enjoy ice cream treats and snacks.  You can help crank our ice cream makers as they churn out ice cream for the Social.  See how the ice we harvested this winter can be used in ice cream making, and for other purposes.  There is music, craft demonstrations, historical pictures and fun for everyone.</p>",<p>1-4 p.m.</p>
http://www.visitmaine.com/event/8062/railfan_day/,(207) 223-5032,Railfan Day,"<a href=""http://www.oakfieldmuseum.org/"" class=""uvt_eweb"">www.oakfieldmuseum.org/</a>",04763,07/23/2011,40 Station Street,ME,<p>No cost.</p>,07/23/2011,Oakfield,,"<p>Oakfield Historical Society will hold their 6th annual Railfan Day at the Oakfield Railroad Museum on Saturday, July 23, 2011. The museum is located at 40 Station St. in Oakfield.</p><p>The event recognizes and honors former Bangor &amp; Aroostook Railroad employees and retirees.</p><p>The event starts at 11:00 AM - 4:00 PM. A dinner to follow at the Oakfield Community Building starting at 4:30 PM with entertainment to follow.</p><p>For additional information and directions go to: www.oakfieldmuseum.org</p>",<p>11:00 AM - 4:00 PM</p>
http://www.visitmaine.com/event/464/independence_day_fireworks_display/,(207) 646-2939,Independence Day Fireworks Display,"<a href=""http://www.ogunquit.org/"" class=""uvt_eweb"">www.ogunquit.org/</a>",03907,07/4/2011,Beach Street,ME,<p>Free show.  Parking fees may apply.</p>,07/4/2011,Ogunquit,Ogunquit Beach,<p>Musical entertainment at 7:30pm.  Fireworks display at 9:30pm.</p>,<p>7:30-10:00pm</p>
http://www.visitmaine.com/event/7922/kids_activity_day/,(207) 772-6828,KIDS ACTIVITY DAY,"<a href=""http://www.portlandmaine.com/index.php?sec=6&amp;ssec=68"" class=""uvt_eweb""><span title=""&hellip;ec=68"">www.portlandmaine.com/index.php?sec=6&amp;ss&hellip;</span></a>",04101,07/27/2011,LOBSTERMAN'S PARK,ME,<p>FREE</p>,07/6/2011,Portland,LOBSTERMAN'S PARK,"<p>WEDNESDAYS, JULY 6, 13, 20 AND 27</p><p>LOBSTERMAN&#039;S PARK, 10:30 AM - 11:30 AM</p><p>Kids Activity Day is presented by the Children&#039;s Museum and Theatre of Maine. A new activity is offered each week teaching hands on craft projects for families with young kids, ages 5 - 10.</p>",<p>10:30-11:30am</p>
http://www.visitmaine.com/event/4834/silent_auction/,207-646-2451,Silent Auction,"<a href=""http://www.wellschamber.org/"" class=""uvt_eweb"">www.wellschamber.org/</a>",04090,07/30/2011,"Harbor Road,",ME,<p>Free Parking and Admission</p>,07/30/2011,Wells,Harbor Park,<p>4th Annual Silent Auction sponsored by the Wells Chamber of Commerce is held in conjunction with the Wells Rotary Club HarborFest and Chicken BBQ.</p>,<p>3:00pm - 6:00pm</p>
http://www.visitmaine.com/event/740/fourth_of_july_celebration/,(207) 633-2353,Fourth of July Celebration,"<a href=""http://www.boothbayharbor.com/"" class=""uvt_eweb"">www.boothbayharbor.com/</a>",04538,07/4/2011,,ME,<p>Free</p>,07/4/2011,Boothbay Harbor,,"<p>Old-Fashioned Family 4th of July Celebration with craft fairs, band concert and fireworks over the Harbor!  633-2353.</p>",<p>Evening</p>
http://www.visitmaine.com/event/5928/maine_international_film_festival/,(207) 680-2055,Maine International Film Festival,"<a href=""http://www.miff.org/"" class=""uvt_eweb"">www.miff.org/</a>",04901,07/24/2011,177 Main Street,ME,<p>Individual tickets $9; Partial Pass $85; Full Festival Pass $200</p>,07/15/2011,Waterville,,"<p>Founded in 1998, the Maine International Film Festival (MIFF) is a project of the Maine Film Center. During the 10 days of the festival MIFF offers nearly 100 films, representing the best of American independent and international cinema. MIFF also spotlights some of Maine and New England&#039;s most exciting and innovative filmmakers. Audiences also have opportunities to meet and talk with some of the people behind the movies - directors, producers, writers, musicians. Every year MIFF honors members of the independent film industry whose contributions to cinema deserve recognition. MIFF&#039;s special guests have included Mid-Life Achievement Award winners  John Turturro (MIFF 2008), Ed Harris (MIFF 2004), and Sissy Spacek (MIFF 2001).</p>",<p>Vary:  weekdays 3pm-11pm; weekends 12pm-11pm</p>
http://www.visitmaine.com/event/7717/14th_annual_bucksport_bay_festival/,(207) 469-6818,14th Annual Bucksport Bay Festival,"<a href=""http://www.bucksportbaychamber.com/"" class=""uvt_eweb"">www.bucksportbaychamber.com/</a>",04416,07/30/2011,Downtown,ME,<p>Free</p>,07/30/2011,Bucksport,Festival,"<p>Family Festival , Fireworks , Parade, Car Show , Motorcycle Show , 5K Fun Run , Pie Bake-Off Contest , Civil War Reenactment at Ft. Knox , over 70 Vendors along the Waterfront Walkway , Live music all day ,</p>",<p>8am-10pm</p>
http://www.visitmaine.com/event/7757/4th_annual_upper_kennebec_valley_river_festival/,(207) 672-4100,4th ANNUAL UPPER KENNEBEC VALLEY RIVER FESTIVAL,"<a href=""http://www.upperkennecvalleychamber.com"" class=""uvt_eweb"">www.upperkennecvalleychamber.com</a>",04920,07/31/2011,89 MAIN STREET,ME,,07/30/2011,BINGHAM,ALL AROUND TOWN/BINGHAM MOTOR INN AND SPORTS COMPLEX,"<p>A CELEBRATION OF WHAT MADE OUR AREA GROW AND PROSPER.   THIS FESTIVAL IS SUPPORTED BY THE COMMUNITIES AND ORGANIZATION UP AND DOWN THE UPPER KENNEBEC VALLEY CORRIDOR.</p><p>CRAFTERS, FOOD VENDORS, PARADE, DUCKEE DERBY RACE, FISHING TOURNAMENT, FLY TYING AND FLY CASTING CLASSES,FAMILY FUN AND GAMES,FIREWORKS!!! ARE ALL PART OF THIS CELEBRATION OF THE KENNEBEC RIVER AND ALL IT HAS MEANT TO OUR LIVELIHOOD.</p>",<p>7 AM- 4 PM</p>
http://www.visitmaine.com/event/4450/woodcarving_for_intermediates/,(207) 926-4597,Woodcarving for Intermediates,"<a href=""http://www.shaker.lib.me.us/"" class=""uvt_eweb"">www.shaker.lib.me.us/</a>",04260,07/30/2011,707 Shaker Rd.   Route 26,ME,<p>$35.00  Pre-registration required.  Bring your own lunch.</p>,07/30/2011,New Gloucester,Sabbathday Lake Shaker Village,"<p>This class is for carvers with some experience.  Norm Devonshire will lead you through the process of carving Father Christmas in the round.  This class requires the use of knives and gouges so bring your tools with you.  A blank will be provided.  Norm will be available on August 6, from 9 - noon for those who need more guidance.</p>",<p>9:00 am - 4:00 pm</p>
http://www.visitmaine.com/event/7819/guided_walking_tour_of_historic_downtown_presque_isle/,(207) 762-1151,Guided Walking Tour of Historic Downtown Presque Isle,"<a href=""http://www.pihistory.org/"" class=""uvt_eweb"">www.pihistory.org/</a>",04769,07/23/2011,16 Third Street,ME,<p>FREE</p>,07/23/2011,Presque Isle,The Vera Estey House,"<p>A FREE guided walking tour of historic downtown Presque Isle, Maine covering two miles and taking approximately two hours.  Tour starts and ends at the Vera Estey House at 16 Third Street, Presque Isle.  On street parking available.</p>",<p>10:00 a.m. - 12 noon</p>
http://www.visitmaine.com/event/8160/the_battle_of_the_bands/,(207) 667-9500,The Battle of the Bands,"<a href=""http://www.grandonline.org/"" class=""uvt_eweb"">www.grandonline.org/</a>",04605,05/7/2011,165 Main St.,ME,<p>$10 General Admission</p>,05/7/2011,Ellsworth,The Grand Theatre,<p>presented by the Downeast Family YMCA</p><p>Come out &amp; support local bands as they battle it out on The Grand stage...</p><p>Doors open at 6:30 pm</p>,<p>7:00 pm - 10:00 pm</p>
