startdate,hours,enddate,website,title,moreInfoLink,city,address,venue,description,email,tel,zipcode,image,state
"Mar 12, 2011",12-6 pm,"Apr 23, 2011",http://www.thomassolomongallery.com,Analia Saban,http://www.artforum.com/guide/country=US&place=Los%20Angeles&page_id=1&show=scheduled,Los Angeles,427 Bernard Street,Thomas Solomon Gallery,Grayscale,info@thomassolomongallery.com,323-275-1687,90012.0,,CA
"Mar 12, 2011",Wednesday through Saturday 12-6 pm.,"Apr 23, 2011",http://www.thomassolomongallery.com/,ANALIA SABAN,http://www.artforum.com/guide/country=US&place=Los%20Angeles&page_id=1&show=scheduled,Los Angeles,427 Bernard Street,Thomas Solomon Gallery,GRAYSCALE,info@thomassolomongallery.com,310,90012.0,http://www.artforum.com/uploads/guide.001/id11925/exhibition.jpg,CA
"Apr 10, 2011","Tuesday - Sunday 11am &#8211; 5 pm, Thursday 11 am &#8211; 8 pm","Sep 4, 2011",http://www.ocma.net,"Alexander Calder, 7 contemporary artists",http://www.artforum.com/guide/country=US&place=Los%20Angeles&page_id=1&show=scheduled,Newport Beach,850 San Clemente Drive,Orange County Museum of Art,"Alexander Calder and Contemporary Art: Form, Balance, Joy",info@ocma.net,1 949 7591122,92660.0,http://www.artforum.com/uploads/guide.001/id13440/exhibition.jpg,CA
"Apr 8, 2011",Tuesday - Saturday 11am - 6pm,"May 14, 2011",http://www.inmangallery.com,Kristin Musgnug,http://www.artforum.com/guide/country=US&place=Houston&show=scheduled,Houston,3901 Main Street,Inman Gallery,"""Unnatural Histories""",info@inmangallery.com,1 713 526-7800,77002.0,http://www.artforum.com/uploads/guide.001/id13923/exhibition.jpg,TX
"Mar 18, 2011",Tuesday - Saturday 11am - 5pm,"Apr 16, 2011",http://www.bemiscenter.org,2011 Bemis Center Regional Exhibition,http://www.artforum.com/guide/country=US&place=Omaha&show=scheduled,Omaha,724 South 12th Street,Bemis Center for Contemporary Arts,"This exhibition highlights new talent and perspectives and and forms new connections across contemporary art practices within the Omaha, Lincoln and Missouri.",info@bemiscenter.org,1 402 3417130,68102.0,http://www.artforum.com/uploads/guide.001/id12974/exhibition.jpg,NE
"Apr 1, 2011",Monday - Friday 10am - 5pm and by appointment,"30, 2011",,"Julian Kreimer, Paintings",http://www.artforum.com/guide/country=US&place=Providence&show=scheduled,Providence,15 Meeting Street,Lenore Gray Gallery,"Chris Ulivo, Paintings",lenoregraygallery15@gmail.com<br,1 401 2743900,2903.0,,RI
"Apr 10, 2011","Monday - Friday 12-4pm,  Weekends 2-4pm","29, 2011",http://www.providenceartclub.org,MAXWELL MAYS GALLERY,http://www.artforum.com/guide/country=US&place=Providence&show=scheduled,Providence,11 Thomas Street,The Providence Art Club,"Marjory Dalenius, Eileen Horwitz and Marcia Newren: Painting, Glass, Assemblage <br />In &#8220;Painting, Glass, Assemblage,&#8221; artists bring together a blend of media and styles.",info@providenceartclub.org,401,2903.0,http://www.artforum.com/uploads/guide.001/id13973/exhibition.jpg,RI
"Apr 10, 2011","Monday - Friday 12-4pm,  Weekends 2-4pm","29, 2011",http://www.providenceartclub.org,DODGE HOUSE GALLERY,http://www.artforum.com/guide/country=US&place=Providence&show=scheduled,Providence,11 Thomas Street,The Providence Art Club,Barnet Fain and Elizabeth Bonner Zimmerman: Variations on a Theme <br />&#8216;Variations on a Theme&#8217; combines the diverse printmaking styles of artists Fain and Zimmerman.,info@providenceartclub.org,401,2903.0,http://www.artforum.com/uploads/guide.001/id13974/exhibition_large.jpg,RI
"Apr 2, 2011","Tuesday - Friday 11am - 5pm, Saturday &amp; Sunday 1 - 5pm; closed holidays","May 1, 2011",http://www.ulrich.wichita.edu,Nic Nicosia,http://www.artforum.com/guide/country=US&place=Wichita&show=scheduled,Wichita,"Wichita State University, 1845 Fairmount Street",Ulrich Museum of Art,Middletown,ulrich@wichita.edu,316,67260.0,http://www.artforum.com/uploads/guide.001/id12834/exhibition_large.jpg,KS
"Mar 31, 2011","Monday-Friday, 10:30am-5:30pm","Apr 30, 2011",http://www.fleisherollman.com,The Usefulness of Useless Things,http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,1616 Walnut Street suite 100,Fleisher/Ollman Gallery,,info@fleisher,1 215 545 7562,19103.0,http://www.artforum.com/uploads/guide.001/id13560/exhibition.jpg,PA
"Apr 1, 2011",Tuesday - Saturday 10am - 6pm,"May 13, 2011",http://www.locksgallery.com,"Louise Bourgeois, Alexander Calder, Robertro Matta, Isamu Noguchi",http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,600 Washington Square South,Locks Gallery,Standing on the Edge - 20th Century Sculpture,info@locksgallery.com,,19106.0,http://www.artforum.com/uploads/guide.001/id13455/exhibition.jpg,PA
"Apr 1, 2011",Tuesday - Saturday 10am - 6pm,"May 13, 2011",http://www.locksgallery.com,"Thomas Chimes, Rebecca Horn, William Kentridge",http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,600 Washington Square South,Locks Gallery,The Insolent Eye: Jarry in Art,info@locksgallery.com,,19106.0,http://www.artforum.com/uploads/guide.001/id13453/exhibition_large.jpg,PA
"Apr 1, 2011",Wednesday - Sunday 12-6 pm,"May 1, 2011",http://www.voxpopuligallery.org,KICK IN THE EYE,http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,"319 North 11th Street, Third Floor",Vox Populi,Curated by Andrew Suggs,director@voxpopuligallery.org,215 238 1236,19107.0,http://www.artforum.com/uploads/guide.001/id13262/exhibition.jpg,PA
"Jan 22, 2011","Tuesday - Sunday 10am - 5pm, Friday until 8:45pm","Jun 1, 2011",http://www.philamuseum.org,,http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,26th Street and the Benjamin Franklin Parkway,Philadelphia Museum of Art,<i>The Peacock Male: Exuberance and Extremes in Masculine Dress</i></b>,visitorservices@philamuseum.org,1,19130.0,http://www.artforum.com/uploads/guide.001/id12004/exhibition.jpg,PA
"Apr 2, 2011","Tuesday - Sunday 10am - 5pm, Friday until 8:45pm","Jul 31, 2011",http://www.philamuseum.org,,http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,26th Street and the Benjamin Franklin Parkway,Philadelphia Museum of Art,<i><b>Health for Sale: Posters from the William H. Helfand Collection</b></i>,visitorservices@philamuseum.org,1,19130.0,http://www.artforum.com/uploads/guide.001/id12325/exhibition_large.jpg,PA
"Mar 16, 2011","Wed to Sat, 11am to 6pm","May 21, 2011",http://www.temple.edu/tyler/exhibitions,Tyler School of Art MFA 2011 Thesis Exhibitions,http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,"Tyler School of Art, Temple University, 12th and Norris Streets",Temple Gallery,,exhibitions@temple.edu,215-777-9144,19122.0,http://www.artforum.com/uploads/guide.001/id08792/exhibition.jpg,PA
"Apr 1, 2011","Tuesday&#65533;Saturday 10am - 5pm, Sunday 11am -5pm","May 29, 2011",http://www.pafa.org,,http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,118-128 North Broad Street,The Pennsylvania Academy of the Fine Arts,"<i><b>""How 'ya gonna keep 'em down on the farm after they've seen Paree?""</b></i> <br />Gallery 7, Historic Landmark Building",pafa@pafa.org,1 215 9727600,19102.0,http://www.artforum.com/uploads/guide.001/id12118/exhibition_large.jpg,PA
"Apr 2, 2011","Tuesday&#65533;Saturday 10am - 5pm, Sunday 11am -5pm","Aug 28, 2011",http://www.pafa.org,,http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,118-128 North Broad Street,The Pennsylvania Academy of the Fine Arts,"<i><b>Hiro Sakaguchi: No Particular Place To Go</b></i> <br />Morris Gallery , Historic Landmark Building",pafa@pafa.org,1 215 9727600,19102.0,http://www.artforum.com/uploads/location.000/id00755/location.jpg,PA
"Apr 5, 2011",Tuesday - Saturday  11am - 6pm,"May 21, 2011",http://tpaulfineart.com,"Thomas Paul Fine Art presents a group show from the gallery collection.  Artists include Sandrine Kern, John Baeder, Robert Zakanitch, Bascove, Gayle Donahue, Mark Beck, Hei Myung C. Hyun, and others.",http://www.artforum.com/guide/country=US&place=Los%20Angeles&page_id=1&show=scheduled,Los Angeles,7270 Beverly Blvd,Thomas Paul Fine Art,,info@tpaulfineart.com,(323)525-0444,90036.0,http://www.artforum.com/uploads/guide.001/id14079/exhibition.jpg,CA
"Apr 1, 2011","Tuesday - Saturday, 12-6pm","May 7, 2011",http://www.flashpointdc.org,Adam Dwight &amp; Dana Jeri Maier,"http://www.artforum.com/guide/country=US&place=Washington, DC&show=scheduled",Washington,"916 G Street, NW",Flashpoint,Off in a Corner,gallery@flashpointdc.org,202,20001.0,http://www.artforum.com/uploads/guide.001/id10108/exhibition.jpg,DC
"Apr 7, 2011",Tuesday - Saturday 10-5 and by appointment,"Jun 3, 2011",http://www.hemphillfinearts.com,"MAPPING: Carol Barton, Dahlia Elsayed, Joyce Kozloff, Siobhan Rigg, Juan Tejedor, Renee van der Stelt","http://www.artforum.com/guide/country=US&place=Washington, DC&show=scheduled",Washington,"1515 14th Street NW, Suite 300",HEMPHILL,Carroll Square Gallery <br />975 F Street NW <br />Washington DC,gallery@hemphillfinearts.com,202-234-5601,20005.0,http://www.artforum.com/uploads/guide.001/id13307/exhibition.jpg,DC
"Apr 9, 2011",Tuesday - Saturday 10-5 and by appointment,"Jun 4, 2011",http://www.hemphillfinearts.com,Anne Rowland,"http://www.artforum.com/guide/country=US&place=Washington, DC&show=scheduled",Washington,"1515 14th Street NW, Suite 300",HEMPHILL,Photographs,gallery@hemphillfinearts.com,202-234-5601,20005.0,http://www.artforum.com/uploads/guide.001/id11630/exhibition_large.jpg,DC
"Mar 19, 2011",Wednesday - Saturday 11am - 5pm,"Apr 30, 2011",http://www.marshamateykagallery.com,Christopher French,"http://www.artforum.com/guide/country=US&place=Washington, DC&show=scheduled",Washington,"2012 R Street, NW",Marsha Mateyka Gallery,"New Paintings: ""Inventions and Recollections""",,202 328 0088,20009.0,http://www.artforum.com/uploads/guide.001/id13408/exhibition.jpg,DC
"Jan 29, 2011","Tues.-Sat. 10am-5pm, Thurs. 10am-8:30pm, Sun. 12pm-7pm/12pm-5pm June-Sept.","Apr 24, 2011",http://www.phillipscollection.org,Sam Gilliam,"http://www.artforum.com/guide/country=US&place=Washington, DC&show=scheduled",Washington,"1600 21st Street, NW",The Phillips Collection,Flour Mill,communications@phillipscollection.org,(202) 387-2151,20009.0,http://www.artforum.com/uploads/guide.001/id14033/exhibition.jpg,DC
"Apr 11, 2011","Tues.-Sat. 10am-5pm, Thurs. 10am-8:30pm, Sun. 12pm-7pm/12pm-5pm June-Sept.","May 8, 2011",http://www.phillipscollection.org,Nicholas and Sheila Pye,"http://www.artforum.com/guide/country=US&place=Washington, DC&show=scheduled",Washington,"1600 21st Street, NW",The Phillips Collection,The Coronation,communications@phillipscollection.org,(202) 387-2151,20009.0,http://www.artforum.com/uploads/guide.001/id14034/exhibition_large.jpg,DC
"Apr 11, 2011","Tues.-Sat. 10am-5pm, Thurs. 10am-8:30pm, Sun. 12pm-7pm/12pm-5pm June-Sept.","May 15, 2011",http://www.phillipscollection.org,David Smith,"http://www.artforum.com/guide/country=US&place=Washington, DC&show=scheduled",Washington,"1600 21st Street, NW",The Phillips Collection,David Smith Invents,communications@phillipscollection.org,(202) 387-2151,20009.0,http://www.artforum.com/uploads/guide.001/id14032/exhibition_large.jpg,DC
"Apr 11, 2011","Tues.-Sat. 10am-5pm, Thurs. 10am-8:30pm, Sun. 12pm-7pm/12pm-5pm June-Sept.","May 15, 2011",http://www.phillipscollection.org,Philip Guston,"http://www.artforum.com/guide/country=US&place=Washington, DC&show=scheduled",Washington,"1600 21st Street, NW",The Phillips Collection,Roma,communications@phillipscollection.org,(202) 387-2151,20009.0,http://www.artforum.com/uploads/guide.001/id14031/exhibition_large.jpg,DC
"Apr 9, 2011",,"May 8, 2011",http://www.goodchildrengallery.com,Lala Rascic,http://www.artforum.com/guide/country=US&place=New Orleans&show=scheduled,New Orleans,4037 St Claude Ave.,Good Children Gallery,...brighter than a thousand suns...,info@goodchildrengallery.com,,70117.0,http://www.artforum.com/uploads/guide.001/id13959/exhibition.jpg,LA
"Apr 7, 2011",Tuesday - Saturday 10:30am - 5:30pm,"May 28, 2011",http://www.gregkucera.com,Darren Waterston,http://www.artforum.com/guide/country=US&place=Seattle&show=scheduled,Seattle,212 Third Avenue S,"Greg Kucera Gallery, Inc.",Kingdom,staff@gregkucera.com,1 206 624 0770,98104.0,http://www.artforum.com/uploads/location.000/id02282/location.jpg,WA
"Apr 7, 2011",Tuesday - Saturday 10:30am - 5:30pm,"May 28, 2011",http://www.gregkucera.com,Joe Biel,http://www.artforum.com/guide/country=US&place=Seattle&show=scheduled,Seattle,212 Third Avenue S,"Greg Kucera Gallery, Inc.",New Work,staff@gregkucera.com,1 206 624 0770,98104.0,http://www.artforum.com/uploads/location.000/id02282/location.jpg,WA
"Mar 31, 2011",Wednesday to Saturday 11am to 5:30pm and by appointment,"May 7, 2011",http://www.platformgallery.com,Matt Sellars,http://www.artforum.com/guide/country=US&place=Seattle&show=scheduled,Seattle,114 Third Avenue South,Platform Gallery,Supra tidal,info@platformgallery.com,206-323-2808,98104.0,http://www.artforum.com/uploads/location.000/id03499/location.jpg,WA
"Apr 2, 2011",,"Sep 11, 2011",http://www.mintmuseum.org,Gary Noffke,http://www.artforum.com/guide/country=US&place=Charlotte&show=scheduled,Charlotte,500 South Tryon Street,Mint Museum Uptown at Levine Center for the Arts,Attitude and Alchemy: The Metalwork of Gary Lee Noffke,info@mintmuseum.org,704-337-2000,28202.0,http://www.artforum.com/uploads/guide.001/id12566/exhibition_large.jpg,NC
"Apr 12, 2011","Sat-Mon 12:00-4:00, Tues 9:30-7:00, Wed-Fri 9:30-4:30","May 8, 2011",http://www.cfa.ilstu.edu/galleries,Brett Balogh,http://www.artforum.com/guide/country=US&place=Normal&show=scheduled,"Normal,","Illinois State University, 110 Center for Visual Arts, Campus Box 5600",University Galleries,Noospheric Translations,gallery@ilstu.edu,309,61790.0,http://www.artforum.com/uploads/guide.001/id13879/exhibition.jpg,IL
"Apr 12, 2011","Sat-Mon 12:00-4:00, Tues 9:30-7:00, Wed-Fri 9:30-4:30","May 8, 2011",http://www.cfa.ilstu.edu/galleries,Multiple artists,http://www.artforum.com/guide/country=US&place=Normal&show=scheduled,"Normal,","Illinois State University, 110 Center for Visual Arts, Campus Box 5600",University Galleries,Student Annual Exhibition,gallery@ilstu.edu,309,61790.0,http://www.artforum.com/uploads/guide.001/id13879/exhibition.jpg,IL
"Apr 8, 2011",Friday - Saturday 12:00 - 5:30,"May 7, 2011",http://65grand.com,Ian Pedigo,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,1369 West Grand Avenue,65GRAND,A Mouth Which Shouts is a Cave for the Hand,info@65grand.com,312-719-4325,60642.0,http://www.artforum.com/uploads/guide.001/id13801/exhibition.jpg,IL
"Apr 1, 2011","Mon, Fri, Sun 10 AM to 2 PM  Wed 12 to 7 PMor by Appointment","30, 2011",http://www.blackcloudgallery.net,"Black Cloud Gallery presents for April the work of Matt Maniscalco, Richard Benoit, Tracy Jones, Anna Vlaminck, Jason Thompson, and Peter Walsh",http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,1909 S. Halsted,Black Cloud Gallery,,info@blackcloudgallery.net,,60616.0,http://www.artforum.com/uploads/guide.001/id13661/exhibition.jpg,IL
"Feb 19, 2011",Tuesday-Friday 10am-6pm Satuday 11am-5pm,"Apr 19, 2011",http://www.secristgallery.com,Douglas C. Bloom,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,835 West Washington Boulevard,Carrie Secrist Gallery,,info@secristgallery.com,1 312 4910917,60607.0,http://www.artforum.com/uploads/guide.001/id13072/exhibition.jpg,IL
"Apr 8, 2011",,"May 14, 2011",http://ebersmoore.com,Heidi Norton,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,"213 N. Morgan, #3C",EBERSMOORE,Not to See the Sun,info@ebersmoore.com,312,60607.0,http://www.artforum.com/uploads/guide.001/id12855/exhibition.jpg,IL
"Mar 4, 2011",Thursday - Sat 11:30 - 4:30 and by appointment,"May 29, 2011",http://www.kasiakaygallery.com,"Off the Wall, Off the Floor - group exhibition/ art project, featuring: Duncan R. Anderson, Rachel Beach, Daniel Bruttig, Kim Curtis, S.J. Hart, Andrea Loefke, James Olley, David A. Parker.",http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,215 N. Aberdeen Street,Kasia Kay Art Projects Gallery,,info@kasiakaygallery.com,312- 944-0408,60607.0,http://www.artforum.com/uploads/guide.001/id11881/exhibition.jpg,IL
"Apr 15, 2011",Thursday - Sat 11:30 - 4:30 and by appointment,"May 21, 2011",http://www.kasiakaygallery.com,Kevin Berlin,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,215 N. Aberdeen Street,Kasia Kay Art Projects Gallery,Backstage,info@kasiakaygallery.com,312- 944-0408,60607.0,http://www.artforum.com/uploads/guide.001/id11883/exhibition_large.jpg,IL
"Apr 15, 2011","Monday - Friday: 10-5:30, Saturday: 11-5","Jun 1, 2011",http://www.gallerykh.com,Robert Berlin,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,311 West Superior St,Gallery KH,,info@gallerykh.com,312-642-0202,60654.0,http://www.artforum.com/uploads/guide.001/id11924/exhibition.jpg,IL
"Apr 8, 2011","Wed-Sat, 12-6pm","May 6, 2011",http://www.shanecampbellgallery.com,Adam Pendleton,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,673 North Milwaukee Avenue,Shane Campbell Gallery,The Women,info@shanecampbellgallery.com,312-226-2223,60642.0,http://www.artforum.com/uploads/location.000/id03478/location.jpg,IL
"Apr 8, 2011","Wed-Sat, 11am - 6pm","May 14, 2011",http://www.westernexhibitions.com,Jose Lerma,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,"119 N Peoria St, 2A",Western Exhibitions,,scott@westernexhibitions.com,312,60607.0,http://www.artforum.com/uploads/guide.001/id13060/exhibition.jpg,IL
"Apr 8, 2011","Wed-Sat, 11am - 6pm","May 14, 2011",http://www.westernexhibitions.com,Michelle Blade,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,"119 N Peoria St, 2A",Western Exhibitions,,scott@westernexhibitions.com,312,60607.0,http://www.artforum.com/uploads/guide.001/id13059/exhibition_large.jpg,IL
"Apr 12, 2011","Tuesday-Friday 10am-6pm, Saturday 12pm-6pm","16, 2011",http://gallery400.aa.uic.edu,"Jesus Duran, Raquel Ladensack, Paul Nelson, Min Song and Latham Zearfoss",http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,"University of Illinois at Chicago, 400 South Peoria Street (MC 034)",Gallery 400,2011 UIC MFA Thesis Exhibition #2,uicgallery400@gmail.com,312,60607.0,http://www.artforum.com/uploads/guide.001/id13456/exhibition.jpg,IL
"Apr 14, 2011","Monday through Thursday, 11 a.m. to 3 p.m.; Thursday, 6 to 8 p.m.;Saturday, 11 a.m. to 3 p.m.Open during Mainstage events and by appointment","May 14, 2011",http://www.cod.edu/gallery/,Annual Juried Student Exhibit:,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,425 Fawell Blvd.,Gahlberg Gallery at the College of DuPage,"A juried display of paintings, drawings, sculpture, photography, ceramics, jewelry and more by College of DuPage art students. <br />",Wiesen@cod.edu,630,60137.0,http://www.artforum.com/uploads/guide.001/id14062/exhibition.jpg,IL
"Mar 17, 2011","Monday - Saturday 10am - 5pm Thursday until  8 pm, Sunday 12pm - 5pm","Apr 23, 2011",http://www.mocp.org,Unfold,http://www.artforum.com/guide/country=US&place=Chicago&page_id=1&show=scheduled,Chicago,600 South Michigan Avenue,Museum of Contemporary Photography at Columbia College Chicago,Unfold exhibits the work of twenty-five artists who have participated in the Cape Farewell expeditions in 2007 and 2008 to the High Arctic and in 2009 to the Andes.,mocp@colum.edu,1 312 6635554,60605.0,http://www.artforum.com/uploads/guide.001/id10911/exhibition.jpg,IL
"Mar 13, 2011","Tuesday - Friday 10am - 5pm, Saturday and Sunday 12pm - 5pm","May 1, 2011",http://www.renaissancesociety.org,"The Age of Aquarius. This group exhibit will include video and installation works by Luke Fowler, Amy Grappell, and David Noona, and will address the lingering cultural fallout of the 1960s.",http://www.artforum.com/guide/country=US&place=Chicago&page_id=1&show=scheduled,Chicago,"The University of Chicago, 5811 South Ellis Avenue, Cobb Hall #418",The Renaissance Society,,info@renaissancesociety.org,1 773 7028670,60637.0,http://www.artforum.com/uploads/guide.001/id09722/exhibition.jpg,IL
"Dec 14, 2010","Tuesday - Friday 10am - 4pm, Thursday until 8pm, Saturday and Sunday 11am - 5pm","May 1, 2011",http://smartmuseum.uchicago.edu,After the Readymade,http://www.artforum.com/guide/country=US&place=Chicago&page_id=1&show=scheduled,Chicago,5550 South Greenwood Avenue,"Smart Museum of Art, University of Chicago",,,1 773 702 0200,60637.0,http://www.artforum.com/uploads/location.000/id01736/location.jpg,IL
"Feb 10, 2011","Tuesday - Friday 10am - 4pm, Thursday until 8pm, Saturday and Sunday 11am - 5pm","Jun 5, 2011",http://smartmuseum.uchicago.edu,"The Tragic Muse: Art and Emotion, 1700-1900",http://www.artforum.com/guide/country=US&place=Chicago&page_id=1&show=scheduled,Chicago,5550 South Greenwood Avenue,"Smart Museum of Art, University of Chicago",,,1 773 702 0200,60637.0,http://www.artforum.com/uploads/location.000/id01736/location.jpg,IL
"Apr 15, 2011","Thurs-Sat 12-6pm, First &amp; Third Friday 6-9pm","May 14, 2011",http://modifiedarts.org,"Jen Urso presents a collection of videos, photographs, drawings, and writings that explore the subtleties in between social and urban spaces in the Modified Arts exhibition, 'the things in between.'",http://www.artforum.com/guide/country=US&place=Phoenix&show=scheduled,Phoenix,407 E. Roosevelt St.,Modified Arts,,info@modifiedarts.org,(602) 462-5516,85004.0,http://www.artforum.com/uploads/guide.001/id14074/exhibition.jpg,AZ
"Apr 14, 2011",,"Aug 14, 2011",http://www.walkerart.org,Goshka Macuga,http://www.artforum.com/guide/country=US&place=Minneapolis&show=scheduled,Minneapolis,1750 Hennepin Avenue,Walker Art Center,It Broke from Within,info@walkerart.org,1,55403.0,http://www.artforum.com/uploads/location.000/id00742/location.jpg,MN
"Mar 26, 2011",,"Jul 31, 2011",http://www.wexarts.org,,http://www.artforum.com/guide/country=US&place=Columbus&show=scheduled,Columbus,"The Ohio State University, 1871 North High Street",Wexner Center for the Arts,<i><b>Double Sexus: Hans Bellmer and Louise Bourgeois</b></i> <br />The U.S. debut of a major European exhibition that pairs two famed historical artists.  <br />,info@wexarts.org,1 614 292 3535,43210.0,http://www.artforum.com/uploads/location.000/id02352/location.jpg,OH
"Mar 26, 2011",,"Jul 31, 2011",http://www.wexarts.org,Nathalie Djurberg,http://www.artforum.com/guide/country=US&place=Columbus&show=scheduled,Columbus,"The Ohio State University, 1871 North High Street",Wexner Center for the Arts,"Strange, dark tales of war, violence, and sexual exploitation in claymation videos and sculptures.  <br />",info@wexarts.org,1 614 292 3535,43210.0,http://www.artforum.com/uploads/location.000/id02352/location.jpg,OH
"Mar 26, 2011",,"Jul 31, 2011",http://www.wexarts.org,Pipilotti Rist,http://www.artforum.com/guide/country=US&place=Columbus&show=scheduled,Columbus,"The Ohio State University, 1871 North High Street",Wexner Center for the Arts,A new site-specific project by a renowned Swiss artist who has pioneered the use of moving images in installation art. <br />,info@wexarts.org,1 614 292 3535,43210.0,http://www.artforum.com/uploads/location.000/id02352/location.jpg,OH
"Mar 3, 2011",,"Apr 16, 2011",http://www.571projects.com,Dorothy Simpson Krause,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,"551 West 21st st, Unit 204A",571 Projects,Visions,info@571projects.com,212-229-0897,10011.0,,NY
"Mar 25, 2011",Tuesday - Saturday 11-6 PM,"Apr 15, 2011",http://www.agora-gallery.com,Group Show,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,530 West 25th Street,Agora Gallery,Contemporary Art at Agora Gallery,info@agora,212 2264151,10001.0,http://www.artforum.com/uploads/guide.001/id12549/exhibition.jpg,NY
"Mar 25, 2011",Tuesday - Saturday 11-6 PM,"Apr 15, 2011",http://www.agora-gallery.com,Lynda Pogue,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,530 West 25th Street,Agora Gallery,The Persistence of Color: Lynda Pogue / a Solo Exhibition,info@agora,212 2264151,10001.0,http://www.artforum.com/uploads/guide.001/id13245/exhibition_large.jpg,NY
"Mar 24, 2011",,"Apr 30, 2011",http://www.klotzgallery.com,Denny White,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,"511 West 25th Street, Suite 701",Alan Klotz Gallery,Alba,info@klotzgallery.com,212-741-4764,10001.0,,NY
"Apr 13, 2011","Tuesday-Saturday, 11-6PM","May 21, 2011",http://www.alexandergray.com/,Joan Semmel,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,508 West 26 Street #215,Alexander Gray Associates,,info@alexandergray.com,212 399 2636,10001.0,http://www.artforum.com/uploads/guide.001/id13830/exhibition.jpg,NY
"Mar 12, 2011",,"Apr 23, 2011",http://www.algusgreenspon.com/,Stuart Brisley,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,71 Morton Street,Algus Greenspon Gallery,,gallery@algusgreenspon.com,212-255-7872,10014.0,http://www.artforum.com/uploads/guide.001/id14102/exhibition.jpg,NY
"Mar 30, 2011",,"Apr 23, 2011",http://www.amoseno.org,Lacey Kim,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,Brooklyn,111 Front Street #202,Amos Eno Gallery,Dialogue of Silence,amosenogallery@gmail.com,(718) 237-3001,11201.0,http://www.artforum.com/uploads/guide.001/id13951/exhibition.jpg,NY
"Mar 31, 2011",TUE-SAT 10-6,"Apr 30, 2011",http://www.andrewkreps.com,Uwe Henneken,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,525 W 22nd Street,Andrew Kreps Gallery,Nihilbilly,contact@andrewkreps.com,212 741 8849,10011.0,http://www.artforum.com/uploads/guide.001/id13916/exhibition.jpg,NY
"Mar 31, 2011",Tuesday-Saturday 11am-6pm,"May 14, 2011",http://www.annakustera.com/,JULIA JACQUETTE,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,"520 West 21st Street, Ground floor",Anna Kustera Gallery,"Water, Liquor, Hair",info@annakustera.com,212 989 0082,10011.0,http://www.artforum.com/uploads/guide.001/id13701/exhibition.jpg,NY
"Mar 31, 2011",tues - sat 10-6pm,"Apr 30, 2011",http://www.antonkerngallery.com,Saul Fletcher,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,532 West 20th Street,Anton Kern Gallery,,info@antonkerngallery.com,1 212 367 9663,10011.0,http://www.artforum.com/uploads/location.000/id01127/location.jpg,NY
"Apr 15, 2011",by appointment,"Jul 9, 2011",http://www.artforchange.org,"Kiran Chandra, Elvira Clayton, Michael D&#8217;Antuono, Alexis Duque, Alejandr",http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,"1699 Lexington Avenue, Lower Level",Art for Change,Faces of the Economy,info@artforchange.org,347-804-8336,10029.0,http://www.artforum.com/uploads/guide.001/id13824/exhibition.jpg,NY
