date,venue,address,website,lastDate,phone,moreInfoLink
04/09/2011,Recckio's Bowling Center,"2426 S Park Ave,   Buffalo, NY 14220",http://recckiolanes.com,04/09/2011,(716) 823-2695,http://calendar.artvoice.com/event/11169/dj-madcow
04/09/2011,Hurricane Bar & Grill,"485 Oliver St,   North Tonawanda, NY 14120",http://hurricanebarandgrill.com,04/09/2011,(716) 990-7140,http://calendar.artvoice.com/event/7674/dynamic-discs-sound-systems-featuring-dj-mac
04/09/2011,El Morocco,"3205 Bailey Ave,   Buffalo, NY 14215",,04/09/2011,,http://calendar.artvoice.com/event/506/dj-hassan
04/09/2011,Fairgrounds Gaming and Raceway Clubhouse,"5600 McKinley Pkwy,   Hamburg, NY 14075",http://the-fairgrounds.com,04/09/2011,(716) 646-6109,http://calendar.artvoice.com/event/19792/diva-show-band-in-the-hamburg-casino-cyclone-bar
04/09/2011,Pure,"75 W Chippewa St,   Buffalo, NY 14202",http://purebuffalo.net,04/09/2011,(716) 240-7879,http://calendar.artvoice.com/event/19543/dj-lil-joe-top-40housemashup
04/09/2011,Roxy's,"884 Main St,   Buffalo, NY 14202",,04/09/2011,(716) 882-9293,http://calendar.artvoice.com/event/508/vixen-night-w-dj-la-amp-guests
04/09/2011,Soundlab,"110 Pearl St,   Buffalo, NY 14202",http://bigorbitgallery.org/soundlab,04/09/2011,(716) 440-5907,http://calendar.artvoice.com/event/18771/brothers-past-jeff-bujak-18-12-adv-mnmpresentsinticketingcomeven
04/09/2011,The Bend,"256 Allen St,   Buffalo, NY 14201",,04/09/2011,,http://calendar.artvoice.com/event/13996/old-school-hip-hop-amp-top-hits-with-dj-cutler-amp-dj-lopro
04/09/2011,Empire Grill,"1435 Hertel Ave,   Buffalo, NY 14216",http://empiregrill.net,04/09/2011,(716) 446-0700,http://calendar.artvoice.com/event/14222/nbsp44-saturdays-w-dj-jesse-amp-steve-kream
04/09/2011,Hardware Cafe,"245 Allen St,   Buffalo, NY 14221",http://allenstreethardware.com/main.htm,04/09/2011,(716) 882-8843,http://calendar.artvoice.com/event/503/dj-daringer-amp-scott-down-spinning-rare-funk-soul-amp-old-schoo
04/09/2011,King's Court,"189 Delaware Ave,   Buffalo, NY 14202",,04/09/2011,(716) 856-9262,http://calendar.artvoice.com/event/2128/latin-night-w-live-dj
04/09/2011,The Bend,"256 Allen St,   Buffalo, NY 14201",,04/09/2011,,http://calendar.artvoice.com/event/13990/industry-night-with-brandi-m
04/09/2011,Pure,"75 W Chippewa St,   Buffalo, NY 14202",http://purebuffalo.net,04/09/2011,(716) 240-7879,http://calendar.artvoice.com/event/18284/dj-tiesto-tiestocom-factorynightlifecom-
04/09/2011,Recckio's Bowling Center,"2426 S Park Ave,   Buffalo, NY 14220",http://recckiolanes.com,04/09/2011,(716) 823-2695,http://calendar.artvoice.com/event/11167/industry-night-with-dj-beloved
04/09/2011,Adonia's,"20 Allen St,   Buffalo, NY 14202",http://adoniasbuffalo.com,04/09/2011,(716) 332-1205,http://calendar.artvoice.com/event/524/pop-tart-mondays-with-dj-girlfriday
04/09/2011,DBGB's,"253 Allen St,   Buffalo, NY 14201",,04/09/2011,,http://calendar.artvoice.com/event/13483/cold-exposure-basha-hosts-online-radio-show-feat-electronic-djs
04/09/2011,Club W,"199 Delaware Ave,   Buffalo, NY 14202",http://checkoutthew.com,04/09/2011,(716) 840-9552,http://calendar.artvoice.com/event/19324/limelight-wednesdays-weekly-w-guest-djs
04/09/2011,Flattery's,"1130 Orchard Park Rd,   Buffalo, NY 14224",,04/09/2011,(716) 674-9963,http://calendar.artvoice.com/event/2351/dj-kazoo
04/09/2011,Illusions Nightclub,"391 Ellicott St,   Buffalo, NY 14203",http://myspace.com/illusionsnightclubbflo,04/09/2011,,http://calendar.artvoice.com/event/11614/limelight-wednesdays
04/09/2011,Rane Party Bar,"3036 Seneca St,   West Seneca, NY 14224",,04/09/2011,(716) 725-6115,http://calendar.artvoice.com/event/7000/talk-dirty-wednesdays-w-kiss-985-shy-guy-shawn-amp-dj-tony-mamal
04/09/2011,Broadway Joe's,"3051 Main St,   Buffalo, NY 14214",http://bjoes.com,04/09/2011,(716) 837-3650,http://calendar.artvoice.com/event/1891/bloody-metal-night-every-wednesday-
04/09/2011,The Purple Monkey,"236 Delaware Ave,   Buffalo, NY 14202",,04/09/2011,,http://calendar.artvoice.com/event/17122/luna-wednesdays-presented-by-after-dark-dj-deejay-drapes-open-ba
04/09/2011,Ying's Wings and Things (French Rd.),"1460 French Rd,   Depew, NY 14043",,04/09/2011,(716) 656-7566,http://calendar.artvoice.com/event/14817/dj-anthony-amp-dl-nick-stylz
04/09/2011,Attitudes Bar and Grill (Lockport),"616 West Ave,   Lockport, NY 14094",http://attitudesbarandgrill.com,04/09/2011,(716) 434-5328,http://calendar.artvoice.com/event/11106/ladies-night-80s-dance-music-w-dj-beamin-brent-powley
04/09/2011,Broadway Joe's,"3051 Main St,   Buffalo, NY 14214",http://bjoes.com,04/09/2011,(716) 837-3650,http://calendar.artvoice.com/event/10611/ekg-dance-nights-ebm-industrial-hardstyle-jumpstyle-trance-elect
04/09/2011,Recckio's Bowling Center,"2426 S Park Ave,   Buffalo, NY 14220",http://recckiolanes.com,04/09/2011,(716) 823-2695,http://calendar.artvoice.com/event/11168/dj-beloved
04/09/2011,Roxy's,"884 Main St,   Buffalo, NY 14202",,04/09/2011,(716) 882-9293,http://calendar.artvoice.com/event/456/the-stripteasers-burlesque-show
04/09/2011,Soundlab,"110 Pearl St,   Buffalo, NY 14202",http://bigorbitgallery.org/soundlab,04/09/2011,(716) 440-5907,http://calendar.artvoice.com/event/18772/future-rock-the-polish-ambassador-18-12-adv15-dos-mnmpresentscom
04/09/2011,Acropolis,"708 Elmwood Ave,   Buffalo, NY 14222",,04/09/2011,(716) 886-2977,http://calendar.artvoice.com/event/13264/indie-night-every-thursday--weekly-drink-specials--no-cover-char
04/09/2011,Club Infinity,"8166 Main St,   Buffalo, NY 14221",,04/09/2011,(716) 270-4990,http://calendar.artvoice.com/event/5629/kiss-985-night-dj-anthony-dj-sweetz-kev-diddy
04/09/2011,Maggie's,"715 Military Rd,   Buffalo, NY 14216",,04/09/2011,(716) 877-9258,http://calendar.artvoice.com/event/11948/freestyle-frenzy
04/09/2011,TGI Friday's (Boulevard),"1209 Niagara Falls Blvd,   Snyder, NY 14226",http://fridays.com,04/09/2011,(716) 835-6000,http://calendar.artvoice.com/event/4478/dj-easton-from-easton-entertainment
04/09/2011,Track Side Grill,"13129 Broadway St,   Alden, NY 14004",http://tracksidebar.biz,04/09/2011,(716) 902-4115,http://calendar.artvoice.com/event/12351/nbspdj-tom-the-bomb
04/09/2011,Rane Party Bar,"3036 Seneca St,   West Seneca, NY 14224",,04/09/2011,(716) 725-6115,http://calendar.artvoice.com/event/7001/happy-hour-w-star-1025-amp-sue-oneil-9pm-dance-party-w-dj-paul-f
04/09/2011,Whiskey Joe's,"4723 Transit Rd,   Depew, NY 14043",,04/09/2011,(716) 668-2210,http://calendar.artvoice.com/event/8170/tj-the-dj-every-friday
04/09/2011,DBGB's,"253 Allen St,   Buffalo, NY 14201",,04/09/2011,,http://calendar.artvoice.com/event/19740/jfn-radio-presents-nom-de-strip
04/09/2011,Holiday House Lounge,"2455 Delaware Ave,   Buffalo, NY 14216",,04/09/2011,(716) 874-2575,http://calendar.artvoice.com/event/14225/dj-simple-fun-fridays
04/09/2011,Maggie's,"715 Military Rd,   Buffalo, NY 14216",,04/09/2011,(716) 877-9258,http://calendar.artvoice.com/event/11490/dj-tony-banana
04/09/2011,Parkside Lanes Bar & Lounge,"500 Schenck St,   North Tonawanda, NY 14120",,04/09/2011,(716) 693-3026,http://calendar.artvoice.com/event/484/dj-dumais-spinnin-the-hottest-hits-amp-requests
04/09/2011,Pure,"75 W Chippewa St,   Buffalo, NY 14202",http://purebuffalo.net,04/09/2011,(716) 240-7879,http://calendar.artvoice.com/event/19542/dj-lil-joe-top-40housemashup
04/09/2011,Roxy's,"884 Main St,   Buffalo, NY 14202",,04/09/2011,(716) 882-9293,http://calendar.artvoice.com/event/485/dj-lady-atram-spinning-pop-house-amp-hiphop
04/09/2011,The Bend,"256 Allen St,   Buffalo, NY 14201",,04/09/2011,,http://calendar.artvoice.com/event/13995/funkjazzhiphop-with-dj-derringer-amp-dj-cutler
04/09/2011,Acropolis,"708 Elmwood Ave,   Buffalo, NY 14222",,04/09/2011,(716) 886-2977,http://calendar.artvoice.com/event/17729/the-discotheque-disco-amp-electric-house-music-w-twist-paul-bren
04/09/2011,DBGB's,"253 Allen St,   Buffalo, NY 14201",,04/09/2011,,http://calendar.artvoice.com/event/19741/frosty-tone-hosted-by-big-basha-w-roots-collider
04/09/2011,Mohawk Place,"47 W Mohawk St,   Buffalo, NY 14202",http://themohawkplace.com,04/09/2011,(716) 855-3931,http://calendar.artvoice.com/event/19095/transmission-dance-party
04/09/2011,Soundlab,"110 Pearl St,   Buffalo, NY 14202",http://bigorbitgallery.org/soundlab,04/09/2011,(716) 440-5907,http://calendar.artvoice.com/event/19889/shock-amp-awe-8-under-125-21
04/09/2011,Pure,"75 W Chippewa St,   Buffalo, NY 14202",http://purebuffalo.net,04/09/2011,(716) 240-7879,http://calendar.artvoice.com/event/18141/wolfgang-gartner-
04/09/2011,DBGB's,"253 Allen St,   Buffalo, NY 14201",,04/09/2011,,http://calendar.artvoice.com/event/18279/spring-fling-feat-tigersapien-ako-arehouse-swagglerock-presented
04/09/2011,HSBC Arena,,http://hsbcarena.com,04/09/2011,(716) 855-4100,http://calendar.artvoice.com/event/18149/bob-segar-amp-the-silver-bullet-band-tour-2011-6950-livenationco
04/09/2011,Deerhead Inn,"2683 Clinton St,   Buffalo, NY 14224",,04/09/2011,(716) 823-9500,http://calendar.artvoice.com/event/1316/bluegrass-mondays
04/09/2011,Sportsmen's Tavern,"326 Amherst St,   Buffalo, NY 14207",http://sportsmenstavern.com,04/09/2011,(716) 874-7734,http://calendar.artvoice.com/event/19612/the-twang-gang
04/09/2011,Club Paradise,"McKinley Park Inn,   	Buffalo, NY 14219",http://clubparadiseonline.com,04/09/2011,(716) 648-4944,http://calendar.artvoice.com/event/6496/country-in-paradise-lessons-at-7pm-dancing-to-follow
04/09/2011,Club Infinity,"8166 Main St,   Buffalo, NY 14221",,04/09/2011,(716) 270-4990,http://calendar.artvoice.com/event/5857/howdees-country-night-with-wyrks-clay-moden-country-line-dance-l
04/09/2011,Sportsmen's Tavern,"326 Amherst St,   Buffalo, NY 14207",http://sportsmenstavern.com,04/09/2011,(716) 874-7734,http://calendar.artvoice.com/event/19615/stone-country
04/09/2011,Seneca Niagara Casino,"310 4th St,   Niagara Falls, NY 14303",http://senecaniagaracasino.com/index.cfm,04/09/2011,(716) 299-1100,http://calendar.artvoice.com/event/19114/trace-adkins-the-bears-den-50-seneca-casino-box-offices-ticketma
04/09/2011,Bridge Coffeehouse,"393 W Ferry St,   Buffalo, NY 14213",http://bridgecoffeehouse.com,04/09/2011,(716) 886-5463,http://calendar.artvoice.com/event/19375/open-mic
04/09/2011,Applebee's (W. Seneca/Union Rd.),"1050 Union Rd,   West Seneca, NY 14224",,04/09/2011,(716) 677-2821,http://calendar.artvoice.com/event/13225/open-mic-night-with-guitar-factory
04/09/2011,Metzger's Pub,"4135 Seneca St,   Buffalo, NY 14224",http://mymetzgerspub.com,04/09/2011,(716) 674-9897,http://calendar.artvoice.com/event/15419/open-mic-jam-with-full-setup-hosted-by-michael-nowak-and-the-sei
04/09/2011,Al-E-Oops,"5389 Genesee St,   Lancaster, NY 14086",,04/09/2011,(716) 681-0200,http://calendar.artvoice.com/event/4840/open-mic-with-host-eric-joseph
04/09/2011,Heroes,"6621 Main St,   Buffalo, NY 14221",http://heroestavern.com,04/09/2011,(716) 634-1657,http://calendar.artvoice.com/event/515/hosted-by-paul-dylin
04/09/2011,20 Belo,"587 Fillmore Ave,   Buffalo, NY 14212",,04/09/2011,(716) 444-0277,http://calendar.artvoice.com/event/520/next-up-hosted-by-blue-eye
04/09/2011,Buffalo East,"1412 Main St,   Buffalo, NY 14209",,04/09/2011,(716) 713-9340,http://calendar.artvoice.com/event/17819/acoustics-w-neely-terrell-open-mic-weekly-
04/09/2011,Talty's Tavern,"2056 S Park Ave,   Buffalo, NY 14220",http://freewebs.com/taltys,04/09/2011,(716) 825-9279,http://calendar.artvoice.com/event/19634/open-mic-hosted-by-bob-hartman
04/09/2011,Blush Nightclub & Lounge,"1389 Delaware Ave,   Buffalo, NY 14209",,04/09/2011,,http://calendar.artvoice.com/event/18674/spoken-word-poetryopen-mic-night
04/09/2011,Sportsmen's Tavern,"326 Amherst St,   Buffalo, NY 14207",http://sportsmenstavern.com,04/09/2011,(716) 874-7734,http://calendar.artvoice.com/event/532/open-mic-hosted-by-dee-adams
04/09/2011,Hideaway's Bar & Resturant,"5440 Camp Rd,   Hamburg, NY 14075",,04/09/2011,(716) 649-0500,http://calendar.artvoice.com/event/16745/open-mic-w-mike-hund-amp-amy-from-widow-maker-
04/09/2011,Clarence Center Coffee Co.,"9475 Clarence Center Rd,   Clarence Center, NY 14032",http://clarencecentercoffee.com,04/09/2011,(716) 741-8573,http://calendar.artvoice.com/event/17175/open-mic-every-tues-
04/09/2011,Cafe Allegro,"1374 Hertel Ave,   Buffalo, NY 14216",,04/09/2011,(716) 874-3321,http://calendar.artvoice.com/event/2320/hosted-by-tim-baldwin
04/09/2011,Elmwood Lounge,"522 Elmwood Ave,   Buffalo, NY 14222",http://theelmwoodlounge.com,04/09/2011,(716) 882-5881,http://calendar.artvoice.com/event/9668/open-mic-with-mark-webber
04/09/2011,Bokans Pub,"2847 S Park Ave,   Buffalo, NY 14218",,04/09/2011,(716) 825-9960,http://calendar.artvoice.com/event/545/hosted-by-dean
04/09/2011,Crownview Restaurant,"5512 Transit Rd,   Depew, NY 14043",,04/09/2011,(716) 393-3444,http://calendar.artvoice.com/event/5543/open-mic-every-tuesday
04/09/2011,Mister Goodbar,"1110 Elmwood Ave,   Buffalo, NY 14222",http://mistergoodbarelmwood.com,04/09/2011,(716) 882-4000,http://calendar.artvoice.com/event/17300/open-mic-amp-songwriters-showcase-hosted-by-bobby-angel-every-tu
04/09/2011,Riley Street Station,"27 Riley St,   East Aurora, NY 14052",http://rileystreetstation.com,04/09/2011,(716) 655-4948,http://calendar.artvoice.com/event/5706/hosted-by-phil-elinski-and-nick-thurnkins
04/09/2011,Broadway Joe's,"3051 Main St,   Buffalo, NY 14214",http://bjoes.com,04/09/2011,(716) 837-3650,http://calendar.artvoice.com/event/1890/open-mic-whost-todd
04/09/2011,Adonia's,"20 Allen St,   Buffalo, NY 14202",http://adoniasbuffalo.com,04/09/2011,(716) 332-1205,http://calendar.artvoice.com/event/9606/open-mic-amp-songwriters-showcase-hosted-by-bobby-angel-every-we
04/09/2011,King's Court,"189 Delaware Ave,   Buffalo, NY 14202",,04/09/2011,(716) 856-9262,http://calendar.artvoice.com/event/18258/songwriters-open-mic-night-hosted-by-bob-mcewen
04/09/2011,Ernie's Beef-N-Ale,"3167 S Park Ave,   Lackawanna, NY 14218",,04/09/2011,(716) 826-7843,http://calendar.artvoice.com/event/560/wednesdays-with-ernie-weber-amp-cindy-joe
04/09/2011,Flattery's,"1130 Orchard Park Rd,   Buffalo, NY 14224",,04/09/2011,(716) 674-9963,http://calendar.artvoice.com/event/11947/hosted-by-jim-yeomans
04/09/2011,Crazy Jake's,"26 Webster St,   North Tonawanda, NY 14120",http://crazy-jakes.com,04/09/2011,(716) 693-9309,http://calendar.artvoice.com/event/13077/bobby-mejak-open-mic-every-wednesday
04/09/2011,McGarret's,"946 Elmwood Ave,   Buffalo, NY 14222",,04/09/2011,(716) 883-4913,http://calendar.artvoice.com/event/521/open-mic-hosted-by-3-left-feet-21-free
04/09/2011,Town Pub,"2309 Eggert Rd,   Tonawanda, NY 14150",,04/09/2011,(716) 837-0765,http://calendar.artvoice.com/event/11776/guitar-center-open-mic-w-kevin-blakita
04/09/2011,Town Pub,"2309 Eggert Rd,   Tonawanda, NY 14150",,04/09/2011,(716) 837-0765,http://calendar.artvoice.com/event/15136/open-mic-w-kevin-blakita-every-wed
04/09/2011,Cozumel Grill,"153 Elmwood Ave,   Buffalo, NY 14201",http://cozumelgrill.com,04/09/2011,(716) 884-3866,http://calendar.artvoice.com/event/19905/open-mic-hosted-by-mike-g
04/09/2011,Faso's Grateful Bear & Grill,"1506 Abbott Rd,   Lackawanna, NY 14218",http://myspace.com/fasosgratefulbearandgrill,04/09/2011,(716) 597-8753,http://calendar.artvoice.com/event/7643/open-mic-with-josiah
04/09/2011,Tudor Lounge,"335 Franklin St,   Buffalo, NY 14202",http://tudorlounge.com,04/09/2011,(716) 855-9643,http://calendar.artvoice.com/event/6899/open-mic-with-host-todd-allen
04/09/2011,Caz Coffee Cafe,"688 Abbott Rd,   Buffalo, NY 14220",http://cazcoffee.com,04/09/2011,(716) 825-7806,http://calendar.artvoice.com/event/474/hosted-by-denny-lloyd
04/09/2011,Mazzariello's,"114 Bloomfield Ave,   Depew, NY 14043",http://mazzariellos.com,04/09/2011,(716) 206-0561,http://calendar.artvoice.com/event/1142/nbspopen-mic-jammusicians-welcome
04/09/2011,Four Aces,,,04/09/2011,(716) 824-1111,http://calendar.artvoice.com/event/476/hosted-by-danny-j
04/09/2011,Strikers Lanes,"50 Michael Rd,   Buffalo, NY 14224",http://strikerz.biz,04/09/2011,(716) 674-1104,http://calendar.artvoice.com/event/19381/open-mic
04/09/2011,The Aud Sports Bar & Grill,"6036 Transit Rd,   Depew, NY 14043",http://theaudsportsbar.com,04/09/2011,(716) 685-5665,http://calendar.artvoice.com/event/2552/open-mic-w-dan-laboski
04/09/2011,Ireland's Own,"2163 Seneca St,   Buffalo, NY 14210",,04/09/2011,(716) 822-4529,http://calendar.artvoice.com/event/16986/open-mic-w-sammy-sole-every-thursday
04/09/2011,C2,"1254 Electric Ave,   Lackawanna, NY 14218",,04/09/2011,,http://calendar.artvoice.com/event/4345/open-mic-with-jimmyo
04/09/2011,Hucklebuckets,"3047 Sheridan Dr,   Buffalo, NY 14226",http://hucklebuckets.com,04/09/2011,(716) 835-5540,http://calendar.artvoice.com/event/16932/acoustic-open-mic-every-thurs-
04/09/2011,Munjun'z,"1514 Pine Ave,   Niagara Falls, NY 14301",,04/09/2011,(716) 205-8193,http://calendar.artvoice.com/event/3884/open-mic
04/09/2011,Ohm Ultra Lounge,"948 Main St,   Buffalo, NY 14202",,04/09/2011,(716) 332-0510,http://calendar.artvoice.com/event/14409/something-to-do-thursdays-weekly-open-mic-6027140-
04/09/2011,Rane Party Bar,"3036 Seneca St,   West Seneca, NY 14224",,04/09/2011,(716) 725-6115,http://calendar.artvoice.com/event/8362/open-mic-w-michael-hund
04/09/2011,Ellicott Manor,"16 Ellicott Pl,   Depew, NY 14043",http://ellicottmanor.com,04/09/2011,(716) 684-5404,http://calendar.artvoice.com/event/475/hosted-by-sean-martin-amp-jim-wynne
04/09/2011,Club W,"199 Delaware Ave,   Buffalo, NY 14202",http://checkoutthew.com,04/09/2011,(716) 840-9552,http://calendar.artvoice.com/event/19325/open-mic
04/09/2011,St. Peter's United Church of Christ,"1475 Orchard Park Rd,   West Seneca, NY 14224",http://st-petersucc.org,04/09/2011,,http://calendar.artvoice.com/event/19886/third-friday-coffee-house-amp-open-mic-feat-gary-oboyle-amp-in-t
04/09/2011,Ellicott Manor,"16 Ellicott Pl,   Depew, NY 14043",http://ellicottmanor.com,04/09/2011,(716) 684-5404,http://calendar.artvoice.com/event/9899/open-mic-with-host-eric-joseph
04/09/2011,Thruway Inn,"1323 Seneca St,   Buffalo, NY 14210",,04/09/2011,(716) 578-7528,http://calendar.artvoice.com/event/5325/open-mic-night-with-mike-amp-phil
04/09/2011,Talty's Tavern,"2056 S Park Ave,   Buffalo, NY 14220",http://freewebs.com/taltys,04/09/2011,(716) 825-9279,http://calendar.artvoice.com/event/19635/open-mic-hosted-by-bob-hartman
04/09/2011,Strikers Lanes,"50 Michael Rd,   Buffalo, NY 14224",http://strikerz.biz,04/09/2011,(716) 674-1104,http://calendar.artvoice.com/event/19382/open-mic
04/09/2011,Unity Church of Practical Christianity,"1243 Delaware Ave,   Buffalo, NY 14209",,04/09/2011,(716) 882-0391,http://calendar.artvoice.com/event/19528/open-stage-peopleart-coffeehouse-
04/11/2011,Soundlab,"110 Pearl St,   Buffalo, NY 14202",http://bigorbitgallery.org/soundlab,04/11/2011,(716) 440-5907,http://calendar.artvoice.com/event/17567/white-fang-gull-mallwalkers-presented-by-little-red-booking-7
04/11/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,04/11/2011,(716) 886-8539,http://calendar.artvoice.com/event/18866/zach-deputy-21-10-mnmpresentscomupcomingeventszachdeputy3
04/11/2011,E. B. Green's,"Hyatt Regency,   	Buffalo, NY 14202",http://ebgreens.com,04/11/2011,(716) 855-4870,http://calendar.artvoice.com/event/651/jackie-jocko
04/11/2011,Shores Waterfront Restaurant & Marina,"2 Detroit St,   North Tonawanda, NY 14120",http://shoreswaterfront.com,04/11/2011,(716) 693-7971,http://calendar.artvoice.com/event/1856/jack-civiletto-does-sinatra
04/11/2011,Anchor Bar,"1047 Main St,   Buffalo, NY 14209",http://anchorbar.com,04/11/2011,(716) 884-4083,http://calendar.artvoice.com/event/11092/nick-battistella-singing-sinatra-amp-more
04/11/2011,Batavia Downs,"8315 Park Rd,   Batavia, NY 14020",http://batavia-downs.com,04/11/2011,(585) 343-3750,http://calendar.artvoice.com/event/19460/kathy-amp-andy
04/11/2011,Casa Antica,"490 Center St,   Lewiston, NY 14092",,04/11/2011,(716) 754-2581,http://calendar.artvoice.com/event/11839/kathy-scibilia
04/11/2011,Fairgrounds Gaming and Raceway Clubhouse,"5600 McKinley Pkwy,   Hamburg, NY 14075",http://the-fairgrounds.com,04/11/2011,(716) 646-6109,http://calendar.artvoice.com/event/19793/lance-diamond-band-in-the-hamburg-casino-cyclone-bar
04/11/2011,E. B. Green's,"Hyatt Regency,   	Buffalo, NY 14202",http://ebgreens.com,04/11/2011,(716) 855-4870,http://calendar.artvoice.com/event/652/jackie-jocko
04/11/2011,Elmwood Lounge,"522 Elmwood Ave,   Buffalo, NY 14222",http://theelmwoodlounge.com,04/11/2011,(716) 882-5881,http://calendar.artvoice.com/event/9670/lance-diamond-show
04/11/2011,Fairgrounds Gaming and Raceway Clubhouse,"5600 McKinley Pkwy,   Hamburg, NY 14075",http://the-fairgrounds.com,04/11/2011,(716) 646-6109,http://calendar.artvoice.com/event/19795/jack-civiletto-sinatra-revue-in-the-hamburg-casino-cyclone-bar
04/11/2011,Tina's Italian Kitchen,"22 Main St,   Hamburg, NY 14075",,04/11/2011,(716) 648-0100,http://calendar.artvoice.com/event/11368/accordianistsinger-dan-petti
04/11/2011,Trinity Episcopal Church,"371 Delaware Ave,   Buffalo, NY 14202",,04/11/2011,(716) 852-8314,http://calendar.artvoice.com/event/14567/buffalo-mindfulness-vipassana-meditation-every-monday-info-at-ww
04/11/2011,Inspiration Point,"483 Elmwood Ave,   Buffalo, NY 14222",,04/11/2011,(716) 883-8670,http://calendar.artvoice.com/event/17018/meditation-amp-discussion-evening-w-james-lindsay-every-tuesday-
04/11/2011,Church of the Advent,"54 Delaware Rd,   Buffalo, NY 14217",,04/11/2011,(716) 876-6504,http://calendar.artvoice.com/event/18719/exploring-stations-of-the-cross-w-deacon-penny-foster
04/11/2011,C.G. Jung Center,"408 Franklin St,   Buffalo, NY 14202",http://apswny.com,04/11/2011,(716) 854-7457,http://calendar.artvoice.com/event/13033/shambhala-meditation-group-sitting-meditation-every-thursday-buf
04/11/2011,Congregation Beth Abraham,"1073 Elmwood Ave,   Buffalo, NY 14222",,04/11/2011,,http://calendar.artvoice.com/event/19906/musical-shabbat-service-w-cantor-irwin-gelman-congregationbethab
04/11/2011,Inspiration Point,"483 Elmwood Ave,   Buffalo, NY 14222",,04/11/2011,(716) 883-8670,http://calendar.artvoice.com/event/19622/psychic-messagemediumship-night-w-ellen-bourn-amp-judy-anderson-
04/11/2011,Peace Within Studios,"591 Main St,   East Aurora, NY 14052",,04/11/2011,(716) 491-2739,http://calendar.artvoice.com/event/8612/open-meditation-sessions-every-saturday-and-sunday-free
04/11/2011,El Buen Amigo,"114 Elmwood Ave,   Buffalo, NY 14201",http://elbuenamigo.com,04/11/2011,(716) 885-6343,http://calendar.artvoice.com/event/19426/ancient-wisdom-buddhist-meditation-classe-w-sondra-warnick-holla
04/11/2011,C.G. Jung Center,"408 Franklin St,   Buffalo, NY 14202",http://apswny.com,04/11/2011,(716) 854-7457,http://calendar.artvoice.com/event/13034/shambhala-meditation-group-3-hour-meditation-session-buffalosham
04/11/2011,First Baptist Church,,,04/11/2011,(716) 534-4841,http://calendar.artvoice.com/event/3886/lto-community-coffee-bar-and-worship-service
04/11/2011,Cornell Cooperative Bldg.,"21 S Grove St,   East Aurora, NY 14052",,04/11/2011,(716) 655-6663,http://calendar.artvoice.com/event/16718/spirit-way-project-readers-nights-2011-psychic-tarot-amp-astrolo
04/11/2011,Inspiration Point,"483 Elmwood Ave,   Buffalo, NY 14222",,04/11/2011,(716) 883-8670,http://calendar.artvoice.com/event/19623/manifest-your-prayers-a-prayer-flag-creating-experience-w-christ
04/11/2011,Lily Dale Assembly,"5 Melrose Park,   Cassadaga, NY 14718",http://lilydaleassembly.com,04/11/2011,(716) 595-8721,http://calendar.artvoice.com/event/13303/world-beat-drum-circle-1st-amp-3rd-thursday-of-every-month-at-th
04/11/2011,Blue Buffalo,"454 Pearl St,   Buffalo, NY 14202",http://bbonpearl.com,04/11/2011,(716) 856-2600,http://calendar.artvoice.com/event/17029/jony-james
04/11/2011,Dick and Jenny's Bake and Brew,"1270 Baseline Rd,   Grand Island, NY 14072",,04/11/2011,(716) 775-5047,http://calendar.artvoice.com/event/19629/down-to-the-roots
04/11/2011,Four Aces,,,04/11/2011,(716) 824-1111,http://calendar.artvoice.com/event/19403/jony-james
04/11/2011,Alternative Brews,"3488 Sheridan Dr,   Buffalo, NY 14226",http://alternativebrews.com,04/11/2011,(716) 446-0424,http://calendar.artvoice.com/event/17370/blues-projam-hosted-by-the-big-sauce-trio-w-special-guests
04/11/2011,Macs Village Brewhaus,"4246 N Buffalo Rd,   Orchard Park, NY 14127",,04/11/2011,(716) 662-3909,http://calendar.artvoice.com/event/6363/mick-hayes-acoustic-w-guest-
04/11/2011,Mooney's Sports Bar & Grill,"1531 Military Rd,   Tonawanda, NY 14217",,04/11/2011,(716) 877-1800,http://calendar.artvoice.com/event/17004/the-bravuras
04/11/2011,Sportsmen's Tavern,"326 Amherst St,   Buffalo, NY 14207",http://sportsmenstavern.com,04/11/2011,(716) 874-7734,http://calendar.artvoice.com/event/13086/john-culliton-mahoney
04/11/2011,Tudor Lounge,"335 Franklin St,   Buffalo, NY 14202",http://tudorlounge.com,04/11/2011,(716) 855-9643,http://calendar.artvoice.com/event/451/jony-james
04/11/2011,Club Diablo,"517 Washington St,   Buffalo, NY 14203",http://clubdiablo.com,04/11/2011,(716) 842-0666,http://calendar.artvoice.com/event/19047/dan-harper-blues-band-happy-hour-free-
04/11/2011,Alternative Brews,"3488 Sheridan Dr,   Buffalo, NY 14226",http://alternativebrews.com,04/11/2011,(716) 446-0424,http://calendar.artvoice.com/event/19670/mo-porter-band
04/11/2011,Flattery's,"1130 Orchard Park Rd,   Buffalo, NY 14224",,04/11/2011,(716) 674-9963,http://calendar.artvoice.com/event/2342/ray-wood
04/11/2011,Drifters,"1141 Military Rd,   Buffalo, NY 14217",,04/11/2011,(716) 874-3393,http://calendar.artvoice.com/event/19602/roadhouse-rebels
