Website,moreInfoLink,latitude,title,phone,image,longitude,description,venue,date,address
http://www.CranfordTennis.com,http://cranford.patch.com/events/cranford-clay-courts-club-limited-number-of-openings-available-for-upcoming-youth-tennis-academy,40.66032,CRANFORD CLAY COURTS CLUB:  Limited Number of Openings Available for Upcoming Youth Tennis Academy,,,-74.30653,"<p>If your still finalizing summer plans for your child, the Cranford Clay Courts Club (CCCC) Youth Academy could provide just the right option for both of you.  There are a limited number of openings available for the following sessions:</p>&#13; <p>Session 1 (Note: Session 1 will be offered Thurs/Fri the first week, Mon-Thurs the second week.)</p>&#13; <p>June 24, 25,  </p>&#13; <p>June 28, 29, 30, July 1</p>&#13; <p>Makeup days due to rain, if needed: July 2</p>&#13; <p>In this session, openings exist for children ages 10-16, with the program running from 1-2 pm.</p>&#13; <p>Session 3</p>&#13; <p>July 19, 20, 21</p>&#13; <p>July 26, 27, 28</p>&#13; <p>Makeup days due to rain, if needed: July 22, 23, 29, 30</p>&#13; <p>In this session, openings exist for children ages 6-9, with the program running from 12-1 pm.</p>&#13; <p>""The Kid's Academy offers quality instruction and convenience at a very affordable price,"" says Suzanne McMahon, the Academy's Coordinator. The program sessions filled up quickly last year, with a mix of new and past participants re-registering.  If interested, McMahon suggests that an application be submitted as early as possible to secure a spot.  The cost per child/per two-week session is $90.95 for members and $101.65 for non-members.</p>&#13; <p>All Academy Sessions will be conducted at the Clay Courts Club facility on Springfield Ave., across from the Canoe Club.  The full Tennis Academy schedule and Application Forms can be downloaded at the Club's website (www.CranfordTennis.com), or picked up at the side gate entrance to the Clay Courts Club facility on Springfield Ave. across from the Canoe Club.</p>&#13; <p>),</p>",Girl Scout Park,"Weekly on Mondays, Tuesdays, Wednesdays, and Fridays","Springfield Ave & Orange Ave, Cranford, NJ 07016"
,http://cranford.patch.com/events/cranford-soccer-club-registration-is-now-open,40.666985,Cranford Soccer Club registration is now open,,,-74.28982,"<p>Registration for the Fall 2010 and Spring 2011 Recreational and Intercounty Soccer season is now open for all interested players at www.cranfordsoccer.net.  Open Registration will close on August 11th, 2010.  All players who register before the deadline are guaranteed placement on a team.  All players registering after August 11th will be placed on a wait list.  The wait list registration period will run until August 27th at which point registration will be officially closed.  Registration for the Peanut Soccer Program (4 and 5 year olds) is not yet open.  We are in the process of assessing this program to determine the best day and time to hold these ""sessions"".  We will make an announcement once registration for this program is open. </p>&#13; <p>Program Descriptions</p>&#13; <p>For more detailed information about each program, go to our website and click on the program links on the left side of the page.  Our website also has a very detailed list of contacts under the ""Board of Directors"" link.  The Program Coordinators will have answers to specific questions, but you can visit the website for general updates throughout the season.</p>&#13; <p>Online Registration Only</p>&#13; <p>Please note that the Cranford Soccer Club requires that all players to be registered using our secure and safe on-line access.  Payments can be made online using a credit card, but may also be made by check after the online registration is completed. If paying by check, please include a copy of the confirmation receipt received and ensure payment is sent within 5 days of your registration or the registration will become invalid. For those who do not have Internet access, please visit our local library. NO MANUAL FORMS WILL BE ACCEPTED.<br /><br />About the Cranford Soccer Club</p>&#13; <p>The Cranford Soccer Club (CSC) was established in 1980 with the purpose to support the development of the sport of soccer for youths and adults in Cranford and the neighboring communities.  CSC organizes, sponsors and administers teams, competitions and programs to ensure the highest possible levels of soccer competence, sportsmanship and enjoyment.</p>&#13; <p>Comments and suggestions are welcomed so that the Club may provide our children with the best opportunities available. Monthly Board meetings, held the first Wednesday of each month at 7:30 pm at the Cranford Community Center, are open to all.</p>",Cranford Health,Daily,"205 Birchwood Ave, Cranford, NJ 07016"
,http://cranford.patch.com/events/the-cbsl-kurt-petschow-memorial-golf-outing,40.434995,"The CBSL-Kurt Petschow Memorial Golf Outing - September 30, 2010 at Noon",908-653-9695,,-74.58325,"<p>September 30, 2010 -  Noon Shotgun Start</p>&#13; <p>Hole in One Prize!!</p>&#13; <p>Longest Drive, Closest to Pin and other prizes</p>&#13; <p>12:00 Noon Shotgun Start</p>&#13; <p>Registration begins at 11:00am</p>&#13; <p>$100 per golfer</p>&#13; <p>Costs include 18 hole shotgun, golf cart, hot dogs and drinks on the course and a buffet dinner afterward served locally in the Cranford area.</p>&#13; <p>REGISTER TODAY AND SECURE YOUR SPOT.</p>&#13; <p>Send an e-mail to hiyamaya@aol.com</p>&#13; <p>Or</p>&#13; <p>Dim2912@verizon.net</p>&#13; <p>  Or Mail in a check payable to CBSL</p>&#13; <p>Mail check(s) and and names of foursome to:</p>&#13; <p>Kevin Wetherell-Golf Outing<br />102 Walnut Ave-2nd Fl<br />Cranford, NJ  07016</p>&#13; <p>To check out the course and get directions: www.distinctgolf.com</p>&#13; <p>Any questions – Please contact either:    </p>&#13; <p>Joe DiMartino   908-276-6399 </p>&#13; <p>Kevin Wetherell   908-653-9695</p>",,Daily,"Bunker Hill Golf Course 220 Bunker Hill Rd, Princeton, NJ 08540"
http://www.lilreadingscientists.com,http://livingston.patch.com/events/kindergarten-enrichment-at-lil-reading-scientists-6,40.745755,Kindergarten Enrichment at Lil' Reading Scientists,973-822-3200,"http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/133x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/e2524b79d0dc1e8bab0cc83aa27c34f3?1278889463, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/133x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/e2524b79d0dc1e8bab0cc83aa27c34f3?1278889463",-74.428794,"<p>Beginning in September of 2010, Lil' Reading Scientists will offer a Kindergarten Enrichment program for children attending half day public kindergarten.  Parents can choose between AM or PM enrichment classes, with AM classes meeting from 9:00-11:00 and PM classes meeting from 1:00-3:00.</p>&#13; <p>The curriculum will focus on phonics, reading, writing, spelling, handwriting, and mathematics, and each class is limited to six students.  Children may attend two, three or five days per week.</p>&#13; <p>Lil' Reading Scientists is a literacy learning center for children ages 4-12 years old.  The center's mission is to create strong readers, and utilizes the Orton Gillingham method to teach the alphabet, letter sounds, beginning, advanced, and remedial reading.  Lil' Reading Scientists is located in the Hickory Square Mall at 641 Shunpike Road in Chatham.  Director Jenelle Erickson Boyd is a NJ State Certified Reading Specialist with 30 years of teaching experience with children and adults.  </p>",,"Daily, 8:30am–5:30pm","641 Shunpike Rd, Chatham, NJ 07928"
http://cranford.com/library/,http://cranford.patch.com/events/cranford-public-library-adult-summer-reading-program,40.652751,Cranford Public Library Adult Summer Reading Program,908-709-7272,,-74.304065,"<p>The Cranford Public Library will launch its first ever adult summer reading program this year. Adults 18 years of age and older are encouraged to register at the library's main desk beginning June 10. Each participant will receive a reading log, program instructions and rules. Participants will then submit their reading logs from June 18 to July 31. There will be weekly random drawings for prizes. At the end of July, there will be a drawing for two $100 gift certificates to Cranford's Garlic Rose  Restaurant, courtesy of the Friends of the Cranford Public Library. This summer's theme is ""Water Your Mind,"" so look for a number of library-sponsored, mind-enriching special events during the course of the program. Questions? Contact the Reference Department at 908-709-7272 or email library@cranfordnj.org.</p>",Cranford Public Library,Daily,"224 Walnut Ave, Cranford, NJ 07016"
http://www.geralynsartstudio.com,http://livingston.patch.com/events/art-summer-camp-geralyns-art-studio-maplewood-village-2,40.73091,Art Summer Camp @ Geralyn's Art Studio Maplewood Village,973-275-1966,,-74.27774,<p>Daily Art Summer Camp @ Geralyn's Art Studio</p>&#13; <p>Age 4 - 12</p>&#13; <p>Two sessions daily</p>&#13; <p>10 a.m. - 12p.m. age 4 - 7</p>&#13; <p>1:00p.m - 3p.m. Age 8+  - no classes on Friday afternoon for this age group.</p>&#13; <p>Make your own schedule - book for a day or a week.  You decide the schedule for your child.  there will be a different art project each day.</p>&#13; <p>Fun is the theme of the studio.</p>&#13; <p>Contact Geralyn at 973-275-1966 for further details or to book dates.</p>&#13; <p> </p>&#13; <p> </p>,Geralyn's Art Studio,"Weekly on Saturdays, Mondays, Tuesdays, Wednesdays, Thursdays, and Fridays, 10:00am–3:30pm","170 Maplewood Ave, Maplewood, NJ 07040 (in the ""Heart"" of Maplewood Village)"
http://www.cityofsummit.org/,http://scotchplains.patch.com/events/hot-summer-nights-free-concert-series,40.71624,Hot Summer Nights Free Concert Series,908-277-2932 x12,"http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x114/crop/88x88+0+13/http://hss-prod.hss.aol.com/hss/storage/patch/be08f6ae7f2e4ad63476c0ee6b3900d5?1278941902, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x114/crop/88x88+0+13/http://hss-prod.hss.aol.com/hss/storage/patch/be08f6ae7f2e4ad63476c0ee6b3900d5?1278941902",-74.35936,"<p>Summit's Village  Green rocks every Tuesday night in July as the Department of Community  Programs presents the Hot Summer Nights Concert Series.The line  up for this exciting concert series has been announced for 2010. The  concerts are held at 7:00 PM on the Village Green.</p>&#13; <p>This year's  concert series is made possible with thanks to the Presenting Sponsor  Investors Savings Bank. Their generous donation and entertainment at  each of the concerts makes the Hot Summer Nights Concert Series the best  in the region. Each night, the Investors Savings staff surprises our  residents with something new and exciting. Premium Sponsors for the  event to date are Otterstedt Insurance and PNC Bank. Without their  assistance, the series could not be a reality. Additional sponsors are  sought for these great concerts.</p>&#13; <p>Mark your calendar and invite your friends. Each Tuesday night in July,  join the Department of Community Programs on the Village Green in Summit  as we rock the Green! For further information or details on how to  become a sponsor, call 908-277-2932.</p>&#13; <p>Summer Concert Schedule:</p>&#13; <p>July 6th ""The Bronx Wanderers""<br /> July 13th ""The  Beth Anne Clayton Band""<br /> July 20th ""Carnaby Street""<br /> July  27th ""The B Street Band""</p>",Village Green,"Weekly on Tuesdays, 7:00pm","Broad St & Maple St, Summit, NJ 07901"
http://www.jumpstartmusic4u.com,http://scotchplains.patch.com/events/music-summer-school-opportunity,40.62711,MUSIC SUMMER SCHOOL OPPORTUNITY,862-452-2035,,-74.37853,"<p>An Affordable, Effective, and Educational summer music experience grades 3 through 12.    Scheduled for weekday afternoons.  </p>&#13; <p>Get more information:   on the web:  www.jumpstartmusic4u.com</p>&#13; <p>                                                  by email:  jumpstartmusic4u@yahoo.com</p>&#13; <p>                                                  by phone:  862-452-2035</p>",Evangel Church,Daily,"1251 Terrill Rd, Scotch Plains, NJ 07076"
http://www.ridgefielddiscovery.org,http://ridgefield.patch.com/events/museum-in-the-streets-summer-program,41.281406,Museum in the Streets Summer Program,203-438-1063,"http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/101x88/crop/88x88+7+0/http://hss-prod.hss.aol.com/hss/storage/patch/3935c8e8d85afb36f521084672d3e1a?1278922677, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/101x88/crop/88x88+7+0/http://hss-prod.hss.aol.com/hss/storage/patch/3935c8e8d85afb36f521084672d3e1a?1278922677",-73.499863,"<p>The Discovery Center's Museum in the Streets Summer Program</p>&#13; <p>This program will run all summer long and is free and open to all to complete in their own time. The Museum in the Streets is a history walking tour of the Town of Ridgefield, CT. We hope this program encourages people to visit the Museum in the Streets plaques and that it will foster an appreciation of history and Ridgefield's unique past.   </p>&#13; <p>To participate in this program please visit all thirty Museum in the Streets® plaques throughout Ridgefield to find the answers to the questions in our Museum in the Streets Quiz. The numbers of each plaque correspond to the numbered quiz questions.  </p>&#13; <p> To participate in this program you will need the Museum in the Streets Quiz and the Museum in the Streets Brochure with a map and locations of each plaque.  Both are available to download on our website www.ridgefielddiscovery.org or at Ridgefield Library.  </p>&#13; <p>FOR COMPLETE DETAILS ABOUT THIS PROGRAM AND TO DOWNLOAD THE MUSEUM IN THE STREETS MATERIALS PLEASE VISIT OUR WEBSITE WWW.RIDGEFIELDDISCOVERY.ORG</p>&#13; <p>Please send your completed quiz with correct answers to The Discovery Center by September 7, 2010 to be entered into a drawing for prizes. Please include your name, address, phone number, and email address so we may contact winners.  </p>&#13; <p>Send completed quiz with your contact info to:  The Discovery Center, PO Box 926, Ridgefield, CT 06877 or email to info@ridgefielddiscovery.org  </p>&#13; <p>Please contact us with questions at info@ridgefielddiscovery.org or 203-438-1063.  </p>&#13; <p>BONUS: Email us your photos visiting the Museum in the Streets plaques to be posted on our Facebook page.  See who else is participating and join the fun!  </p>&#13; <p> Special thanks to Ridgefield Library, the Ridgefield Historical Society, and the Ridgefield 300th Anniversary Committee for making this program possible.</p>&#13; <p>The Museum in the Streets is a Registered and Protected Trademark. For more information please visit www.themuseuminthetreets.com.</p>",Discovery Center At Ridgefield,"Daily, 8:00am–10:00am","26 Catoonah St, Ridgefield, CT 06877"
http://www.discountdesignerclothingbbt.com,http://ridgefield.patch.com/events/bring-n-buy-summer-clearance,41.320421,BRING N BUY SUMMER CLEARANCE,203-438-7714,,-73.47707,<p>SUMMER CLEARANCE....UP TO 75% OFF MOST SUMMER INVENTORY.  JUST AMAZING.</p>,,"Daily, 10:00am–4:00pm","590 Danbury Rd, Ridgefield, CT 06877 (WWW.DISCOUNTDESIGNERCLOTHINGBBT.COM)"
,http://ridgefield.patch.com/events/djembe-hand-drum-lessons,41.283425,Djembe Hand Drum Lessons,,"http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/679f1c0130d500a4db2443e6cda2c672?1278967148, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/679f1c0130d500a4db2443e6cda2c672?1278967148",-73.497618,&#13; Learn how to play the djembe hand drum in a fun and relaxed environment from an expert at a great price!,Ayindisa,"Daily, 2:00pm–6:00pm","18 Prospect St, Ridgefield, CT 06877"
http://www.woodcocknaturecenter.org,http://ridgefield.patch.com/events/photography-show,41.283987,Photography Show,203-762-7280,"http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/8994ac5ee8b09ba366d2ef6e159cfec4?1278933231, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/da475dbef363c1528152601d1f8fd8a4?1278932942, http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/8994ac5ee8b09ba366d2ef6e159cfec4?1278933231, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/da475dbef363c1528152601d1f8fd8a4?1278932942",-73.498613,"<p>A year ago, students age 9-13 took a course in nature photography with Wilton-based photographer Daryl Hawk. A show featuring their work, all photographed on the grounds of Woodcock Nature Center, will open July 1 and run during the month of July in the Dayton Room of the Ridgefield Public Library.</p>",Ridgefield Library,"Daily, 6:30pm–8:00pm","472 Main St, Ridgefield, CT 06877 (The Dayton Room)"
,http://southorange.patch.com/events/10th-annual-incubator-for-talented-youth,40.745258,10th Annual Incubator for Talented Youth,609-345-3091,,-74.255102,"<p>Pattie Harris Atlantic City Dance Theatre &amp; The Atlantic City Free Public Library <br />PRESENTS THE 10TH ANNUAL ""SENSATIONAL FANTABULOUS TALENT DELICIOUS"" <br />""Incubator For Talented Youth"" <br /><br />We Invite All Talented Youth To Perform In This Outstanding Show! <br /><br />THE SHOWS WILL INCLUDE PERFORMANCES BY: <br />Diamond Redd of NYC – Cab Calloway Memories and Look Alike Ted Williams – Broadway Entertainer Extraordinaire Kathy Angela – Singer Sensational Sensei Brian Morange – Capoeira Expert Mafalda – Queen of African Dance Beth Tennon – Super Singer Kevin Cheatham – Vocalist Dani ""O.T."" Sommerville – Tap Dancer Eisa Jackson – LeBallerina Grand <br /><br />Date: <br />Tuesdays, July 13th, 20th, &amp; 27th, 2010 <br />Time: 7:00 PM <br />Location: <br />Kennedy Plaza (Btwn Mississippi &amp; Georgia Avenues on the Boardwalk) (Across from The Boardwalk Hall) Atlantic City, NJ <br />CALL FOR MORE INFORMATION &amp; FOR REGISTRATION: 609-345-3091 (B) (609) 369-0987 (C) <br /><br />OUR PARTNER &amp; PROMINENCE NJ SHORE ARTS ASSOCIATION, INC</p>",South Orange Vailsburg United Methodist Church,"Weekly on Tuesdays, 7:00pm","150 S Orange Ave, South Orange, NJ 07079 (NOT THIS LOCATION!!!)"
http://www.msokickers.com,http://southorange.patch.com/events/mso-kickers-fall-registration,40.730019,MSO Kickers Fall Registration,,,-74.249138,<p>Sign up for soccer with the MSO Kickers for your youngsters from age 3 to 7.  The fall season is an eight week season from Sept. 11 through Oct. 30. </p>,,"Daily, 12:00am–11:59pm","61 Orchard Rd, Maplewood, NJ 07040 (Borden Park)"
http://www.chirpct.org,http://ridgefield.patch.com/events/chirp-free-concerts-in-ballard-park,41.28496,CHIRP: Free concerts in Ballard Park,203 431-6501,,-73.49871,<p>Series of free family concerts presents music by nationally touring artists who would not otherwise normally have a venue in the Ridgefield area.  see www.chirpct.org for season schedule</p>,,"Weekly on Tuesdays, 7:00pm–9:00pm","Main St & Gilbert St, Ridgefield, CT 06877 (Ballard Park)"
http://www.lilreadingscientists.com,http://southorange.patch.com/events/kindergarten-enrichment-at-lil-reading-scientists-9,40.745755,Kindergarten Enrichment at Lil' Reading Scientists,973-822-3200,"http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/133x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/e2524b79d0dc1e8bab0cc83aa27c34f3?1278889463, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/133x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/e2524b79d0dc1e8bab0cc83aa27c34f3?1278889463",-74.428794,"<p>Beginning in September of 2010, Lil' Reading Scientists will offer a Kindergarten Enrichment program for children attending half day public kindergarten.  Parents can choose between AM or PM enrichment classes, with AM classes meeting from 9:00-11:00 and PM classes meeting from 1:00-3:00.</p>&#13; <p>The curriculum will focus on phonics, reading, writing, spelling, handwriting, and mathematics, and each class is limited to six students.  Children may attend two, three or five days per week.</p>&#13; <p>Lil' Reading Scientists is a literacy learning center for children ages 4-12 years old.  The center's mission is to create strong readers, and utilizes the Orton Gillingham method to teach the alphabet, letter sounds, beginning, advanced, and remedial reading.  Lil' Reading Scientists is located in the Hickory Square Mall at 641 Shunpike Road in Chatham.  Director Jenelle Erickson Boyd is a NJ State Certified Reading Specialist with 30 years of teaching experience with children and adults.  </p>",,"Daily, 8:30am–5:30pm","641 Shunpike Rd, Chatham, NJ 07928"
http://ridgefielddance.org,http://ridgefield.patch.com/events/conservatory-offers-summer-dance-programs,41.282582,Conservatory Offers Summer Dance Programs,203-438-5597,"http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/e00c7d5b5cd01628821d4bac81e7753b?1278979126, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/e00c7d5b5cd01628821d4bac81e7753b?1278979126",-73.498441,"<p>The Ridgefield Conservatory of Dance has summer dance programs for all age levels that include regular classes as well as two-week workshops.<br /><br />From July 19 to July 30 the conservatory will  host a Junior Dance Workshop for 7 to 10-year-olds and a Summer Dance Workshop for 11 and up. Junior Dance Workshop provides young dancers with two weeks of daily classes in ballet, jazz, and modern that culminate in a performance for invited guests.<br /><br />""Dancers improve quickly from the focus of daily classes in a positive environment,"" says school director James Robey. ""The Junior Dance Workshop and the Summer Dance Workshop are some of our most popular programs.""<br /><br />Summer Dance Workshop provides intermediate dancers with two weeks of classes in ballet, jazz and modern. Dancers take 3 classes daily and enjoy the training of an intensive program in a non-competitive environment. Summer Dance Workshop culminates in a performance for invited guests. <br /><br />In addition to these two programs, the conservatory offers weekly ballet, modern, and jazz classes for 12 year old students and up on Tuesdays and Thursdays throughout the month of July; pre-ballet classes for 3 and 4-year-olds on Tuesday and Thursday mornings; and the annual Ridgefield Summer Intensive for two weeks in August for advanced students 12 years old and up.<br /><br />For more information on the Ridgefield Conservatory of Dance summer programs visit www.ridgefielddance.org or call 438-5597.</p>",Ridgefield Conservatory of Dance,Daily,"444 Main St, Ridgefield, CT 06877"
