longitude,eventPhoneNumber,state,image,street,city,price,description,venue,latitude,moreInfoLink,zipCode,title,website
-73.9931,212-239-6200,,,410 W. 42nd St.,New York,$50 ($20 student rush),"<p>Edwin Booth was most famous American actor of the 1850s; his brother, John Wilkes Booth, was pretty good too. This historical drama looks at their sibling rivalry, a professional and romantic jealousy that may have caused the assassination of Abraham Lincoln.</p><br>",Theatre Row,40.7586,http://newyork.metromix.com/events/theater_event/an-error-of-the-midtown-west/2119207/content,,An Error of the Moon,http://newyork.metromix.com/theater/venue/theatre-row-midtown-west/109116/content
-74.0024,212-279-4200,,,330 W. 16th St.,New York,$45,"<p>Metromix Review<br>There are two stories in Lucy Thurber's over-earnest play, but only one of them's a drama. The other is a novel-within-a-play that helps the grieving process of show's young heroine. As she reads her late sister's novel, cool New Yorker Abigail deals with the collapse of a surrogate family and with a lover who's too happy to avoid emotional intimacy. But novels generally aren't dramatic (otherwise they'd be dramas), partly because the most important activity tends to occur in the mind. As amiable as Thurber's farmhand romance of a novel is, it belongs on a page, not in a theater. The framing story suits the stage more, even though it's also introspective&mdash;it's got events and tension. But a play this introverted needs a cast that's confident about the dialogue's subtext, and here director Caitriona McLaughlin fails them. A stronger production might show &ldquo;World&rdquo; to be impressionistic and evocative, but probably not as deep as it hopes to be.</p><br>",Atlantic Stage 2,40.7414,http://newyork.metromix.com/events/theater_event/bottom-of-the-world-chelsea/2159547/content,,Bottom of the World,http://newyork.metromix.com/theater/theater/atlantic-stage-2-chelsea/765074/content
-73.9832,212-352-3101,,,195 E. Third St.,New York,$18 (Wed. = pay what you can),"<p>A new drama set out west, where jobs are tough to find and so's forgiveness. A disgraced Evangelical hopes to reunite with his estranged son and prays for the Second Coming (whichever comes first). This three-hander is presented by Partial Comfort, a scrappy young troupe.</p><br>",The Wild Project,40.7228,http://newyork.metromix.com/events/theater_event/a-bright-new-boise-east-village/2169920/content,,A Bright New Boise,http://newyork.metromix.com/theater/theater/the-wild-project-east-village/228202/content
-73.989,212-352-3101,,,136 E. 13th St.,New York,$60-$65,"<p>Sarah Ruhl, possibly the most influential new American playwright of the last decade, adapts the classic novel by Virginia Woolf. Ruhl's poetic, intimate voice and deep sense of compassion should complement Woolf well. The novel follows a young man in Queen Elizabeth's court who (a) lives forever, and (b) magically turns into a woman.</p><br>",Classic Stage Company,40.7332,http://newyork.metromix.com/events/theater_event/orlando-new-york/2169922/content,,Orlando,http://newyork.metromix.com/theater/theater/classic-stage-company-new-york/12534/content
,,,,,,,"<p>The most popular and best-acclaimed shows from August's Fringe Festival get remounted, in case you missed them. Check out our summary of the Fest here. We particularly liked &ldquo;The Twentieth-Century Way&rdquo;; we're glad to have a second chance to catch &ldquo;Getting Even with Shakespeare&rdquo;. What about you?</p><br>",,,http://newyork.metromix.com/events/theater_event/fringenyc-encores-2010/2170068/content,,FringeNYC Encores 2010,
-73.9931,212-239-6200,,,410 W. 42nd St.,New York,$18,"<p>Metromix Review<br>&ldquo;The Revival&rdquo; vividly evokes the atmosphere of Hot Springs, AK, building up the Baptist worldview through a hundred folksy touches, like the pastor checking the Monday paper for its ranking of church attendance. The set, by Kevin Judge, suggests the individualist, go-for-the-gut approach of modern Baptism by drawing your focus to an imposing, rough-hewn cross: this God loves but He also damns. We can feel the underground heat that warms the town's springs. But elsewhere, the show offers a pat, predictable drama of a Man in Doubt. This paper-checking pastor can't inspire his flock and only feels himself when he sneaks off to his lover, a meth-brewing JD. Though his sins tear at his psyche, they're the stuff of so much theater it's impossible to feel invested in his salvation. A genuine moral quandary or a sense of complicity to match the protagonist's moral confusion would help move us more than this shaggy dog of a play.</p><br>",Theatre Row,40.7586,http://newyork.metromix.com/events/theater_event/the-revival-midtown-west/2170082/content,,The Revival,http://newyork.metromix.com/theater/venue/theatre-row-midtown-west/109116/content
-73.9898,212-307-4100,,,101 E. 15th St.,New York,$65,"<p>A one-man show by Daniel Beaty, whose superb talents earned him an Obie for &ldquo;Emergence-See&rdquo; a few years ago. He provides the words and actions for six black men, ages 10 to 60 as they live through one transformative night. Beaty's warmth and humanity add depth to a virtuoso chameleonic performance.</p><br>",Daryl Roth Theatre,40.7353,http://newyork.metromix.com/events/theater_event/through-the-night-new-york/2170118/content,,Through the Night,http://newyork.metromix.com/theater/theater/daryl-roth-theatre-new-york/53036/content
-73.9827,212-719-1300,,,111 W. 46th St.,New York,$20,<p>A grad student manages the tricky transition from her jobless paralysis to an equally frustrating workplace. Sam Gold (&ldquo;Circle Mirror Transformation&rdquo;) has snagged a quartet of talented actors for this comedy that will cut close to the bone for twentysomething ticket-holders.</p><br>,Roundabout Underground,40.7576,http://newyork.metromix.com/events/theater_event/tigers-be-still-midtown-west/2170201/content,,Tigers Be Still,http://newyork.metromix.com/theater/theater/roundabout-underground-midtown-west/765044/content
-74.003,212-868-4444,,,27 Barrow St.,New York,$35 ($20 student rush),"<p>A drama about environmental activism that practices what it preaches. &ldquo;Capsule 33&rdquo; is powered entirely by sustainable energy (including a bike that you can pedal to add energy to the performance!). The subject is the only man living in Nakagin Capsule Tower, a green apartment building in Tokyo.</p><br>",Barrow Street Theater,40.7323,http://newyork.metromix.com/events/theater_event/capsule-33-greenwich-village/2184663/content,,Capsule 33,http://newyork.metromix.com/theater/venue/barrow-street-theater-greenwich-village/630453/content
-74.0045,212-352-3101,,,41 White St.,Manhattan,$25,"<p>A campus drama set in the 1970s, written specifically by AR Gurney (&ldquo;The Dining Room&rdquo;) for the Bats, a resident company of talented young actors. This world premiere runs headlong into the Canon Wars, when young minority and female students dared to ask their profs why all the classics were written by dead white men.</p><br>",The Flea Theater,40.7187,http://newyork.metromix.com/events/theater_event/office-hours-tribeca/2184694/content,,Office Hours,http://newyork.metromix.com/theater/theater/the-flea-theater-tribeca/12548/content
-73.9862,212-239-6200,,,261 W. 47th St.,New York,$61-$111,"<p>From the writer of &ldquo;Billy Elliot&rdquo;, Lee Hall, comes this true story of proletarian heroism and artistic expression. A group of English miners dabbling in oil-painting become acclaimed for their technique and vision. &ldquo;Pitman&rdquo; is a British import, arriving from its sold-out run at the London's National Theatre.</p><br>",Samuel J. Friedman Theatre,40.7599,http://newyork.metromix.com/events/theater_event/the-pitman-painters-midtown-west/2184698/content,,The Pitman Painters,http://newyork.metromix.com/theater/theater/samuel-j-friedman-theatre-midtown-west/95170/content
-73.9857,212-239-6200,,,219 West 48th Street,New York,$41-$98,"<p>Transferring to Broadway after its popular autumn run, &ldquo;Irena's Vow&rdquo; offers the sort of inspirational plot that actors love. Tovah Feldshuh plays a Polish housekeeper who hides a dozen Jews from the Nazi death squads led by her boss. It's noble and undeniably important, but also a little schmaltzy and safe.</p><br>",Walter Kerr Theatre,40.7607,http://newyork.metromix.com/events/theater_event/irenas-vow/1015928/content,,Irena's Vow,http://newyork.metromix.com/events/venue/walter-kerr-theatre-midtown-west/1015927/content
-74.0055,212-989-0036,,,121 Christopher St.,New York,,"<p>Aquila, an underrated crew of Brits and Americans, have been refining their adaptation of Homer's epic for a decade. Inspired by images of D-Day, this imaginative staging is a visceral delight for fans of physical acting and classical myth.</p><br>",Lucille Lortel Theatre,40.7332,http://newyork.metromix.com/events/theater_event/illiad-book-one-west-village/1090986/content,,Illiad: Book One,http://newyork.metromix.com/theater/theater/lucille-lortel-theatre-west-village/233268/content
-74.001,212-307-4100,,,18 Minetta Ln.,New York,$20-$65,"<p>The Flying Karamazov Brothers, world-famous jugglers, return to Gotham for an open-ended run. If you've never caught their astonishing, delightful act, you're in for a treat! Vulgar comedy and breathtaking artistry make a great combination, and like most real, old-fashioned entertainment, it benefits immensely from being seen live.</p><br>",Minetta Lane Theatre,40.7303,http://newyork.metromix.com/events/theater_event/4play-greenwich-village/1742439/content,,4Play,http://newyork.metromix.com/theater/theater/minetta-lane-theatre-greenwich-village/53648/content
-73.9882,212-239-6200,,,308 W. 46th St.,New York,$36.50-$59.50,"<p>A biodrama about the crossed romance between two of Hollywood's biggest stars, European emigr&eacute;s Marlene Dietrich and Maurice Chevalier. The dramatic hook is that Chevalier was stuck entertaining Nazis in Occupied France while Dietrich was playing to GIs on the USO circuit.</p><br>",St. Luke's Theater,40.7599,http://newyork.metromix.com/events/theater_event/dietrich-and-chevalier-the-midtown-west/1976850/content,,Dietrich and Chevalier: The Musical,http://newyork.metromix.com/theater/theater/st-lukes-theater-midtown-west/184648/content
-73.99,212-315-0231,,,311 W. 43rd St.,New York,$55,"<p>Another worth-yet-forgotten play from the Mint Theater. This one, by a woman playwright (a rarity before the 1970s), is set in Ireland, where young James Whelan may have married more women than he can manage, and certainly more than can make him happy. Forgotten since 1956, this is its New York premiere!</p><br>",Mint Theater,40.7585,http://newyork.metromix.com/events/theater_event/wife-to-james-whelan-midtown-west/2092499/content,,Wife to James Whelan,http://newyork.metromix.com/theater/theater/mint-theater-midtown-west/96633/content
-73.9845,212-352-3101,,,163 West 46 St,New York,$69.99-$89.99,"<p>The core of &ldquo;Power Balladz&rdquo; is a comic romance about an '80s hair-metal rocker who gets a second chance to win the heart of his high school sweetie. It's got live trivia and live-band karaoke, a fog machine, long feathered male hair-dos, and songs by Guns 'N' Roses, Journey, Heart, Queens, Bon Jovi, Styx and others.</p>  <p>A Metromix Theater Pick of the Week!<br></p><br>",The Midtown Theatre at HA!,40.7583,http://newyork.metromix.com/events/theater_event/power-balladz-midtown-west/2105251/content,,Power Balladz,http://newyork.metromix.com/events/venue/the-midtown-theatre-at-midtown-west/1655323/content
-73.9937,212-279-4200,,,416 W. 42nd St.,New York,$65,"<p>A nebbishy comedy about a washed-up TV writer and his one last shot at show biz. Coincidentally, playwright Kenny Solms used to be a TV comedy writer in the 1970s. The show stars Peter Scolari (the Bosom Buddy who wasn't Tom Hanks) and a grabbag of jobbing Off-Broadway actors.</p><br>",Peter J. Sharp Theater,40.7585,http://newyork.metromix.com/events/theater_event/it-must-be-him-midtown-west/2145758/content,,It Must Be Him,http://newyork.metromix.com/theater/theater/peter-j-sharp-theater-midtown-west/765071/content
-73.9877,212-719-1300,,,227 W. 42nd St.,New York,,<p>Shaw&rsquo;s classic about a smart young woman who learns that her mother (Cherry Jones) runs a set of brothels</p><br>,American Airlines Theater,40.7564,http://newyork.metromix.com/events/theater_event/mrs-warren-s-profession-midtown-west/2153046/content,,Mrs. Warren’s Profession,http://newyork.metromix.com/theater/venue/american-airlines-theater-midtown-west/184434/content
-73.9836,,,,111 W. 44th St.,New York,,<p>Tony-winners Patti LuPone &amp; Brian Stokes Mitchell star in this musical adaptation of Pedro Almadovar&rsquo;s film</p><br>,Belasco Theatre,40.7563,http://newyork.metromix.com/events/theater_event/women-on-the-verge-midtown-west/2153112/content,,Women on the Verge of a Nervous Breakdown,http://newyork.metromix.com/theater/theater/belasco-theatre-midtown-west/95162/content
-74.0018,212-868-4444,,,224 Waverly Pl.,New York,$55,<p>Shows at the Rattlestick tend to extremes: either superb or dull. Hard to tell which this will be. Actor-turned-playwright Florencia Lozano takes audiences into a Hispanic home where the effects of foreign wars and domestic chaos inspire fear and terror.</p><br>,Rattlestick Theater,40.7359,http://newyork.metromix.com/events/theater_event/underneathmybed-west-village/2159652/content,,UnderneathMyBed,http://newyork.metromix.com/theater/venue/rattlestick-theater-west-village/746598/content
-73.9708,212-279-4200,,,59 E. 59th St.,New York,$25,"<p>A shocking monologue that lets audiences into the mind of a serial killer. Is he a scourge of God or simply a psychopath? Can we understand a mass murderer on his own terms&mdash;and should we try? Part of the city-wide 2010 Irish Festival, and a success at the '08 Edinburgh Fringe Fest.</p><br>",59E59,40.7633,http://newyork.metromix.com/events/theater_event/absolution-midtown-east/2169921/content,,Absolution,http://newyork.metromix.com/theater/theater/59e59-midtown-east/50428/content
-74.0045,212-352-3101,,,41 White St.,Manhattan,$18,"<p>An Irishman is surprised to see that his twin brother's girlfriend has a doppelganger zooming around Dublin. A tight, noirish little drama about love, vengeance, and sibling rivalry from a DC troupe devoted to the work of the Emerald Isle. Part of the city-wide 2010 Irish Festival.</p><br>",The Flea Theater,40.7187,http://newyork.metromix.com/events/theater_event/the-prophet-of-monto-tribeca/2169923/content,,The Prophet of Monto,http://newyork.metromix.com/theater/theater/the-flea-theater-tribeca/12548/content
-73.9708,212-279-4200,,,59 E. 59th St.,New York,$25,"<p>Two plays in one, set in the same apartment in two eras. In the past, young newlyweds discover the trials of married life; in the present, retired spouses navigate the lapsed intimacies of their own marriage. Part of the city-wide 2010 Irish Festival, this show premiered in Dublin.</p><br>",59E59,40.7633,http://newyork.metromix.com/events/theater_event/exit-entrance-midtown-east/2170086/content,,Exit/Entrance,http://newyork.metromix.com/theater/theater/59e59-midtown-east/50428/content
-74.0044,212-352-3101,,,15 Vandam St,New York,$65,"<p>Charles Busch is a master of Off-Broadway's campy genre parody. His latest gives the burlesque treatment to movies set in nunneries&mdash;think TCM classics like &ldquo;The Bells of St. Mary's&rdquo; or &ldquo;The Song of Bernadette&rdquo;. Busch plays Mother Superior to a postulant with 'visions', an outbreak of sexual hysteria, and the return of an old suitor.</p><br>",Soho Playhouse,40.7263,http://newyork.metromix.com/events/theater_event/the-divine-sister-soho/2170206/content,,The Divine Sister,http://newyork.metromix.com/theater/theater/soho-playhouse-soho/55240/content
-73.9931,212-239-6200,,,410 W. 42nd St.,New York,$59.75,"<p>For some reason, we love plays that feature librarians. This 1975 drama by Michael Frayn (&ldquo;Noises Off&rdquo;, &ldquo;Copenhagen&rdquo;) sees Lucy, a scatterbrain who runs the archives of a smalltown newspaper, challenged by a young woman with a zeal for order. A 'sincere' comic drama from the Keen Company.</p><br>",Theatre Row,40.7586,http://newyork.metromix.com/events/theater_event/alphabetical-order-midtown-west/2184642/content,,Alphabetical Order,http://newyork.metromix.com/theater/venue/theatre-row-midtown-west/109116/content
-73.9943,212-239-6200,,,45 Bleecker St.,New York,$25-$79.50,"<p>A tongue-in-cheek docudrama about the making of an infamous 1970s porno that broke American taboos (and laws) against oral sex. Follow Linda Lovelace and company from the filming to the raids and arrests to the courtrooms and on into history &amp; Wikipedia. Naturally, the show contains adult themes &amp; nudity.</p><br>",The Theatres at 45 Bleecker Street,40.7258,http://newyork.metromix.com/events/theater_event/the-deep-throat-sex-noho/2184675/content,,The Deep Throat Sex Scandal,http://newyork.metromix.com/theater/theater/the-theatres-at-45-noho/50414/content
-73.9931,212-239-6200,,,410 W. 42nd St.,New York,$18,"<p>Who's fit to be a parent? Two gay men are ready to become fathers, while the mother of one man, a recent widow, wants their help to restart her own family. Wrestling with queer issues, immigration, and race, &ldquo;A Home Across the Ocean&rdquo; was selected as part of the '10 National Newborn Festival.</p><br>",Theatre Row,40.7586,http://newyork.metromix.com/events/theater_event/a-home-across-the-midtown-west/2184677/content,,A Home Across the Ocean,http://newyork.metromix.com/theater/venue/theatre-row-midtown-west/109116/content
-73.979,,,,130 W. 56th St.,New York,$35-$55,"<p>Fans of Chekhovian drama shouldn't miss this collection of one-acts and short stories adapted for the stage by Michael Frayn (&ldquo;Copenhagen&rdquo;). But it should also provide the curious with a good introduction to the unique, subtle style of that master of book and stage. Includes versions of &ldquo;The Bear&rdquo; and &ldquo;The Evils of Tobacco&rdquo;.</p><br>",City Center Stage 2,40.7642,http://newyork.metromix.com/events/theater_event/the-sneeze-midtown-west/2184700/content,,The Sneeze,http://newyork.metromix.com/theater/theater/city-center-stage-2-midtown-west/765055/content
-73.9943,212 260 8250,,,45 Bleecker St.,New York,$47,"<p>The Quantum Eye is professional magician Sam Eaton's&nbsp; exploration of mentalism, magic, perception and deception. It's currently the longest-running one-man Off-Broadway magic show in New York.</p><br>",The Theatres at 45 Bleecker Street,40.7258,http://newyork.metromix.com/events/theater_event/the-quantum-eye-noho/1506008/content,,The Quantum Eye,http://newyork.metromix.com/theater/theater/the-theatres-at-45-noho/50414/content
-73.9906,212-563-6269,,,354 W. 45th St.,New York,$10,"<p>Via the organizers: Beginning in September, The Tank and Full Circle Theatre Company are producing a monthly staged reading series featuring plays in the public domain with no copyright restrictions. Once a play has entered public domain, it belongs to everyone. It becomes ours to do with as we please. As such, we thought it'd be cool if we offered up some of the creative decision-making to our audiences. We've selected our first seven plays, and seven directors with very different approaches. We had our audiences assign a play to each director. Polls closed on July 6th and the results are in!  What do you get when you mix treachery, morality, wounds that won't heal, Heracles's bow and arrows, a chorus of sailors, and the fate of the Trojan War? The answer: a legend that three of the most celebrated Greek playwrights wrote about. After contracting an obnoxiously smelly snakebite on the way to Troy, Philoctetes finds himself aban</p><br>",The Tank,40.7599,http://newyork.metromix.com/events/theater_event/public-domain-garrett-zuercher-midtown-west/2191810/content,,Public Domain: Garrett Zuercher directs 'Philoctetes' by Sophocles,http://newyork.metromix.com/bars-and-clubs/venue/the-tank-midtown-west/1067683/content
-73.9847,212-239-6200,,,219 W. 49th St.,New York,,"<p>When second-rate chorus girl and would-be star Roxie Hart goes on trial for murder, she makes the system work for her, parlaying the abundant media attention into fortune and fame. Set in 1927, the show's themes have retained their relevance.</p><br>",Ambassador Theatre,40.7609,http://newyork.metromix.com/events/theater_event/chicago-midtown-west/104678/content,,Chicago,http://newyork.metromix.com/theater/theater/ambassador-theatre-midtown-west/95142/content
-73.9852,212-307-4100,,,1564 Broadway,New York,$40-$110.00,"<p>When sorority darling Elle Woods' boyfriend dumps her because he's looking for someone more serious, Elle goes where no Delta Nu has ever ventured: Haravard Law.</p><br>",Palace Theatre,40.7592,http://newyork.metromix.com/theater/theater_event/legally-blonde-midtown-west/106542/content,,Legally Blonde,http://newyork.metromix.com/theater/theater/palace-theatre-midtown-west/55334/content
-74.0004,646-414-6668,,,115 MacDougal St,New York,$5,"<p>Via the organizers: A painless way to meet Casting Directors and more...!  Every Tuesday night, StageBuddy.com hosts an Actors Event/Talk show in the West Village. Upcoming Casting Directors over the next few weeks include: Stephanie Klapper, Scott Wojcik, Michael Cassara, Dani Super, Duncan Stewart, Ken Lazer and more.   There are also Producers, Directors, Filmmakers and many more people with casting abilities for you to meet and greet and listen to their stories and advice.  The cost? Only $5... it's well worth it. At 6:30pm is a networking party and at 7pm is the talk show. More info at: http://www.stagebuddy.com/live</p><br>",Players Theatre,40.7301,http://newyork.metromix.com/events/theater_event/stagebuddys-showbiz-talk-greenwich-village/1172170/content,,StageBuddy's Showbiz Talk,http://newyork.metromix.com/theater/theater/players-theatre-greenwich-village/53385/content
-73.9848,212.352.3101,,,150 First Ave.,New York,$18,"<p>Via the organizers: Part of 1st Irish Theatre Festival, Belinda McKeon&rsquo;s &ldquo;Graham &amp; Frost&rdquo; is the eviscerating drama of three men from very different walks of life, who set about reopening an abandoned restaurant in the old Italian section of Williamsburg.  Each has a stake in the old place, and each has something from which they want to hide.  Behind the dusty storefront's still-shuttered door, they will not allow one another to escape as they are forced to face the secrets and the fears that stalk them all.</p><br>",Performance Space 122,40.7282,http://newyork.metromix.com/events/theater_event/graham-and-frost-east-village/2191754/content,,Graham & Frost,http://newyork.metromix.com/theater/theater/performance-space-122-east-village/280084/content
-73.9943,2122537017,,,45 Bleecker St.,New York,Premium $50; General $35,"<p>From the organizers:</p>  <p>As of Thursday, May 27 Joe Marshall&rsquo;s A Night In Vegas has found a new home at The Bleecker Street Theatre (45 Bleecker Street). Directed by Joe Marshall, opening bight will be Saturday, June 5. Premium seats are $50 and general admission tickets are $35 and can be purchased by visiting Telecharge.com.  (Please Note: A Night In Vegas has a special preview performance schedule listed below and beginning June 10 will play Thursday &ndash; Saturday at 10:30PM).   Set in the gayest hotel on the Vegas strip, Joe Marshall&rsquo;s award-winning comedy A Night in Vegas is a raucous comedy that features six vignettes that covers everything from male prostitutes to anonymous sex, to gay marriage and everything in between.</p><br>",The Theatres at 45 Bleecker Street,40.7258,http://newyork.metromix.com/events/theater_event/a-night-in-vegas-noho/1982891/content,,A Night in Vegas,http://newyork.metromix.com/theater/theater/the-theatres-at-45-noho/50414/content
-73.9943,212-239-6200,,,45 Bleecker St.,New York,$49.50 - $79.50,"<p>Like a disturbing sore, &ldquo;Puppetry of the Penis&rdquo; returns to terroritze your genitals. It's all in the title: two men use their dicks for what they call &ldquo;genital origami.&rdquo; That is, they stretch, twist, tie, and distort their little men into various shapes, all while keeping up a comedic patter.</p><br>",The Theatres at 45 Bleecker Street,40.7258,http://newyork.metromix.com/events/theater_event/puppetry-of-the-penis-noho/2064019/content,,Puppetry of the Penis,http://newyork.metromix.com/theater/theater/the-theatres-at-45-noho/50414/content
-73.9708,212-279-4200,,,59 E. 59th St.,New York,$10-$18,"<p>A car accident involving a wolf acts as the catalyst for a trio of young men and women. &ldquo;Wolves&rdquo; sounds like a good, well-made drama crammed with the substance of American life, created and produced by an intelligent (and handsome) crew of hungry, idealistic young artists.</p><br>",59E59,40.7633,http://newyork.metromix.com/events/theater_event/wolves-midtown-east/2105431/content,,Wolves,http://newyork.metromix.com/theater/theater/59e59-midtown-east/50428/content
-73.9829,,,,245 W. 54th St.,New York,,"<p>A revival of last year&rsquo;s luminous import from Britain, based on a play by Noel Coward and a film by David Lean</p><br>",Studio 54,40.7642,http://newyork.metromix.com/events/theater_event/brief-encounter-midtown-west/2153053/content,,Brief Encounter,http://newyork.metromix.com/theater/theater/studio-54-midtown-west/232239/content
-73.9862,,,,261 W. 47th St.,New York,,"<p>A British play about miners who become artists, from the writer of &ldquo;Billy Elliot&rdquo;</p><br>",Samuel J. Friedman Theatre,40.7599,http://newyork.metromix.com/events/theater_event/the-pitmen-painters-midtown-west/2153055/content,,The Pitmen Painters,http://newyork.metromix.com/theater/theater/samuel-j-friedman-theatre-midtown-west/95170/content
-73.9874,,,,236 West 45th St.,New York,,<p>David Mamet&rsquo;s backstage drama sees a veteran actor (Patrick Stewart) eclipsed by a young talent (TR Knight)</p><br>,Schoenfeld Theatre,40.7587,http://newyork.metromix.com/events/theater_event/schoenfeld-theatera-life-in-midtown-west/2153073/content,,Schoenfeld TheaterA Life in the Theater,http://newyork.metromix.com/theater/theater/schoenfeld-theatre-midtown-west/95779/content
-73.9874,212-239-6200,,,242 W. 45th St.,New York,,"<p>A revival of the Off-Broadway hit emo-rock musical about our seventh president, full of youth and attitude</p><br>",Bernard B. Jacobs Theatre,40.7588,http://newyork.metromix.com/events/theater_event/bloody-bloody-andrew-jackson-midtown-west/2153087/content,,Bloody Bloody Andrew Jackson,http://newyork.metromix.com/theater/broadway/bernard-b-jacobs-theatre-midtown-west/12527/content
-73.9834,,,,138 W. 47th St.,New York,,<p>A return of last season&rsquo;s Broadway sleeper drama: war journalists find a quiet life on the home front unbearable</p><br>,Cort Theatre,40.7587,http://newyork.metromix.com/events/theater_event/time-stands-still-midtown-west/2153090/content,,Time Stands Still,http://newyork.metromix.com/theater/theater/cort-theatre-midtown-west/95263/content
-73.9873,,,,239 W. 45th St.,New York,,<p>This comedy smash from London pits a classical dramatist (David Hyde Pierce) against a clown (Mark Rylance)</p><br>,Music Box Theatre,40.7587,http://newyork.metromix.com/events/theater_event/la-bete-midtown-west/2153109/content,,La Bete,http://newyork.metromix.com/theater/theater/music-box-theatre-midtown-west/95103/content
-73.9848,,,,235 W. 50th St.,New York,,<p>A biodrama about football coaching legend Vince Lombardi (Dan Luria)</p><br>,Circle in the Square,40.7617,http://newyork.metromix.com/events/theater_event/lombardi-midtown-west/2153111/content,,Lombardi,http://newyork.metromix.com/theater/theater/circle-in-the-square-midtown-west/95180/content
-73.9876,,,,252 W. 45th St.,New York,,<p>The Pulitzer/Oscar winner makes its Broadway debut with James Earl Jones chauffeuring Vanessa Redgrave</p><br>,John Golden Theatre,40.7588,http://newyork.metromix.com/events/theater_event/driving-miss-daisy-midtown-west/2153113/content,,Driving Miss Daisy,http://newyork.metromix.com/theater/theater/john-golden-theatre-midtown-west/95733/content
-73.9849,,,,149 W. 45th St.,New York,,"<p>A new musical about a famous miscarriage of justice in the 1930s, by the creators of &ldquo;Chicago&rdquo;</p><br>",Lyceum Theatre,40.7577,http://newyork.metromix.com/events/theater_event/the-scottsboro-boys-midtown-west/2153114/content,,The Scottsboro Boys,http://newyork.metromix.com/theater/theater/lyceum-theatre-midtown-west/95751/content
-73.9877,,,,235 W. 44th St.,New York,,"<p>Al Pacino kills as Shylock in this revival of Will Shakespeare&rsquo;s masterpiece, revived after this summer&rsquo;s run<br><br></p><br>",Broadhurst Theatre,40.758,http://newyork.metromix.com/events/theater_event/the-merchant-of-venice-midtown-west/2153115/content,,The Merchant of Venice,http://newyork.metromix.com/theater/theater/broadhurst-theatre-midtown-west/95174/content
-73.9842,,,,250 W. 52nd st.,New York,,<p>A multimedia concert that mingles historical footage of the Fab Four with a quartet of impersonators</p><br>,Neil Simon Theatre,40.7631,http://newyork.metromix.com/events/theater_event/rain-a-tribute-to-midtown-west/2153125/content,,Rain: A Tribute to the Beatles,http://newyork.metromix.com/theater/theater/neil-simon-theatre-midtown-west/95768/content
-73.9836,212-239-6200,,,150 W. 65th St.,New York,,"<p>A glossy production about a sexually voracious, wealthy black man living in 1802 New Orleans</p><br>",Vivian Beaumont Theater,40.7736,http://newyork.metromix.com/events/theater_event/a-free-man-of-lincoln-square/2153126/content,,A Free Man of Color,http://newyork.metromix.com/theater/broadway/vivian-beaumont-theater-lincoln-square/12516/content
,,,,,,,"<p>A stageshow version of the classic Saturday morning TV series, starring a man-child &amp; his wonderful toys</p><br>",,,http://newyork.metromix.com/events/theater_event/the-pee-wee-herman/2153128/content,,The Pee-Wee Herman Show,
-73.9884,212-541-8457,,,302 W. 45th St.,New York,,<p>A musical adaptation of the Will Ferrell comedy about a man who becomes one of Santa&rsquo;s elves</p><br>,Al Hirschfeld Theatre,40.7592,http://newyork.metromix.com/events/theater_event/elf-midtown-west/2153204/content,,Elf,http://newyork.metromix.com/theater/theater/al-hirschfeld-theatre-midtown-west/95132/content
,502-955-8512,,http://louisville.metromix.com/content_image/thumbnail/4x3/180/2121986,,Clermont,,"By Brad White                                                                          ""Model Homes and Habitats"" a contemporary art exhibit focused on wildlife welfare. Ends Oct. 18.<br>",,,http://louisville.metromix.com/events/gallery_exhibit/bernheim-arboretum-and-research/2121986/content,,Bernheim Arboretum and Research Forest,http://louisville.metromix.com/events/community_venue/bernheim-forest-clermont/662625/content
-73.9898,(212) 868-4444,,,85 E. 4th St.,New York,$18,"<p>Via the organizers:</p>  <p>What makes men do the things they do? Why do women so often end up as collateral damage in their struggle to prove their manhood? The Wreckless Stage Company presents the world premiere of Viewer Discretion Advised, a contemporary psychological thriller which tackles these questions.  In this startling contemporary drama, a seemingly casual encounter between strangers Norm and Bud slowly reveals a menacingly dangerous play for power and ruthless competition for Norm&rsquo;s girlfriend Anne. Playwright Ed Stevens explores what happens when ""men behaving badly"" spirals out of control, forcing the characters to confront how far they will go to prove themselves to one another.  &ldquo;Conjured a vividly distinct world in this play, enshrouded in an ever-darkening atmosphere of anxiety and unease&rdquo;&mdash; Steppenwolf Theatre  ""An excellent job of developing an increasingly perilous plot with tremendous humor and well-crafted dialogue&rdquo; &ndash; Goodman Theatre</p><br>",Kraine Theater,40.7266,http://newyork.metromix.com/events/theater_event/viewer-discretion-advised-east-village/2167078/content,,Viewer Discretion Advised,http://newyork.metromix.com/theater/off_broadway/kraine-theater-east-village/1134938/content
