image,time,description,price,venueName,startDate,name,moreInfoLink,fullLocation
http://vvoice.vo.llnwd.net/e15/4731729.1.jpg,8:00pm,With Danny Dechi & guests.,free,Rockit Room,Ongoing,Stand-Up Comedy Showcase,http://www.sfweekly.com/events/stand-up-comedy-showcase-1811355/,"406 Clement (at Sixth Ave.), San Francisco CA"
,8:00pm,,$5,San Francisco Comedy College,Ongoing,Tuesday Night Tease,http://www.sfweekly.com/events/tuesday-night-tease-1839431/,"414 Mason (at Geary), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971167.1.jpg,9:00pm,w/ DJ Ms. Jackson,$3-$5,Triple Crown,Ongoing,"""Party On""",http://www.sfweekly.com/events/party-on-1894018/,"1760 Market (at Octavia), San Francisco CA"
,8:30pm,,free,The Layover,Ongoing,The Layover Comedy Night,http://www.sfweekly.com/events/the-layover-comedy-night-1858673/,"1517 Franklin (at 15th St.), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4292664.1.jpg,9:00pm,w/ DJs Mamabear & Ry Toast,free,Double Dutch,Ongoing,"""Rumpshaker""",http://www.sfweekly.com/events/rumpshaker-1892439/,"3192 16th St. (at Guerrero), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4731567.1.jpg,10:00pm,"Hosted by Tony Sparks, with resident comedians Chris Ayag, Kaseem Bentley, and Jabari Davis.",free/donation,Pissed Off Pete's,Ongoing,Street Legal Comedy,http://www.sfweekly.com/events/street-legal-comedy-1415219/,"4528 Mission (at Santa Rosa), San Francisco CA"
,9:00pm,w/ DJ Tanoa,,Forbidden Island,Ongoing,"""Shake, Rattle, & Roll""",http://www.sfweekly.com/events/shake-rattle-and-roll-1584569/,"1304 Lincoln (at Sherman), Alameda CA"
http://vvoice.vo.llnwd.net/e15/4553555.1.jpg,7:00pm,,free/donation,Cafe Royale,Ongoing,Monday Happy Hour Comedy,http://www.sfweekly.com/events/monday-happy-hour-comedy-1325503/,"800 Post (at Leavenworth), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455343.1.jpg,9:00pm,w/ The Natural Selector,free,Make-Out Room,Ongoing,"""Version Excursion""",http://www.sfweekly.com/events/version-excursion-1162119/,"3225 22nd St. (at Mission), San Francisco CA"
,11:30am,,$5,4 Star,Ongoing,Lunchtime Laughs,http://www.sfweekly.com/events/lunchtime-laughs-1735725/,"2200 Clement (at 23rd Ave.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553630.1.jpg,8:00pm,,free,Amnesia,Ongoing,Stand-up comedy with Conrad Roth,http://www.sfweekly.com/events/stand-up-comedy-with-conrad-roth-1970736/,"853 Valencia (at 20th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4642047.1.jpg,10:00pm,w/ resident DJs Monte Carlo & Mr. Grant,free,John Colins,Ongoing,"""Beats & Rhymes""",http://www.sfweekly.com/events/beats-and-rhymes-2002267/,"138 Minna (at New Montgomery), San Francisco CA"
,8:00pm,,$5,Climate Theater,Ongoing,Crisis Hopkins Improv Soapbox,http://www.sfweekly.com/events/crisis-hopkins-improv-soapbox-1906678/,"285 Ninth St. (at Folsom), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455429.1.jpg,10:00pm,w/ DJ dX the Funky Gran Paw,free,Argus Lounge,Ongoing,"""Grindhouse""",http://www.sfweekly.com/events/grindhouse-833176/,"3187 Mission (at Valencia), San Francisco CA"
,10:00pm,"w/ resident DJs Phleck, U9lift, & Napsty",free,Showdown,Ongoing,"""Lowdown""",http://www.sfweekly.com/events/lowdown-1897326/,"10 Sixth St. (at Market), San Francisco CA"
,10:00pm,w/ resident DJs Nebakaneza & Johnny5,free,An&uacute;,Ongoing,"""Ritual""",http://www.sfweekly.com/events/ritual-1989086/,"43 Sixth St. (at Mission), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4064545.1.jpg,9:00pm,w/ DJ Jeremiah,$5,Madrone Lounge,Ongoing,"""Afrobeat Na Go Die""",http://www.sfweekly.com/events/afrobeat-na-go-die-1886285/,"500 Divisadero (at Fell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,9:00pm,w/ DJs Shane King & Sleazemore,,222 Hyde,Ongoing,"""The Ice Cream Social""",http://www.sfweekly.com/events/the-ice-cream-social-1812297/,"222 Hyde (at Turk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971161.1.jpg,9:00pm,"w/ DJs Primo, Daniel, Lost Cat, & friends",$2-$4,The Knockout,Ongoing,"""Oldies Night""",http://www.sfweekly.com/events/oldies-night-1363748/,"3223 Mission (at Valencia), San Francisco CA"
,8:00pm,Authors are invited to read from their work at this regular open-mike event.,free,Cafe International,Ongoing,Open-Mike Fridays,http://www.sfweekly.com/events/open-mike-fridays-9752/,"508 Haight (at Fillmore), San Francisco CA"
,9:00pm,With DJs Major Sean and Ronnie.,free,Casanova Lounge,Ongoing,"""Phonogram""",http://www.sfweekly.com/events/phonogram-1938583/,"527 Valencia (at 16th St.), San Francisco CA"
,9:00pm,w/ Kepi & Kat,$5,Shine,Ongoing,"""Pump""",http://www.sfweekly.com/events/pump-1812245/,"1337 Mission (at Ninth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2617631.1.jpg,7:00pm,Each weekly formal reading is followed by an open-mike session for fledgling writers.,free,Pats Cafe,Ongoing,Tuesday at Pat's Cafe Reading Series,http://www.sfweekly.com/events/tuesday-at-pats-cafe-reading-series-9333/,"2330 Taylor (at Columbus), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417558.1.jpg,9:30pm,"w/ DJs Six, Candy, Andy T, & Prince Charming",$5 (free before 10 p.m.),Cat Club,Ongoing,"""Apocalypso""",http://www.sfweekly.com/events/apocalypso-1681269/,"1190 Folsom (at Eighth St.), San Francisco CA"
,,A meeting for genre writers.,free,Borderlands Books,Ongoing,Science Fiction and Fantasy Writers' Group Meeting,http://www.sfweekly.com/events/science-fiction-and-fantasy-writers-group-meeting-199396/,"866 Valencia (at 20th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553630.1.jpg,10:00pm,"w/ resident DJs Vinnie Esparza, Jonny Deeper, & Asti Spumanti",$5,Amnesia,Ongoing,"""Hella Tight""",http://www.sfweekly.com/events/hella-tight-1848625/,"853 Valencia (at 20th St.), San Francisco CA"
,10:00am,Book club meets every second Saturday of the month.,free,Books Inc./Opera Plaza,Ongoing,Second Saturday Book Group,http://www.sfweekly.com/events/second-saturday-book-group-578904/,"601 Van Ness (at Golden Gate), San Francisco CA"
,10:00pm,w/ DJ Chris Larot,,Element Lounge,Ongoing,"""T.G.I.F.""",http://www.sfweekly.com/events/t-g-i-f--1745443/,"1028 Geary (at Polk), San Francisco CA"
,10:00pm,w/ DJ Sam Isaac,$10 after 11 p.m,330 Ritch,Ongoing,"""Third Fridays""",http://www.sfweekly.com/events/third-fridays-1062571/,"330 Ritch (at Townsend), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4317300.1.jpg,9:00pm,w/ resident DJs Jeffrey Paradise & Richie Panic,$10,Paradise Lounge,Ongoing,"""Club 1994""",http://www.sfweekly.com/events/club-1994-1980647/,"1501 Folsom (at 11th St.), San Francisco CA"
,9:00pm,w/ DJs Vitus & Kevin,$5,Blank Club,Ongoing,"""Club Satori""",http://www.sfweekly.com/events/club-satori-1698866/,"44 S. Almaden (at Post), San Jose CA"
,9:00pm,"w/ resident DJs Jive, Scottino, & Ron-E",$5,Shine,Ongoing,"""FiX""",http://www.sfweekly.com/events/fix-904415/,"1337 Mission (at Ninth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4064545.1.jpg,9:00pm,w/ DJs Blondie K & subOctave,$5,Madrone Lounge,Ongoing,"""Fringe""",http://www.sfweekly.com/events/fringe-1886284/,"500 Divisadero (at Fell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4126083.1.jpg,10:00pm,w/ DJ Vanka,,KoKo Cocktails,Ongoing,"""Analog Affair""",http://www.sfweekly.com/events/analog-affair-1894068/,"1060 Geary (at Van Ness), San Francisco CA"
,10:00pm,,,330 Ritch,Ongoing,"""Hi Def""",http://www.sfweekly.com/events/hi-def-1778094/,"330 Ritch (at Townsend), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553630.1.jpg,10:00pm,w/ C.L.A.W.S. & guests,,Amnesia,Ongoing,"""O.K. Hole""",http://www.sfweekly.com/events/o-k-hole-1843939/,"853 Valencia (at 20th St.), San Francisco CA"
,10:00pm,w/ Jah Warrior Shelter Hi-Fi,$10,Pier 23 Cafe,Ongoing,"""The Right Time""",http://www.sfweekly.com/events/the-right-time-1557684/,"Pier 23 (at Embarcadero), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4642135.1.jpg,10:00pm,,,111 Minna Gallery,Ongoing,"""Shine""",http://www.sfweekly.com/events/shine-1698919/,"111 Minna (at Second St.), San Francisco CA"
,10:00pm,w/ DJ Julius Papp & guests,$5 (free before 10:30 p.m.),Eve Lounge,Ongoing,"""uFunk""",http://www.sfweekly.com/events/ufunk-1755275/,"575 Howard (at Second St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4137677.1.jpg,9:00pm,w/ DJs Animal & IWill,free,Skylark Lounge,Ongoing,"""Call in Sick""",http://www.sfweekly.com/events/call-in-sick-1930377/,"3089 16th St. (at Valencia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4642047.1.jpg,6:00pm,w/ KUSF DJs,,John Colins,Ongoing,"""Nervous Circuits""",http://www.sfweekly.com/events/nervous-circuits-1602377/,"138 Minna (at New Montgomery), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971161.1.jpg,10:00pm,"w/ DJs Deadbeat, Dr. Die, & Yule Be Sorry",free,The Knockout,Ongoing,"""Ceremony""",http://www.sfweekly.com/events/ceremony-1341757/,"3223 Mission (at Valencia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,7:00pm-10:00pm,w/ DJs Sik & Staypuft,$5 (ladies free),222 Hyde,Ongoing,"""Witches Circle""",http://www.sfweekly.com/events/witches-circle-1957532/,"222 Hyde (at Turk), San Francisco CA"
,9:00pm,,"free, 18+",Blake's on Telegraph,Ongoing,"""Sone""",http://www.sfweekly.com/events/sone-1591482/,"2367 Telegraph (at Durant), Berkeley CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,10:00pm,w/ resident DJ Christian Martin,$5,222 Hyde,Ongoing,"""Peanut Butter Jelly""",http://www.sfweekly.com/events/peanut-butter-jelly-1794909/,"222 Hyde (at Turk), San Francisco CA"
,9:00pm,,free,Shine,Ongoing,"""Wicked Wednesdays""",http://www.sfweekly.com/events/wicked-wednesdays-1976812/,"1337 Mission (at Ninth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4100032.1.jpg,10:00pm,w/ Jayvi Velasco,free,Som,Ongoing,"""Four2Floor""",http://www.sfweekly.com/events/four2floor-1970750/,"2925 16th St. (at S. Van Ness), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,10:00pm,w/ resident DJs Michael May & C.J. Larsen,$5,222 Hyde,Ongoing,"""Tension""",http://www.sfweekly.com/events/tension-1940003/,"222 Hyde (at Turk), San Francisco CA"
,9:00pm,w/ DJs Dave Paul & Jeff Harris,free,The Parlor,Ongoing,"""&#146;70s, &#146;80s, &#146;90s""",http://www.sfweekly.com/events/and-146-70s-and-146-80s-and-146-90s-1830634/,"2801 Leavenworth (at Beach), San Francisco CA"
,9:00pm,w/ Slayers Club DJs,,Shine,Ongoing,"""Mixtape""",http://www.sfweekly.com/events/mixtape-873425/,"1337 Mission (at Ninth St.), San Francisco CA"
,9:00pm,With DJs Vinnie Esparza & B.Cause.,free,Casanova Lounge,Ongoing,"""Olde Soul""",http://www.sfweekly.com/events/olde-soul-1030346/,"527 Valencia (at 16th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455343.1.jpg,9:30pm,w/ DJ Jackie Sugarlumps,free,Make-Out Room,Ongoing,"""Web of Sound""",http://www.sfweekly.com/events/web-of-sound-1640097/,"3225 22nd St. (at Mission), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,10:00pm,"w/ resident DJs Andr&eacute; Lucero, The Worker, & Christian Schmidt",$5 (free before 11 p.m.),222 Hyde,Ongoing,"""Fiction""",http://www.sfweekly.com/events/fiction-1821100/,"222 Hyde (at Turk), San Francisco CA"
,10:00pm,w/ DJs Greg J & White Mike,free,Beauty Bar,Ongoing,"""Gigantic""",http://www.sfweekly.com/events/gigantic-2002225/,"2299 Mission (at 19th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4701712.1.jpg,10:00pm,w/ DJ Squid,free,Edinburgh Castle,Ongoing,"""Masque""",http://www.sfweekly.com/events/masque-1381546/,"950 Geary (at Larkin), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417551.1.jpg,10:00pm,w/ resident DJs Augustine & Dave Mak,free,Wish,Ongoing,"""Ooonst""",http://www.sfweekly.com/events/ooonst-1885378/,"1539 Folsom (at 11th St.), San Francisco CA"
,6:00pm-10:00pm,,,Beauty Bar,Ongoing,"""Errrly!""",http://www.sfweekly.com/events/errrly--1912466/,"2299 Mission (at 19th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4364118.1.jpg,9:00pm,,,Slide,Ongoing,The Designer DJs,http://www.sfweekly.com/events/the-designer-djs-1930379/,"430 Mason (at Geary), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,9:00pm,"w/ resident DJs Alland Byallo, Clint Stewart, & Mossmoss",,222 Hyde,Ongoing,"""Nightlight Music""",http://www.sfweekly.com/events/nightlight-music-1711983/,"222 Hyde (at Turk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4346850.1.jpg,9:00pm,With the Lovely Eileen.,free,Bender's,Ongoing,Punk Rock 'n' Schlock Karaoke,http://www.sfweekly.com/events/punk-rock-n-schlock-karaoke-1906889/,"806 South Van Ness (at 19th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4100032.1.jpg,9:30pm,,,Som,Ongoing,"""Face""",http://www.sfweekly.com/events/face-1830647/,"2925 16th St. (at S. Van Ness), San Francisco CA"
,10:00pm,w/ Ren the Vinyl Archaeologist,,Showdown,Ongoing,"""Dig?""",http://www.sfweekly.com/events/dig--1940157/,"10 Sixth St. (at Market), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4642047.1.jpg,10:00pm,w/ The Whooligan,free,John Colins,Ongoing,"""Fundamentals""",http://www.sfweekly.com/events/fundamentals-962361/,"138 Minna (at New Montgomery), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455436.1.jpg,10:00pm,w/ DJ WaltDigz,$10,Il Pirata,Ongoing,"""La Tropi-Cal""",http://www.sfweekly.com/events/la-tropi-cal-1572950/,"2007 16th St. (at Utah), San Francisco CA"
,10:00pm,,,Lot 46,Ongoing,"""Rebirth of Cool""",http://www.sfweekly.com/events/rebirth-of-cool-1993583/,"46 Geary (at Kearny), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455429.1.jpg,10:00pm,w/ DJs K-Mac & Jaybee,free,Argus Lounge,Ongoing,"""Sockpuppet Soundsystem""",http://www.sfweekly.com/events/sockpuppet-soundsystem-1199969/,"3187 Mission (at Valencia), San Francisco CA"
,10:00pm,,,Azul,Ongoing,"""We Eating""",http://www.sfweekly.com/events/we-eating-1868940/,"1 Tillman (at Grant), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4642135.1.jpg,9:00pm,"w/ DJ Damon, Phillie Ocean, & friends",$10,111 Minna Gallery,Ongoing,"""Barracuda""",http://www.sfweekly.com/events/barracuda-1111762/,"111 Minna (at Second St.), San Francisco CA"
,9:00pm,,,Club Anton,Ongoing,The Dominican DJ,http://www.sfweekly.com/events/the-dominican-dj-1967131/,"428 Third St. (at Broadway), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4064545.1.jpg,9:00pm,"w/ DJs Chardmo, Chilipino, & Sneak-E Pete",$5,Madrone Lounge,Ongoing,"""Junk Food Love""",http://www.sfweekly.com/events/junk-food-love-1387554/,"500 Divisadero (at Fell), San Francisco CA"
,9:00pm,w/ Aspect McCarthy,free,Laszlo,Ongoing,"""Mission Love""",http://www.sfweekly.com/events/mission-love-679088/,"2532 Mission (at 21st St.), San Francisco CA"
,9:00pm,"w/ DJs Cali, Cecil, & Be Brown",$5-$10,The New Parish,Ongoing,"""The People""",http://www.sfweekly.com/events/the-people-1757703/,"579 18th St. (at San Pablo), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4532545.1.jpg,9:00pm,,$10-$15,Club Six,Ongoing,"""Reggae Gold""",http://www.sfweekly.com/events/reggae-gold-1778701/,"60 Sixth St. (at Jessie), San Francisco CA"
,9:00pm,,,VooDoo Lounge,Ongoing,"""Soul Glo""",http://www.sfweekly.com/events/soul-glo-1776389/,"14 S. Second St. (at E. Santa Clara), San Jose CA"
,10:00pm,w/ resident DJs Klean Kut & Sean G,,330 Ritch,Ongoing,"""Block Party""",http://www.sfweekly.com/events/block-party-1940007/,"330 Ritch (at Townsend), San Francisco CA"
,10:00pm,w/ DJ Jeremiah & guests,,Levende East,Ongoing,"""Diaspora Rising""",http://www.sfweekly.com/events/diaspora-rising-1912491/,"827 Washington (at Ninth St.), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4417551.1.jpg,10:00pm,w/ DJ Romanowski,free,Wish,Ongoing,"""Ever Felt a Sound?""",http://www.sfweekly.com/events/ever-felt-a-sound--986595/,"1539 Folsom (at 11th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4701712.1.jpg,10:00pm,"w/ DJs Primo, Lucky, & Dr. Scott",$3,Edinburgh Castle,Ongoing,"""Nightbeat""",http://www.sfweekly.com/events/nightbeat-729238/,"950 Geary (at Larkin), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484536.1.jpg,10:00pm,,,Infusion Lounge,Ongoing,"""Set""",http://www.sfweekly.com/events/set-1868966/,"124 Ellis (at Powell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4317300.1.jpg,10:00pm,,,Paradise Lounge,Ongoing,"""Steady""",http://www.sfweekly.com/events/steady-1868341/,"1501 Folsom (at 11th St.), San Francisco CA"
,7:00pm,,,Bollyhood Cafe,Ongoing,Wontanara Band,http://www.sfweekly.com/events/wontanara-band-1943818/,"3372 19th St. (at Mission), San Francisco CA"
,10:00pm,,,The Cellar,Ongoing,"""Bassism""",http://www.sfweekly.com/events/bassism-1754407/,"685 Sutter (at Taylor), San Francisco CA"
,10:00pm,w/ Roger Moorehouse & guests,free,Eve Lounge,Ongoing,"""Sublime Soul""",http://www.sfweekly.com/events/sublime-soul-1957598/,"575 Howard (at Second St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,9:00pm,"w/ resident DJs Fil Latorre, Javaight, & dCoy",,222 Hyde,Ongoing,"""Darkroom""",http://www.sfweekly.com/events/darkroom-1770322/,"222 Hyde (at Turk), San Francisco CA"
,7:00pm,"Readings are followed by an open mike hosted by David Gollub, Debra Grace Khattab, and Jeremy Morris Siegel. First and third Thursday of every month.",free,Caffe Mediterraneum,Ongoing,Word Beat Reading Series,http://www.sfweekly.com/events/word-beat-reading-series-33645/,"2475 Telegraph (at Dwight), Berkeley CA"
http://vvoice.vo.llnwd.net/e15/3971174.1.jpg,9:00pm,"DJ Adrian & the Mysterious D, live band Smash-Up Derby, and an army of guest DJs grind genres to mincemeat at this mash-up party.",$6-$12,DNA Lounge,Ongoing,"""Bootie S.F.""",http://www.sfweekly.com/events/bootie-s-f--162721/,"375 11th St. (at Folsom), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417558.1.jpg,9:30pm,w/ DJ Damon & guests,$8 (free before 10 p.m.),Cat Club,Ongoing,"""Club Gossip""",http://www.sfweekly.com/events/club-gossip-289511/,"1190 Folsom (at Eighth St.), San Francisco CA"
,12:00pm,"A two-hour meander through North Beach and Chinatown to look at the apartment buildings, cafes, bookstores, and bars frequented by famous writers of the past.",$25,City Lights Books,Ongoing,San Francisco Literary Walking Tour,http://www.sfweekly.com/events/san-francisco-literary-walking-tour-9650/,"261 Columbus (at Broadway), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484536.1.jpg,10:00pm,w/ DJ Trevor Simpson,,Infusion Lounge,Ongoing,"""Lemonade""",http://www.sfweekly.com/events/lemonade-1897348/,"124 Ellis (at Powell), San Francisco CA"
,7:00pm,Open mike for writers hosted by Jeanne Powell.,free,Perry's Joint,Ongoing,Celebration of the Word,http://www.sfweekly.com/events/celebration-of-the-word-9745/,"2051 Lincoln (at 22nd Ave.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4503441.1.jpg,8:00pm,,,Endup,Ongoing,"""The Rhythm Room""",http://www.sfweekly.com/events/the-rhythm-room-1770369/,"401 Sixth St. (at Harrison), San Francisco CA"
,7:30pm,Popular local actors read modern and classic short stories.,free,Berkeley City Club,Ongoing,Actors Reading Writers,http://www.sfweekly.com/events/actors-reading-writers-9744/,"2315 Durant (at Ellsworth), Berkeley CA"
,6:00pm,Join other writers for a read-and-critique session led by Marnie Webb.,free,Laurel Book Store,Ongoing,Drop-in Writers Group,http://www.sfweekly.com/events/drop-in-writers-group-9746/,"4100 MacArthur (at 38th Ave.), Oakland CA"
,9:00pm,"DJs Zita & Dmadness spin hip-hop, soul, and reggae.",,Laszlo,Ongoing,"""Golden""",http://www.sfweekly.com/events/golden-763090/,"2532 Mission (at 21st St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553630.1.jpg,7:00pm,"Music and readings, hosted by Michael Millican.",free,Amnesia,Ongoing,Red Light Open Mic,http://www.sfweekly.com/events/red-light-open-mic-739342/,"853 Valencia (at 20th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553612.1.jpg,8:30pm,"Poetry open mike with Jennifer Barone, Ingrid Keir, and Daniel Heffez, with the Nova Jazz Quartet.",$3-$5 donation,Club Deluxe,Ongoing,The Word Party,http://www.sfweekly.com/events/the-word-party-687588/,"1509 Haight (at Ashbury), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4503441.1.jpg,8:00pm,Temple for the worship of house music.,,Endup,Ongoing,"""Sunday Mass""",http://www.sfweekly.com/events/sunday-mass-1627926/,"401 Sixth St. (at Harrison), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417558.1.jpg,9:30pm-3:00am,w/ DJ Dangerous Dan & guests,$7,Cat Club,Ongoing,"""Temptation""",http://www.sfweekly.com/events/temptation-1070992/,"1190 Folsom (at Eighth St.), San Francisco CA"
,,A monthly reading followed by an open mike.,free,Live Worms Gallery,Ongoing,Second Thursdays at Live Worms,http://www.sfweekly.com/events/second-thursdays-at-live-worms-29245/,"1345 Grant (at Vallejo), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4271954.1.jpg,10:00pm,w/ DJs Nako & Justin,$5,Elbo Room,Ongoing,"""Shutter""",http://www.sfweekly.com/events/shutter-56200/,"647 Valencia (at 18th St.), San Francisco CA"
,7:30pm-10:00pm,Weekly poetry open mike with a hip-hop vibe.,"free/donation, all ages",Eastside Arts Alliance,Ongoing,"""Holla Back""",http://www.sfweekly.com/events/holla-back-1618091/,"2277 International (at 23rd Ave.), Oakland CA"
,7:15pm,This regular poetry reading usually has one or more featured readers plus an open mike. Come early to sign up and browse.,,Bibliohead Bookstore,Ongoing,"""Poetry Reading and Open Mike""",http://www.sfweekly.com/events/poetry-reading-and-open-mike-747824/,"334 Gough (at Hayes), San Francisco CA"
,7:00pm,Spanish-language book club.,free,Modern Times Bookstore,Ongoing,C&iacute;rculo de Lectores de Literatura en Espa&ntilde;ol,http://www.sfweekly.com/events/candiacute-rculo-de-lectores-de-literatura-en-espaandntilde-ol-578868/,"888 Valencia (at 20th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2173431.47.jpg,7:00pm,"For eight years, native speakers and other people who can hold up their end of a literary conversation in Spanish have gathered at the end of every month, in the back room of the Mission District's famous workers-collective bookstore. Does Oprah know about this? It kind of takes the whole book-group idea to the next level, so maybe someone should tip her off. Interested newcomers with the necessary chops are welcome to join the Spanish Book Group. In May, the book under consideration is La Velocidad de La Luz, by Soldiers of Salamis author Javier Cercas.",,Modern Times Bookstore,Ongoing,Spanish Book Group,http://www.sfweekly.com/events/spanish-book-group-1026152/,"888 Valencia (at 20th St.), San Francisco CA"
,,"Come join readers and share your erotic writing! Bring something to read or just be part of the appreciative circle of listeners. This is a great place to try out new work (ask for comments if you like), or get more comfortable reading for other people. Longtime writers will bring their latest... newly inspired writers, bring that vignette you scrawled on BART while daydreaming on your way to work!",,Center for Sex & Culture,Ongoing,Erotic Reading Circle,http://www.sfweekly.com/events/erotic-reading-circle-697437/,"1519 Mission (at 11th St.), San Francisco CA"
,8:00pm,Two featured readers enliven this open mike. Sign-up starts at 7:30. Each reader has five minutes. Slots are limited. Snacks and free wine provided.,,Dog Eared Books,Ongoing,"""Babble On""",http://www.sfweekly.com/events/babble-on-747827/,"900 Valencia (at 20th St.), San Francisco CA"
,8:00pm,"Audience members are encouraged to share odd bits of found writing, including advertisements, newspapers, notes, and other ephemera.",$5-$10,Off-Market Studio,Ongoing,Evening of Found Text,http://www.sfweekly.com/events/evening-of-found-text-9747/,"965 Mission (at Fifth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2537484.47.jpg,8:00pm,"We're squeamish. We can hardly believe people even get Brazilian bikini waxes, let alone give them for a living. It seems so invasive; isn't that hair there for a reason? Yet ripping off the follicles around your anus is hardly the weirdest thing you can do to your body &#151; and bodies themselves are hardly innocent, as they surprise us daily with unasked-for eruptions, debilities, and failures. At Porchlight, a monthly ""storytelling series,"" hosts Beth Lisick and Arline Klatte round up a group of more or less regular people, from poets to truck drivers, to step onstage and testify. This month, the theme is ""The Skin We're In: Tales of the Human Body,"" and one of the performers is Reny Ryan, professional asshole waxer. Yep. Others include Jennifer Sey and Kelly Corrigan, authors of body-conscious memoirs, and Ed Wolf, local HIV educator &#151; bet he has some interesting conversations with strangers.",$12,Verdi Club,Ongoing,Porchlight: A Storytelling Series,http://www.sfweekly.com/events/porchlight-a-storytelling-series-1162629/,"2424 Mariposa (at Potrero), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2573930.47.jpg,7:00pm,"Most of what we know about Poetry at the 33 is that Kim Addonizio either used to hang out there or still does. That may sound like it isn't very much to go on, but Addonizio is one of the city's most underrated talents. She's a fucking genius, if you want to know the truth. If there's any justice in the world, Poetry at the 33 is destined to someday be one of those places young writers make pilgrimages to from all over the world, just to take in the atmo at the very same bar Kim Addonizio used to sit at. Or maybe still does. We're fans, not stalkers. ""Did she compose poems at the booth over there?"" The travelers will wonder. ""Did she come up with the idea for (her novel) Little Beauties while watching people walk by?""",,3300 Club,Ongoing,"""Poetry at the 33""",http://www.sfweekly.com/events/poetry-at-the-33-1068145/,"3300 Mission (at 29th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2596845.47.jpg,8:00pm,"<p>Armed with stringed instruments and intense training from the likes of Juilliard and the San Francisco Conservatory of Music, Classical Revolution is on a mission to change the way classical music is perceived and performed in this city. Conceived in late 2006, the collective's intent has been...  <aa",free,SoCha,Ongoing,Classical Revolution,http://www.sfweekly.com/events/classical-revolution-1102194/,"3235 Mission (at Valencia), San Francisco CA"
,,Learn about the transformation of the old San Francisco Main Public Library into the Asian Art Museum's new quarters with this regular tour.,Free with museum admission,Asian Art Museum,Ongoing,Architectural Tours: Asian Art Museum,http://www.sfweekly.com/events/architectural-tours-21866/,"200 Larkin (at McAllister), San Francisco CA"
