moreInfo,latitude,hours,phone,venueLink,longitude,state,endDate,image,name,address,city,startDate,price,description,time,venue
http://www.thestranger.com/seattle/Event?event=599760,47.61486,"Mon-Fri 7 am-2 am, Sat-Sun 8:30 am-2 am",(206) 625-4444,http://www.thestranger.com/seattle/baltic-room/Location?oid=23875,-122.32838,WA,03/29/2011,,Drum & Bass Tuesdays,1207 Pine St &nbsp;&nbsp;,Seattle,03/29/2011,,,9 pm.,Baltic Room
http://www.thestranger.com/seattle/Event?event=7120544,47.61486,"Mon-Fri 7 am-2 am, Sat-Sun 8:30 am-2 am",(206) 625-4444,http://www.thestranger.com/seattle/baltic-room/Location?oid=23875,-122.32838,WA,04/26/2011,,Prolix,1207 Pine St &nbsp;&nbsp;,Seattle,04/26/2011,$5,,10 pm.,Baltic Room
http://www.thestranger.com/seattle/Event?event=7140095,47.61431,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,http://www.thestranger.com/seattle/neighbours/Location?oid=23893,-122.321,WA,03/29/2011,,Dubstep:                                       DJ Keano Martinez,1509 Broadway &nbsp;&nbsp;,Seattle,03/29/2011,,,,Neighbours
http://www.thestranger.com/seattle/Event?event=5315309,47.61533,,(206) 325-2149,http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,-122.32654,WA,04/06/2011,,"Roll Bounce: Bass Sessions:                                       Dash EXP, Surpass, Aqueous",414 E Pine St &nbsp;&nbsp;,Seattle,04/06/2011,Free,,10 pm.,Capitol Club
http://www.thestranger.com/seattle/Event?event=7120462,47.61343,,(206) 324-8000,http://www.thestranger.com/seattle/chop-suey/Location?oid=24704,-122.31499,WA,04/23/2011,,"Plan B, Guests",1325 E Madison St &nbsp;&nbsp;,Seattle,04/23/2011,$12/$14,,,Chop Suey
http://www.thestranger.com/seattle/Event?event=7011954,47.62197,,(206) 956-8372,http://www.thestranger.com/seattle/vera-project/Location?oid=24743,-122.34839,WA,04/23/2011,,"Starf*cker, Champagne Champagne",Republican St and Warren Ave N &nbsp;&nbsp;,Seattle,04/23/2011,$14,,7:30 pm.,Vera Project
http://www.thestranger.com/seattle/Event?event=7139820,47.61431,,324-5358,http://www.thestranger.com/seattle/neighbours-underground/Location?oid=24964,-122.321,WA,04/01/2011,,The Get Down:                                       Karl K,1509 Broadway &nbsp;&nbsp;,Seattle,04/01/2011,,,,Neighbours Underground
http://www.thestranger.com/seattle/Event?event=55566,47.61637,,233-9873,http://www.thestranger.com/seattle/re-bar/Location?oid=1216384,-122.33131,WA,03/27/2011,,Flammable:                                       DJ Wesley Holmes,1114 Howell St &nbsp;&nbsp;,Seattle,03/27/2011,,,9 pm.,Re-bar
http://www.thestranger.com/seattle/Event?event=3030475,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,03/30/2011,,"Pulse:                                       Jason Curtis, Guests",111 Yesler Way &nbsp;&nbsp;,Seattle,03/30/2011,Free,,,Trinity
http://www.thestranger.com/seattle/Event?event=7063285,47.61421,,(206) 568-3972,http://www.thestranger.com/seattle/electric-tea-garden/Location?oid=1469367,-122.31406,WA,04/09/2011,,"Diggin' Deep:                                       Nonfiction, Jordan Strong, Ramiro, Deepvibez",1402 E Pike St &nbsp;&nbsp;,Seattle,04/09/2011,$5/$10,,,Electric Tea Garden
http://www.thestranger.com/seattle/Event?event=55820,47.61423,,(206) 323-CUBA,http://www.thestranger.com/seattle/havana/Location?oid=55817,-122.31919,WA,03/26/2011,,"Rotating DJs:                                       DV One, Soul One, Curtis, Nostalgia B, Sean Cee",1010 E Pike St &nbsp;&nbsp;,1010 E Pike St,03/26/2011,$5,,,Havana
http://www.thestranger.com/seattle/Event?event=1093825,47.65207,Daily 4 pm-2 am,(206) 634-2575,http://www.thestranger.com/seattle/ballroom/Location?oid=24032,-122.35307,WA,04/01/2011,,DJ Tamm of KISS fm,456 N 36th St &nbsp;&nbsp;,Seattle,04/01/2011,,,,Ballroom
http://www.thestranger.com/seattle/Event?event=6660012,47.66805,Mon-Wed 5 pm-2 am Thurs-Fri 4 pm-2 am Sat-Sun Noon-2 am,(206) 297-0500,http://www.thestranger.com/seattle/balmar/Location?oid=31857,-122.38572,WA,04/01/2011,,Body Movin' Fridays:                                       DJ Ben Meadow,5449 Ballard Ave NW &nbsp;&nbsp;,Seattle,04/01/2011,Free,,,BalMar
http://www.thestranger.com/seattle/Event?event=1956083,47.61361,,(206) 441-4449,http://www.thestranger.com/seattle/buddha-belltown/Location?oid=140973,-122.34464,WA,04/01/2011,,Love My Wave:                                       DJ Miss B. Wonder Jones,2222 Second Ave &nbsp;&nbsp;,Seattle,04/01/2011,Free,,,Buddha Belltown
http://www.thestranger.com/seattle/Event?event=4587031,47.60337,,(206) 447-7704,http://www.thestranger.com/seattle/contour/Location?oid=23990,-122.33521,WA,04/01/2011,,Boom Blap!:                                       Nit Grit,807 First Ave &nbsp;&nbsp;,Seattle,04/01/2011,,,,Contour
http://www.thestranger.com/seattle/Event?event=55820,47.61423,,(206) 323-CUBA,http://www.thestranger.com/seattle/havana/Location?oid=55817,-122.31919,WA,04/01/2011,,"Rotating DJs:                                       DV One, Soul One, Curtis, Nostalgia B, Sean Cee",1010 E Pike St &nbsp;&nbsp;,1010 E Pike St,04/01/2011,$5,,,Havana
http://www.thestranger.com/seattle/Event?event=3816682,47.61359,,(206) 728-4053,http://www.thestranger.com/seattle/juju/Location?oid=568021,-122.34463,WA,04/01/2011,,Vudu:                                       DJ Swervewon,2224 Second Ave &nbsp;&nbsp;,Seattle,04/01/2011,Free,,,Juju
http://www.thestranger.com/seattle/Event?event=6956860,47.61363,,(206) 441-5660,http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,-122.34468,WA,04/01/2011,,DJ David James,2226 Second Ave &nbsp;&nbsp;,Seattle,04/01/2011,,,,Lava Lounge
http://www.thestranger.com/seattle/Event?event=7140287,47.61396,,(206) 709-9951,http://www.thestranger.com/seattle/moe-bar/Location?oid=242778,-122.32037,WA,04/01/2011,,"The Tighten Up:                                       Four Color Zack, DJ N8, Sean Cee",925 E Pike St &nbsp;&nbsp;,Seattle,04/01/2011,Free,,,Moe Bar
http://www.thestranger.com/seattle/Event?event=7140057,47.61431,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,http://www.thestranger.com/seattle/neighbours/Location?oid=23893,-122.321,WA,04/01/2011,,Ultimate Dance Party:                                       DJ Richard Dalton,1509 Broadway &nbsp;&nbsp;,Seattle,04/01/2011,,,,Neighbours
http://www.thestranger.com/seattle/Event?event=6454982,47.61264,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,-122.34565,WA,04/01/2011,,Back to the Day:                                       DJ Estylz,2207 1st Ave &nbsp;&nbsp;,Seattle,04/01/2011,,,,'Ohana Restaurant & Sushi Bar
http://www.thestranger.com/seattle/Event?event=4410876,47.63757,,(206) 283-4548,http://www.thestranger.com/seattle/paragon/Location?oid=24629,-122.35717,WA,04/01/2011,,Fridays with Frank,2125 Queen Anne Ave N &nbsp;&nbsp;,Seattle,04/01/2011,,,,Paragon
http://www.thestranger.com/seattle/Event?event=1158866,47.59843,,(206) 382-8454,http://www.thestranger.com/seattle/tiki-bobs/Location?oid=24133,-122.3324,WA,04/01/2011,,Flirtacious Fridays:                                       Guest DJs,166 S King St &nbsp;&nbsp;,Seattle,04/01/2011,,,,Tiki Bob's
http://www.thestranger.com/seattle/Event?event=2694165,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,04/01/2011,,"Main Room: Club KISS:                                       Phase, Tyler",111 Yesler Way &nbsp;&nbsp;,Seattle,04/01/2011,Free,,,Trinity
http://www.thestranger.com/seattle/Event?event=2517995,47.61454,Daily 2 pm-2 am,(206) 323-1525,http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,-122.3157,WA,04/01/2011,,C&W Dancing:                                       DJ Harmonix,1533 13th Ave &nbsp;&nbsp;,Seattle,04/01/2011,,,7 pm.,Cuff Complex
http://www.thestranger.com/seattle/Event?event=1169214,47.61644,"Mon-Sat 11 am-2 am, Sun 11 am-midnight",(425) 289-7000,http://www.thestranger.com/seattle/parlor-ultra-lounge/Location?oid=603593,-122.2015,WA,04/01/2011,,Ultradance:                                       Kemal,"700 Bellevue Way NE, Ste 300 &nbsp;&nbsp;",Bellevue,04/01/2011,Free,,,Parlor Ultra Lounge
http://www.thestranger.com/seattle/Event?event=1799797,47.61533,,(206) 325-2149,http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,-122.32654,WA,04/01/2011,,"Blackout!:                                       DJ Potatoes O'Brien, DJ Homonegro",414 E Pine St &nbsp;&nbsp;,Seattle,04/01/2011,Free,,10 pm.,Capitol Club
http://www.thestranger.com/seattle/Event?event=1626432,47.62237,,(206) 254-2824,http://www.thestranger.com/seattle/lo-fi-performance-gallery/Location?oid=24231,-122.3293,WA,04/01/2011,,"Dug:                                       Greasy, David James",429 Eastlake Ave E &nbsp;&nbsp;,Seattle,04/01/2011,$5,,10 pm.,Lo-Fi Performance Gallery
http://www.thestranger.com/seattle/Event?event=4124324,47.61439,,(206) 388-4818,http://www.thestranger.com/seattle/steamworks/Location?oid=3832741,-122.32531,WA,04/01/2011,,DJ Chavez,1520 Summit Ave &nbsp;&nbsp;,Seattle,04/01/2011,,,11:30 pm.,Steamworks
http://www.thestranger.com/seattle/Event?event=96789,47.61637,,233-9873,http://www.thestranger.com/seattle/re-bar/Location?oid=1216384,-122.33131,WA,04/02/2011,,Bacon Strip,1114 Howell St &nbsp;&nbsp;,Seattle,04/02/2011,$5/$7,,,Re-bar
http://www.thestranger.com/seattle/Event?event=1158867,47.59843,,(206) 382-8454,http://www.thestranger.com/seattle/tiki-bobs/Location?oid=24133,-122.3324,WA,04/02/2011,,"Island Party:                                       DJs Phase, Victor Menegaux, Pedro",166 S King St &nbsp;&nbsp;,Seattle,04/02/2011,,,,Tiki Bob's
http://www.thestranger.com/seattle/Event?event=3030452,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,04/02/2011,,Blue Room:                                       Jason Lemaitre,111 Yesler Way &nbsp;&nbsp;,Seattle,04/02/2011,$15,,,Trinity
http://www.thestranger.com/seattle/Event?event=3030453,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,04/02/2011,,Card Room:                                       Topspin,111 Yesler Way &nbsp;&nbsp;,Seattle,04/02/2011,$15/Free before 10 pm,,,Trinity
http://www.thestranger.com/seattle/Event?event=4552227,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,04/02/2011,,Main Room:                                       Guy & VSOP,111 Yesler Way &nbsp;&nbsp;,Seattle,04/02/2011,,,,Trinity
http://www.thestranger.com/seattle/Event?event=4060337,47.61533,,(206) 447-4180,http://www.thestranger.com/seattle/chapel/Location?oid=24268,-122.32769,WA,04/02/2011,,"Saturdays at Chapel:                                       Darwin, Filejerks",1600 Melrose Ave &nbsp;&nbsp;,Seattle,04/02/2011,$3,,9 pm.,Chapel
http://www.thestranger.com/seattle/Event?event=1027163,47.6141,,(206) 324-7263,http://www.thestranger.com/seattle/halo/Location?oid=99842,-122.3255,WA,04/02/2011,,All Ages Swing Dance:                                       Guests,"500 E Pike St, Second Floor &nbsp;&nbsp;",Seattle,04/02/2011,$7,,9 pm.,HaLo
http://www.thestranger.com/seattle/Event?event=1169214,47.61644,"Mon-Sat 11 am-2 am, Sun 11 am-midnight",(425) 289-7000,http://www.thestranger.com/seattle/parlor-ultra-lounge/Location?oid=603593,-122.2015,WA,04/02/2011,,Ultradance:                                       Kemal,"700 Bellevue Way NE, Ste 300 &nbsp;&nbsp;",Bellevue,04/02/2011,Free,,,Parlor Ultra Lounge
http://www.thestranger.com/seattle/Event?event=3832751,47.61439,,(206) 388-4818,http://www.thestranger.com/seattle/steamworks/Location?oid=3832741,-122.32531,WA,04/02/2011,,DJ Chavez,1520 Summit Ave &nbsp;&nbsp;,Seattle,04/02/2011,,,11:30 pm.,Steamworks
http://www.thestranger.com/seattle/Event?event=1469240,47.60337,,(206) 447-7704,http://www.thestranger.com/seattle/contour/Location?oid=23990,-122.33521,WA,03/27/2011,,"Broken Gooves:                                       Rob Cravens, MC Pupil, PressHa, Trona",807 First Ave &nbsp;&nbsp;,Seattle,03/27/2011,,,,Contour
http://www.thestranger.com/seattle/Event?event=1799774,47.61454,Daily 2 pm-2 am,(206) 323-1525,http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,-122.3157,WA,03/27/2011,,Tea Dance:                                       John England,1533 13th Ave &nbsp;&nbsp;,Seattle,03/27/2011,$5 after 6PM,,,Cuff Complex
http://www.thestranger.com/seattle/Event?event=52081,47.61363,,(206) 441-5660,http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,-122.34468,WA,03/27/2011,,No Come Down:                                       Jimi Crash,2226 Second Ave &nbsp;&nbsp;,Seattle,03/27/2011,,,,Lava Lounge
http://www.thestranger.com/seattle/Event?event=6961139,47.6235,,(206) 323-9898,http://www.thestranger.com/seattle/liberty/Location?oid=178387,-122.3128,WA,03/27/2011,,Listen @ Liberty:                                       Guest DJs spinning local music,517 15th Ave E &nbsp;&nbsp;,Seattle,03/27/2011,Free,Local bands! Bring your CD and maybe they'll play it!,,Liberty
http://www.thestranger.com/seattle/Event?event=4671508,47.61268,,(206) 374-3733,http://www.thestranger.com/seattle/see-sound-lounge/Location?oid=25076,-122.34491,WA,03/27/2011,,Salsa:                                       DJ Nick,115 Blanchard St &nbsp;&nbsp;,Seattle,03/27/2011,,,,See Sound Lounge
http://www.thestranger.com/seattle/Event?event=7140221,47.67174,,(206) 420-3723,http://www.thestranger.com/seattle/the-stepping-stone/Location?oid=1025025,-122.38769,WA,03/27/2011,,"Vinyl Night:                                       You bring your records, they play them",5903 24th Ave NW &nbsp;&nbsp;,Seattle,03/27/2011,,,,The Stepping Stone
http://www.thestranger.com/seattle/Event?event=51700,47.61486,"Mon-Fri 7 am-2 am, Sat-Sun 8:30 am-2 am",(206) 625-4444,http://www.thestranger.com/seattle/baltic-room/Location?oid=23875,-122.32838,WA,03/28/2011,,"Jam Jam:                                       DJ Collage, Element",1207 Pine St &nbsp;&nbsp;,Seattle,03/28/2011,,,,Baltic Room
http://www.thestranger.com/seattle/Event?event=4873133,47.61533,,(206) 325-2149,http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,-122.32654,WA,03/28/2011,,"The Jet Set:                                       DJ Swervewon, 100 Proof",414 E Pine St &nbsp;&nbsp;,Seattle,03/28/2011,,,,Capitol Club
http://www.thestranger.com/seattle/Event?event=4873465,47.66533,,(206) 784-3640,http://www.thestranger.com/seattle/conor-byrne/Location?oid=23880,-122.38168,WA,03/28/2011,,Get the Spins:                                       Guest DJs,5140 Ballard Ave NW &nbsp;&nbsp;,Seattle,03/28/2011,Free,,,Conor Byrne
http://www.thestranger.com/seattle/Event?event=52082,47.61363,,(206) 441-5660,http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,-122.34468,WA,03/28/2011,,Rockabilly:                                       DJ John,2226 Second Ave &nbsp;&nbsp;,Seattle,03/28/2011,,,,Lava Lounge
http://www.thestranger.com/seattle/Event?event=4488782,47.61396,,(206) 709-9951,http://www.thestranger.com/seattle/moe-bar/Location?oid=242778,-122.32037,WA,03/28/2011,,Moe Bar Mondays:                                       Tigerbeat,925 E Pike St &nbsp;&nbsp;,Seattle,03/28/2011,Free,,,Moe Bar
http://www.thestranger.com/seattle/Event?event=6455007,47.61264,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,-122.34565,WA,03/28/2011,,DJ Hideki,2207 1st Ave &nbsp;&nbsp;,Seattle,03/28/2011,,,,'Ohana Restaurant & Sushi Bar
http://www.thestranger.com/seattle/Event?event=5538688,47.61888,,(206) 327-9549,http://www.thestranger.com/seattle/captain-blacks/Location?oid=1666982,-122.32413,WA,04/05/2011,,Chicken & Waffles:                                       Rotating DJs,129 Belmont Ave E &nbsp;&nbsp;,Seattle,04/05/2011,,,,Captain Blacks
http://www.thestranger.com/seattle/Event?event=6956836,47.61423,,(206) 323-CUBA,http://www.thestranger.com/seattle/havana/Location?oid=55817,-122.31919,WA,03/29/2011,,Havana Nights:                                       DJ Redman,1010 E Pike St &nbsp;&nbsp;,1010 E Pike St,03/29/2011,$5/$8,,,Havana
http://www.thestranger.com/seattle/Event?event=52083,47.61363,,(206) 441-5660,http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,-122.34468,WA,03/29/2011,,Metal:                                       Doctor Jonze,2226 Second Ave &nbsp;&nbsp;,Seattle,03/29/2011,,,,Lava Lounge
http://www.thestranger.com/seattle/Event?event=6455012,47.61264,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,-122.34565,WA,03/29/2011,,DJ Marc Sense,2207 1st Ave &nbsp;&nbsp;,Seattle,03/29/2011,,,,'Ohana Restaurant & Sushi Bar
http://www.thestranger.com/seattle/Event?event=4362346,47.61396,,(206) 324-9210,http://www.thestranger.com/seattle/wildrose/Location?oid=24287,-122.319,WA,03/29/2011,,Taco Tuesday:                                       Guest DJs,1021 E Pike St &nbsp;&nbsp;,Seattle,03/29/2011,,,,Wildrose
http://www.thestranger.com/seattle/Event?event=599760,47.61486,"Mon-Fri 7 am-2 am, Sat-Sun 8:30 am-2 am",(206) 625-4444,http://www.thestranger.com/seattle/baltic-room/Location?oid=23875,-122.32838,WA,04/05/2011,,Drum & Bass Tuesdays,1207 Pine St &nbsp;&nbsp;,Seattle,04/05/2011,,,9 pm.,Baltic Room
http://www.thestranger.com/seattle/Event?event=481921,47.62237,,(206) 254-2824,http://www.thestranger.com/seattle/lo-fi-performance-gallery/Location?oid=24231,-122.3293,WA,04/05/2011,,"Stop Biting:                                       Hideki, Introcut, Absolute Madman, WD4D, Ohmega Watts, Element, Same DNA, Sage Nomad, Orbitron, Guests",429 Eastlake Ave E &nbsp;&nbsp;,Seattle,04/05/2011,$4,,9 pm.,Lo-Fi Performance Gallery
http://www.thestranger.com/seattle/Event?event=6145519,47.61431,,324-5358,http://www.thestranger.com/seattle/neighbours-underground/Location?oid=24964,-122.321,WA,04/05/2011,,Vicious Dolls:                                       DJ Rachael,1509 Broadway &nbsp;&nbsp;,Seattle,04/05/2011,$5,,9 pm.,Neighbours Underground
http://www.thestranger.com/seattle/Event?event=2229223,47.60961,,(206) 223-1333,http://www.thestranger.com/seattle/noc-noc/Location?oid=24139,-122.33894,WA,04/05/2011,,DJ Shane,1516 Second Ave &nbsp;&nbsp;,Seattle,04/05/2011,Free,,9 pm.,Noc Noc
http://www.thestranger.com/seattle/Event?event=4226635,47.66405,,,http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,-122.3788,WA,03/30/2011,,Sleestak Attack:                                       DJ Bobcat,4818 17th Ave NW &nbsp;&nbsp;,Seattle,03/30/2011,,,,2 Bit Saloon
http://www.thestranger.com/seattle/Event?event=4967920,47.65207,Daily 4 pm-2 am,(206) 634-2575,http://www.thestranger.com/seattle/ballroom/Location?oid=24032,-122.35307,WA,03/30/2011,,Dirty Harry from KUBE,456 N 36th St &nbsp;&nbsp;,Seattle,03/30/2011,,,,Ballroom
http://www.thestranger.com/seattle/Event?event=3987824,47.60103,,(206) 748-9975,http://www.thestranger.com/seattle/last-supper-club/Location?oid=23920,-122.33355,WA,03/30/2011,,Put the Bump in Your Hump:                                       Guest DJs,124 S Washington St &nbsp;&nbsp;,Seattle,03/30/2011,Free,,,Last Supper Club
http://www.thestranger.com/seattle/Event?event=52084,47.61363,,(206) 441-5660,http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,-122.34468,WA,03/30/2011,,Mod Fuck Explosion:                                       DJ Deutscher Meister,2226 Second Ave &nbsp;&nbsp;,Seattle,03/30/2011,,,,Lava Lounge
http://www.thestranger.com/seattle/Event?event=52040,47.61431,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,http://www.thestranger.com/seattle/neighbours/Location?oid=23893,-122.321,WA,03/30/2011,,Stripshow:                                       DJ Trent Von,1509 Broadway &nbsp;&nbsp;,Seattle,03/30/2011,Free,,,Neighbours
http://www.thestranger.com/seattle/Event?event=1128696,47.61268,,(206) 374-3733,http://www.thestranger.com/seattle/see-sound-lounge/Location?oid=25076,-122.34491,WA,04/06/2011,,"Fade:                                       DJ Chinkyeye, DJ Christyle",115 Blanchard St &nbsp;&nbsp;,Seattle,04/06/2011,,,10 pm.,See Sound Lounge
http://www.thestranger.com/seattle/Event?event=6181972,47.65207,Daily 4 pm-2 am,(206) 634-2575,http://www.thestranger.com/seattle/ballroom/Location?oid=24032,-122.35307,WA,03/31/2011,,DJ Rob,456 N 36th St &nbsp;&nbsp;,Seattle,03/31/2011,Free,,,Ballroom
http://www.thestranger.com/seattle/Event?event=5050034,47.61423,,(206) 323-CUBA,http://www.thestranger.com/seattle/havana/Location?oid=55817,-122.31919,WA,03/31/2011,,"Sophisticated Mama:                                       DJ Sad Bastard, DJ Nitty Gritty",1010 E Pike St &nbsp;&nbsp;,1010 E Pike St,03/31/2011,,,,Havana
http://www.thestranger.com/seattle/Event?event=3658978,47.61359,,(206) 728-4053,http://www.thestranger.com/seattle/juju/Location?oid=568021,-122.34463,WA,03/31/2011,,Soundcheck:                                       DJ KLTZ,2224 Second Ave &nbsp;&nbsp;,Seattle,03/31/2011,Free,,,Juju
http://www.thestranger.com/seattle/Event?event=5943113,47.60103,,(206) 748-9975,http://www.thestranger.com/seattle/last-supper-club/Location?oid=23920,-122.33355,WA,04/07/2011,,"Breaks My Heart:                                       Pressia, Dot",124 S Washington St &nbsp;&nbsp;,Seattle,04/07/2011,Free,Most Thursdays,,Last Supper Club
http://www.thestranger.com/seattle/Event?event=6956849,47.61363,,(206) 441-5660,http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,-122.34468,WA,03/31/2011,,Rock DJs:                                       Guests,2226 Second Ave &nbsp;&nbsp;,Seattle,03/31/2011,,,,Lava Lounge
http://www.thestranger.com/seattle/Event?event=6957383,47.61671,"Sun-Weds 4 pm-midnight, Thurs 4 pm-1 am, Fri-Sat 4 pm-2 am",(206) 708-6021,http://www.thestranger.com/seattle/the-living-room/Location?oid=2658687,-122.32744,WA,04/07/2011,,"Prog!:                                       Gel-Sol, Explorateur, the Naturebot, Veins",1355 E Olive Way &nbsp;&nbsp;,Seattle,04/07/2011,,,,The Living Room
http://www.thestranger.com/seattle/Event?event=52035,47.61431,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,http://www.thestranger.com/seattle/neighbours/Location?oid=23893,-122.321,WA,03/31/2011,,Rock Lobster:                                       DJ Trent Von,1509 Broadway &nbsp;&nbsp;,Seattle,03/31/2011,,,,Neighbours
http://www.thestranger.com/seattle/Event?event=7140263,47.60337,,(206) 447-7704,http://www.thestranger.com/seattle/contour/Location?oid=23990,-122.33521,WA,04/07/2011,,Transit Thursdays:                                       Guest DJs,807 First Ave &nbsp;&nbsp;,Seattle,04/07/2011,Free,,9 pm.,Contour
http://www.thestranger.com/seattle/Event?event=3138349,47.62237,,(206) 254-2824,http://www.thestranger.com/seattle/lo-fi-performance-gallery/Location?oid=24231,-122.3293,WA,04/07/2011,,London Loves:                                       Guest DJs,429 Eastlake Ave E &nbsp;&nbsp;,Seattle,04/07/2011,$3,,9 pm.,Lo-Fi Performance Gallery
http://www.thestranger.com/seattle/Event?event=3138070,47.59843,,(206) 382-8454,http://www.thestranger.com/seattle/tiki-bobs/Location?oid=24133,-122.3324,WA,04/07/2011,,Live Island:                                       Guests,166 S King St &nbsp;&nbsp;,Seattle,04/07/2011,Free,,9 pm.,Tiki Bob's
http://www.thestranger.com/seattle/Event?event=7171249,47.61533,,(206) 325-2149,http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,-122.32654,WA,04/07/2011,,"Electromuse:                                       DJ Cryspy, One 900",414 E Pine St &nbsp;&nbsp;,Seattle,04/07/2011,,,10 pm.,Capitol Club
http://www.thestranger.com/seattle/Event?event=5773710,47.61396,,(206) 324-9210,http://www.thestranger.com/seattle/wildrose/Location?oid=24287,-122.319,WA,04/08/2011,,"Lezbro:                                       L.A. Kendall, Tony Burns",1021 E Pike St &nbsp;&nbsp;,Seattle,04/08/2011,$3,,9 pm.,Wildrose
http://www.thestranger.com/seattle/Event?event=1169214,47.61644,"Mon-Sat 11 am-2 am, Sun 11 am-midnight",(425) 289-7000,http://www.thestranger.com/seattle/parlor-ultra-lounge/Location?oid=603593,-122.2015,WA,04/08/2011,,Ultradance:                                       Kemal,"700 Bellevue Way NE, Ste 300 &nbsp;&nbsp;",Bellevue,04/08/2011,Free,,,Parlor Ultra Lounge
http://www.thestranger.com/seattle/Event?event=55820,47.61423,,(206) 323-CUBA,http://www.thestranger.com/seattle/havana/Location?oid=55817,-122.31919,WA,04/09/2011,,"Rotating DJs:                                       DV One, Soul One, Curtis, Nostalgia B, Sean Cee",1010 E Pike St &nbsp;&nbsp;,1010 E Pike St,04/09/2011,$5,,,Havana
http://www.thestranger.com/seattle/Event?event=4124324,47.61439,,(206) 388-4818,http://www.thestranger.com/seattle/steamworks/Location?oid=3832741,-122.32531,WA,04/08/2011,,DJ Chavez,1520 Summit Ave &nbsp;&nbsp;,Seattle,04/08/2011,,,11:30 pm.,Steamworks
http://www.thestranger.com/seattle/Event?event=3658986,47.61359,,(206) 728-4053,http://www.thestranger.com/seattle/juju/Location?oid=568021,-122.34463,WA,04/09/2011,,"Tighten Up:                                       Neight1000, DJ 100Proof",2224 Second Ave &nbsp;&nbsp;,Seattle,04/09/2011,Free,,,Juju
http://www.thestranger.com/seattle/Event?event=52080,47.61363,,(206) 441-5660,http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,-122.34468,WA,04/09/2011,,DJ Matt,2226 Second Ave &nbsp;&nbsp;,Seattle,04/09/2011,,,,Lava Lounge
http://www.thestranger.com/seattle/Event?event=7140266,47.61396,,(206) 709-9951,http://www.thestranger.com/seattle/moe-bar/Location?oid=242778,-122.32037,WA,04/09/2011,,"Panther Down, Case One, Guests",925 E Pike St &nbsp;&nbsp;,Seattle,04/09/2011,Free,,,Moe Bar
http://www.thestranger.com/seattle/Event?event=52037,47.61431,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,http://www.thestranger.com/seattle/neighbours/Location?oid=23893,-122.321,WA,04/09/2011,,Powermix:                                       DJ Randy Schlager,1509 Broadway &nbsp;&nbsp;,Seattle,04/09/2011,,,,Neighbours
http://www.thestranger.com/seattle/Event?event=7139883,47.61431,,324-5358,http://www.thestranger.com/seattle/neighbours-underground/Location?oid=24964,-122.321,WA,04/09/2011,,"Club Vogue:                                       DJ Chance, DJ Eternal Darkness",1509 Broadway &nbsp;&nbsp;,Seattle,04/09/2011,,,,Neighbours Underground
