moreInfo,timeDate,images,name,venue,description,price
http://artsneworleans.eventsframed.com/events_framed/detail/4563/The-Sound-of-Music,Saturdays (07:30 PM - 09:30 PM),"http://artsneworleans.eventsframed.com/_user/images/wides/8496c08491b4fbdaa2cf8060cc552913.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/327335183facd9bba21bba2cbf3f3951.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/11e0ac0042027bd97374c208251ed40d.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/3280ced7cb30f49bc459d078644d89f5.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/889e48e08796d7f816339dd47082deca.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/a462c482cf3c6dabdb9df22caad94fc0.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/7ca071b8c30b19674f91cb640da3c89c.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/63deedbafe966b28803aad749d51a2d8.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/e0bd0469da91d2bdc630de9fb19ad1f0.jpg",The Sound of&nbsp;Music,Jefferson Performing Arts Center,"March 19 &#8211; April 3, 2010<br /> <span class=""caps"">SAT</span> @ 7:30pm<br /> <span class=""caps"">SUN</span> @ 2:00pm (Matinee)<br /> Jefferson Performing Arts Center, 400 Phlox St. in Metairie</p>  	<p>April 9 2011, 7:30PM<br /> Northshore Harbor Center in Slidell, LA</p>  	<p>Directed by Kris Shaw<br /> Musical Direction by Natalie True<br /> <span class=""caps"">JPAS</span> Broadway Pit Orchestra Conducted by Dennis G. Assaf</p>  	<p>Rodgers &amp; Hammerstein&#8217;s <span class=""caps"">THE</span> <span class=""caps"">SOUND</span> OF <span class=""caps"">MUSIC</span>. The world&#8217;s most beloved musical comes to the <span class=""caps"">JPAS</span> stage. When a postulant proves too high-spirited for the religious life, she is dispatched to serve as governess for the seven children of a widowed naval Captain. Her growing rapport with the youngsters and her generosity of spirit, gradually captures the heart of the stern Captain. Set on the eve of <span class=""caps"">WWII</span>, join them as they sing and dance into your hearts in this triumphant musical classic.</p>  	<p>Tickets $15-35 and vary by venue and age. <a href=""http://www.jpas.org"">http://www.jpas.org</a> 504-885-2000</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.twitter.com/jpasnola"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.jpasnola.blogspot.com"">blog</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/pages/Jefferson-Performing-Arts-Society/84522437390#!/"">facebook</a></span><span class=""social""><a target=""_blank"" href=""http://www.youtube.com/jpasnola"">youtube</a></span></p>",$15-35* *ticket prices vary by venue and age
http://artsneworleans.eventsframed.com/events_framed/detail/5414/Library-Events-at-NOMA,,http://artsneworleans.eventsframed.com/_user/images/wides/2daf74914a26b2979a23e5b5cb9c28cf.JPG,Library Events at&nbsp;NOMA,New Orleans Museum of Art,"Friday April 8th &#8211; &#8220;Meet the Author&#8221; &#8211; Stephanie Bruno &#8220;New Orleans Streets&#8221; 5:00 p.m. &#8211; 6:00 pm. in the library</p>  	<p>Friday April 8th &#8211; Book Club Discussion Group (Master of Shadows p.m. group rescheduled to this date) &#8211; 6:00-7:00 p.m. in the library</p>  	<p>Tuesday April 19th &#8211; All day field trip to the Mississippi Museum of Art, Jackson, MS.  Leaving at 8:00 a.m. and leaving Jackson at 4:00 p.m. (Call or email for details)</p>  	<p>Thursday April 21st &#8211; Book Club A.M. Discussion Group The Girl with the Gallery by Lindsay Pollock &#8211; 11:30 (for lunch and chat) 12:00 (discussion begins)-1:00 p.m.</p>  	<p>Friday April 29th &#8211; Book Club P.M. Discussion Group The Girl with the Gallery by Lindsay Pollock 6:00 p.m.-7:00 p.m.</p>  	<p>There are also 2 programs coming up to celebrate National Poetry Month in April. </p>  	<p>Friday April 15, 5:00 p.m. &#8211; 8:00 p.m. Poet for Hire &#8211; in the Great Hall and Sculpture Garden.  Two poets will be on hand to write poetry on request for museum goers.</p>  	<p>Saturday April 16th, 10:00a.m. &#8211; 3:00 p.m. (approx.)  Poets for Art A program with the LA state Poet Laureate, Darrell Bourque.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""www.twitter.com/noma1910"">twitter</a></span></p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5391/On-the-Air,Fridays (08:00 PM),http://artsneworleans.eventsframed.com/_user/images/wides/9ff59a5c14a4a7b5d241b4f83a893607.JPG,On the&nbsp;Air,The Stage Door Canteen,"On the Air is a rollicking rendition of a live radio broadcast from 1945!  The cast of five includes a singing W.A.C., a swinging crooner, and a blues singer who can belt a torch song! A live band brings the era to life with a timeless musical score, comedy and more! It’s a trip back in time and guests will love coming along for the ride as the live studio audience! Add spectacular dining by Chef John Besh and the American Sector restaurant for the ultimate experience! Advance ticket purchase or reservations are recommended. Purchase tickets at <a href=""http://www.stagedoorcanteen.org"">http://www.stagedoorcanteen.org</a> or call 504-528-1943.</p>  	<p>On the Air is sponsored in part by The Louisiana Economic Development&#8217;s Office of Entertainment Development and the Institute of Museum &amp; Library Services.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""www.twitter.com/wwiimuseum"">twitter</a></span><span class=""social""><a target=""_blank"" href=""www.facebook.com/wwiimuseum"">facebook</a></span></p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5141/Authur-Turns-Gree-Author-Marc-Brown-visits-Octavia-Books,,http://artsneworleans.eventsframed.com/_user/images/wides/bda91dccf2c15502062d1a2e209e30a5.jpg,Authur Turns Gree- Author Marc Brown visits Octavia&nbsp;Books,Octavia Books,"Please join us for a very special visit with celebrated children&#8217;s author/illustrator Marc Brown who is coming to Octavia Books just in time to gear up for Earth Day with <span class=""caps"">ARTHUR</span> <span class=""caps"">TURNS</span> <span class=""caps"">GREEN</span>, his first new Arthur picture book in almost ten years!</p>  	<p>Arthur comes home from school and begins sneaking around the house, taking notes and talking about a Big Green Machine. D.W. is suspicious of her brother&#8217;s weird behavior, but when Arthur shows up late for dinner with green hands, she really gets the creeps! But it turns house Arthur is making a poster listing all the ways to save energy at home&#8212;and go green!</p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5259/ARTHUR-TURNS-GREEN,,"http://artsneworleans.eventsframed.com/_user/images/wides/cbb8e52f7653453b3aba1f6da46e9cd5.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/4e63489fc47e75403d5fb33ff4062d7f.jpg",ARTHUR TURNS&nbsp;GREEN,Octavia Books,"Please join us for a very special visit with celebrated children&#8217;s book author/illustrator Marc Brown who is coming to Octavia Books just in time to gear up for Earth Day with <span class=""caps"">ARTHUR</span> <span class=""caps"">TURNS</span> <span class=""caps"">GREEN</span>, his first new Arthur picture book in almost ten years!</p>  	<p>Arthur comes home from school and begins sneaking around the house, taking notes and talking about a Big Green Machine. D.W. is suspicious of her brother&#8217;s weird behavior, but when Arthur shows up late for dinner with green hands, she really gets the creeps! But it turns house Arthur is making a poster listing all the ways to save energy at home&#8212;and go green!</p>  	<p>This heartwarming story will be printed on recycled paper with soy based ink.</p>  	<p>Marc Brown is the creator of the bestselling Arthur Adventure book series and co-developer of the children&#8217;s <span class=""caps"">PBS</span> television series, Arthur. He has also created a second book series, featuring D.W., Arthur&#8217;s little sister, as well as numerous other books for children. Marc Brown lives with his family in Tisbury, Massachusetts on Martha&#8217;s Vineyard.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.twitter.com/octaviabooks"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/pages/New-Orleans-LA/Octavia-Books/57925981016"">facebook</a></span><span class=""social""><a target=""_blank"" href=""http://vimeo.com/8320063"">vimeo</a></span></p>",Please show your support by purchasing a signed book
http://artsneworleans.eventsframed.com/events_framed/detail/5048/Kuumba-Institues-Saturday-Program,Saturdays (08:30 AM - 03:00 PM),http://artsneworleans.eventsframed.com/_user/images/wides/3e3662e0959b9a00dd1c36e3e619635e.jpg,Kuumba Institue's Saturday&nbsp;Program,Ashe Cultural Arts Center,"Kuumba Institute, a program of Ashé Cultural Arts Center, commits to always do as much as we can, in the way we can, in order to leave our communities more beautiful and beneficial than we inherited it.  It is our goal to inspire students to use culture and the arts to help develop their power of expression and encourage the building of relationships within the community and throughout the world.</p>  	<p>Life is the inspiration of our art; and our artistic expressions should inspire our lives as well as those in the community and throughout the world.  We want to feed the cultural and artistic realm giving students fluency in various art forms, so they may be able to use art to work with life challenges.  We emphasize the importance of developing our community with culture and creativity by exposing students to culture and the arts and enhancing their ability to be creative thinkers. </p>  	<p>Our goal is to enhance the academic curriculum by integrating the <span class=""caps"">ARTS</span>.  We will teach values of respect and discipline to establish a system of peer support.  We want to motivate students and give them a voice to express themselves verbally as well as, appreciate the expressions of others.</p>   “Art for Life”  	<p>Kuumba Institute&#8217;s Saturday Program for children ages 6 to 16 is in full swing!  The institute is directed by Kesha McKey, with instructors that include professional dancers, actors, singers, poets, drummers, and other artisans.  The program features drama, dance, spoken word, photography, African drumming, martial arts, visual arts, film, fitness, stepping, beading, and more. Space is limited, so register now.  If you&#8217;re interested in giving your child a meaningful arts &amp; culture experience, call (504) 569-9070 for an application.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.facebook.com/pages/Ashé-Cultural-Arts-Center/135770336467664?ref=ts&v=wall#!/pages/Ashé-Cultural-Arts-Center/135770336467664?v=wall"">facebook</a></span></p>","Tuition is only $30 per month for one child, and the fee for a family of up to three children is $60."
http://artsneworleans.eventsframed.com/events_framed/detail/5260/Ape-House,,"http://artsneworleans.eventsframed.com/_user/images/wides/e63917a77ea4774f574f71e2e592415c.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/dfb7a7148f620027de24a627524d5b2f.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/c04acec53ba00638528be3722e070f26.jpg",Ape&nbsp;House,Octavia Books,"You are invited to a special evening with Sara Gruen, author of the New York Times bestseller <span class=""caps"">WATER</span> <span class=""caps"">FOR</span> <span class=""caps"">ELEPHANTS</span>, as we celebrate the paper back release of her latest novel, <span class=""caps"">APE</span> <span class=""caps"">HOUSE</span> with a reading by the author, followed by a signing.</p>  	<p>Sam, Bonzi, Lola, Mbongo, Jelani, and Makena are no ordinary apes. These bonobos, like others of their species, are capable of reason and carrying on deep relationships—but unlike most bonobos, they also know American Sign Language.</p>  	<p>Isabel Duncan, a scientist at the Great Ape Language Lab, doesn’t understand people, but animals she gets—especially the bonobos. Isabel feels more comfortable in their world than she’s ever felt among humans . . . until she meets John Thigpen, a very married reporter who braves the ever-present animal rights protesters outside the lab to see what’s really going on inside.</p>  	<p>When an explosion rocks the lab, severely injuring Isabel and “liberating” the apes, John’s human interest piece turns into the story of a lifetime, one he’ll risk his career and his marriage to follow. Then a reality TV show featuring the missing apes debuts under mysterious circumstances, and it immediately becomes the biggest—and unlikeliest—phenomenon in the history of modern media. Millions of fans are glued to their screens watching the apes order greasy take-out, have generous amounts of sex, and sign for Isabel to come get them. Now, to save her family of apes from this parody of human life, Isabel must connect with her own kind, including John, a green-haired vegan, and a retired porn star with her own agenda.</p>  	<p>Ape House delivers great entertainment, but it also opens the animal world to us in ways few novels have done, securing Sara Gruen’s place as a master storyteller who allows us to see ourselves as we never have before.</p>  	<p>Sara Gruen is the author of the #1 bestselling novel Water for Elephants, soon to be a major motion picture starring Reese Witherspoon and Robert Pattinson, as well as the bestseller Riding Lessons and Flying Changes. She shares her North Carolina home with her own version of a blended family: a husband, three children, four cats, two dogs, two horses, and a goat. In order to write her latest novel, Ape House, Gruen studied linguistics and a system of lexigrams so that she could communicate directly with the bonobos living at the Great Ape Trust in Des Moines, Iowa. She now considers them to be part of her extended family, and, according to the bonobos, the feeling is mutual.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.twitter.com/octaviabooks"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/pages/New-Orleans-LA/Octavia-Books/57925981016"">facebook</a></span><span class=""social""><a target=""_blank"" href=""http://vimeo.com/8320063"">vimeo</a></span></p>",Please show your support through purchasing signed copies of the book.
http://artsneworleans.eventsframed.com/events_framed/detail/4799/Comedy-Night-every-Tuesday-Night-830-p.m,Tuesdays (08:30 PM - 11:30 PM),http://artsneworleans.eventsframed.com/_user/images/wides/9e29680988f43debd4772de9f3c1c492.jpg,Comedy Night every Tuesday Night @ 8:30&nbsp;p.m.,12 Bar on Fulton Street,"The 12 Bar on Fulton is a locally owned and managed nightclub located in the historic Warehouse District of New Orleans. Named after the most popular chord progression ever written, The 12 Bar showcases the best of New Orleans’ local music scene.</p>  	<p>Join the 12 Bar every Tuesday night at 8:30 p.m. for the city&#8217;s funniest comedians. Also, check out some of Comedy Central&#8217;s most popular comedians! This is an event that you don&#8217;t want to miss! Come check it out!</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://twitter.com/#!/12BarNOLA"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/?ref=logo#!/pages/12-Bar-on-Fulton-Street/109293845765666"">facebook</a></span></p>",Free
http://artsneworleans.eventsframed.com/events_framed/detail/5142/Piper-Kerman-Orange-is-the-New-Black,,http://artsneworleans.eventsframed.com/_user/images/wides/f2fe15dfcf5dd292e95041e581373532.jpg,Piper Kerman- Orange is the New&nbsp;Black,Octavia Books,"With a career, a boyfriend, and a loving family, Piper Kerman barely resembles the reckless young woman who delivered a suitcase of drug money ten years ago. But that past has caught up with her. Convicted and sentenced to fifteen months at the infamous federal correctional facility in Danbury, Connecticut, the well-heeled Smith College alumna is now inmate #11187-424—one of the millions of women who disappear “down the rabbit hole” of the American penal system. From her first strip search to her final release, Kerman learns to navigate this strange world with its strictly enforced codes of behavior and arbitrary rules, where the uneasy relationship between prisoner and jailer is constantly and unpredictably recalibrated. She meets women from all walks of life, who surprise her with small tokens of generosity, hard words of wisdom, and simple acts of acceptance. Heartbreaking, hilarious, and at times enraging, Kerman’s story offers a rare look into the lives of women in prison—why it is we lock so many away and what happens to them when they’re there.</p>",
http://artsneworleans.eventsframed.com/events_framed/detail/3355/Opera-Returns-to-Bourbon-Street-Series-Featuring-Bon-Operatit,,"http://artsneworleans.eventsframed.com/_user/images/wides/b95947384b700552507187c79761d8ab.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/b0ed16ec4bbcdc103fcde94544502f0a.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/3b9d3a04cb88ce7d90b6ba1345c14c23.jpg","""Opera Returns to Bourbon Street"" Series Featuring Bon&nbsp;Operatit!",The Inn on Bourbon,"Come see Bon Operatit! entertain at the site of one of America’s first opera houses. The Inn On Bourbon, on the corner of Toulouse and Bourbon Streets, rests on the site of the French Opera House which stood for 60 years as the cultural center of New Orleans Creole society, and the first opera house in the United States. The fun and vivacious Bon Operatit! is sure to have you singing along to some of your favorite opera and musical theater hits as they perform a <span class=""caps"">FREE</span> concert at the hotel’s Puccini Bar.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.facebook.com/home.php#!/pages/Bon-Operatit/91147310754?ref=ts"">facebook</a></span><span class=""social""><a target=""_blank"" href=""http://www.youtube.com/bonoperatit"">youtube</a></span></p>",FREE!
http://artsneworleans.eventsframed.com/events_framed/detail/5261/Orange-is-the-New-Black,,"http://artsneworleans.eventsframed.com/_user/images/wides/d8e39a08cbc2a737e820a44593a2f02a.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/5025d07dd35c349daca5584df5a28490.jpg",Orange is the New&nbsp;Black,Octavia Books,"Please join us for a reading and booksigning with Piper Kerman, author of the memoir, <span class=""caps"">ORANGE</span> IS <span class=""caps"">THE</span> <span class=""caps"">NEW</span> <span class=""caps"">BLACK</span>, a compelling, often hilarious, and unfailingly compassionate portrait of life inside a women&#8217;s prison, now out in paperback.</p>     &#8220;I <span class=""caps"">LOVED</span> <span class=""caps"">THIS</span> <span class=""caps"">BOOK</span>. . . . It’s a story rich with humor, pathos, and redemption. What I did not expect from this memoir was the affection, compassion, and even reverence that Piper Kerman demonstrates for all the women she encountered while she was locked away in jail. This book is not just a tale of prisons, drugs, crime, or justice; it is, simply put, a beautifully told story about how incredible women can be, and I will never forget it.&#8221;     —Elizabeth Gilbert, New York Times bestselling author of Eat, Pray, Love   	<p>With a career, a boyfriend, and a loving family, Piper Kerman barely resembles the reckless young woman who delivered a suitcase of drug money ten years ago. But that past has caught up with her. Convicted and sentenced to fifteen months at the infamous federal correctional facility in Danbury, Connecticut, the well-heeled Smith College alumna is now inmate #11187-424—one of the millions of women who disappear “down the rabbit hole” of the American penal system. From her first strip search to her final release, Kerman learns to navigate this strange world with its strictly enforced codes of behavior and arbitrary rules, where the uneasy relationship between prisoner and jailer is constantly and unpredictably recalibrated. She meets women from all walks of life, who surprise her with small tokens of generosity, hard words of wisdom, and simple acts of acceptance. Heartbreaking, hilarious, and at times enraging, Kerman’s story offers a rare look into the lives of women in prison—why it is we lock so many away and what happens to them when they’re there.</p>  	<p>Ted Conover interviewed Piper Kerman for C-<span class=""caps"">SPAN</span>&#8217;s After Words. To listen. see <a href=""http://cs.pn/eDEFLf"">http://cs.pn/eDEFLf</a></p>  	<p>Piper Kerman &#8211; photo by Sam ZalutskyPiper Kerman is vice president of a Washington, D.C.–based communications firm that works with foundations and nonprofits. A graduate of Smith College, she lives in Brooklyn. </p>  	<p>new date: this event was originally schedule for March before being moved to April 12</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.twitter.com/octaviabooks"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/pages/New-Orleans-LA/Octavia-Books/57925981016"">facebook</a></span><span class=""social""><a target=""_blank"" href=""http://vimeo.com/8320063"">vimeo</a></span></p>",Please show your support by purchasing a signed book.
http://artsneworleans.eventsframed.com/events_framed/detail/4678/Debauchery,,http://artsneworleans.eventsframed.com/_user/images/wides/8d8c7de89b68bfbe5cd8e5bbd393ad75.jpg,Debauchery,Le Chat Noir,"New Orleans only ongoing soap opera, &#8220;Debauchery&#8221; is performed the second Wednesday of every month. This family is so dysfunctional that your family will seem normal by comparison! This month&#8217;s guest star: Michael P. Sullivan.</p>  	<p>Cast: Kyle Daigrepont, Sean Glazebrook, Matthew Mickal, Jessica Podewell and Mandy Zirkenbach Mickal. Directed by Mark Routhier.</p>  	<p>A production of Southern Rep @ Le Chat Noir</p>",$10 at the door.
http://artsneworleans.eventsframed.com/events_framed/detail/4742/JUST-KIDS-with-The-First-Tuesday-Book-Club,,http://artsneworleans.eventsframed.com/_user/images/wides/296ae4794bf47ecdbcafd1b731234fd1.jpg,JUST KIDS with The First Tuesday Book&nbsp;Club,Maple Street Book Shop(s),"Rocker Patti Smith’s memoir, &#8220;Just Kids,&#8221; is a National Book Award winner. “Poetically written and vividly remembered. [Smith] reminded me of the idealism of art,” said Matthew Weiner, creator of &#8220;Mad Men&#8221;, in <span class=""caps"">NEW</span> <span class=""caps"">YORK</span> <span class=""caps"">MAGAZINE</span>. The First Tuesday Book Club will meet on Tuesday, May 3, 2011, 6:00 P.M. to discuss!</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://twitter.com/fightthestupids"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.fightthestupids.wordpress.com"">blog</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/maplestreetbookshop"">facebook</a></span></p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5143/Book-Signing-Author-Katie-Crouch,,"http://artsneworleans.eventsframed.com/_user/images/wides/d668b95c3c9c93fbd116ce6149c4b36b.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/564a2be72fdbe800d5896adabda28913.jpg",Book Signing- Author Katie&nbsp;Crouch,Octavia Books,"Please join us for a double book signing with Katie Crouch, author of New York Times bestselling <span class=""caps"">GIRLS</span> IN <span class=""caps"">TRUCKS</span>.  She will read from her new YA novel, <span class=""caps"">MAGNOLIA</span> <span class=""caps"">LEAGUE</span>, as well as a new paperback edition of her sophomore novel, <span class=""caps"">MEN</span> <span class=""caps"">AND</span> <span class=""caps"">DOGS</span>.</p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5369/I-Love-You-Goodnight.-A-Collection-of-Folktales-Concerning-the-Origin-of-Night.-Book-release,,http://artsneworleans.eventsframed.com/_user/images/wides/0d74e6dbec92ac46b1aa3e1bdaf628c2.jpg,"I Love You, Goodnight.  A Collection of Folktales Concerning the Origin of Night.  Book&nbsp;release.",Byrdies,"Inspired by a tale heard by the author in a class on art of the south pacific, &#8216;I Love You, Goodnight. A Collection of Folktales Concerning the Origin of Night&#8217; was written and illustrated in 2010 by Cameo Olson.  Three ancient stories from around the world which sought to explain why we have night on a nightly basis.  This is Cameo&#8217;s first book.</p>  	<p>&#8216;I Love You, Goodnight&#8217; will be released on April 9th, from 6-10 pm at Byrdies in the St. Claude Arts District.  Prints from illustrations will be on display through May 9th.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.facebook.com/pages/Byrdies/157015081015256"">facebook</a></span></p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5223/Poets-Corner-Unplugged-Every-Wednesday-at-VASO,Wednesdays (10:00 PM - 12:00 AM),http://artsneworleans.eventsframed.com/_user/images/wides/7c3ef965684343c9e739b5b92ba26d3d.jpg,Poet's Corner Unplugged Every Wednesday at&nbsp;VASO,VASO Ultra Lounge,"<span class=""caps"">SMUT</span> <span class=""caps"">PRODUCTIONS</span>, <span class=""caps"">VILLA</span> <span class=""caps"">ENT</span>. &amp; <span class=""caps"">VASO</span> <span class=""caps"">ULTRA</span> <span class=""caps"">LOUNGE</span> presents:</p>  	<p>Poet&#8217;s Corner &amp; Open Mic &#8211; </p>  	<p>Looking for something for something different&#8230; Come out this Wednesday&#8230;. Door open @ 9pm</p>  	<p>2 for 1 Drink Specials all night!!!</p>  	<p>Food Available</p>  	<p><span class=""caps"">DOORS</span> <span class=""caps"">OPEN</span> AT 9pm <span class=""caps"">ONLY</span> $5 <span class=""caps"">COVER</span></p>  	<p><span class=""caps"">SHOW</span> <span class=""caps"">STARTS</span> AT 10PM <span class=""caps"">GET</span> <span class=""caps"">THERE</span> <span class=""caps"">EARLY</span>!!!!</p>  	<p>Hosted By Carl <span class=""caps"">SMUT</span> DA <span class=""caps"">POET</span> Smothers</p>  	<p><span class=""caps"">POET</span>&#8217;S <span class=""caps"">CORNER</span> Open Mic Night Every Wednesday @ <span class=""caps"">VASO</span> 500 Frenchmen St.</p>  	<p>All Poets, Singers, Musician&#8217;s And Anyone With Something To Express Are Welcome!!!</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://twitter.com/#!/VASO_NOLA"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/smutdapoet?ref=ts#!/event.php?eid=193146664044368"">facebook</a></span></p>","$5.00 admission, free for all participating artists"
http://artsneworleans.eventsframed.com/events_framed/detail/5335/17-Poets-Literary-and-Performance-Series,Thursdays (07:30 PM - 11:55 PM),http://artsneworleans.eventsframed.com/_user/images/wides/3ed3606af15a6e0073443ed129b82680.jpg,17 Poets! Literary and Performance&nbsp;Series,Gold Mine Saloon,"17 Poets! Literary and Performance Series is a weekly literary series that takes place on Thursday nights at The Gold Mine in New Orleans&#8217; historic French Quarter, featuring nationally &amp; internationally renowned poets, writers and painters who are featured regularly throughout the year in this multi-disciplinary art space. 17 Poets! Reading Series is coordinated by poets Dave Brinks and Megan Burns. This very celebrated literary series has been running since 2003 and has produced over 800 literary programs in that time.</p>  	<p>Every Thursday night 17 Poets! presents a feature reader followed by an open mic (limited sign-up) hosted by Jimmy Ross. 7:30 PM</p>",Free
