moreInfoLink,phone,title,address,venueName,description
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230823&amp;max=10,,Repeat Offenders,143 Brevard Court,Evergreen Studio & Gallery,A collection of photographs by Byron Baldwin and his students at CPCC.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A80877&amp;max=10,,Christian Support Group,4800 Wedgewood Dr.,Wedgewood Baptist Church,"Facilitated by Pastor Chris Ayers and Jim Green,  psychotherapist. Fellowship and discussion about  scripture, prayer, emotional well-being and  relationships for gay and bisexual males ages 20-39. Register in advance."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230328&amp;max=10,704-353-9200,School of Paris: European Abstraction Post World War II,420 South Tryon St.,Bechtler Museum of Modern Art,"The exhibition presents more than 60 works (paintings, drawings, prints and artist books), by artists including Alfred Manessier, Gustave Singier, Alberto Magnelli, Pierre Soulages and Nicolas de Stael and many more."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A197625&amp;max=10,,Christian Support Group For Gay & Bisexual Men Ages 20-39,4800 Wedgewood Dr.,Wedgewood Baptist Church,"Group will discuss scripture, spiritual growth, emotional well-being, dating, relationships, and self-esteem. Facilitated by Jim Green, Psychotherapist. For more information, call 704-375-2822."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A113853&amp;max=10,704-568-1774,Settlement in the Backcountry,3500 Shamrock Drive,Charlotte Museum of History,"Learn about 18th century settlers who traveled the Great Wagon Road into the rugged N.C. Piedmont frontier. You can also view Charlotte, as it appeared in 1775 through an interactive diorama."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84994&amp;max=10,,Club Blume,,,"A social club sponsored by the Blumenthal Performing Arts Center for young adults in their 20's and 30's . Club Blume members enjoy special offers like pre-show mixers, reserved seating with other young adults and other perks. For more information, visit www.clubblume.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A196470&amp;max=10,704-568-1774,Solving the Rock House Mysteries,3500 Shamrock Drive,Charlotte Museum of History,"Chronicles the restoration of the Alexander homesite and explores the names and faces, myths and legends, surrounding the more than 230 year old home."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A56206&amp;max=10,704-348-1616,Co-Dependents Anonymous,,,12-step program for those who wish to  develop healthy relationships and behaviors.  Weekly meetings in the Charlotte metropolitan  area.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A201709&amp;max=10,704-333-9755,Suspicious Minds,345 N. College St.,The Light Factory,"Exhibition focuses on forms of surrealism. Featuring new works by Jerry Uelsmann, Robert and Shana ParkeHarrison, Tom Chambers, Joel Whitaker and Malena Bergmann. Held in Knight Gallery."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A112038&amp;max=10,,Coffee Shop Book Club,1427 South Blvd,The Perk! at SouthEnd,We will be gathering to discuss the Nobel Prize winning book Love in the Time of Cholera by Gabriel Garcia Marquez.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199962&amp;max=10,704-337-2009,The Transformed Self: Performance Masks of Mexico,2730 Randolph Rd.,Mint Museum Randolph,"The works presented in this exhibition come from the primary mask-producing regions of Mexico where dance performances commonly accompany religious rituals and civic events. This includes masks from the states of Veracruz, Puebla, Tlaxcala, Sonora, Sinaloa, Michoac&aacute;n, Hidalgo and Guerrero."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A201429&amp;max=10,,Commuity Housing Resource Center,,,"Community Housing Resource Center nonprofit organization that provides emergency, temporary, and permanent housing for economically disadvantaged individuals and families. Currently seeking devoted, dependable, and passionate people interested in volunteering. For more information, call 704-763-287 or email ad@communityhousingresource.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A21225&amp;max=10,704-375-0172,Community Health Services,,,"offers an array of preventive healthcare services: free blood pressure checks, low cost blood sugar check, hemoglobin level check, blood screenings and other assessments."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A201710&amp;max=10,704-333-9755,Unfiltered,345 N. College St.,The Light Factory,This exhibition features photographs by Steve Perille. Held in Middleton McMillan Gallery.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A21790&amp;max=10,,Crisis Assistance Ministry,,,Needs a few good men and women to help pickup donated furniture to be given to families in need. Pickups are needed mornings or afternoons Monday-Friday.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A22938&amp;max=10,704-366-8613,Various Artists,248 S. Sharon Amity Rd.,Skillbeck Gallery,"A distinctive collection of contemporary American crafts. Features jewelry, ceramics, handblown glass, and a large selection of Judaica."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A31709&amp;max=10,336-601-0266,Crossdressers' & Transgenders' Information & Resource Guide,,,"Membership required for information & newsletter. CTA is open to all who self-identify as transgendered, crossdressers, etc."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232444&amp;max=10,704-334-3799,Works by Ann Conner,401 N. Tryon St.,Hodges Taylor Gallery,Featuring distinctive color woodcuts.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A19745&amp;max=10,704-563-8845,Daito-ryu Study Group,,,Official Roppokai study group forming now. Very rare art. Only 3-4 branches in US. Call for information. Email: makoto333@iwon.com Website: http://clik.to/makoto.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232438&amp;max=10,,Works by Christopher Stephens,3206 North Davidson St.,The Window On Noda,Christopher Stephens uses vibrant colors and high contrast to portray the sweeping landscapes of the Shenandoah Valley.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A212098&amp;max=10,704-372-6261,World Alive,301 N. Tryon St.,Discovery Place,"Exhibit explores the Earths's biodiversity, through a range of habitats and live species. From rainforests to aquariums, viewers can broaden their education and experience related hands-on activities."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A106444&amp;max=10,704-545-6618,The Elvis Fan Club of Matthews-Mint Hill,10630 Independence Pointe Pkwy,Jonathan's Restaurant,Registered with Graceland.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A113856&amp;max=10,704-372-6261,Charlotte Nature Museum,1658 Sterling Road,Charlotte Nature Museum,"Features live exhibits of mammals, birds, reptiles and amphibians native to North Carolina. Get close to wildlife by walking among butterflies in a Butterfly Pavilion, observing live animals in both Creative Cavern and Insect Alley and hang out in ""Our Big Backyard"" or explore the Paw Paw Nature Trail."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A32983&amp;max=10,704-892-1321,Exceptional Children's Assistance Center,907 Barra Row%2C Ste. 102-103,ECAC Center,"A state-wide, nonprofit parent organization committed to  improving the lives and education of all children through a  special emphasis on children with disabilities. All services  are free."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A109879&amp;max=10,704-568-1774,Charlotte Neighborhoods,3500 Shamrock Drive,Charlotte Museum of History,"Exhibit explores the history, architecture and culture of selected Charlotte neighborhoods."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A58222&amp;max=10,,Food Addicts in Recovery Anonymous,,,"Are you having trouble controlling the way you  eat? You are not alone. Today there is a solution.  Meetings in Charlotte, Concord and Belmont."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A196471&amp;max=10,704-568-1774,"Charlotte Stories: Our Collections, Your Treasures",3500 Shamrock Drive,Charlotte Museum of History,"Highlights a variety of treasures from the Charlotte Museum of History collection, as well as borrowed items."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A112420&amp;max=10,,Food Addicts in Recovery Anonymous,,,"Are you having trouble controlling the way you eat? Food Addicts in Recovery Anonymous is a free 12-step recovery program for anyone suffering from food obsession, over-eating, under-eating and bulimia. For details, call 704-348-1569 or visit www.foodaddicts.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A212097&amp;max=10,704-375-0850,Charlotte Trolley Powerhouse Museum exhibit,1507 Camden Road,Charlotte Trolley Powerhouse Museum,Museum offers a glimpse into the significant role that trolleys played in the social and economic development of Charlotte.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A24647&amp;max=10,704-890-0971,French Reading Club,,,"We would like to start a French reading evening where we could talk and exchange on French poetry, a chosen novel or a film. Contact Michel David if you are interested."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A113854&amp;max=10,704-568-1774,Charlotte's Pole to Pole Flag,3500 Shamrock Drive,Charlotte Museum of History,This exhibit traces a Charlotte city flag's journey to the North and South Poles.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A80874&amp;max=10,,Fun For Singles,,,"Offers a variety of activities, events and adventures for Charlotte area singles.  For more information and upcoming events, visit www.fun4singles.com/charlotte/."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199959&amp;max=10,704-337-2009,Chinese Court Robes: The Mint Museum Collection,2730 Randolph Rd.,Mint Museum Randolph,"In 1644, the Manchu-Qing nomads took control over China and imposed dress codes for their ruling imperial family to distinguish these individuals from the general citizenry. A hierarchy of color and decoration distinguished the rank of the wearers."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A27238&amp;max=10,704-868-2165,Gaston County Public Library's Toddler Time,,,"A simple weekly 20-minute program for children ages 1 & 2 with caregiver. Program includes basic picture books, fingerplays and songs introducing toddlers to the fun of books and reading. Call for information on the Toddler Time branch location nearest you."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A229192&amp;max=10,,Contemporary British Studio Ceramics: The Grainer Collection,500 South Tryon St.,The Mint Museum Uptown,"The exhibition is comprised of functional and sculptural objects, from the 1980s through the present. It includes works by Lucie Rie, Julian Stair, Kate Malone and Grayson Perry."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A27237&amp;max=10,704-868-2167,Gaston County Public Library's Weekly Storytime,,,For Preschooler children ages 3-5. Call for days and times at the Gaston County Public Library branch nearest to you.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198092&amp;max=10,704-372-6261,Cool Stuff,301 N. Tryon St.,Discovery Place,"Exhibit explores science and physics through hands-on interaction and experimentation. The exhibit allows visitors to launch objects into the air, lie on a bed of nails, crush a garbage can, use a laser to listen to secret messages and more."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A56922&amp;max=10,,The Gateway Project,,,"Provides congenial, discreet atmosphere for persons over 18  interested in dominant/submissive activities. 704-348-1711."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A19747&amp;max=10,704-375-2822,Gay Men's Spiritual Direction Group,,,"""A safe place where I can be my authentic self."" A ministry of St. Ann's Catholic Church."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A27508&amp;max=10,704-333-1887,Cotton Fields to Sky Scrapers,200 E. 7th St.,Levine Museum of the New South,The interactive exhibit features Charlotte and its 13 surrounding counties as a case study to illustrate the profound changes in the South since the Civil War.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23575&amp;max=10,704-916-0140,Current Works,515 Fenton Pl.,ArtMakers Gallery and Studios,"Watercolors, oils and acrylics by Nancy Couick and Kelley Sanford."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A55119&amp;max=10,,Go Social Club,,,"Join other social singles and couples of all ages at this Charlotte meetup group. Various events are designed each week to get people out and active in the community including free movies, dinners, concerts, wine tastings, theater events, bar events and more. For more information, visit www.gosocialclub.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232144&amp;max=10,704-332-5535,Dis(Comfort),721 N. Tryon St.,McColl Center for Visual Art,"Featuring conceptual, interactive, electronic, hybrid media installations by John Osorio-Buck and Scott Townsend. Opening reception on Jan. 21, 6 p.m.-9 p.m."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A85345&amp;max=10,704-347-7843,Guardian ad Litem,720 E. 4th St.,Guardian Ad Litem,"A Guardian ad Litem in North Carolina is a trained community volunteer appointed by a district court judge to investigate the needs of abused and neglected children, make recommendations to the court about services, which focus on the needs of the child, and advocate for a permanent and safe home for the child.  dana.s.frady@nccourts.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231602&amp;max=10,704-365-3000,The Early Years,625 S. Sharon Amity Road,Jerald Melberg Gallery,"The exhibition features early paintings and pastels (dating between 1950-1970) by American landscape painter, Wolf Kahn."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A106561&amp;max=10,,Guitar and Russian Dance Lessons,,,Vadim Kolpakov teaches guitar and Russian dance lessons.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A212099&amp;max=10,704-372-6261,Fantastic Frogs,301 N. Tryon St.,Discovery Place,Exhibit features a variety of live frogs from around the world and explains the survival techniques they use against predators in the wild.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A153651&amp;max=10,,Habitat Young Professionals of Charlotte,,,"Habitat Young Professionals of Charlotte (HYPC) is an initiative within Habitat for Humanity of Charlotte. Seeks to engage young professionals in their early 20's to early 40's  with opportunities to network through service and social events. Members of HYPC engage in efforts to diminish poverty housing in the Charlotte area. For more information, visit www.habitatcharlotte.org/hyp.cfm."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230555&amp;max=10,704-344-0300,A Few of My Favorite Things,451 E. 36th St.,Green Rice Gallery,"Green Rice Gallery artists bring their favorite pieces together for this exhibition. Opening reception on Fri., Dec. 3, 7 p.m.-9 p.m."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A17061&amp;max=10,704-333-7471,Hands on Charlotte,,,A nonprofit volunteer organization that organizes  more than 40 community-service projects each  month for volunteers of all ages. Individuals  participate as their schedules permit.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199964&amp;max=10,704-337-2009,The Golden Age of English Art,2730 Randolph Rd.,Mint Museum Randolph,"The 18th century witnessed the &#147;Golden Age of English Art&#148; in which artists explored the variety and abundance of the times. Portraiture ranked high, but no aspect of English life was exempt from the artist&#146;s eye, which recorded the triumphs and changes in society."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A153406&amp;max=10,,Healing Through Movement,,,"A therapeutic based movement program for people with breast cancer or other cancers, chronic illnesses or those looking for a gentle approach to exercise. Energy therapy also available. 1914 JN Pease Place, Charlotte. 704-919-3580. www.healingthroughmovement.webs.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A17528&amp;max=10,704-932-0099,Group Show,221 West A St.,Green Door Gallery,"Ongoing exhibition of artwork by local and regional artists, including drawing, painting, pastels, mixed media, monotypes, ceramics, sculpture, photography, wood design, fabric design, stained glass and handmade jewelry."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A56933&amp;max=10,704-558-4159,Hedgemore Plaza Toastmasters,,,"Develop your public speaking and presenting  skills by practicing in an inviting small-group  setting. 4701 Hedgemore Plaza, Ground Floor.  www.hedgemore.freetoasthost.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A154386&amp;max=10,803-329-2121,Heart and Soul: Portraits of Kessie,4621 Mount Gallant Road,Museum of York County,"Interpreter Kitty Wilson Evans' vivid portrayals of historically-documented slave Kessie inspired local artist Kaye Cloniger to write a poem and paint a series of 14 portraits that ""capture the essence and spirit of Kessie."""
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A58809&amp;max=10,,Herpes Social & Support Club,,,For singles of all ages who have Herpes (HSV 1  or 2) or Genital Warts (HPV) to meet other people  sharing their experiences in the Charlotte area.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A29884&amp;max=10,,International Gay/Lesbian Aquatics,,,Do you swim for fitness? Did you swim in HS/college and long to get back in the pool? Join Charlotte's IGLA affiliated swim team to stay fit and make friends. charlotteh2os@yahoo.com.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A158890&amp;max=10,704-337-2009,The Heights of Fashion: Platform Shoes Then and Now,2730 Randolph Rd.,Mint Museum Randolph,The exhibition showcases an array of diverse and unique platform shoes from the 1930's through the present.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A112662&amp;max=10,,Intimate Partner Violence,,,Volunteers needed for hospital-based crisis intervention program for victims of intimate partner violence. 704-446-3999.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A212154&amp;max=10,704-875-2312,Historic Latta Plantation Tours,5225 Sample Road,Historic Latta Plantation,"Site tours include an optional 15 minute introductory video, a guided tour of the plantation home and a self-guided tour of the grounds."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231721&amp;max=10,704-334-4616,Holiday Group Exhibition,128 E. Park Ave.%2C Suite B,"Lark & Key Gallery, Southend location","Showcasing new works by current gallery artists, such as Duy Huynh, Charlotte Foust and Anna Japp, as well as new artists to the gallery, including Kathe Fraga and Honora Jacob. Opening reception on Friday, Dec. 3, 6 p.m.-9 p.m."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A27674&amp;max=10,704-521-4032,Jazzercise,,,"Aerobic workout program for all ages and fitness levels. Several locations and times in the Charlotte area. Sign up anytime, no contracts."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A109354&amp;max=10,704-502-3074,Jazzercise Classes,11401 Ardrey Kell Rd.,521 Recreation Center and District Park,"Jazzercise offers a fusion of jazz dance, resistance training, pilates, yoga and kickboxing movements. Benefits include cardiovascular endurance, strength and flexibility."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231881&amp;max=10,704-333-4535,Holiday Square Works Show,601 Providence Road%2C Suite A,Providence Gallery,"Featuring more than 150 original pieces of art by 80 artists from across the Carolinas. Opening reception with the artists on Friday, Dec. 3, from 6 p.m.-9 p.m."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199919&amp;max=10,704-372-6261,KidScience,301 N. Tryon St.,Discovery Place,"Fun and learning go hand in hand at this exhibit for young visitors. The stimulating atmosphere relates to science and math. Children will learn by touching and testing different environments and activities, including water tables, wind tunnels, blocks, gears and air tubes."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232435&amp;max=10,704-852-6025,A Little Something for Everyone,131 W. Main St.,Gaston County Museum of Art & History,Featuring artwork by Randall Herring.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A228507&amp;max=10,704-852-6025,Love & War: The History of Wartime Weddings,131 W. Main St.,Gaston County Museum of Art & History,The exhibition examines the history of wartime brides and the effects war had on marriage and families.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84629&amp;max=10,,Justice Project,,,Seeks to make change for good by adopting one fragile inner-city neighborhood yearly with kamikazi-servanthood and radical hospitality. Volunteer and live out social justice through this intensely practical relationally-invested service initiative. www.charlotte24-7.com.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A156420&amp;max=10,,Karate-Do & Tae Kwon Do,,,"Accepting individuals and small groups (4 or less). Private instruction only. Old school, real deal, street tested instructor. For more information, call 704-525-9524 or email Fliver1@msn.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A113031&amp;max=10,704-568-1774,Mecklenburg: Crossroads of Commerce,3500 Shamrock Drive,Charlotte Museum of History,"Tells the story of Charlotte from the nation's first Gold Rush through the Civil War, World War II and other significant events up to the present day."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A158624&amp;max=10,,Kids Summer Camp,8326-408 Pineville-Matthews Rd.,Eagle TaeKwonDo Academy,"Basketball, dodge-ball, relay races, obstacle courses, math skills, word drills and a character-building martial art class every day. Plus field trips, including swimming. Ages 5-11. For more information, call 704-541-9400."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232434&amp;max=10,704-852-6025,"Mr. Childs Presents the Northern Sky to the Southern Woman (Love, Romance, Sky)",131 W. Main St.,Gaston County Museum of Art & History,"This show will kick off the 2011 Gaston College Solo Show Series, which will feature eight artists throughout the year."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23148&amp;max=10,704-332-5535,Multiple Artists,301 E. 9th St.,McColl Center for Visual Art Clayworks Gallery,"Features handmade original and functional  pottery by McColl Center faculty, affiliate artists  and Clayworks members."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A229193&amp;max=10,,New Visions: Contemporary Masterworks from Bank of America,500 South Tryon St.,The Mint Museum Uptown,"The exhibition highlights strengths of Bank of America's post World War II collection. Works focus on intense color and geometry as an organizing principle. Artists in the exhibition, include Frank Stella, Ellsworth Kelly, Elizabeth Murray and Jennifer Bartlett, among others."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A196882&amp;max=10,704-576-7090,New works by artist Carolyn DiGiovanni,116 W. Bland St.,Carolyn DiGiovanni's Studio Gallery,"Mixed media artist Carolyn DiGiovanni provides collectors with cutting edge artwork, high in aesthetic quality."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198691&amp;max=10,704-353-9200,Ongoing exhibition,420 South Tryon St.,Bechtler Museum of Modern Art,"Featuring works by mid 20th century European and American artists, including Pablo Picasso, Max Ernst, Andy Warhol, Jean Tinguely, Joan Miro, Alberto Giacometti, Niki de Saint Phalle and more."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199919&amp;max=10,704-372-6261,KidScience,301 N. Tryon St.,Discovery Place,"Fun and learning go hand in hand at this exhibit for young visitors. The stimulating atmosphere relates to science and math. Children will learn by touching and testing different environments and activities, including water tables, wind tunnels, blocks, gears and air tubes."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A22936&amp;max=10,704-552-6200,Open Studios,1346 Hill Rd.,Artists' Atelier Carolina,"By appointment. Ongoing exhibits feature paintings and mixed media by popular North Carolina Artists: Peggy Hutson Weston, Fay M. Miller, Carol Mueller, Betty G. Robinson; Photography by Waldo Miller; and sculptures by Greg Weston. Studios are open to the public, gallery owners, designers and art connoisseurs. Please call for an appointment."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A71565&amp;max=10,704-344-9642,Kripalu Yoga Classes,1920 Cleveland Ave.%2C Ste. B,Yoga for Life in Dilworth,"Professionally trained, certified Kripalu Yoga  teachers emphasize the total yoga experience."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232436&amp;max=10,704-962-2467,Phil Prince Solo Exhibit,1133 N Wendover Road,Julias Coffee,"Featuring cards and framed drawings by the local artist. Meet the artist reception on Jan. 14, from 6 p.m.-8 p.m."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A21899&amp;max=10,704-569-3477,Life Improvement Center of Charlotte,,,"Offers Dianetics and Scientology services. Free personality tests, information, and interviews. Open houses most Sundays from 1-5pm. 4801 E. Independence Blvd. Suite 609, in the big gold building."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231880&amp;max=10,,Plant. Life.,143 Brevard Court,Evergreen Studio & Gallery,"The exhibit features a collection of plant-inspired works by artist Virginia Dunn. Exploring seeds, pods and growth, Dunn uses three print processes - Cyanotype, Platinum/Palladium and Gum Biochromate - to bring light to the botanical world."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A200878&amp;max=10,,Martial Arts Club,,,"Looking for new students & members. For more information, call Lucky Riley at 704-525-9524."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230823&amp;max=10,,Repeat Offenders,143 Brevard Court,Evergreen Studio & Gallery,A collection of photographs by Byron Baldwin and his students at CPCC.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A106622&amp;max=10,,Massage and Energy Healing,,,"Kevin Harris specializes in Swedish, Deep Tissue, Myofacial, Reiki, Shiatsu, Tuina and Refloxology. N.C. License #2713."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230328&amp;max=10,704-353-9200,School of Paris: European Abstraction Post World War II,420 South Tryon St.,Bechtler Museum of Modern Art,"The exhibition presents more than 60 works (paintings, drawings, prints and artist books), by artists including Alfred Manessier, Gustave Singier, Alberto Magnelli, Pierre Soulages and Nicolas de Stael and many more."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A139763&amp;max=10,,Metrolina Real Estate Investment Association,,,"Learn to buy, sell, and lease investment property. Several meetings per week in Charlotte and surrounding areas. For more information, call 704-523-1570 or visit www.metrolinareia.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A153385&amp;max=10,,Metropolitan Ballroom,,,"Enroll for new beginner classes in cha-cha, swing, rumba, salsa and waltz. 704-364-1871. 2935 Providence Rd., Ste. 200. www.metropolitan-ballroom.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A113853&amp;max=10,704-568-1774,Settlement in the Backcountry,3500 Shamrock Drive,Charlotte Museum of History,"Learn about 18th century settlers who traveled the Great Wagon Road into the rugged N.C. Piedmont frontier. You can also view Charlotte, as it appeared in 1775 through an interactive diorama."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A27998&amp;max=10,919-968-6344,NC NARAL Pro-Choice America,,,"Seeking pro-choice volunteers to fight for  reproductive rights. Currently forming committees  for volunteers interested in campus organizing,  outreach activities, lobbying and educating the  public about emergency contraception. Ongoing  events and activities throughout the year."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A196470&amp;max=10,704-568-1774,Solving the Rock House Mysteries,3500 Shamrock Drive,Charlotte Museum of History,"Chronicles the restoration of the Alexander homesite and explores the names and faces, myths and legends, surrounding the more than 230 year old home."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A200830&amp;max=10,,New Friends of Carolina,,,"Women's social group, open to women of all ages.  Activities include a book club, luncheons, Mah Jongg, Canasta, social bridge and more. For more information, call 866-213-9183 or visit www.newfriendsofcarolina.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A201709&amp;max=10,704-333-9755,Suspicious Minds,345 N. College St.,The Light Factory,"Exhibition focuses on forms of surrealism. Featuring new works by Jerry Uelsmann, Robert and Shana ParkeHarrison, Tom Chambers, Joel Whitaker and Malena Bergmann. Held in Knight Gallery."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A20647&amp;max=10,704-565-5023,North Carolina Naturists,,,"Celebrating more than 20 years of family-oriented, clothing-optional recreational activities. Call for more info, or e-mail at NCN1980@aol.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199962&amp;max=10,704-337-2009,The Transformed Self: Performance Masks of Mexico,2730 Randolph Rd.,Mint Museum Randolph,"The works presented in this exhibition come from the primary mask-producing regions of Mexico where dance performances commonly accompany religious rituals and civic events. This includes masks from the states of Veracruz, Puebla, Tlaxcala, Sonora, Sinaloa, Michoac&aacute;n, Hidalgo and Guerrero."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A60768&amp;max=10,,North Carolina Naturists,,,"Seeking kindred spirits inclined to a clothes-free lifestyle.For more information, email membership@NCNaturists.com or visit www.ncnaturists.com."
