moreInfoLink,title,venueAddress,endDate,description,venue,startDate,venuePhone
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/12/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/12/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/13/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/13/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/15/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/15/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,J-Class Newport Regatta,"Fort Adams, Newport, RI 02840",06/19/2011,"The J-Class yachts Velsheda, Ranger and Shamrock V will be participating in The J-Class Newport Regatta, the first of a series of global J-Class events.",,06/15/2011,
http://gonewport.com/ViewPage.aspx?id=175,Secret Garden Tours,"33 Washington Street, Newport, RI 02840",06/19/2011,A self-guided walking and driving tour of private gardens and homes in Newport. Rain or shine.,,06/17/2011,401-847-0514
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/17/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/17/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Fort Adams Trust Fundraiser - A Salute to the Summer Solstice,"Fort Adams State Park, Newport, RI 02840",06/17/2011,7pm-10:30pm. This Third annual ‘friend and fund raiser’ is to benefit the Fort Adams Trust and will be the kick off to the summer season. Summer food tastings by Russell Morin Fine Catering and specialty beverages will be served. There will be live entertainment and a silent auction.,Fort Adams,06/17/2011,401-841-0707
http://gonewport.com/ViewPage.aspx?id=175,Greenvale Vineyards Live Jazz Saturdays,"582 Wapping Road, Portsmouth, RI 02871",06/18/2011,"1pm-4pm. Greenvale will host live jazz musicians in their restored Stable turned Tasting Room. Event includes wine tasting, tours, and wine by the glass. Picnics and friendly dogs are welcomed!",Greenvale Vineyards,06/18/2011,401-847-3777
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/18/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/18/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Rogues & Scoundrels History Walking Tour,"127 Thames Street, Newport, RI 02840",06/18/2011,"See where scoundrels lived, where pirates profited and where criminals were put on trial and punished. Find out why this colony was known as ""Rogue's Island."" Reservations requested. $12 per person.",Museum & Shop at Brick Market,06/18/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/19/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/19/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/20/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/20/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/22/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/22/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Bacardi Newport Sailing Week presented by EFG Bank,"Fort Adams State Park, Newport, RI 02840",06/26/2011,Newport welcomes the Inaugural Bacardi Newport Sailing Week which brings sailors from all over the country together to sail in magnificent Narragansett Bay. Please visit Fort Adams State park and see the boats race in front of your eyes!,Fort Adams State Park & Sail Newport,06/23/2011,305-373-6671
http://gonewport.com/ViewPage.aspx?id=175,Art Newport- Aboard SeaFair,"1 Washington Street, Newport, RI 02840",06/30/2011,"Join us for the first annual Art Newport, a one-of-a-kind event aboard SeaFair, the mega-yacht venue.  Groundbreaking in scale, ingenuity and style, the 228-foot yacht - which remains dockside during each event - pairs international fine art glass, paintings, photography, sculpture, jewelry and collectables with harbor view dining and special events.  During the 10-day fine art exhibition the ship will bring international dealers from around the world to Newport for the first time.",Newport Shipyard,06/23/2011,239-495-2024
http://gonewport.com/ViewPage.aspx?id=175,The Newport Flower Show,"548 Bellevue Avenue, Newport, RI 02840",06/26/2011,"Celebrating its 16th year as America’s premier summer flower show, the 2011 Newport Flower Show will welcome visitors with the grace and sophistication that has raised entertaining to an art form in the City-by-the-Sea.  ""Entertaining—Newport Style"" will be held on the historic grounds of Rosecliff, which hosted some of the most fabulous parties of the Gilded Age in the early 20th century and remains a setting for elegant receptions and entertainment to this day.  All proceeds from the three-day show benefit The Preservation Society of Newport County.",Rosecliff,06/24/2011,401-847-1000
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/24/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/24/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/25/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/25/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Nantucket Nectars Sunset Music Series - Indigo Girls,"4 Commercial Wharf, Newport, RI 02840",06/25/2011,"It’s been two decades since the Indigo Girls launched their career with their independently released debut album, 1987’s Strange Fire.  Indigo Girls continue to celebrate their long-standing passion for live performance on their upcoming release, Staring Down the Brilliant Dream. $55 preferred and $35 standard seating. Courtyard acts start at 6pm and Main Stage acts start at 7pm.",Newport Yachting Center,06/25/2011,401-846-1600
http://gonewport.com/ViewPage.aspx?id=175,The Working Waterfront History Walking Tour,"415 Thames Street, Newport, RI 02840",06/25/2011,"Walk in the footsteps of the women and men -- sailors, merchants, immigrants -- who once lived and worked in the Lower Thames neighborhood on a tour that engages the senses. $12 per person. Departs at 11am.",NRF Museum Store,06/25/2011,401-324-6111
http://gonewport.com/ViewPage.aspx?id=175,Greenvale Vineyards Live Jazz Saturdays,"582 Wapping Road, Portsmouth, RI 02871",06/25/2011,"1pm-4pm. Greenvale will host live jazz musicians in their restored Stable turned Tasting Room. Event includes wine tasting, tours, and wine by the glass. Picnics and friendly dogs are welcomed!",Greenvale Vineyards,06/25/2011,401-847-3777
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/26/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/26/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/27/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/27/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,CVS Caremark Charity Classic,"150 Nayatt Road, Barrington, RI 02806",06/29/2011,"The CVS Caremark Charity Classic is Rhode Island's largest charitable sporting event and hosts some of the best PGA professional golfers in the world. Funds raised by the tournament are distributed to local, nonprofit organizations, providing vital funding for a variety of critical programs serving children, families and people in transition throughout Southeastern New England.",Rhode Island Country Club,06/27/2011,
http://gonewport.com/ViewPage.aspx?id=175,Colony House & Wanton-Lyman-Hazard House Colonial Site Tours,"127 Thames Street, Newport, RI 02840",06/29/2011,"Tour the 1739 Colony House, built to house RI government meetings, and the c.1697 Wanton-Lyman-Hazard House, Newport's oldest house museum. This 11:30am tour costs $12 per person. Reservations recommended as space is limited.",Museum & Shop at Brick Market,06/29/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Lynx - America's Privateer,"60 Fort Adams Drive, Newport, RI 02840",05/15/2011,"The Lynx Educational Foundation is a non-profit, non-partisan, educational organization, dedicated to hands-on educational programs that teach the history of America's struggle to preserve its independence. 9am-1pm Public Ship Tours. Adults Suggested $5 donation (12 and under free).",Lynx - America's Privateer,05/13/2011,866-446-5969
http://gonewport.com/ViewPage.aspx?id=175,Bristol Independent Galleries Art Stroll,"423 Hope Street, Bristol, RI 02809",05/15/2011,"Noon-5pm. Trolley stops, refreshments, raffles, and live music. Participating Galleries: Bristol Art Gallery; Gallery Eleven Fine Art; <br><br>The Mosaic Works Gallery; Hope Gallery; <br><br>The Knotty Dog; Uncommon Art; Studio 297; and The Paint Studio. <br><br>Tickets can be purchased in advance.",Bristol Independent Galleries,05/15/2011,401-396-9117
http://gonewport.com/ViewPage.aspx?id=175,Discover Colonial Newport History Walking Tour,"127 Thames Street, Newport, RI 02840",05/18/2011,"Hear stories of revolution and ruin, struggles for religious liberty and remarkable entrepreneurship among Newport's diverse people. This 11am tour costs $12 per person.",Museum & Shop at Brick Market,05/18/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Best You Retreat for Women,"96 Pelham Street, Newport, RI 02840",05/22/2011,"This 3-Day women's wellness retreat will offer women the opportunity to come together to learn practical tools and strategies for nourishing their body and soul. Learn how to create lasting, positive change in the idyllic coastal setting of Newport. Join us at the quaint Newport Blues Inn for the full weekend experience, or just for the day on Saturday, the 21st, at The Atlantic Beach Club. Either option will provide you with access to enlightened speakers, gift bags and surprises!",The Newport Blues Inn,05/20/2011,860-655-1382
http://gonewport.com/ViewPage.aspx?id=175,Discover Colonial Newport History Walking Tour,"127 Thames Street, Newport, RI 02840",05/25/2011,"Hear stories of revolution and ruin, struggles for religious liberty and remarkable entrepreneurship among Newport's diverse people. This 11am tour costs $12 per person.",Museum & Shop at Brick Market,05/25/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,"""Spirits and Stogies Wednesday""","1 Bellevue Avenue, Newport, RI 02840",06/01/2011,"Superior cigars matched with high quality spirits. A spirit expert passionately familiar with the featured cognac, brandy, port wine, single malt scotch, vodka or rum will be on-hand to spread the word about the unique nuances of each tasting selection. Small bites prepared by Rhode Island Chef of the Year, Executive Chef Kevin Thiele will be passed to complement each cigar and spirit. $35 per person. Limited seating. Advance ticket purchase requied. 6pm-8pm.",Top of Newport,06/01/2011,401-848-4824
http://gonewport.com/ViewPage.aspx?id=175,Homes for Wildlife: A family exhibit about habitats at Blithewold,"101 Ferry Road, Bristol, RI 02809",06/30/2011,"The Homes for Wildlife exhibit in the Summer House will highlight some of the many habitats, or homes, on Blithewold’s property. Take a peek inside and then discover each home using a special letterbox habitat trail map.","Blithewold Mansion, Gardens and Arboretum",06/01/2011,401-253-2707
http://gonewport.com/ViewPage.aspx?id=175,30th Annual Knorr Great Chowder Cook-Off,"4 Commercial Wharf, Newport, RI 02840",06/04/2011,"The official kick-off to summer in Newport, the international chowder championships are back! Enjoy all-you-can-eat samples of exotic and traditional chowders from across the country and beyond, and vote for the best in 3 categories - Clam, Seafood, and Creative - plus “The Clam Shack” Clam Cake competition and other awards. The power is in your spoon to crown the new titans of chowder! With kids’ activities and 3 stages of live entertainment, this is one clam-tastic event not to be missed. Noon-6pm.",Newport Yachting Center,06/04/2011,401-846-1600
http://gonewport.com/ViewPage.aspx?id=175,Feathered Friends Series at Blithewold: Bird House Workshop,"101 Ferry Road, Bristol, RI 02809",06/04/2011,"Keep the birds coming back year after year by building your own bird-house. Not only will you have the satisfaction of making the house, you'll also be able to enjoy a view of birdlife at close range for seasons to come. Join Blithewold’s Director of Horticulture Fred Perry at this simple, hands-on bird house workshop, suitable for children 5 and up if accompanied by a parent or chaperone. All materials are provided in class. Please bring hammers if you have them and be prepared to use them!","Blithewold Mansion, Gardens and Arboretum",06/04/2011,401-253-2707
http://gonewport.com/ViewPage.aspx?id=175,"""Spirits and Stogies Wednesday""","1 Bellevue Avenue, Newport, RI 02840",06/08/2011,"Superior cigars matched with high quality spirits. A spirit expert passionately familiar with the featured cognac, brandy, port wine, single malt scotch, vodka or rum will be on-hand to spread the word about the unique nuances of each tasting selection. Small bites prepared by Rhode Island Chef of the Year, Executive Chef Kevin Thiele will be passed to complement each cigar and spirit. $35 per person. Limited seating. Advance ticket purchase requied. 6pm-8pm.",Top of Newport,06/08/2011,401-848-4824
http://gonewport.com/ViewPage.aspx?id=175,History of the Fall River Line,"Washington Square, Newport, RI 02840",06/09/2011,"Andrew Lizak will present “ The Fall River Line and the 1937 America’s Cup Spectator Fleet Off Newport in Color.” This 5:30pm program will offer a brief history of the Fall River Line steamships, highlighting Newport’s involvement with the Fall River Line from its founding in 1847 through its demise in 1937. $5 per person, $1 Newport Historical Society members",Colony House,06/09/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,SVF Visitors Day,"Fort Adams Drive, Newport, RI 02840",06/11/2011,"Although typically closed to the public, SVF opens its gates once a year for guests to take a free, self guided tour through the historic Swiss Village Farm. <br><br>Our lab and animal care staff and team of veterinarians from Tufts Cummings School of Veterinary Medicine will be on hand to explain our important scientific mission. Rare breeds of cattle, sheep and goats will be on display, along with sheep shearing and cryogenic demonstrations. Parking at Fort Adams. Free trolley service from Fort Adams is provided.",SVF Foundation,06/11/2011,401-848-7229
http://gonewport.com/ViewPage.aspx?id=175,Roses for New England,"101 Ferry Road, Bristol, RI 02809",06/14/2011,"Join us for a special lecture by Mike and Angelina Chute, based on their book, Roses for New England: A Guide to Sustainable Rose Gardening. It addresses the merits and challenges of rose gardening in New England, identifies sustainable varieties that remain healthy and attractive without the use of pesticides, and offers tips and personal anecdotes from the authors’ twenty years of rose gardening experience.","Blithewold Mansion, Gardens and Arboretum",06/14/2011,401-253-2707
http://gonewport.com/ViewPage.aspx?id=175,Blithewold's Music at Sunset Series,"101 Ferry Road, Bristol, RI 02809",06/15/2011,"Dick Lupino Jazz Trio. BYO Picnic. Feel free to enjoy your own wine or other alcoholic beverages and be sure to pack a picnic basket! $10 Member, $15 Non-member.","Blithewold Mansion, Gardens and Arboretum",06/15/2011,401-253-2707
http://gonewport.com/ViewPage.aspx?id=175,"""Spirits and Stogies Wednesday""","1 Bellevue Avenue, Newport, RI 02840",06/15/2011,"Superior cigars matched with high quality spirits. A spirit expert passionately familiar with the featured cognac, brandy, port wine, single malt scotch, vodka or rum will be on-hand to spread the word about the unique nuances of each tasting selection. Small bites prepared by Rhode Island Chef of the Year, Executive Chef Kevin Thiele will be passed to complement each cigar and spirit. $35 per person. Limited seating. Advance ticket purchase requied. 6pm-8pm.",Top of Newport,06/15/2011,401-848-4824
http://gonewport.com/ViewPage.aspx?id=175,Summer Solstice – An evening of Revelry,"Fort Adams State Park, Newport, RI 02840",06/17/2011,"7pm-10:30pm. The perfect kick-off to Newport’s 2011 summer season. This annual ‘friend and fundraiser’ benefits the Fort Adams Trust. Behind-the-Scenes Tours, Scrumptious Food by McGrath Clambakes & Catering, silent & Live Auctions, Music & Dancing.",Fort Adams,06/17/2011,401-841-0707
http://gonewport.com/ViewPage.aspx?id=175,Mount Hope Farm Antiques & Garden Fair Preview Party,"250 Metacom Avenue, Bristol, RI 02809",06/17/2011,"Meet the vendors!  Our Preview Party is held under the South Pasture Tent from 6:00 - 8:00.  Sponsored by Blackstone Catering, Greenvale Vineyards and Narragansett Beer.",Mount Hope Farm,06/17/2011,401-254-1745
http://gonewport.com/ViewPage.aspx?id=175,Fifth Annual Mount Hope Farm Antiques & Garden Fair,"250 Metacom Avenue, Bristol, RI 02809",06/18/2011,"Our Fifth Annual Antiques Fair featuring vendors from across the northeast.  Saturday, June 18, 2011 - 10am-5pm. Admission $8.",Mount Hope Farm,06/18/2011,401-254-1745
http://gonewport.com/ViewPage.aspx?id=175,"""Spirits and Stogies Wednesday""","1 Bellevue Avenue, Newport, RI 02840",06/22/2011,"Superior cigars matched with high quality spirits. A spirit expert passionately familiar with the featured cognac, brandy, port wine, single malt scotch, vodka or rum will be on-hand to spread the word about the unique nuances of each tasting selection. Small bites prepared by Rhode Island Chef of the Year, Executive Chef Kevin Thiele will be passed to complement each cigar and spirit. $35 per person. Limited seating. Advance ticket purchase requied. 6pm-8pm.",Top of Newport,06/22/2011,401-848-4824
http://gonewport.com/ViewPage.aspx?id=175,The Newport Summer Comedy Series,"4 Commercial Wharf, Newport, RI 02840",06/24/2011,"The Newport Summer Comedy Series is thrilled to announce that another major comedy star, one of the most popular in the business, Aziz Ansari, will be making his Rhode Island debut on opening night of the series at the Newport Yachting Center. The star of the hit NBC show, Parks and Recreation at 7:30pm.",Newport Yachting Center,06/24/2011,800-745-3000
http://gonewport.com/ViewPage.aspx?id=175,"""Spirits and Stogies Wednesday""","1 Bellevue Avenue, Newport, RI 02840",06/29/2011,"Superior cigars matched with high quality spirits. A spirit expert passionately familiar with the featured cognac, brandy, port wine, single malt scotch, vodka or rum will be on-hand to spread the word about the unique nuances of each tasting selection. Small bites prepared by Rhode Island Chef of the Year, Executive Chef Kevin Thiele will be passed to complement each cigar and spirit. $35 per person. Limited seating. Advance ticket purchase requied. 6pm-8pm.",Top of Newport,06/29/2011,401-848-4824
http://gonewport.com/ViewPage.aspx?id=175,Road to Independence History Walking Tour,"127 Thames Street, Newport, RI 02840",07/01/2011,"Riots and rebellion, enemies and allies! Learn about Newport in the years surrounding the American Revolution on this 11am walking tour. $12 per person. Reservations suggested.",Museum & Shop at Brick Market,07/01/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Art Newport- Aboard SeaFair,"1 Washington Street, Newport, RI 02840",07/04/2011,"Join us for the first annual Art Newport, a one-of-a-kind event aboard SeaFair, the mega-yacht venue.  Groundbreaking in scale, ingenuity and style, the 228-foot yacht - which remains dockside during each event - pairs international fine art glass, paintings, photography, sculpture, jewelry and collectables with harbor view dining and special events.  During the 10-day fine art exhibition the ship will bring international dealers from around the world to Newport for the first time.",Newport Shipyard,07/01/2011,239-495-2024
http://gonewport.com/ViewPage.aspx?id=175,Homes for Wildlife: A family exhibit about habitats at Blithewold,"101 Ferry Road, Bristol, RI 02809",07/31/2011,"The Homes for Wildlife exhibit in the Summer House will highlight some of the many habitats, or homes, on Blithewold’s property. Take a peek inside and then discover each home using a special letterbox habitat trail map.","Blithewold Mansion, Gardens and Arboretum",07/01/2011,401-253-2707
http://gonewport.com/ViewPage.aspx?id=175,Tiedemann Classic Regatta,"60 Fort Adams Drive, Newport, RI 02840",07/03/2011,<strong><u>Sail Newport</u></strong>,Sail Newport,07/02/2011,401-846-1983
http://gonewport.com/ViewPage.aspx?id=175,Family Weekend & Campbell's Hall of Fame Tennis Championships Qualifying Tournament,"194 Bellevue Avenue, Newport, RI 02840",07/03/2011,"Family Weekend offers two days of fun to keep all ages entertained on the holiday weekend! Festivities include tennis clinics for kids, arts and crafts, exciting tennis demos, Museum tours, Scavenger Hunts, face-painting, balloon art, and more! Plus, visitors enjoy courtside views as world-class tennis professionals compete in the Qualifying Rounds for four coveted spots in the Campbell’s Hall of Fame Tennis Championships, the only pro tournament played on grass courts in North America!",International Tennis Hall of Fame & Museum,07/02/2011,401-849-3990
http://gonewport.com/ViewPage.aspx?id=175,Greenvale Vineyards Live Jazz Saturdays,"582 Wapping Road, Portsmouth, RI 02871",07/02/2011,"1pm-4pm. Greenvale will host live jazz musicians in their restored Stable turned Tasting Room. Event includes wine tasting, tours, and wine by the glass. Picnics and friendly dogs are welcomed!",Greenvale Vineyards,07/02/2011,401-847-3777
http://gonewport.com/ViewPage.aspx?id=175,Road to Independence,"127 Thames Street, Newport, RI 02840",07/02/2011,"Riots and rebellion, enemies and allies! Learn about Newport in the years surrounding the American Revolution. Reservations suggested. $12 per person",Museum & Shop at Brick Market,07/02/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,4th of July Fireworks,"Newport Harbor, Newport, RI 02840",07/04/2011,At dusk (around 9:15 p.m.).,,07/04/2011,
http://gonewport.com/ViewPage.aspx?id=175,Rogues & Scoundrels History Walking Tour,"127 Thames Street, Newport, RI 02840",07/04/2011,"See where scoundrels lived, where pirates profited and where criminals were put on trial and punished. Find out why this colony was known as ""Rogue's Island."" Reservations requested. $12 per person.",Museum & Shop at Brick Market,07/04/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Campbell's Hall of Fame Tennis Championships,"194 Bellevue Avenue, Newport, RI 02840",07/10/2011,"Top ATP World Tour tennis pros travel to Newport direct from Wimbledon to compete for the Van Alen Cup in the only pro tennis tournament played on grass courts in North America. Complementing seven days of pro tennis action, the week features special events like tennis clinics, the Angela Moore Fashion Show, family activities, and much more!",International Tennis Hall of Fame,07/04/2011,401-849-3990
http://gonewport.com/ViewPage.aspx?id=175,226th Bristol Fourth of July Celebration,"P.O. Box 561, Bristol, RI 02809",07/04/2011,"The Fourth of July Parade will begin at 10:30 a.m. and will step-off at the corner of Chestnut Street and Hope Street (Rt. 114) and ends on High Street, between State Street and Bradford Street.",Bristol Fourth of July Celebration,07/04/2011,
http://gonewport.com/ViewPage.aspx?id=175,"""Spirits and Stogies Wednesday""","1 Bellevue Avenue, Newport, RI 02840",07/06/2011,"Superior cigars matched with high quality spirits. A spirit expert passionately familiar with the featured cognac, brandy, port wine, single malt scotch, vodka or rum will be on-hand to spread the word about the unique nuances of each tasting selection. Small bites prepared by Rhode Island Chef of the Year, Executive Chef Kevin Thiele will be passed to complement each cigar and spirit. $35 per person. Limited seating. Advance ticket purchase requied. 6pm-8pm.",Top of Newport,07/06/2011,401-848-4824
http://gonewport.com/ViewPage.aspx?id=175,Concert by Sidewinder,"Hazard Road, Newport, RI 02840",07/06/2011,"6:30pm-8:00pm.  Kid friendly.  Winner of the 4th Annual Molly Finn Battle of the Bands, Sidewinder features  guitarist/vocalist Chris Vaillancourt, bassist Elias Wheeler and drummer Zig Coffey.  Seating is on the grass — bring a blanket or lawn chair and arrive 15 minutes prior to the performance to ensure a place to park and time to make your way down to the quarry meadow. Free.",Ballard Park Quarry Meadow,07/06/2011,401-619-3377
http://gonewport.com/ViewPage.aspx?id=175,A Night of Tribute Celebrating Newport Hospital and Honoring Noreen Stonor Drexel,"Bellevue Avenue, Newport, RI 02840",07/07/2011,"This year’s event, A Night of Tribute:  Celebrating Newport Hospital and Honoring Noreen Stonor Drexel, features a cocktail reception, dinner and auction.  Proceeds will benefit the hospital’s award winning Noreen Stonor Drexel Birthing Center.",The Newport Art Museum,07/07/2011,401-845-1619
http://gonewport.com/ViewPage.aspx?id=175,The Working Waterfront History Walking Tour,"415 Thames Street, Newport, RI 02840",07/07/2011,"Walk in the footsteps of the women and men -- sailors, merchants, immigrants -- who once lived and worked in the Lower Thames neighborhood on a tour that engages the senses. $12 per person. Departs at 11am.",NRF Museum Store,07/07/2011,401-324-6111
http://gonewport.com/ViewPage.aspx?id=175,Newport Summer Comedy Series,"4 Commercial Wharf, Newport, RI 02840",07/07/2011,"Bob Saget - Yes, Bob Saget has starred in many popular TV show, including two of the most family-friendly shows network TV has ever produced, ""Full House"" and ""America's Funniest Home Videos"", but he's also been an out of his mind, standup comedian for the past 30 years. From his HBO Special, ""That Ain't Right"" to his scene stealing cameos in ""Entourage"" and ""The Aristocrats,"" it's always effective as Saget embraces his dark side. It promises to be a memorable and laughter filled evening of comedy.",Newport Yachting Center,07/07/2011,800-745-3000
http://gonewport.com/ViewPage.aspx?id=175,Newport Music Festival,"P.O. Box 3300, Newport, RI 02840",07/24/2011,"Newport Music Festival continues the tradition of presenting unique chamber music programs, American debuts, world-class artists and gala special events in the Gilded Age summer cottages of Newport, Rhode Island.",,07/08/2011,401-846-1133
http://gonewport.com/ViewPage.aspx?id=175,Road to Independence History Walking Tour,"127 Thames Street, Newport, RI 02840",07/08/2011,"Riots and rebellion, enemies and allies! Learn about Newport in the years surrounding the American Revolution on this 11am walking tour. $12 per person. Reservations suggested.",Museum & Shop at Brick Market,07/08/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Passport Wine Tasting Series,"150 Conanicus Avenue, Jamestown, RI 02835",07/08/2011,"The Bay Voyage Inn presents a Passport Wine Tasting Series, Sponsored by Johnson Brothers. Each will take place from 6pm-8pm in the Bay Voyage Harbor Room. Entry is $30.00 per person at the door or reserve a Passport for the entire 6 night series for $150.00. Enjoy our waterfront view, a selection of wines, and pairings created by our Chef de Cuisine from each region of the evening! Friday, June 8th will be an evening of East Coast fusion with wines from New York and Japan!",Bay Voyage Inn,07/08/2011,401-423-2100
http://gonewport.com/ViewPage.aspx?id=175,Newport Kite Festival,"Ocean Drive, Newport, RI 02840",07/10/2011,The spray of colors across the sky along Ocean Drive in July at the annual kite festival is a sight to behold. The air is filled with the sounds of snapping nylon and kite strings as the kites whip their tails in the sky and the ocean breeze washes your face. There is nothing more or less to this jubilee other than the pure joy of flying a kite. Admission is free.,Brenton Point State Park,07/09/2011,401-244-5264
http://gonewport.com/ViewPage.aspx?id=175,Annual Induction Ceremony at the International Tennis Hall of Fame,"194 Bellevue Avenue, Newport, RI 02840",07/09/2011,"In a festive ceremony marked with great pageantry and tradition, extraordinary individuals receive the highest honor available in the sport of tennis  -  induction to the International Tennis Hall of Fame! Headlining the 2011 ballot of nominees is Andre Agassi, former world No. 1, eight-time Grand Slam champion, and one of the most remarkable athletes in history.",International Tennis Hall of Fame & Museum,07/09/2011,401-849-3990
http://gonewport.com/ViewPage.aspx?id=175,Greenvale Vineyards Live Jazz Saturdays,"582 Wapping Road, Portsmouth, RI 02871",07/09/2011,"1pm-4pm. Greenvale will host live jazz musicians in their restored Stable turned Tasting Room. Event includes wine tasting, tours, and wine by the glass. Picnics and friendly dogs are welcomed!",Greenvale Vineyards,07/09/2011,401-847-3777
http://gonewport.com/ViewPage.aspx?id=175,Bricks & Sticks: Newport's Architectural History Walking Tour,"127 Thames Street, Newport, RI 02840",07/09/2011,"11am. Explore the historic architecture of this exquisitely preserved city, from the colonial era to the Victorian splendor of lower Bellevue Avenue.",Museum & Shop at Brick Market,07/09/2011,401-841-8770
