moreInfoLink,webSite,title,fullDetails,phone,endDate,price,venue,eMail,address,startDate
http://www.eventsetter.com/events/USA/Michigan/Ann-Arbor/Classes-Workshops-Clinics/event121352.html,http://www.dawnfarm.org,Transformation of the Culture of Recovery in America,"<p>&quot;Transformation of the Culture of Recovery in America&quot; will be presented on Tuesday May 31, 2011; 7:30 pm to 9:00 pm; by William L. White, MA; Senior Research Consultant, Chestnut Health System. For almost three centuries, people recovering from severe alcohol and other drug problems have found ways to help each other initiate and sustain their recovery journeys. Today, recovering people, their families, and visionary professionals have responded to the stigma, criminalization, and lack of appropriate medical care associated with severe alcohol and other drug problems by creating an unprecedented growth in new structures of recovery support.&nbsp; This presentation will explore recent recovery community building activities and the influence they will exert on the future of addiction treatment and recovery in America.&nbsp; William White is one of the world&rsquo;s best-know and most influential advocates, authors and public speakers on the subject of recovery from addiction. He has authored or coauthored more than 350 articles and monographs and fifteen books, including &quot;Let&#39;s Go Make Some History: Chronicles of the New Addiction Recovery Advocacy Movement,&quot; &quot;Pathways From The Culture of Addiction to the Culture of Recovery,&quot; and &quot;Slaying the Dragon: The History of Addiction Treatment and Recovery in America&quot; which received the McGovern Family Foundation Award for the best book on addiction recovery. This program is part of the FREE, annual Dawn Farm Education Series.&nbsp; Our presentations offer helpful information that supports chemically dependent people in achieving, maintaining, and strengthening their recoveries. The series educates family members on issues relating to addiction and its effect on the family, and offers information that will be useful for friends and family members in relating to addicts whether they are actively using or in recovery. Professionals and students will also benefit from this pertinent information. All programs are free and open to anyone interested.&nbsp; Registration is not required. 1.5 hours of free C.E. approved by MCBAP (Michigan Certification Board for Addiction Professionals) is offered for each workshop. A certificate to document attendance is provided on request. The Education Series is organized by Dawn Farm, a non-profit community of programs providing a continuum of chemical dependency services.</p>",734-485-8725,,FREE,St. Joseph Mercy Hospital Education Center,info@dawnfarm.org,"5305 Elliott Drive, Ypsilanti, Michigan 48197",
http://www.eventsetter.com/events/USA/Georgia/Atlanta/Classes-Workshops-Clinics/event124918.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,,jparis@huthwaite.com,"Regus Perimeter Summit, 3003 Summit Blvd. NE, 15th Floor, Atlanta",
http://www.eventsetter.com/events/USA/Georgia/Atlanta/Classes-Workshops-Clinics/event124920.html,http://www.huthwaite.com,Winning Sales Strategies,"<p>Winning Sales Strategies teaches participants to get to the decision-maker, deal  with competition, understand buyer psychology, and identify new business within  existing customer accounts.&nbsp; The program balances time spent developing  knowledge of customer buying behavior and methods for influencing complex  customer decisions.&nbsp; Sellers in the program will get proven tools for analyzing  competitive account positions and field-tested frameworks for handling difficult  competitive situations. Winning Sales Strategies demystifies the buyer&rsquo;s  decision-making process and gives participant teams a proven roadmap through the  long-cycle, major sale.&nbsp;</p> <p>In the program, participants will learn to:</p> <p>*shorten the sales cycle by formulating strategies to call on the right  decision-makers within each account <br>*identify and influence their  customers&rsquo; decision criteria <br>*describe competitors&rsquo; weaknesses in  ways that do not degrade their own credibility <br>*convincingly  differentiate their offerings in a field of similar competitors <br>*develop strategies that map with each buyer&rsquo;s level of readiness <br>*identify new business potential within bread-and-butter accounts <br>*use historical sales intelligence to prevent future losses and win  more business <br>*penetrate smokescreens that mask the buyer&rsquo;s real  concerns <br>*help customers work through concerns that develop  slowly over time in long sales cycles</p> <p>This is a two day workshop, from 8am to 5pm. Breakfast and lunch included  both days.</p> <p>Cost: $1695</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1695.00,Regus Perimeter Summit,jparis@huthwaite.com,"Regus Perimeter Summit, 3003 Summit Blvd. NE, 15th Floor, Atlanta",
http://www.eventsetter.com/events/USA/Illinois/Chicago/Classes-Workshops-Clinics/event124922.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,Columbia Center I,jparis@huthwaite.com,"Columbia Center I, 5600 North River Road, Suite 800, Rosemont, IL  60018",
http://www.eventsetter.com/events/USA/New-York/Buffalo/Classes-Workshops-Clinics/event124921.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,,jparis@huthwaite.com,"Toronto, Ontario, Canada",
http://www.eventsetter.com/events/USA/Michigan/Ann-Arbor/Classes-Workshops-Clinics/event121358.html,http://www.teensusingdrugs.org,Teens Using Drugs: What To Know and What To Do,"Teens Using Drugs: What To Know and What To Do&quot; is a FREE, ongoing, two-part workshop series designed to help participants learn to understand, identify and address adolescent alcohol/other drug problems.&nbsp; Part 1 is presented on the first Tuesday of each month from October through June, provides information on how to understand and recognize the signs of a teen substance abuse problem, and includes a short video. Part 2 is presented on the second Tuesday of each month from October through June, provides information on what should and should not be done when a teen substance abuse problem is recognized, and concludes with an open talk by a teen speaker in recovery. The series is presented by Ronald E. Harrison, and is co-sponsored by Dawn Farm, the Livingston/Washtenaw Safe and Drug Free Schools and Communities Act Consortium, and Saint Joseph Mercy Health System Greenbrook Recovery Center. All workshops are free and open to all.&nbsp; The presentations are targeted primarily to parents and caretakers of teens, but are also inclusive of teens, family members, people who work with teens, students, and anyone interested in attending for any reason.&nbsp; All are welcome to attend! Registration is not required. A certificate to document attendance can be provided on request. For information, please contact us at (734) 973-7892 or teensusingdrugs@gmail.com, or see http://www.teensusingdrugs.org.&nbsp; &nbsp;",734-973-7892,,FREE,St. Joseph Mercy Hospital Education Center,teensusingdrugs@gmail.com,"5305 Elliott Drive, Ypsilanti, Michigan 48197",
http://www.eventsetter.com/events/USA/Michigan/Ann-Arbor/Classes-Workshops-Clinics/event121353.html,http://www.dawnfarm.org,Tobacco Cessation and Addiction Recovery,"<p>&quot;Tobacco Cessation and Addiction Recovery&quot; will be presented on Tuesday June 21, 2011, from 7:30 pm to 9:00 pm; by Anna Byberg; Dawn Farm Project Manager. This program will describe the prevalence of tobacco addiction among alcoholics and drug addicts, the relationship between tobacco use and recovery, and basic information about how to quit using tobacco. This program is part of the FREE, annual Dawn Farm Education Series.&nbsp; Our presentations offer helpful information that supports chemically dependent people in achieving, maintaining, and strengthening their recoveries. The series educates family members on issues relating to addiction and its effect on the family, and offers information that will be useful for friends and family members in relating to addicts whether they are actively using or in recovery. Professionals and students will also benefit from this pertinent information. All programs are free and open to anyone interested.&nbsp; Registration is not required. 1.5 hours of free C.E. approved by MCBAP (Michigan Certification Board for Addiction Professionals) is offered for each workshop. A certificate to document attendance is provided on request. The Education Series is organized by Dawn Farm, a non-profit community of programs providing a continuum of chemical dependency services. </p>",734-485-8725,,FREE,St. Joseph Mercy Hospital Education Center,info@dawnfarm.org,"5305 Elliott Drive, Ypsilanti, Michigan 48197",
http://www.eventsetter.com/events/USA/Michigan/Ann-Arbor/Classes-Workshops-Clinics/event121354.html,http://www.dawnfarm.org,Eating Disorders,"<p>&quot;Eating Disorders&quot; will be presented on June 28, 2011, from 7:30 pm to 9:00 pm; by Carl Christensen, MD, Ph.D., Addictionologist; and Lori Perpich, LLP, MS Clinical Behavioral Psychology; Cognitive Behavior Therapist and EDEN Program Facilitator. This program will examine the evidence that eating disorders are true biopsychosocial diseases, similar to chemical dependency. The program will define various eating disorders and their consequences, explore neurobiological theories of addiction, describe physiological consequences of eating disorders, discuss screening tools, and provide information on treatment options and resources for eating disorders. This program is part of the FREE, annual Dawn Farm Education Series.&nbsp; Our presentations offer helpful information that supports chemically dependent people in achieving, maintaining, and strengthening their recoveries. The series educates family members on issues relating to addiction and its effect on the family, and offers information that will be useful for friends and family members in relating to addicts whether they are actively using or in recovery. Professionals and students will also benefit from this pertinent information. All programs are free and open to anyone interested.&nbsp; Registration is not required. 1.5 hours of free C.E. approved by MCBAP (Michigan Certification Board for Addiction Professionals) is offered for each workshop. A certificate to document attendance is provided on request. The Education Series is organized by Dawn Farm, a non-profit community of programs providing a continuum of chemical dependency services. </p>",734-485-8725,,FREE,St. Joseph Mercy Hospital Education Center,info@dawnfarm.org,"5305 Elliott Drive, Ypsilanti, Michigan 48197",
http://www.eventsetter.com/events/USA/California/Los-Angeles/Classes-Workshops-Clinics/event125167.html,http://www.academycoutureart.edu/academic/Prep_Programs.html,Summer Couture Fashion Camp,"Jour de F&ecirc;te (Celebration Day)Couture Fashion Sketch &ndash; European Color Lab &ndash; Mod&egrave;le Vivant &ndash; Couture Pattern Making &amp; Construction <p>Develop elegant, sophisticated, modern fashion figures with luxurious line, proportion, and balance. Train your eye in the vibrancy of the European color palate. Render the elements of the human figure and textiles on a two dimensional surface. Discover the impeccable fit measuring techniques of French couture to create a perfect fit luxury finish straight skirt from scratch.</p>Program ends with gallery and/or mini fashion show viewings. <p>The techniques explored are the foundations of precision and excellence that define Haute Couture.&nbsp;</p><p>I:&nbsp; July 11 - July 29</p><p>II:&nbsp; August 1 &ndash; August 1910:30 am &ndash; 3:30 pm</p><p>Monday, Wednesday, Friday&nbsp;&nbsp;&nbsp;&nbsp; Tuition $ 1,296&nbsp;&nbsp; Materials: $ 30&nbsp;&nbsp; </p><p>Tuesday, Thursday&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Tuition $ 864&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Materials: $ 30</p>Stand Out from the Crowd:&ldquo;Now, when we go shopping, my daughter turns the garments inside out to inspect the quality of its construction. This maturity is priceless!&rdquo; &ndash; Parent, Pacific Palisades&ldquo;I studied at Academy of Couture Art for almost a year, starting when I was about 15, and I&rsquo;ve just received a paid summer internship with Urban Outfitters, Anthropologie in New York.&rdquo; &ndash; Student (16), Beverly Hills <p>&ldquo;I&rsquo;m so excited to have learned the difference between American and European design techniques.&rdquo; &ndash; Student, San Luis Obispo</p>","310 360 8888, 8889",,"$864 - $1,296","Pacific Design Center, G520",info@academycoutureart.edu,"8687 Melrose Ave, West Hollywood, CA 90069",
http://www.eventsetter.com/events/USA/Massachusetts/Boston/Classes-Workshops-Clinics/event125309.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,Regus Business Centre,jparis@huthwaite.com,"225 Franklin Street, 26th Floor, Boston, MA",
http://www.eventsetter.com/events/USA/California/Los-Angeles/Classes-Workshops-Clinics/event125310.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,SpringHill Suites Los Angeles/Manhattan Beach,jparis@huthwaite.com,"SpringHill Suites Los Angeles/Manhattan Beach, 14620 Aviation Blvd., Hawthorne, CA",
http://www.eventsetter.com/events/USA/Washington-DC/Washington-DC/Classes-Workshops-Clinics/event125312.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,Rosslyn Training Center,jparis@huthwaite.com,"1100 Wilson Boulevard, Suite 1250, Arlington",
http://www.eventsetter.com/events/USA/Washington-DC/Washington-DC/Classes-Workshops-Clinics/event125313.html,http://www.huthwaite.com,Winning Sales Strategies,"<p>Winning Sales Strategies teaches participants to get to the decision-maker, deal  with competition, understand buyer psychology, and identify new business within  existing customer accounts.&nbsp; The program balances time spent developing  knowledge of customer buying behavior and methods for influencing complex  customer decisions.&nbsp; Sellers in the program will get proven tools for analyzing  competitive account positions and field-tested frameworks for handling difficult  competitive situations. Winning Sales Strategies demystifies the buyer&rsquo;s  decision-making process and gives participant teams a proven roadmap through the  long-cycle, major sale.&nbsp;</p> <p>In the program, participants will learn to:</p> <p>*shorten the sales cycle by formulating strategies to call on the right  decision-makers within each account <br>*identify and influence their  customers&rsquo; decision criteria <br>*describe competitors&rsquo; weaknesses in  ways that do not degrade their own credibility <br>*convincingly  differentiate their offerings in a field of similar competitors <br>*develop strategies that map with each buyer&rsquo;s level of readiness <br>*identify new business potential within bread-and-butter accounts <br>*use historical sales intelligence to prevent future losses and win  more business <br>*penetrate smokescreens that mask the buyer&rsquo;s real  concerns <br>*help customers work through concerns that develop  slowly over time in long sales cycles</p> <p>This is a two day workshop, from 8am to 5pm. Breakfast and lunch included  both days.</p> <p>Cost: $1695</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1695.00,Rosslyn Training Center,jparis@huthwaite.com,"1100 Wilson Boulevard, Suite 1250, Arlington",
http://www.eventsetter.com/events/USA/Minnesota/Minneapolis/Classes-Workshops-Clinics/event125314.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,Courtyard Minneapolis-Eden Prairie,jparis@huthwaite.com,"Courtyard Minneapolis-Eden Prairie, MN, 11391 Viking Drive, Eden Prairie",
http://www.eventsetter.com/events/USA/New-York/New-York/Classes-Workshops-Clinics/event125311.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,HQ Rockefeller Plaza Center,jparis@huthwaite.com,"1230 Avenue of the Americas, 7th Floor, NYC",
http://www.eventsetter.com/events/USA/Illinois/Chicago/Classes-Workshops-Clinics/event125315.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,Columbia Center I,jparis@huthwaite.com,"Columbia Center I, 5600 North River Road, Suite 800, Rosemont, IL  60018",
http://www.eventsetter.com/events/USA/Texas/Dallas/Classes-Workshops-Clinics/event125316.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,Regus Urban Towers,jparis@huthwaite.com,"Regus Urban Towers, 222 W. Las Colinas Blvd, East Tower, Ste. 1650 Irving, TX",
http://www.eventsetter.com/events/USA/California/San-Jose/Classes-Workshops-Clinics/event125317.html,http://www.huthwaite.com,SPIN® Selling Workshop,"<p>Increase your sales call productivity and effectiveness. Thousands of sales  professionals have strengthened their ability to connect with customers and  close more business by attending Huthwaite&rsquo;s popular SPIN&reg; Selling Workshop.</p> <p>Designed for sales professionals from any size sales force who:</p> <p>* are involved in major or complex sales<br>* want to  differentiate themselves from the competition<br>* want to sell on  value, not price</p> <p>Perfect for sales professionals, corporate trainers, and professionals from  marketing, product management, and customer service.</p> <p>This is a two-day workshop, from 8am to 5pm, breakfast and lunch included  both days.</p> <p>What you&rsquo;ll learn:</p> <p>* Essentials of successful selling<br>* Why feature-based selling  doesn&rsquo;t work<br>* Why pushing for a quick close doesn&rsquo;t work<br>* Four stages of successful sales calling<br>*  Internationally renowned SPIN&reg; Selling methodology<br>* How to obtain  customer commitment to advance outcomes<br>* How to turn product  advantages into specific customer benefits</p> <p>...and much more through the SPIN&reg; Selling workshop&rsquo;s combination of lecture,  discussion, interactive exercises and reinforcement tools, presented by one of  Huthwaite&rsquo;s expert training consultants.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>Ticket Info: $1,595.00</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1595.00,Fairfield Inn & Suites San Jose Airport,jparis@huthwaite.com,"Fairfield Inn & Suites San Jose Airport, 1755 North First Street, San Jose",
http://www.eventsetter.com/events/USA/California/San-Jose/Classes-Workshops-Clinics/event125318.html,http://www.huthwaite.com,Coaching SPIN® Workshop,"<p>Huthwaite&rsquo;s Coaching SPIN&reg; workshop is based on the fundamental principle that  coaching is essential to optimizing sales force productivity. The workshop helps  companies achieve systematic skill improvement through manager involvement as  coaches.</p> <p>The Coaching SPIN&reg; workshop is for sales managers and executives at companies  that are struggling to develop the skills of their sales forces and are not  achieving visible returns on their training investments. It is for front-line  sales managers who want to establish a higher level of performance as the  standard and who recognize that this requires their active involvement. It also  helps companies that are finding it increasingly difficult to combat the  problems of career stagnation and turnover among top performers.</p> <p>Reserve your place today in an upcoming workshop.</p> <p>This is a one-day workshop, from 8am to 5pm, breakfast and lunch  included.</p> <p>Cost: $995</p> <p>Register Here: http://bit.ly/h6rW3l</p>",703-467-3820,,$1695.00,Fairfield Inn & Suites San Jose Airport,jparis@huthwaite.com,"Fairfield Inn & Suites San Jose Airport, 1755 North First Street, San Jose",
