venueLink,hours,phone,latitude,moreInfo,venue,time,price,description,address,name,startDate,city,image,endDate,state,longitude
http://www.thestranger.com/seattle/scarlet-tree/Location?oid=23902,"Mon-Thurs 11 am-2 am, Fri-Sun 7 am-2 am",(206) 523-8888,47.67605,http://www.thestranger.com/seattle/Event?event=7615523,Scarlet Tree,,,,801 NE 65th Street &nbsp;&nbsp;,Cultureyard,05/05/2011,Seattle,,05/05/2011,WA,-122.3176
http://www.thestranger.com/seattle/seamonster/Location?oid=44726,,(206) 633-1824,47.66153,http://www.thestranger.com/seattle/Event?event=3897399,SeaMonster,10 pm.,,,2202 N 45th St &nbsp;&nbsp;,Monday Night Open Mic,05/02/2011,Seattle,,05/02/2011,WA,-122.33227
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924497,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"Last American Badass, Omega Moo, Fonzarelli, Regional Faction",05/19/2011,Seattle,,05/19/2011,WA,-122.3788
http://www.thestranger.com/seattle/funhouse/Location?oid=24245,,(206) 374-8400,47.61988,http://www.thestranger.com/seattle/Event?event=7583976,Funhouse,,$5,,206 Fifth Ave N &nbsp;&nbsp;,"Death By Steamship, Guests",05/26/2011,Seattle,,05/26/2011,WA,-122.34739
http://www.thestranger.com/seattle/gorge-amphitheatre/Location?oid=24799,,(509) 785-0306,47.03691,http://www.thestranger.com/seattle/Event?event=7066345,Gorge Amphitheatre,,sold out,,754 Silica Road NW &nbsp;&nbsp;,"Sasquatch Music Festival:                                       Modest Mouse, The Flaming Lips, Flogging Molly, Cold War Kids, Ratatat, MSTRKRFT, Beach House, Fitz & the Tantrums, and many more",05/29/2011,George,,05/29/2011,WA,-119.95498
http://www.thestranger.com/seattle/paragon/Location?oid=24629,,(206) 283-4548,47.63757,http://www.thestranger.com/seattle/Event?event=96800,Paragon,,,,2125 Queen Anne Ave N &nbsp;&nbsp;,Lady A & the Baby Blues Funk Band,05/07/2011,Seattle,,05/07/2011,WA,-122.35717
http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,4 pm-close daily,(206) 284-5003,47.6188,http://www.thestranger.com/seattle/Event?event=3523542,Hula Hula,9:30 pm.,Free,,106 First Ave N &nbsp;&nbsp;,Hula Hula Karaoke:                                       Guests,05/01/2011,Seattle,,05/01/2011,WA,-122.35521
http://www.thestranger.com/seattle/funhouse/Location?oid=24245,,(206) 374-8400,47.61988,http://www.thestranger.com/seattle/Event?event=7583924,Funhouse,,$5,,206 Fifth Ave N &nbsp;&nbsp;,"Neighbors, the Lion the Tamer, Herocop, Guests",05/18/2011,Seattle,,05/18/2011,WA,-122.34739
http://www.thestranger.com/seattle/pink-door/Location?oid=23898,,(206) 443-3241,47.61008,http://www.thestranger.com/seattle/Event?event=5773438,Pink Door,8 pm.,,,1919 Post Alley &nbsp;&nbsp;,Bric-a-Brac,04/28/2011,Seattle,,04/28/2011,WA,-122.34227
http://www.thestranger.com/seattle/lucid/Location?oid=801239,,(206) 369-3248,47.66733,http://www.thestranger.com/seattle/Event?event=1215089,Lucid,9:30 pm.,Free,,5241 University Way NE &nbsp;&nbsp;,The Hang:                                       The Teaching,04/28/2011,Seattle,,04/28/2011,WA,-122.31325
http://www.thestranger.com/seattle/funhouse/Location?oid=24245,,(206) 374-8400,47.61988,http://www.thestranger.com/seattle/Event?event=7583778,Funhouse,,$5,,206 Fifth Ave N &nbsp;&nbsp;,"Radumus, Dies Drear, Ether, Highlight Bomb",05/05/2011,Seattle,,05/05/2011,WA,-122.34739
http://www.thestranger.com/seattle/jazz-alley/Location?oid=23889,,(206) 441-9729,47.61459,http://www.thestranger.com/seattle/Event?event=7854184,Jazz Alley,,$22.50,,2033 Sixth Ave &nbsp;&nbsp;,Jeff Hamilton Trio,05/03/2011,Seattle,,05/04/2011,WA,-122.33891
http://www.thestranger.com/seattle/seamonster/Location?oid=44726,,(206) 633-1824,47.66153,http://www.thestranger.com/seattle/Event?event=3885636,SeaMonster,10 pm.,Free,,2202 N 45th St &nbsp;&nbsp;,McTuff Trio,05/03/2011,Seattle,,05/03/2011,WA,-122.33227
http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,,(206) 325-2149,47.61533,http://www.thestranger.com/seattle/Event?event=1799797,Capitol Club,10 pm.,Free,,414 E Pine St &nbsp;&nbsp;,"Blackout!:                                       DJ Potatoes O'Brien, DJ Homonegro",05/06/2011,Seattle,,05/06/2011,WA,-122.32654
http://www.thestranger.com/seattle/amore-restaurant-and-2301-wine-and-spirits/Location?oid=30564,"Sun-Thurs 4 pm-midnight, Fri-Sat 4 pm-2 am",(206) 770-0606,47.61597,http://www.thestranger.com/seattle/Event?event=5538558,Amore Restaurant and 2301 Wine and Spirits,7:30 pm.,Free,,"2301 Fifth Ave, Suite 101 &nbsp;&nbsp;",Ronnie Pierce Ensemble,05/02/2011,Seattle,,05/02/2011,WA,-122.34338
http://www.thestranger.com/seattle/last-supper-club/Location?oid=23920,,(206) 748-9975,47.60103,http://www.thestranger.com/seattle/Event?event=3987824,Last Supper Club,,Free,,124 S Washington St &nbsp;&nbsp;,Put the Bump in Your Hump:                                       Guest DJs,05/04/2011,Seattle,,05/04/2011,WA,-122.33355
http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,,(206) 441-5660,47.61363,http://www.thestranger.com/seattle/Event?event=52084,Lava Lounge,,,,2226 Second Ave &nbsp;&nbsp;,Mod Fuck Explosion:                                       DJ Deutscher Meister,05/04/2011,Seattle,,05/04/2011,WA,-122.34468
http://www.thestranger.com/seattle/neighbours/Location?oid=23893,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,47.61431,http://www.thestranger.com/seattle/Event?event=52040,Neighbours,,Free,,1509 Broadway &nbsp;&nbsp;,Stripshow:                                       DJ Trent Von,05/04/2011,Seattle,,05/04/2011,WA,-122.321
http://www.thestranger.com/seattle/kells/Location?oid=24229,Daily 11:30 am-2 am,(206) 728-1916,47.61028,http://www.thestranger.com/seattle/Event?event=635461,Kell's,,,,1916 Post Alley &nbsp;&nbsp;,Liam Gallagher,05/01/2011,Seattle,,05/01/2011,WA,-122.34199
http://www.thestranger.com/seattle/havana/Location?oid=55817,,(206) 323-CUBA,47.61423,http://www.thestranger.com/seattle/Event?event=55820,Havana,,$5,,1010 E Pike St &nbsp;&nbsp;,"Rotating DJs:                                       DV One, Soul One, Curtis, Nostalgia B, Sean Cee",05/14/2011,1010 E Pike St,,05/14/2011,WA,-122.31919
http://www.thestranger.com/seattle/heartland-cafe-and-benbow-room/Location?oid=3791791,"Tue-Thurs 8 am-2 am, Fri-Sat 8 am-3:30 am, Sun 8 am-2 am",(206) 922-3313,47.5813,http://www.thestranger.com/seattle/Event?event=7579611,Heartland Cafe & Benbow Room,,Free,,4210 SW Admiral Way &nbsp;&nbsp;,"Candylandia:                                       DJ Cotton Candy, DJ Christophett, DJ Deep Parris",05/14/2011,Seattle,,05/14/2011,WA,-122.38539
http://www.thestranger.com/seattle/juju/Location?oid=568021,,(206) 728-4053,47.61359,http://www.thestranger.com/seattle/Event?event=3658986,Juju,,Free,,2224 Second Ave &nbsp;&nbsp;,"Tighten Up:                                       Neight1000, DJ 100Proof",05/14/2011,Seattle,,05/14/2011,WA,-122.34463
http://www.thestranger.com/seattle/last-supper-club/Location?oid=23920,,(206) 748-9975,47.60103,http://www.thestranger.com/seattle/Event?event=7854345,Last Supper Club,,,,124 S Washington St &nbsp;&nbsp;,"Rotating DJs:                                       Frequency, MVMNT, Crossfade, Guests",05/14/2011,Seattle,,05/14/2011,WA,-122.33355
http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,,(206) 441-5660,47.61363,http://www.thestranger.com/seattle/Event?event=52080,Lava Lounge,,,,2226 Second Ave &nbsp;&nbsp;,DJ Matt,05/14/2011,Seattle,,05/14/2011,WA,-122.34468
http://www.thestranger.com/seattle/moe-bar/Location?oid=242778,,(206) 709-9951,47.61396,http://www.thestranger.com/seattle/Event?event=7140266,Moe Bar,,Free,,925 E Pike St &nbsp;&nbsp;,"Panther Down, Case One, Guests",05/14/2011,Seattle,,05/14/2011,WA,-122.32037
http://www.thestranger.com/seattle/neighbours/Location?oid=23893,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,47.61431,http://www.thestranger.com/seattle/Event?event=52037,Neighbours,,,,1509 Broadway &nbsp;&nbsp;,Powermix:                                       DJ Randy Schlager,05/14/2011,Seattle,,05/14/2011,WA,-122.321
http://www.thestranger.com/seattle/fireside-room-at-sorrento-hotel/Location?oid=24999,,(206) 622-6400,47.60858,http://www.thestranger.com/seattle/Event?event=7595792,Fireside Room at Sorrento Hotel,7:30 pm.,Free,,900 Madison Street &nbsp;&nbsp;,Fathia Atallah,06/03/2011,Seattle,,06/03/2011,WA,-122.32733
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924557,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"Plague Ships, Sacrament Ov Impurity, Enshrined",06/02/2011,Seattle,,06/02/2011,WA,-122.3788
http://www.thestranger.com/seattle/highway-99/Location?oid=24284,Mon-Sat 4 pm-2 am,(206) 382-2171,47.60723,http://www.thestranger.com/seattle/Event?event=6456639,Highway 99,,$5,,1414 Alaskan Way &nbsp;&nbsp;,Farko Collective,05/03/2011,Seattle,,05/03/2011,WA,-122.34102
http://www.thestranger.com/seattle/macs-triangle-pub/Location?oid=5710692,,(206) 763-0714,47.5181,http://www.thestranger.com/seattle/Event?event=6856093,Mac's Triangle Pub,,Free,,9454 Delridge Way SW &nbsp;&nbsp;,Open Mic,05/03/2011,Seattle,,05/03/2011,WA,-122.3556
http://www.thestranger.com/seattle/owl-n-thistle-irish-pub/Location?oid=23896,,(206) 621-7777,47.60323,http://www.thestranger.com/seattle/Event?event=3870845,Owl N' Thistle Irish Pub,,,,808 Post Ave &nbsp;&nbsp;,Jazz Improv Night:                                       Guests,05/03/2011,Seattle,,05/03/2011,WA,-122.33548
http://www.thestranger.com/seattle/faire/Location?oid=33943,"Mon-Thurs 7 am-midnight, Fri 7 am-1 am, Sat 9 am-1 am, Sun 9 am-midnight",(206) 652-0781,47.61674,http://www.thestranger.com/seattle/Event?event=7853510,Faire,,,,1351 E Olive Way &nbsp;&nbsp;,Special OPS featuring Monktail Creative Music Concern,05/08/2011,Seattle,,05/08/2011,WA,-122.32722
http://www.thestranger.com/seattle/central-saloon/Location?oid=23878,"Mon noon-2 am, Tues-Sat 11:30 am-2 am, Sun 11:30 am-midnight.",(206) 622-0209,47.60071,http://www.thestranger.com/seattle/Event?event=7852666,Central Saloon,,$5,,207 First Ave S #1 &nbsp;&nbsp;,Metal Monday:                                       The Willow Collective,05/02/2011,Seattle,,05/02/2011,WA,-122.3344
http://www.thestranger.com/seattle/faire/Location?oid=33943,"Mon-Thurs 7 am-midnight, Fri 7 am-1 am, Sat 9 am-1 am, Sun 9 am-midnight",(206) 652-0781,47.61674,http://www.thestranger.com/seattle/Event?event=7853517,Faire,,,,1351 E Olive Way &nbsp;&nbsp;,The Classical Revolution,05/02/2011,Seattle,,05/02/2011,WA,-122.32722
http://www.thestranger.com/seattle/club-motor/Location?oid=700861,,,47.58561,http://www.thestranger.com/seattle/Event?event=6921591,Club Motor,8 pm.,,,1950 First Ave S &nbsp;&nbsp;,Midweek Madness:                                       Guest DJs,05/04/2011,Seattle,,05/04/2011,WA,-122.334
http://www.thestranger.com/seattle/havana/Location?oid=55817,,(206) 323-CUBA,47.61423,http://www.thestranger.com/seattle/Event?event=3790458,Havana,9 pm.,$1,,1010 E Pike St &nbsp;&nbsp;,"Choice:                                       Nark, Jeromy Nail, L.A. Kendall, Gameboy, Jon Lemmon, Guests",05/04/2011,1010 E Pike St,,05/04/2011,WA,-122.31919
http://www.thestranger.com/seattle/ballroom/Location?oid=24032,Daily 4 pm-2 am,(206) 634-2575,47.65207,http://www.thestranger.com/seattle/Event?event=1093825,Ballroom,,,,456 N 36th St &nbsp;&nbsp;,DJ Tamm of KISS fm,05/06/2011,Seattle,,05/06/2011,WA,-122.35307
http://www.thestranger.com/seattle/balmar/Location?oid=31857,Mon-Wed 5 pm-2 am Thurs-Fri 4 pm-2 am Sat-Sun Noon-2 am,(206) 297-0500,47.66805,http://www.thestranger.com/seattle/Event?event=6660012,BalMar,,Free,,5449 Ballard Ave NW &nbsp;&nbsp;,Body Movin' Fridays:                                       DJ Ben Meadow,05/06/2011,Seattle,,05/06/2011,WA,-122.38572
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=4266899,Contour,,,,807 First Ave &nbsp;&nbsp;,Underground Heat:                                       Guests,05/16/2011,Seattle,,05/16/2011,WA,-122.33521
http://www.thestranger.com/seattle/hard-rock-cafe/Location?oid=3495210,"Sun-Thurs  11 am-11 pm, Fri-Sat  11 am-2 am",(206) 204-2233,47.60893,http://www.thestranger.com/seattle/Event?event=7418174,Hard Rock Cafe,,Free,,116 Pike Street &nbsp;&nbsp;,Open Mic:                                       Guests,05/16/2011,Seattle,,05/16/2011,WA,-122.33986
http://www.thestranger.com/seattle/bilbao-tapas-bar/Location?oid=255928,,(206) 547-5034,47.66153,http://www.thestranger.com/seattle/Event?event=7140140,Bilbao Tapas Bar,7:30 pm.,Free,,4500 Ninth Ave NE &nbsp;&nbsp;,Miki Piza & Paraiso,05/07/2011,Seattle,,05/07/2011,WA,-122.31818
http://www.thestranger.com/seattle/high-dive/Location?oid=25165,,(206) 632-0212,47.6516,http://www.thestranger.com/seattle/Event?event=7563089,High Dive,,,,513 N 36th Ave &nbsp;&nbsp;,"All Eyes Closed, Lights From Space, The Breezes",05/17/2011,Seattle,,05/17/2011,WA,-122.35218
http://www.thestranger.com/seattle/buddha-belltown/Location?oid=140973,,(206) 441-4449,47.61361,http://www.thestranger.com/seattle/Event?event=1956083,Buddha Belltown,,Free,,2222 Second Ave &nbsp;&nbsp;,Love My Wave:                                       DJ Miss B. Wonder Jones,05/06/2011,Seattle,,05/06/2011,WA,-122.34464
http://www.thestranger.com/seattle/havana/Location?oid=55817,,(206) 323-CUBA,47.61423,http://www.thestranger.com/seattle/Event?event=55820,Havana,,$5,,1010 E Pike St &nbsp;&nbsp;,"Rotating DJs:                                       DV One, Soul One, Curtis, Nostalgia B, Sean Cee",05/06/2011,1010 E Pike St,,05/06/2011,WA,-122.31919
http://www.thestranger.com/seattle/juju/Location?oid=568021,,(206) 728-4053,47.61359,http://www.thestranger.com/seattle/Event?event=3816682,Juju,,Free,,2224 Second Ave &nbsp;&nbsp;,Vudu:                                       DJ Swervewon,05/06/2011,Seattle,,05/06/2011,WA,-122.34463
http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,,(206) 441-5660,47.61363,http://www.thestranger.com/seattle/Event?event=6956860,Lava Lounge,,,,2226 Second Ave &nbsp;&nbsp;,DJ David James,05/06/2011,Seattle,,05/06/2011,WA,-122.34468
http://www.thestranger.com/seattle/neighbours/Location?oid=23893,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,47.61431,http://www.thestranger.com/seattle/Event?event=7140057,Neighbours,,,,1509 Broadway &nbsp;&nbsp;,Ultimate Dance Party:                                       DJ Richard Dalton,05/06/2011,Seattle,,05/06/2011,WA,-122.321
http://www.thestranger.com/seattle/scarlet-tree/Location?oid=23902,"Mon-Thurs 11 am-2 am, Fri-Sun 7 am-2 am",(206) 523-8888,47.67605,http://www.thestranger.com/seattle/Event?event=7615560,Scarlet Tree,,Free,,801 NE 65th Street &nbsp;&nbsp;,Open Mic,05/08/2011,Seattle,,05/08/2011,WA,-122.3176
http://www.thestranger.com/seattle/neighbours-underground/Location?oid=24964,,324-5358,47.61431,http://www.thestranger.com/seattle/Event?event=7139820,Neighbours Underground,,,,1509 Broadway &nbsp;&nbsp;,The Get Down:                                       Karl K,05/06/2011,Seattle,,05/06/2011,WA,-122.321
http://www.thestranger.com/seattle/comet/Location?oid=24067,,(206) 322-9272,47.61423,http://www.thestranger.com/seattle/Event?event=7853219,Comet,,$12,,922 E Pike St &nbsp;&nbsp;,"Eddie & The Hotrods, Prima Donna, the First Times, Badlands",05/03/2011,Seattle,,05/03/2011,WA,-122.32037
http://www.thestranger.com/seattle/highway-99/Location?oid=24284,Mon-Sat 4 pm-2 am,(206) 382-2171,47.60723,http://www.thestranger.com/seattle/Event?event=7854113,Highway 99,,$20,,1414 Alaskan Way &nbsp;&nbsp;,Kim Simmonds and Savoy Brown,05/03/2011,Seattle,,05/03/2011,WA,-122.34102
http://www.thestranger.com/seattle/little-red-hen/Location?oid=23949,,(206) 522-1168,47.67998,http://www.thestranger.com/seattle/Event?event=3280735,Little Red Hen,4 pm.,,,7115 Woodlawn Ave NE &nbsp;&nbsp;,Open Mic Acoustic Jam with Bodacious Billy,05/08/2011,Seattle,,05/08/2011,WA,-122.3248
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=4266899,Contour,,,,807 First Ave &nbsp;&nbsp;,Underground Heat:                                       Guests,05/30/2011,Seattle,,05/30/2011,WA,-122.33521
http://www.thestranger.com/seattle/funhouse/Location?oid=24245,,(206) 374-8400,47.61988,http://www.thestranger.com/seattle/Event?event=7583966,Funhouse,,$5,,206 Fifth Ave N &nbsp;&nbsp;,"A Pretty Mess, Guests",05/24/2011,Seattle,,05/24/2011,WA,-122.34739
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=1469240,Contour,,,,807 First Ave &nbsp;&nbsp;,"Broken Gooves:                                       Filthy Rich, Mendicants, DJ Ronnie Paul",05/08/2011,Seattle,,05/08/2011,WA,-122.33521
http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,Daily 2 pm-2 am,(206) 323-1525,47.61454,http://www.thestranger.com/seattle/Event?event=2109249,Cuff Complex,8 pm.,,,1533 13th Ave &nbsp;&nbsp;,Karaoke:                                       Guests,05/05/2011,Seattle,,05/05/2011,WA,-122.3157
http://www.thestranger.com/seattle/the-jones/Location?oid=32200,,(206) 527-5480,47.69249,http://www.thestranger.com/seattle/Event?event=5051861,The Jones,9 pm.,Free,,8824 Roosevelt Way NE &nbsp;&nbsp;,Karaoke Thursdays!:                                       Guests,05/05/2011,Seattle,,05/05/2011,WA,-122.31739
http://www.thestranger.com/seattle/parlor-ultra-lounge/Location?oid=603593,"Mon-Sat 11 am-2 am, Sun 11 am-midnight",(425) 289-7000,47.61644,http://www.thestranger.com/seattle/Event?event=3137729,Parlor Ultra Lounge,9 pm.,,,"700 Bellevue Way NE, Ste 300 &nbsp;&nbsp;",Karaoke:                                       Guests,05/05/2011,Bellevue,,05/05/2011,WA,-122.2015
http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,4 pm-close daily,(206) 284-5003,47.6188,http://www.thestranger.com/seattle/Event?event=3523542,Hula Hula,9:30 pm.,Free,,106 First Ave N &nbsp;&nbsp;,Hula Hula Karaoke:                                       Guests,05/05/2011,Seattle,,05/05/2011,WA,-122.35521
http://www.thestranger.com/seattle/highway-99/Location?oid=24284,Mon-Sat 4 pm-2 am,(206) 382-2171,47.60723,http://www.thestranger.com/seattle/Event?event=6973910,Highway 99,5 pm.,Free,,1414 Alaskan Way &nbsp;&nbsp;,All Request Happy Hour:                                       The True Romans,05/06/2011,Seattle,,05/06/2011,WA,-122.34102
http://www.thestranger.com/seattle/belltown-underground-events-center/Location?oid=7909192,,,47.61266,http://www.thestranger.com/seattle/Event?event=7909952,Belltown Underground Events Center,7 pm.,$10,,2211 First Avenue &nbsp;&nbsp;,"Noise for the Needy: Soft Metals, Ononos, The Tempers, Sports, Spurm, USF, Fly Moon Royalty, DJ Gin & Tonic, DJ Up Above, Floyd Beastie:                                       Soft Metals, Ononos, the Tempers, Sports, Spurm, USF, Fly Moon Royalty, DJ Gin & Tonic, DJ Up Above, Floyd Beastie",06/10/2011,Seattle,,06/10/2011,WA,-122.34564
http://www.thestranger.com/seattle/high-dive/Location?oid=25165,,(206) 632-0212,47.6516,http://www.thestranger.com/seattle/Event?event=7563138,High Dive,,,,513 N 36th Ave &nbsp;&nbsp;,"Thee Emergency, At the Spine, Baltic Cousins",05/20/2011,Seattle,,05/20/2011,WA,-122.35218
http://www.thestranger.com/seattle/new-orleans/Location?oid=37125,,(206) 622-2563,47.60157,http://www.thestranger.com/seattle/Event?event=6245937,New Orleans,,,,114 First Ave S &nbsp;&nbsp;,"Flexicon, Thomas Marriott",05/06/2011,Seattle,,05/06/2011,WA,-122.33399
http://www.thestranger.com/seattle/highway-99/Location?oid=24284,Mon-Sat 4 pm-2 am,(206) 382-2171,47.60723,http://www.thestranger.com/seattle/Event?event=6973910,Highway 99,5 pm.,Free,,1414 Alaskan Way &nbsp;&nbsp;,All Request Happy Hour:                                       The True Romans,05/20/2011,Seattle,,05/20/2011,WA,-122.34102
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=4266899,Contour,,,,807 First Ave &nbsp;&nbsp;,Underground Heat:                                       Guests,05/09/2011,Seattle,,05/09/2011,WA,-122.33521
http://www.thestranger.com/seattle/studio-seven/Location?oid=24196,,(206) 286-1312,47.57453,http://www.thestranger.com/seattle/Event?event=7580850,Studio Seven,7 pm.,,,110 S Horton &nbsp;&nbsp;,"Seven Cycles, Underride, System7, Riot In Rythm, The Dead Are Judged",05/20/2011,Seattle,,05/20/2011,WA,-122.33388
http://www.thestranger.com/seattle/hard-rock-cafe/Location?oid=3495210,"Sun-Thurs  11 am-11 pm, Fri-Sat  11 am-2 am",(206) 204-2233,47.60893,http://www.thestranger.com/seattle/Event?event=7418174,Hard Rock Cafe,,Free,,116 Pike Street &nbsp;&nbsp;,Open Mic:                                       Guests,05/09/2011,Seattle,,05/09/2011,WA,-122.33986
http://www.thestranger.com/seattle/lo-fi-performance-gallery/Location?oid=24231,,(206) 254-2824,47.62237,http://www.thestranger.com/seattle/Event?event=1786070,Lo-Fi Performance Gallery,,,,429 Eastlake Ave E &nbsp;&nbsp;,Shitty Mondays: Beatmaker Open Mic:                                       Guests,05/09/2011,Seattle,,05/09/2011,WA,-122.3293
http://www.thestranger.com/seattle/macs-triangle-pub/Location?oid=5710692,,(206) 763-0714,47.5181,http://www.thestranger.com/seattle/Event?event=6856070,Mac's Triangle Pub,,Free,,9454 Delridge Way SW &nbsp;&nbsp;,Jazz and Blues Night:                                       Guests,05/09/2011,Seattle,,05/09/2011,WA,-122.3556
http://www.thestranger.com/seattle/monas-bistro-and-lounge/Location?oid=24565,Daily 5 pm-2 am,(206) 526-1188,47.67534,http://www.thestranger.com/seattle/Event?event=7140175,Mona's Bistro & Lounge,,,,6421 Latona Ave NE &nbsp;&nbsp;,Jessica Eballer,05/09/2011,Seattle,,05/09/2011,WA,-122.3256
http://www.thestranger.com/seattle/new-orleans/Location?oid=37125,,(206) 622-2563,47.60157,http://www.thestranger.com/seattle/Event?event=51966,New Orleans,6:30 pm.,,,114 First Ave S &nbsp;&nbsp;,The New Orleans Quintet,05/09/2011,Seattle,,05/09/2011,WA,-122.33399
http://www.thestranger.com/seattle/conor-byrne/Location?oid=23880,,(206) 784-3640,47.66533,http://www.thestranger.com/seattle/Event?event=2636510,Conor Byrne,9 pm.,,,5140 Ballard Ave NW &nbsp;&nbsp;,Open Mic:                                       Guests,05/08/2011,Seattle,,05/08/2011,WA,-122.38168
http://www.thestranger.com/seattle/moe-bar/Location?oid=242778,,(206) 709-9951,47.61396,http://www.thestranger.com/seattle/Event?event=4488782,Moe Bar,,Free,,925 E Pike St &nbsp;&nbsp;,Moe Bar Mondays:                                       Tigerbeat,05/02/2011,Seattle,,05/02/2011,WA,-122.32037
http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,47.61264,http://www.thestranger.com/seattle/Event?event=6455007,'Ohana Restaurant & Sushi Bar,,,,2207 1st Ave &nbsp;&nbsp;,DJ Hideki,05/02/2011,Seattle,,05/02/2011,WA,-122.34565
http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,Daily 2 pm-2 am,(206) 323-1525,47.61454,http://www.thestranger.com/seattle/Event?event=1799774,Cuff Complex,,$5 after 6PM,,1533 13th Ave &nbsp;&nbsp;,Tea Dance:                                       John England,05/08/2011,Seattle,,05/08/2011,WA,-122.3157
http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,,(206) 441-5660,47.61363,http://www.thestranger.com/seattle/Event?event=52081,Lava Lounge,,,,2226 Second Ave &nbsp;&nbsp;,No Come Down:                                       Jimi Crash,05/08/2011,Seattle,,05/08/2011,WA,-122.34468
http://www.thestranger.com/seattle/ballroom/Location?oid=24032,Daily 4 pm-2 am,(206) 634-2575,47.65207,http://www.thestranger.com/seattle/Event?event=1093833,Ballroom,,,,456 N 36th St &nbsp;&nbsp;,DJ Warren,05/07/2011,Seattle,,05/07/2011,WA,-122.35307
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=4587038,Contour,,,,807 First Ave &nbsp;&nbsp;,"Europa Night:                                       DJ Igor, DJ Misha, DJ Chronus",05/07/2011,Seattle,,05/07/2011,WA,-122.33521
http://www.thestranger.com/seattle/liberty/Location?oid=178387,,(206) 323-9898,47.6235,http://www.thestranger.com/seattle/Event?event=6961139,Liberty,,Free,Local bands! Bring your CD and maybe they'll play it!,517 15th Ave E &nbsp;&nbsp;,Listen @ Liberty:                                       Guest DJs spinning local music,05/08/2011,Seattle,,05/08/2011,WA,-122.3128
http://www.thestranger.com/seattle/neighbours/Location?oid=23893,"Sun-Wed 9 pm-2 am, Thurs 9 pm-3 am, Fri-Sat 9 pm-4 am",(206) 324-5358,47.61431,http://www.thestranger.com/seattle/Event?event=7140091,Neighbours,,,,1509 Broadway &nbsp;&nbsp;,Noche Latina:                                       Guest DJs,05/08/2011,Seattle,,05/08/2011,WA,-122.321
http://www.thestranger.com/seattle/see-sound-lounge/Location?oid=25076,,(206) 374-3733,47.61268,http://www.thestranger.com/seattle/Event?event=4671508,See Sound Lounge,,,,115 Blanchard St &nbsp;&nbsp;,Salsa:                                       DJ Nick,05/08/2011,Seattle,,05/08/2011,WA,-122.34491
http://www.thestranger.com/seattle/waterwheel-lounge/Location?oid=178255,"Mon-Fri 2 pm-2 am, Sat-Sun 11 pm-2 am",(206) 784-5701,47.68023,http://www.thestranger.com/seattle/Event?event=1164019,Waterwheel Lounge,,,,7034 15th Ave NW &nbsp;&nbsp;,Karaoke:                                       Guests,05/07/2011,Seattle,,05/07/2011,WA,-122.37653
http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,4 pm-close daily,(206) 284-5003,47.6188,http://www.thestranger.com/seattle/Event?event=3523542,Hula Hula,9:30 pm.,Free,,106 First Ave N &nbsp;&nbsp;,Hula Hula Karaoke:                                       Guests,05/07/2011,Seattle,,05/07/2011,WA,-122.35521
http://www.thestranger.com/seattle/q-cafe/Location?oid=24206,,352-2525,47.60577,http://www.thestranger.com/seattle/Event?event=4547186,Q Cafe,6:30 pm.,,,3223 15th Ave W Seattle &nbsp;&nbsp;,Open Mic!,05/03/2011,Seattle,,05/03/2011,WA,-122.32943
