phone,website,moreInfo,location,startDate,name,venue,description,image,endDate
,http://www.sandiego.org/eventurl/582,http://www.sandiego.org/event/Visitors/582,Temecula Valley,05/09/2011,Mother's Day Celebration,South Coast Winery Resort & Spa,"South Coast Winery has made arrangements for a spectacular Mother's Day brunch once again this year  and now is the time to reserve your place for this sell-out event year after year.  Attractively priced and elegantly appointed, here's your opportunity to show Mom just how much you care.  Conveniently offered to you at both restaurants. Reserve early by calling: <br />       951-587-9463 — Temecula<br />       714-957-1857 – Orange County<br />  <br />  <br />  Please visit our website at www.wineresort.com or call 951-587-9463 for more information.",,05/08/2011
,http://www.sandiego.org/eventurl/10794,http://www.sandiego.org/event/Visitors/10794,Balboa Park,05/09/2011,Art Glass Guild Semi-Annual Show & Sale,Spanish Village Art Center,"The Art Glass Guild will be hosting the Semi-Annual Patio Show & Sale in partnership with the Chula Vista Nature Center, Saturday, May 7 & Sunday May 8, 2011 from 10:00 am to 5:00 pm both days on the large patio at Spanish Village Art Center, Balboa Park. This is the largest art glass show in Southern California. All forms of Art Glass, including blown, fused, torch worked, stained glass, cast, etched, and mosaic will be featured. Over 30 juried glass artists of the Art Glass Association of Southern California will be exhibiting their art. The Art Glass Guild and the Chula Vista Nature Center are partnering to educate and promote increased awareness of art glass and San Diego's bay natural wildlife.  The Chula Vista Nature Center will have marine life interactive displays for children and adults.  Live music on Saturday by Ramon Cruz and Sunday by Mark Moskowitz. The Art Glass Show & Sale is located at Spanish Village Art Center in Balboa Park, between the San Diego Zoo and the Natural History Museum, just off Park Blvd. at 1770 Village Place.<br />  <br />  For more information visit <a href=""http://www.artglassguild.com"">www.artglassguild.com</a>, the Art Glass Guild, Studio 25, or call 619-702-8006.",http://www.sandiego.org/images/display.php?id=8405,05/08/2011
,http://www.sandiego.org/eventurl/3635,http://www.sandiego.org/event/Visitors/3635,Carlsbad,05/09/2011,Bonsai Show and Sale,The Flower Fields of Carlsbad California,"Take a leisurely stroll along the pathways of The Flower Fields® and witness the annual rainbow of 50+ acres of Giant Tecolote Ranunculus at The Flower Fields® set on a hillside that overlooks the striking Carlsbad, California coastline.  <br />  <br />  We are located just off the Interstate 5 Freeway, approximately halfway between San Diego and Orange County.  A leisurely stroll along the pathways of The Flower Fields® from early March to early May provides you with the opportunity to experience colorful bands of ranunculus flowers up close, and to enjoy the breathtaking view of the Pacific Ocean.  You will definitely want to bring a camera!<br />  <br />  In addition to the vivid bands of color, we invite you to stroll among our various themed gardens, through our All American Rose Selection and Walk of Fame gardens, and our new Sweet Pea Maze.<br />  <br />  Children of all ages are sure to enjoy a ride throughout The Flower Fields® site on a large wagon pulled by antique tractors that are provided by the Vista Antique & Steam Engine Museum. <br />  <br />  The Flower Fields® is a great place to bring the family for a day of picnicking and enjoying our beautiful Southern California weather.  Picnic tables are provided on site for your convenience.  Throughout the season, we also hold a series of Special Events designed to entertain visitors of all ages.  We provide free parking, restroom facilities, and handicapped accessibility for the convenience of our guests.<br />  <br />  Please note that The Flower Fields® is a working ranch with dirt pathways, so we urge to you wear comfortable clothes and good walking shoes.  You may also want to bring a light sweater or jacket, as the weather can get breezy and cool at times.  Most importantly, don’t forget to bring your cameras, because there are sure to be many wonderful photo opportunities!  <br />  <br />  For the protection of the flowers and for the health and safety of your pet, pets are not permitted inside the admissions gate.<br />",http://www.sandiego.org/images/display.php?id=4654,05/08/2011
,http://www.sandiego.org/eventurl/10412,http://www.sandiego.org/event/Visitors/10412,Coronado,05/09/2011,Coronado Historic Home Tour,Coronado Visitor Center and Historical Association & Museum,"<p>The Coronado Historical Association presents their 2011 Historic Home Tour: The Legacy of Early Naval Aviators in Coronado, including 6 historical homes. In conjunction with the focus this year on the Centennial of Naval Aviation, the tour will include several houses from different time periods, all lived in by important naval aviators.</p><p>The homes reflect an eclectic mix of Coronado’s architectural history. They were all built between 1910 and 1940 and include a mix of California Craftsman, Spanish Moderne (built in 1926), a Santa Fe Territorial built in 1919 and a 1940 Modern.<br /><br />11:00 am to 4:00 pm Tickets may be purchased either at the Coronado Visitor Center (operated by the Coronado Historical Association) at 1100 Orange Avenue, Coronado, phone 619-435-7242 for credit card charge or on-line at <a href=""http://www.coronadohistory.org/"">www.coronadohistory.org</a> with a credit card.</p>",http://www.sandiego.org/images/display.php?id=9521,05/08/2011
,http://www.sandiego.org/eventurl/10551,http://www.sandiego.org/event/Visitors/10551,Escondido,05/09/2011,Debbie Reynolds In Concert,Welk Resort Theatre,888-802-7469 for tickets,,05/08/2011
,http://www.sandiego.org/eventurl/8028,http://www.sandiego.org/event/Visitors/8028,Downtown,05/09/2011,Discover Tall Ship Adventure Sailing,Maritime Museum of San Diego,"Join the crew and experience the awesome power of sailing a tall ship. Passengers will be invited to haul a line, man the helm and end their day with a cannon salute. <br />  <br />  Adventure Package admission to the Maritime Museum of San Diego includes a four-hour adventure sailing aboard the schooner Californian as well as admission to the museum and its fleet of historic ships. We depart from the museum at 12:00 pm and return at 4:30 pm. Contact Museum for scheduled departures - 619.234.9153",http://www.sandiego.org/images/display.php?id=4324,05/08/2011
,http://www.sandiego.org/eventurl/9926,http://www.sandiego.org/event/Visitors/9926,,05/09/2011,"Flanders Recorder Quartet - ""The Six Wives of Henry VIII""",San Diego Early Music Society,"The Flanders Recorder Quartet, one of the world's premiere recorder ensembles, will be joined by soprano Cecile Kempenaers and narrator Larry Rosenwald in a program from Tudor England celebrating legendary monarch Henry VIII and his wives.  The Flanders Recorder Quartet performs on a variety of recorders from its unique collection, demonstrating the range and scope of the instrument. At St. James-by-the-sea in La Jolla.",,05/08/2011
619-234-8612,http://www.sandiego.org/eventurl/5902,http://www.sandiego.org/event/Visitors/5902,Harbor Island,05/09/2011,"Gator By The Bay, Zydeco, Blues & Crawfish Festival",,"<p>Gator by the Bay is a 3 day festival featuring Cajun, Zydeco, Blues and Country musicians and Louisiana cuisine and culture. </p><p>The festival will be held over Mother’s Day weekend, May 6-8, 2011 at Spanish Landing Park on North Harbor Drive. This family oriented event includes performances by nationally recognized Cajun, Zydeco and Blues performers, local performing musicians, dancing, dance instruction, cooking demonstrations, ethnic food and arts vendors, community exhibits, cultural workshops, children’s arts and crafts and colorful daily “Mardi Gras” style parades through the festival grounds. </p>",,05/08/2011
760-529-1968,http://www.sandiego.org/eventurl/10846,http://www.sandiego.org/event/Visitors/10846,Del Mar/Rancho Santa Fe,05/09/2011,Junior Aquathon 2011,,"<p>May 8th 2011 will be the 4th Training Transition Junior Aquathon and we hope that you are excited as we are. Rachel Challis (Pro Triathlete, Swim Coach, Triathlon Trainer and Mom) and Beth Saunders (Santaluz Swim Coach, Nationally Ranked Masters Swimmer and Mom) will be hosting the event. Our aim is to get medals into as many kids hands as possible.</p><h2>What is an Aquathon?</h2><p>Aqua - meaning water - means a swim. This will be the first discipline of the Aquathon and will be two to twenty lengths of the pool, depending on which distance you decide on. Aquathon - sounds like triathlon - yep, that's right, it is similar to a triathlon, but instead of having three different disciplines (swim, bike and run) we have two. A swim in the pool and then a run departing from the pool and ending at the running track.</p><p>Anyone aged 6 to 16 years is welcome, as long as you make at least 50 yards (2 lengths of a 25 yard pool). You choose which distance best suits you.</p>",,05/08/2011
,http://www.sandiego.org/eventurl/8696,http://www.sandiego.org/event/Visitors/8696,,05/09/2011,"King o' the Moon (Over the Tavern, Part II)",North Coast Repertory Theatre,"Remember the Pazinski family? Well it's the summer of 1969, the Vietnam War is raging, sexual revolution is in high gear, and an astronaut is about to walk on the moon. The sequel to the hugely popular Over the Tavern transports the Pazinskis from the conservative '50s to the turbulent '60s. Through laughter and tears, the adult Pazinskis tackle weighty issues like divorce, remarriage, war and draft-evasion, all with charm, humor and down to earth common sense.    ""Absolutely enchanting...a little bit of heaven!"" (Chicago Tribune).  Previews April 13 - 15, 2011 April 16 - May 8, 2011",,05/08/2011
,http://www.sandiego.org/eventurl/3987,http://www.sandiego.org/event/Visitors/3987,Mission Valley,05/09/2011,Mother's Day  Brunch at Trellises Garden Grille,Trellises - Town and Country Resort,"Join us for Mother's Day Brunch in the beautiful garden setting of Trellises Garden Grille located at the Town and Country Resort Hotel. Poolside dining also available.<br />  <br />  Sunday May 8th, 2011<br />  9:00 am - 2:00 pm<br />  <br />  Brunch items include a Creative Display of Carved Honey Ham and Roast Baron of Beef, ""Cooked-to-Order"" Omelet and Waffle Station, Smoked Salmon and Shellfish, Salads, Fruits and Imported Cheeses, Italian Pasta Presentations and Pastas, Cakes, Fresh Breads and more. <br />  <br />  Adults-$32.95<br />  Children 3 to 12 years $15.95<br />  Children under 3 Complimentary<br />  <br />  Brunch Reservations recommended at 619-908-5017.<br />  Call  800-772-8527 for hotel reservations.<br />",http://www.sandiego.org/images/display.php?id=4022,05/08/2011
,http://www.sandiego.org/eventurl/8365,http://www.sandiego.org/event/Visitors/8365,Embarcadero,05/09/2011,Mother's Day  Brunch Cruise With Live Jazz,Hornblower Cruises & Events,"Treat mom to a spectacular Jazz Brunch on a Hornblower Cruise!  Whisk her onboard the new Inspiration Hornblower, the largest charter yacht south of San Francisco and all mom will have to do is enjoy the scenery, upbeat Jazz music, the wonderful cuisine, and your company.  Every mom will take home a free flower compliments of Hornblower Cruises & Events!  Select one of two cruising times. <br />  <br />  To book tickets visit hornblower.com <br />  <br />  *Special group rates for 20 or more are available! Call 619-686-8700 for more information.",http://www.sandiego.org/images/display.php?id=4204,05/08/2011
,http://www.sandiego.org/eventurl/2702,http://www.sandiego.org/event/Visitors/2702,La Jolla,05/09/2011,Mother's Day at The Marine Room,Marine Room,"<p>Sunday from 11 am to 7 pm. </p><p> Join us for our special Mother's Day event with an exclusive new menu by Executive Chef Bernard Guillas and Chef de Cuisine Ron Oliver. </p><p>  Treat Mom to sweeping views of La Jolla Shores and fine dining at its finest, including Pink Guava Ginger Coated Baja Wild Prawns, Brandt Farm's Center Cut Beef Tenderloin Carpaccio, Farmer's Market Sweet Corn Blue Crab Bisque, Lemongrass Kalbi Basted Maine Lobster Tail, Midwestern Black Angus Filet Mignon, and an array of sweet local flavors like Fallbrook Macadamia Creme Brulee, Carlsbad Strawberry and Peach Cobbler, Blue Sky Ranch Lemon Raspberry Gratin, and much more.   Please visit the website for the complete menu.</p><p>Reservations are recommended and can be made by calling 858-459-7222.</p>",http://www.sandiego.org/images/display.php?id=6912,05/08/2011
,http://www.sandiego.org/eventurl/2706,http://www.sandiego.org/event/Visitors/2706,La Jolla,05/09/2011,Mother's Day at The Shores Restaurant,The Shores Restaurant,"Treat Mom to an oceanfront brunch she'll never forget. Enjoy an extensive menu by Executive Chef Bernard Guillas and Chef de Cuisine Augie Saucedo, including Fulton Farm BBQ Chicken Salad, Be Wise Farm Vegetable Gazpacho, Plum Creole Spiced Mahi Mahi, Vermont Cabot Butter Basted Tom Turkey Breast, a Children's Station, plus decadent desserts like Strawberry Peach Sponge Cake, Chef Augie's Amaretto Hazelnut Tiramisu, and much more. Cost is $42 per person, $21 for children 6 to 12 years old, and $3 per year for children 5 and under. Reservations recommended in advance. <br />  <br />  Sunday, May 8, from 10 am to 2:30 pm.<br />  <br />  Please visit the website for the complete menu and reservations.",http://www.sandiego.org/images/display.php?id=6916,05/08/2011
,http://www.sandiego.org/eventurl/10983,http://www.sandiego.org/event/Visitors/10983,Downtown,05/09/2011,Mother's Day Brunch @ Vela Restaurant,Hilton San Diego Bayfront,"Mother's Day Brunch<br />  11:00 am - 3:00 pm<br />  <br />  Adults-$54 Children (6-12)-$16<br />  $15 upgrade for Bottomless Bloody Mary’s and Mimosas<br />  <br />  <br />  Egg-stravagance<br />  spinach fingerling potato and feta cheese frittata, prosciutto and herb quiche<br />  <br />  Omelet Station<br />  create your own omelet- choose from chorizo, sausage, bacon, ham,<br />  scallions, spinach, tomatoes, bell peppers, wild mushrooms, fresh herbs,<br />  cheddar, Swiss, mozzarella, goat cheese, and feta<br />  <br />  Handmade Pasta Station<br />  ricotta and spinach ravioli, fettuccine with parmesan cream, spicy tomato linguine<br />  <br />  Carving Station<br />  roasted Berkshire pork, artesian rolls and sweet mustard<br />  slow roasted strip loin, au jus, creamy horseradish<br />  <br />  Cold Smoked New Zealand Salmon<br />  lemon crème fraiche, toasted baguette, crisp capers<br />  <br />  Baked Alaskan Cod<br />  shellfish cream sauce<br />  <br />  Salads and Cheeses<br />  roasted beet salad, heirloom tomatoes, marinated peaches with basil,<br />  air dried meats, artisanal cheeses, dried fruits and nuts, local honey<br />  <br />  Raw Bar<br />  white prawn escabéche, west coast oysters, diver scallop ceviche, crab legs<br />  <br />  Breakfast Meats<br />  applewood smoked bacon, chicken-apple sausage, grilled Canadian bacon<br />  <br />  Sides<br />  roasted red potatoes, grilled-marinated spring vegetables,<br />  herb mashed potatoes<br />  <br />  Sweet Treats<br />  chocolate covered strawberries, chocolate cups with<br />  raspberry mousse, passion coconut mousse cake, chocolate<br />  opera cake, mango crème brulée, coconut flan with <br />  pineapple salsa, strawberry cheesecake, lemon meringue tarts, fresh fruit tartlets, strawberry shooters, assorted petits fours and homemade truffles<br />  <br />  For reservations please call 619-321-4284<br />  <br />  One Park Blvd. San Diego, CA 92101    <br />  www.velasandiego.com",http://www.sandiego.org/images/display.php?id=5590,05/08/2011
,http://www.sandiego.org/eventurl/10916,http://www.sandiego.org/event/Visitors/10916,Mission Bay,05/09/2011,Mother's Day Brunch at Bahia Resort Hotel,Bahia Resort Hotel,"Bring your family and friends to our annual Mother's Day Brunch buffet on May 8 from 10:00 am till 3:00 pm. The brunch buffet will be held in our Mission Ballroom, providing amazing scenic views of Mission Bay and the Pacific Ocean. <br />  <br />  In addition to the extensive varieties of dishes available, a ""knee-high buffet"" will be available for children. A live pianist will provide entertainment  throughout the brunch. A cruise around Mission Bay aboard the Bahia Belle and William D. Evans, two timeless sternwheelers, is included with a paid brunch. <br />  <br />  To reserve your table online, please go to http://www.bahiahotel.com/hotel-dining-entertainment/. For more information, please call 858-539-8666.<br />",http://www.sandiego.org/images/display.php?id=810,05/08/2011
,http://www.sandiego.org/eventurl/10914,http://www.sandiego.org/event/Visitors/10914,Mission Bay,05/09/2011,Mother's Day Brunch at Catamaran Resort Hotel and Spa,Catamaran Resort Hotel & Spa,"Join us for our annual Mother's Day Brunch Buffet at the Catamaran Resort Hotel and Spa. The buffet will offer and assorted and delicious selection of dishes including poached salmon, roast pork loin, and more! The brunch will begin at 10:00 am to 3:00 pm with last seating at 2:00 pm. Take in the view of Mission Bay and all of San Diego. A live pianist will provide entertainment  throughout the brunch.<br />  <br />  In addition to the extensive varieties of dishes available, additional items will be available for children. A cruise around Mission Bay aboard the Bahia Belle and William D. Evans, two timeless sternwheelers, is included with a paid brunch.<br />  <br />  To make reservations online, please visit http://www.catamaranresort.com/dining-entertainment/. For further information, please call 800-422-8386.",http://www.sandiego.org/images/display.php?id=812,05/08/2011
,http://www.sandiego.org/eventurl/3634,http://www.sandiego.org/event/Visitors/3634,Carlsbad,05/09/2011,Mother's Day Celebration,The Flower Fields of Carlsbad California,"Take a leisurely stroll along the pathways of The Flower Fields® and enjoy our seasonal bloom of 50+ acres of Giant Tecolote Ranunculus at The Flower Fields®. Witness the annual rainbow of beautiful ranunculus flowers set on a hillside that overlooks the striking Carlsbad, California coastline.  <br />  <br />  We are located just off the Interstate 5 Freeway, approximately halfway between San Diego and Orange County.  A leisurely stroll along the pathways of The Flower Fields® from early March to early May provides you with the opportunity to experience colorful bands of ranunculus flowers up close, and to enjoy the breathtaking view of the Pacific Ocean.  You will definitely want to bring a camera!<br />  <br />  In addition to the vivid bands of color, we invite you to stroll among our various themed gardens, through our All American Rose Selection and Walk of Fame gardens, and our new Sweet Pea Maze.<br />  <br />  Children of all ages are sure to enjoy a ride throughout The Flower Fields® site on a large wagon pulled by antique tractors that are provided by the Vista Antique & Steam Engine Museum. <br />  <br />  The Flower Fields® is a great place to bring the family for a day of picnicking and enjoying our beautiful Southern California weather.  Picnic tables are provided on site for your convenience.  Throughout the season, we also hold a series of Special Events designed to entertain visitors of all ages.  We provide free parking, restroom facilities, and handicapped accessibility for the convenience of our guests.<br />  <br />  Please note that The Flower Fields® is a working ranch with dirt pathways, so we urge to you wear comfortable clothes and good walking shoes.  You may also want to bring a light sweater or jacket, as the weather can get breezy and cool at times.  Most importantly, don’t forget to bring your cameras, because there are sure to be many wonderful photo opportunities!  <br />  <br />  For the protection of the flowers and for the health and safety of your pet, pets are not permitted inside the admissions gate.<br />",http://www.sandiego.org/images/display.php?id=4947,05/08/2011
,http://www.sandiego.org/eventurl/10785,http://www.sandiego.org/event/Visitors/10785,Coronado,05/09/2011,Mother's Day Champagne Brunch,Crown Room - Hotel Del Coronado,"Spoil your mom this Mother’s Day at the Hotel del Coronado with a delicious Sunday Brunch.<br />  <br />  The Del’s Mother’s Day Champagne Brunch buffet is available in the oceanfront Ballroom and in the magnificent Crown Room from 9:00 am - 3:00 pm. The elegant buffet will feature a variety of culinary delights, live entertainment and a rose for each mom. A special children’s buffet will be available for the little ones.",http://www.sandiego.org/images/display.php?id=4944,05/08/2011
,http://www.sandiego.org/eventurl/10890,http://www.sandiego.org/event/Visitors/10890,Embarcadero,05/09/2011,Mother's Day Champagne Jazz Brunch,,"This two hour cruise features a lavish gourmet buffet (fit for a queen), &nbsp;live music entertainment and spectacular views of San Diego.&nbsp;You can count on Flagship to make this Mother's Day uniquely special aboard one of our fine dining vessels.This year give mom a gift&nbsp;that is out of the ordinary, that she will&nbsp;treasure for a lifetime.<span style=""line-height: 115%; font-size: 12pt"">&nbsp;</span>",,05/08/2011
,http://www.sandiego.org/eventurl/1401,http://www.sandiego.org/event/Visitors/1401,La Jolla,05/09/2011,"Mother’s Day Kayaking, May 9th","Bike & Kayak Tours, Inc. - La Jolla","Mother's Day Paddle:  Sunday May 8th.  <br />  <br />  Take mom out for a Sunday morning paddle to the La Jolla Sea Caves. Witness sea lions, harbor seals, leopard sharks, Garibaldi, dolphins, and much more! There's no better way to thank mom than with quality time, so give her a present that she will never forget. And with this offer, mom goes free in a tandem kayak either on the guided tour or rental... so if she's hesitant, left her know you will be paddling a tandem kayak with her so she can sit back and enjoy the view!   <br />  <br />  You'll make her proud with this great deal as we are offering a free trip for mom with the purchase of a tandem kayak rental or tandem tour ticket! Mom goes free in the double kayak! No coupon clipping required! Just mention the Mother's Day Discount. Call for reservations at 858-454-1010.  <br />  <br />  * Purchase of 50% of either a double kayak rental or double kayak tour ticket required to redeem this offer. Reservations are required by calling 858-454-1010. Not valid for single kayaks. Not valid with any other discounts, third party tickets or promotional offer. Subject to availability; other restrictions may apply.*",http://www.sandiego.org/images/display.php?id=4585,05/08/2011
,http://www.sandiego.org/eventurl/10800,http://www.sandiego.org/event/Visitors/10800,Balboa Park,05/09/2011,Orangutan International Foundation Sneak Preview of the new IMAX film Born to Be Wild,Reuben H. Fleet Science Center,"In an effort to raise funds for OFI, the Fleet will host a special screening of the new IMAX film <i>Born to Be Wild</i> before it opens to the public on Friday, May 13. Guests will get to meet Dr. Birute Mary Galdikas from the film and John Kay from Steppenwolf. Dr. Galdikas will answer questions following the special screening of the film. <br />  <br />  To purchase tickets <a href=""http://www.orangutan.org/event-calendar"">click here</a>.",http://www.sandiego.org/images/display.php?id=9550,05/08/2011
,http://www.sandiego.org/eventurl/10841,http://www.sandiego.org/event/Visitors/10841,,05/09/2011,Simply Chic: a Mother’s Day Tour of the Gaslamp’s Fashionable Boutique Hotels,"So Diego Tours, Inc.","The simply chic tour will allow you to peek inside four-of-a-kind San Diego hotels while sampling some of the most delectable treats. As you walk along the brick streets marveling at the numerous historical buildings, So Diego Tours will share architectural delights and stories about the spicier side of life in the Gaslamp Quarter in the late 19th and early 20th centuries. <br />  <br />  Included on the tour are the following boutique hotels: <br />  <br />  The Keating Hotel: Nothing even remotely resembling a chain hotel will be found inside The Keating Hotel. The first architectural endeavor of Pininfarina, the designer of the Ferrari and the Maserati, is one of the most unique hotels in existence...a work of art that honors the past and relishes the modern. Your imagination will run wild when you walk through the incredibly cool rooms in this former high-class brothel.<br />  <br />  Ramada Inn: Formerly the St. James Hotel, the Ramada Inn & Suites is a charming historic boutique hotel overflowing with charm. Built in 1913, the St. James was the city’s first luxury high-rise hotel. We’ll step back in time as we take a ride in the antique twin elevators, at one time the fastest in town. Once we reach the tenth floor, we’ll enjoy the twin delights of a delicious tasting and a gorgeous view. <br />  <br />  Hotel Indigo: No detail was overlooked in the creation of this state-of-the-art Gaslamp treasure. This green boutique hotel takes pride in honoring the environment and providing visitors with a healthy and rejuvenating atmosphere. And, you won’t find a much better place to sip on a cocktail than the terrace bar with gorgeous views of PETCO Park and the Gaslamp Quarter.<br />  <br />  Andaz Hotel: Although operated by the Hyatt hotel chain, there is nothing corporate about the Andaz Hotel. Released from their cages, the staff at this fresh boutique hotel walks the floor looking for ways to satisfy your every need. Home to more stunning art and another premiere roof deck, the Andaz is a visual and sensual treat.",,05/08/2011
,http://www.sandiego.org/eventurl/10801,http://www.sandiego.org/event/Visitors/10801,Balboa Park,05/09/2011,Astronomy Day at the Reuben H. Fleet Science Center,Reuben H. Fleet Science Center,"From 11:00 am to 3:00 pm, participate in hands-on experiments that examine the similarities between rockets and balloons, then join Fleet staff on our launching pad. At 12:00 pm there will be a ""Walk through the Solar System,"" led by Fleet astronomer, Grant Miller. Grant will shrink the solar system to a pinhead scale and share amazing facts about our planetary neighbors on this guided 1/2 mile trek across Balboa Park.",http://www.sandiego.org/images/display.php?id=9626,05/07/2011
,http://www.sandiego.org/eventurl/10791,http://www.sandiego.org/event/Visitors/10791,Downtown,05/09/2011,Birthday Bash,The New Children's Museum,"Put on your dancing shoes and rock out with the family at The New Children’s Museum! Celebrate our third birthday with a special family concert and birthday inspired art projects. School of Rock kicks off the afternoon at 12:00 pm, followed by a full set with local sensation Rockola from 1:00 – 3:00 pm. Bring the entire family for fun-filled beats—it’s a performance not to be missed! Sponsored by ScholarShare",http://www.sandiego.org/images/display.php?id=8921,05/07/2011
,http://www.sandiego.org/eventurl/10271,http://www.sandiego.org/event/Visitors/10271,Encinitas,05/09/2011,Chocolate Festival,San Diego Botanic Garden,"Spend the Saturday before Mother’s Day at San Diego Botanic Garden’s famous Chocolate Festival. Enjoy dozens of delectable chocolate tastings, demonstrations, a chocolate fountain, and more. This family-friendly event also features lots of children’s activities and a variety of Mother’s Day gifts. “Tasting” tickets will be sold on site.<br />  <br />      * Enjoy dozens of delectable chocolate tastings from our many chocolate vendors<br />      * Demonstrations about Chocolate<br />      * Children’s Activities for ages 2 - 12<br />      * A variety of Mother’s Day gifts<br />  <br />  Chocolate Taste Tickets<br />  Purchase at entrance to Chocolate Area.<br />  Tasting prices vary.“Tasting” tickets starting at $1 will be sold on site the day of the event.<br />  <br />  Cost: Free with admission or membership, plus tasting and children's activity tickets as desired.<br />  <br />   <br />  <br />  Craft Activities for Children of All Ages<br />  <br />      * Make a one of a kind Mother’s Day card, featuring a digital picture of yourself, and your individual artwork<br />      * Create a fancy spring hat from a brown bag, fabric flowers, leaves, and ribbons<br />      * Build a colorful butterfly from cloth pins, coffee filters and dot markers<br />      * Make a dream catcher from pipe cleaners, string, feathers and beads<br />      * Paint a garden themed plaster ornament with acrylic paints and sprinkle with glitter<br />      * Pot a small succulent plant, and decorate the terra cotta pot with wood shapes, beads and ribbons<br />  <br />  Material fee between $1 and $3 depending on craft.",http://www.sandiego.org/images/display.php?id=9251,05/07/2011
,http://www.sandiego.org/eventurl/3941,http://www.sandiego.org/event/Visitors/3941,Del Mar,05/09/2011,Del Mar National Horse Show,Del Mar Fairgrounds/22nd. D.A.A.,"3 Weeks of Equestrian Action, including: ""Night of the Horse"" (Western Week):  Saturday, April 23,  ""An Evening of Musical Freestyles (Dressage Week): Saturday, April 30, ""The $100,000  Grand Prix of Del Mar"" (Hunter/Jumper Week): Saturday, May 7  and Hunter/Jumper Week.<br />  <br />  NIGHT OF THE HORSE (Western Week): Saturday, April 23<br />  <br />  EVENING OF MUSICAL FREESTYLES (Dressage Week): Saturday, April 30<br />  Dressage is occasionally referred to as ""Horse Ballet"", as these great animals smoothly respond to a skilled rider's minimal aids by performing the requested movement while remaining relaxed and appearing effortless.<br />  <br />  $100,000 DEL MAR GRAND PRIX (Hunter/Jumper Week): Saturday, May 7<br />  The Del Mar Grand Prix, an AGA (American Grand Prix Association) event, caps off the three weeks of the Del Mar National Horse Show with an evening filled with exciting speed, agility, and nail-biting competition! <br />  <br />  The best riders and horses in the nation will have you on the edge of your seat as they negotiate a difficult course of jumps exceeding five feet in height and width. <br />  <br />  Tickets for all 3 shows are available by calling the Del Mar Fairgrounds Box Office, 858-792-4252 or at www.Ticketmaster.com",,05/07/2011
,http://www.sandiego.org/eventurl/10772,http://www.sandiego.org/event/Visitors/10772,,05/09/2011,ENCORE at Mi Casa,San Diego Youth Symphony and Conservatory,"The San Diego Youth Symphony and Conservatory invites you to enjoy a fabulous evening of Italian music and cuisine at our annual scholarship fundraiser. Join us as we celebrate our community's talented youth, and help to make music education truly accessible and affordable to all.<br />  <br />  The festivities will begin at 5:00 pm with drinks and hors d’oeuvres in Balboa Park’s iconic Casa Del Prado. Sit in on one of our rehearsals, choose from a sampling of outstanding student performances, or try your own hand at playing an instrument! Then return downstairs for dinner and dancing to the musical styling of the SDYS Jazz Band.",,05/07/2011
,,http://www.sandiego.org/event/Visitors/10659,,05/09/2011,FLUXX*ADELIC with Sid Vicious,FLUXX,"Sid Vicious Saturdays + FLUXX*ADELIC = the best combination! If you are interested in bottle service, please call 619-232-8100.",,05/07/2011
,http://www.sandiego.org/eventurl/10782,http://www.sandiego.org/event/Visitors/10782,Balboa Park,05/09/2011,Hollywood Studs & Starlets,San Diego Air & Space Museum,"The San Diego Air & Space Museum Presents: Hollywood Studs & Starlets<br />  <br />  Saturday, May 7th 5:30 - 10:30pm<br />  <br />  Join the San Diego Air & Space Museum for an evening of glamour, dancing and fun!<br />  <br />  The evening will include:<br />  <ul><li>Reception, Silent Auction, Dinner and Live Auction</li><br />  <li>Dancing and Special Performances</li><br />  <li>Live Entertainment—The Jazz Project Big Band with Special Guest Dave Scott</li><br />  <li>Red Carpet and Paparazzi</li><br />  <li>Celebrity Impersonators</li><br />  <li>SPACE: A Journey To Our Future--Special Exhibition</li><br />  <li>3D/4D Zable Theater--Featuring ""Fly Me To The Moon""</li><br />  <li>Flight Simulators</li><br />  <li>And Much More!</li></ul><br />  Special Guest: Mickey Rooney<br />  <br />  Mickey Rooney is a famed Hollywood star whose appearances on film, stage and television span almost ninety years. He has won multiple awards, including an Honorary Academy Award, an Emmy and a Golden Globe Award. Working as a performer since childhood, he rose to stardom as a teenager, and he has had one of the longest careers of any actor. We invite you to join us in the company of this true Hollywood legend.<br />  <br />  Proceeds benefit the Museum’s educational programs.<br />  <br />  Attire: Hollywood Glamour/Black tie optional<br />  <br />  Elegant Costumes Encouraged--Come As Your Favorite Star!<br />  <br />  To purchase tickets, please visit <a href=""http://www.sandiegoairandspace.org"">www.sandiegoairandspace.org</a> or call 619-234-8291 ext 102.",http://www.sandiego.org/images/display.php?id=9619,05/07/2011
